epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 1 18 59.9960000,,"[-0.27955878898501396, -0.41539667174220085]",,"[-0.042142175137996674, 0.3208722621202469]","[-0.37944357842206955, -0.5213587991893291]",,,"[-0.06740421801805496, 0.3331989087164402]","[-0.5930824652314186, 0.030606359243392944]",,"[-0.5282329395413399, -0.12487340345978737]",,,"[0.7577635124325752, -1.487912081182003]","[0.15228687599301338, -0.7535671107470989]",,,,,
08 11 15 1 19 29.9960000,,"[-0.3034881539642811, -0.6558829806745052]",,"[0.16245988011360168, 0.7241739742457867]","[-0.027052737772464752, -0.1895667240023613]",,,"[-0.17600468173623085, -0.8022901825606823]","[-0.291605643928051, -0.016384590417146683]",,"[-0.5893144346773624, -0.16492324694991112]",,,"[-0.35331910476088524, -0.09196704253554344]","[0.24582481011748314, -0.6226520575582981]",,,,,
08 11 15 1 19 59.9960000,,"[0.007924709469079971, 0.4982824958860874]",,"[-0.13845758140087128, -0.11142382398247719]","[0.0885000191628933, 0.09810271486639977]",,,"[-0.03853252902626991, 0.25940559431910515]","[-0.3177344277501106, -0.37984439730644226]",,"[0.1311454325914383, -0.4676625281572342]",,,"[-0.18871070817112923, 0.17130906507372856]","[-0.1894763894379139, -0.001241575926542282]",,,,,
08 11 15 1 20 29.9960000,,"[0.13732338696718216, 1.0313240475952625]",,"[0.21243244782090187, -0.16929149627685547]","[-0.1205863319337368, -0.10043184459209442]",,,"[0.15193064883351326, -1.7975647747516632]","[0.23583020642399788, -0.9708100780844688]",,"[-0.36131659895181656, -0.3720753602683544]",,,"[0.5593696869909763, -0.5913060680031776]","[0.1958083175122738, -0.5977272614836693]",,,,,
08 11 15 1 20 59.9960000,,"[0.11686014011502266, 0.6331849656999111]",,"[0.33370546996593475, -0.0909036360681057]","[-0.13992073386907578, -1.7734861969947815]",,,"[-0.18633481487631798, 0.5115105099976063]","[0.1852375529706478, -0.7695777602493763]",,"[-0.13596650585532188, 0.3313914053142071]",,,"[0.20662017166614532, 0.04813285917043686]","[-0.12665518000721931, -0.6408466137945652]",,,,,
08 11 15 1 21 29.9960000,,"[-0.2113906294107437, 0.5157622583210468]",,"[0.16003365069627762, 0.015108350664377213]","[-0.16148794814944267, -1.5259953625500202]",,,"[-0.01162068173289299, -0.2698219083249569]","[-0.07110303267836571, -0.7294650450348854]",,"[0.5108999162912369, -0.2773095816373825]",,,"[0.12240708619356155, 1.0007917918264866]","[-0.09606039151549339, 0.10557308420538902]",,,,,
08 11 15 1 21 59.9960000,,"[0.026992622762918472, 0.2461201436817646]",,"[0.09071997553110123, 0.3008739650249481]","[0.20699526742100716, -1.1964734271168709]",,,"[-0.04124746471643448, 0.4010204076766968]","[0.13034820929169655, -0.3498932160437107]",,"[0.2444402575492859, -0.6451260671019554]",,,"[0.05986670404672623, -0.17316627874970436]","[-0.1982826068997383, -0.2600129060447216]",,,,,
08 11 15 1 22 29.9960000,,"[-0.14206374436616898, -0.8695071041584015]",,"[0.36712731420993805, 0.45765554532408714]","[0.057801827788352966, 0.5084739401936531]",,,"[0.15040839836001396, -1.6357763074338436]","[0.3373510204255581, -0.31327254325151443]",,"[0.2649092562496662, -1.503514353185892]",,,"[-0.4743533506989479, -1.0077919252216816]","[-0.1293170265853405, -0.5694380961358547]",,,,,
08 11 15 1 22 59.9960000,,"[-0.03180510550737381, -0.5400762371718884]",,"[0.23094884306192398, -0.1930830366909504]","[0.6414563320577145, 0.39398380368947983]",,,"[0.879250917583704, 0.5261191017925739]","[0.11257871612906456, -0.630068302154541]",,"[-0.04026486724615097, -0.4747277982532978]",,,"[0.07703126221895218, 1.0306603834033012]","[-0.441257331520319, -0.18313957378268242]",,,,,
08 11 15 1 23 29.9960000,,"[-0.09036185964941978, 0.04822457581758499]",,"[0.16072266548871994, 0.08770029619336128]","[0.5501597113907337, -0.38844799995422363]",,,"[0.8803955279290676, -0.3486134819686413]","[0.26239871606230736, -0.16680613160133362]",,"[-0.4145893380045891, 0.13836351409554482]",,,"[0.5452421009540558, 0.9506089389324188]","[-0.5049834065139294, 0.8340338207781315]",,,,,
08 11 15 1 23 59.9960000,,"[0.04798546060919762, 0.07652211934328079]",,"[0.16174080967903137, 0.2372078225016594]","[0.20525841042399406, -0.1372053325176239]",,,"[-0.249167300760746, 1.4249851442873478]","[0.32153620943427086, 0.24615219980478287]",,"[-0.507378987967968, -0.33640776574611664]",,,"[-0.4151848182082176, 0.6413967944681644]","[-0.04561317712068558, -0.5326418988406658]",,,,,
08 11 15 1 24 29.9960000,,"[-0.4410569593310356, 0.12635917589068413]",,"[0.28933724388480186, 0.09124509990215302]","[0.047722991555929184, 0.27887697890400887]",,,"[0.1801692582666874, -1.1910341121256351]","[0.34524238482117653, -0.6740413904190063]",,"[0.44660355523228645, -0.4459475688636303]",,,"[1.0161152519285679, -0.7585412971675396]","[-0.09780624136328697, -0.3252498507499695]",,,,,
08 11 15 1 24 59.9960000,,"[-0.3971189148724079, -0.31707414612174034]",,"[0.2678583078086376, 0.12659364566206932]","[-0.17026657611131668, 0.0029942840337753296]",,,"[-0.17112279310822487, 0.23806238546967506]","[-0.1591406613588333, -0.5355366952717304]",,"[-0.07636205106973648, 0.7089704237878323]",,,"[0.9481892064213753, 0.7117105610668659]","[0.06749183684587479, 0.5660516954958439]",,,,,
08 11 15 1 25 29.9960000,,"[-0.10157522186636925, -0.24170710518956184]",,"[0.10105060040950775, 0.5396238975226879]","[0.3307561129331589, -0.058887582272291183]",,,"[-0.055663127452135086, -1.4847177304327488]","[0.030223805457353592, 0.0974125899374485]",,"[-0.10281551256775856, 0.005864817649126053]",,,"[-0.5934819467365742, 0.903194222599268]","[-0.16523141786456108, 0.5819171033799648]",,,,,
08 11 15 1 25 59.9960000,,"[0.1137431375682354, -0.47372714802622795]",,"[0.06137215346097946, -0.18899650499224663]","[0.23109619691967964, -0.5417878739535809]",,,"[-0.04018407315015793, -1.2712630815804005]","[0.1854122094810009, -0.4143945127725601]",,"[-0.31298037990927696, -0.4677301310002804]",,,"[0.018345907330513, 0.27142463624477386]","[-0.22809195518493652, 0.06729885563254356]",,,,,
08 11 15 1 26 29.9960000,,"[0.34849461168050766, -0.23218433558940887]",,"[-0.17985673248767853, 0.13158180564641953]","[0.10244087129831314, -0.5808758623898029]",,,"[-0.6960553862154484, -1.1674648337066174]","[0.5099033527076244, 0.2877883352339268]",,"[-0.9598733931779861, -0.9512127600610256]",,,"[0.5913390591740608, -0.7894420772790909]","[0.0965881384909153, -0.1913207247853279]",,,,,
08 11 15 1 26 59.9960000,,"[0.26424161717295647, -0.21764664724469185]",,"[-0.16647565364837646, 0.2650621570646763]","[0.05317980423569679, -1.1350566782057285]",,,"[0.6297888122498989, 0.6400679498910904]","[0.2652863934636116, 0.5047114975750446]",,"[-0.6289896704256535, -0.919546615332365]",,,"[-0.664719495922327, 0.6971981413662434]","[0.19976860657334328, -0.6970140598714352]",,,,,
08 11 15 1 27 29.9960000,,"[-0.03402918949723244, 0.21416595950722694]",,"[-0.33871307224035263, 0.1607981137931347]","[-0.02889767289161682, -1.2616508193314075]",,,"[-0.6035078354179859, 0.40520085766911507]","[0.18619098141789436, -0.3248145878314972]",,"[-0.3900836296379566, -0.4049694575369358]",,,"[0.03472134843468666, 0.35458143800497055]","[0.4493325464427471, -0.9094935618340969]",,,,,
08 11 15 1 27 59.9960000,,"[-0.3896319754421711, 0.20070907101035118]",,"[-0.1488962322473526, 0.3245917968451977]","[0.0381128154695034, -0.4483267180621624]",,,"[0.19961443170905113, -0.00855443999171257]","[-0.1053231693804264, 0.11133765056729317]",,"[-0.21875493228435516, -0.3634875640273094]",,,"[0.4793705642223358, -0.721643079072237]","[0.12059733644127846, -0.1032116636633873]",,,,,
08 11 15 1 28 29.9960000,,"[-0.0834772102534771, 0.24213341623544693]",,"[0.32405881956219673, 0.031024497002363205]","[0.30687348917126656, -0.5472361966967583]",,,"[-0.18532950058579445, -0.0051652900874614716]","[-0.2312735617160797, -0.061473481357097626]",,"[-0.15438949316740036, 0.9122774787247181]",,,"[0.03956940397620201, -1.6073437742888927]","[-0.021761957556009293, -0.2013816200196743]",,,,,
08 11 15 1 28 59.9960000,,"[0.4791649170219898, 0.009178690612316132]",,"[-0.11601696535944939, -0.2996516786515713]","[0.10469286888837814, 0.011529561132192612]",,,"[-0.7439357899129391, -1.3482158966362476]","[-0.19571249559521675, 0.22627189382910728]",,"[0.3714544475078583, 1.1198451332747936]",,,"[-0.0052634552121162415, 0.24288148432970047]","[-0.6088772676885128, -0.055686917155981064]",,,,,
08 11 15 1 29 29.9960000,,"[0.28498225286602974, -0.27601437643170357]",,"[0.31545390188694, -0.026267994195222855]","[-0.324232567101717, -0.4457571357488632]",,,"[-0.32863136008381844, 0.34180477634072304]","[0.27612362802028656, 0.2343674935400486]",,"[0.5193242579698563, 0.35457760840654373]",,,"[0.7955147475004196, 1.1368583030998707]","[-0.2244178093969822, 0.29437578469514847]",,,,,
08 11 15 1 29 59.9960000,,"[-0.026670940220355988, -0.1314566247165203]",,"[-0.05703175812959671, -0.11946946755051613]","[-0.16166896745562553, -0.31437527388334274]",,,"[0.4727925509214401, -0.2577528692781925]","[0.18257496878504753, -0.21548150852322578]",,"[-0.19897401332855225, 0.03975255787372589]",,,"[0.43608856201171875, 0.5839247368276119]","[-0.011368148028850555, 0.021728668361902237]",,,,,
08 11 15 1 30 29.9960000,,"[-0.09801215305924416, -0.41132306307554245]",,"[-0.06272721663117409, 0.008486203849315643]","[-0.9941858164966106, -0.040862392634153366]",,,"[-1.0708145499229431, 0.2597850263118744]","[0.4296341724693775, -0.5219944380223751]",,"[-0.3253561593592167, -0.057966362684965134]",,,"[0.5116594806313515, -0.6173701137304306]","[-0.27315593883395195, 0.33514923974871635]",,,,,
08 11 15 1 30 59.9960000,,"[0.1796380877494812, -0.06773942708969116]",,"[-0.2128228023648262, -0.6444200426340103]","[0.08791391178965569, 0.7263636030256748]",,,"[0.05505127087235451, 0.015283975750207901]","[-0.17906222864985466, -0.25252363830804825]",,"[-0.2668652944266796, -0.21492305397987366]",,,"[1.0024323500692844, 0.14677861705422401]","[-0.03405194357037544, -0.19414697960019112]",,,,,
08 11 15 1 31 29.9960000,,"[0.1797715276479721, -0.30497196689248085]",,"[0.028193801641464233, -0.7376393862068653]","[-0.5422124713659286, 1.1914963386952877]",,,"[0.013889629393815994, 0.8790231235325336]","[0.4123738221824169, -0.7676730044186115]",,"[-0.4736919179558754, -0.08175380155444145]",,,"[-0.44685234501957893, 0.07064054161310196]","[-0.029702354222536087, -0.2156207300722599]",,,,,
08 11 15 1 31 59.9960000,,"[-0.2936723046004772, -0.24448078125715256]",,"[-0.4238804876804352, -0.1747821345925331]","[-0.12709477171301842, 0.934951838105917]",,,"[-0.10203557088971138, 1.312304798513651]","[0.03441781550645828, -0.4670942686498165]",,"[-0.17817069962620735, -0.41802074760198593]",,,"[-0.7578993439674377, -0.3856017664074898]","[0.1401679813861847, -0.18505649268627167]",,,,,
08 11 15 1 32 29.9960000,,"[0.11325231567025185, -0.3862662948668003]",,"[-0.2765495851635933, 0.19689099863171577]","[-0.28955936059355736, 1.0328649617731571]",,,"[-0.3871188126504421, -0.8783537484705448]","[-0.24203358218073845, 0.37529581785202026]",,"[-0.3075331375002861, -0.26384276524186134]",,,"[-0.0002881847321987152, -0.31622714921832085]","[0.16576169431209564, -0.4258871003985405]",,,,,
08 11 15 1 32 59.9960000,,"[-0.176704254001379, -0.15477664023637772]",,"[-0.016220346093177795, 0.35541148856282234]","[-0.0682675838470459, 1.117560487240553]",,,"[0.41033831238746643, -0.05836188420653343]","[-0.29641325771808624, 0.32594822719693184]",,"[0.18446148931980133, -0.6227190643548965]",,,"[-0.19829966500401497, -0.20879778265953064]","[-0.04028299078345299, -0.09224607422947884]",,,,,
08 11 15 1 33 29.9960000,,"[-0.05226908251643181, -0.025409027934074402]",,"[0.27812063694000244, -0.1656300239264965]","[0.10051777958869934, 0.7978447377681732]",,,"[-0.4361550249159336, -0.590191762894392]","[0.3870284706354141, 0.8025029450654984]",,"[0.015842244029045105, 0.046723198145627975]",,,"[-0.22849224135279655, 0.6812282465398312]","[-0.3543813116848469, -0.28003836795687675]",,,,,
08 11 15 1 33 59.9960000,,"[0.11341934651136398, -0.02153569459915161]",,"[-0.18037769943475723, -0.2047702707350254]","[0.7768963128328323, -0.48500795289874077]",,,"[0.09007439017295837, 1.2909635119140148]","[-0.20952660962939262, 0.2742228992283344]",,"[-0.16685528308153152, 0.3730466179549694]",,,"[-0.02018299326300621, 0.8250393308699131]","[-0.6046060509979725, -0.4338625334203243]",,,,,
08 11 15 1 34 29.9960000,,"[-0.07305600121617317, -0.14585784077644348]",,"[0.005304437130689621, -0.19887026026844978]","[-0.25231361016631126, -0.9824091233313084]",,,"[-0.07939081266522408, -0.43688376247882843]","[-0.12016607448458672, 0.001063656061887741]",,"[-0.5036318972706795, 0.6469258554279804]",,,"[0.7866533175110817, 0.6844091229140759]","[-0.5153185985982418, 0.2987947352230549]",,,,,
08 11 15 1 34 59.9960000,,"[-0.007542300969362259, 0.3320573940873146]",,"[0.1128293089568615, 0.3955458216369152]","[-0.05199877545237541, -0.3020506203174591]",,,"[0.26830967888236046, -0.5541642419993877]","[-0.05875926464796066, -0.008652564138174057]",,"[0.2796184793114662, 0.8440081439912319]",,,"[0.15914183109998703, 0.4160185232758522]","[-0.9134322144091129, 0.5471857599914074]",,,,,
08 11 15 1 35 29.9960000,,"[-0.12385853007435799, -0.03377040475606918]",,"[0.022814258933067322, -0.06312892213463783]","[0.13751308619976044, -0.3663899898529053]",,,"[-0.22077130898833275, 1.7371915578842163]","[-0.41991088911890984, 0.5283274725079536]",,"[-0.3027801811695099, 0.18833576887845993]",,,"[0.5772574990987778, -0.36050742864608765]","[-0.1884532906115055, -0.5085748881101608]",,,,,
08 11 15 1 35 59.9960000,,"[0.18025408312678337, -0.545591201633215]",,"[0.3014497235417366, -0.12377667054533958]","[-0.17409702762961388, -0.22577211633324623]",,,"[0.5031093657016754, -0.7674745358526707]","[-0.1877756603062153, 0.18837396427989006]",,"[-0.23084557801485062, 0.5685836970806122]",,,"[0.6986540034413338, -0.6070408448576927]","[-0.34084345772862434, -1.0364230833947659]",,,,,
08 11 15 1 36 29.9960000,,"[0.3688294403254986, -0.03561969846487045]",,"[0.19604715332388878, -0.17505459859967232]","[0.2685762979090214, -0.03394375368952751]",,,"[0.23631702363491058, -0.07997066900134087]","[-0.28541287034749985, -0.1855400614440441]",,"[-0.590292189270258, -0.5567128919064999]",,,"[-0.6119977720081806, -0.3067880682647228]","[0.17107820883393288, 0.07084302976727486]",,,,,
08 11 15 1 36 59.9960000,,"[-0.05052082613110542, -0.000544968992471695]",,"[-0.1602274887263775, -0.20842977240681648]","[0.04831245169043541, -0.5277070812880993]",,,"[0.0682874284684658, -0.7974604330956936]","[-0.42376403883099556, 0.03530002385377884]",,"[0.006002642214298248, -0.13526111096143723]",,,"[-0.11605514958500862, -0.47903088107705116]","[-0.023805763572454453, 0.14654262736439705]",,,,,
08 11 15 1 37 29.9960000,,"[0.255722489207983, -0.0693216435611248]",,"[0.025778338313102722, -0.3147413991391659]","[-0.2661694884300232, 0.7497379630804062]",,,"[-0.48891713842749596, 0.36275820434093475]","[-0.7020636275410652, 0.4082082062959671]",,"[0.23011689633131027, 0.10841613635420799]",,,"[0.8570334352552891, -1.0812763348221779]","[0.1618434153497219, 0.08767226710915565]",,,,,
08 11 15 1 37 59.9960000,,"[-0.10575830936431885, 0.14939294382929802]",,"[0.3178791105747223, 0.8694152124226093]","[-0.5364841632544994, 1.141027808189392]",,,"[-0.2924891822040081, 1.128610622137785]","[-0.44710518047213554, 0.10023302212357521]",,"[0.07788389921188354, 0.1897432543337345]",,,"[0.6868669167160988, 0.9565460085868835]","[0.02996787056326866, 0.2388775609433651]",,,,,
08 11 15 1 38 29.9960000,,"[-0.20072391256690025, 0.008613798767328262]",,"[-0.17139269411563873, 0.7065357193350792]","[0.36868222057819366, -0.4942418672144413]",,,"[0.1461380459368229, -0.8982470966875553]","[-0.003917887806892395, 0.8723537810146809]",,"[-0.25582313910126686, 0.13043803349137306]",,,"[-1.3903179839253426, 1.6107363812625408]","[0.1250046230852604, 0.26713477447628975]",,,,,
08 11 15 1 38 59.9960000,,"[0.05695061758160591, -0.4117519482970238]",,"[0.19936137273907661, 0.052534956485033035]","[-0.41454292088747025, -0.8390236496925354]",,,"[-0.8326917663216591, -1.0971559062600136]","[-0.3333810679614544, 0.6293479613959789]",,"[0.2588653340935707, 0.7258198298513889]",,,"[0.28908129781484604, 1.158830899745226]","[-0.015515204519033432, 0.3120196536183357]",,,,,
08 11 15 1 39 29.9960000,,"[-0.08558319881558418, -0.04736948013305664]",,"[-0.1417037807404995, -0.3489462696015835]","[0.1719520315527916, -0.8434424065053463]",,,"[0.21950310096144676, 0.08647419884800911]","[-0.5352543741464615, 0.2462707869708538]",,"[0.08513540029525757, 0.6338830851018429]",,,"[-0.503992598503828, 0.9373300932347775]","[-0.6882141195237637, 0.07811015471816063]",,,,,
08 11 15 1 39 59.9960000,,"[0.20342977717518806, -0.2323565073311329]",,"[0.24562524259090424, -0.04668761417269707]","[-0.6406448557972908, -0.10597527399659157]",,,"[-1.0161328539252281, 1.5777790062129498]","[-0.4632646180689335, 0.23298432677984238]",,"[0.10710405558347702, 0.012212332338094711]",,,"[-0.8228155337274075, 0.9237678870558739]","[-0.2930515184998512, 0.346950214356184]",,,,,
08 11 15 1 40 29.9960000,,"[-0.0118454210460186, -0.21822315827012062]",,"[-0.2938891388475895, 0.15148181468248367]","[-0.09428900107741356, -0.11825535073876381]",,,"[-0.10371186956763268, 0.12241579219698906]","[-0.07323558256030083, 0.18839335441589355]",,"[-0.07951299101114273, 0.2149168774485588]",,,"[-0.6587109416723251, 0.8252069503068924]","[-0.3733348585665226, 0.12911635264754295]","[0.22671253234148026, -0.8634309954941273]",,,,
08 11 15 1 40 59.9960000,,"[-0.06257391348481178, 0.7101904787123203]",,"[-0.2839564383029938, 0.06834946200251579]","[-0.5359999500215054, 0.20652995258569717]",,,"[1.0478053353726864, -0.4125405214726925]","[0.2010943591594696, -0.4955897331237793]",,"[-0.25487444549798965, 0.008684791624546051]",,,"[-0.40954962000250816, 0.26603245362639427]","[-0.09191755577921867, -0.20796015486121178]","[0.18963399529457092, -0.017848525196313858]",,,,
08 11 15 1 41 29.9960000,,"[-0.09804952517151833, 0.6795264855027199]",,"[0.03429654985666275, 0.43799254670739174]","[0.053287189453840256, 0.3186785727739334]",,,"[-0.5389874279499054, 1.0627388320863247]","[0.21515337377786636, 0.11650770157575607]",,"[-0.06857321783900261, -0.4026365615427494]",,,"[0.5175395868718624, 0.3364874795079231]","[0.22753376886248589, -0.34591448679566383]","[0.45815328136086464, 0.37358416989445686]",,,,
08 11 15 1 41 59.9960000,,"[0.213155809789896, 0.757682990282774]",,"[-0.07019797340035439, -0.5001924112439156]","[0.016501527279615402, 0.029464971274137497]",,,"[0.6339759193360806, 0.04260644316673279]","[0.09452180936932564, -0.363127026706934]",,"[0.5385174565017223, -0.17468447983264923]",,,"[1.1374469473958015, -0.7429710775613785]","[0.26230960711836815, -0.21668608486652374]","[0.9019058346748352, 0.7082190811634064]",,,,
08 11 15 1 42 29.9960000,,"[0.5085290186107159, 0.016922399401664734]",,"[-0.13937997072935104, -0.6058488227427006]","[0.3796489089727402, 0.18384328857064247]",,,"[0.185885738581419, 0.4575068838894367]","[-0.4240468926727772, 0.614397931843996]",,"[-0.016822047531604767, 0.46337659284472466]",,,"[0.7274716049432755, -1.8474277630448341]","[0.25135650113224983, 0.14188604056835175]","[0.5345933325588703, 1.106090821325779]",,,,
08 11 15 1 42 59.9960000,,"[0.0912473313510418, -0.44629615917801857]",,"[0.02399754524230957, -0.1212993822991848]","[0.4595267064869404, -0.7650584578514099]",,,"[-0.2160717099905014, -0.21026595309376717]","[0.46674374863505363, -0.5243980996310711]",,"[-0.16897911205887794, -0.3402387984097004]",,,"[1.045140027999878, -0.9413459487259388]","[-0.09091772139072418, -0.2771132104098797]","[0.8184922412037849, 1.402258649468422]",,,,
08 11 15 1 43 29.9960000,,"[-0.04612702503800392, -0.2483692206442356]",,"[0.08051218837499619, -0.2772436551749706]","[0.36314674839377403, -0.02509905770421028]",,,"[-0.21893006563186646, -1.092719230800867]","[0.11055174097418785, -1.4851115010678768]",,"[0.17029345035552979, 0.3514048345386982]",,,"[1.608957789838314, 0.06362603977322578]","[-0.2129397876560688, -0.3257512301206589]","[0.4842255339026451, -0.1237778477370739]",,,,
08 11 15 1 43 59.9960000,,"[-0.16769172623753548, -0.4082520306110382]",,"[0.2593263015151024, 0.2424011118710041]","[0.3954734355211258, -0.5144206248223782]",,,"[0.3597751557826996, -0.21668285503983498]","[-0.36352062597870827, -0.9948911257088184]",,"[0.013347037136554718, 0.39694463089108467]",,,"[-0.5155891627073288, 0.41515179723501205]","[-0.07995699718594551, 0.2559334374964237]","[0.863569937646389, -0.28828977048397064]",,,,
08 11 15 1 44 29.9960000,,"[-0.00302775576710701, 0.029714860022068024]",,"[-0.21869853883981705, -0.19315272197127342]","[0.18180584907531738, 0.09883914515376091]",,,"[-0.12657514587044716, -0.567030344158411]","[-0.15948166325688362, -0.3663700185716152]",,"[-0.40857482329010963, 0.15059999749064445]",,,"[-0.2740865461528301, -0.004407033324241638]","[-0.18900879099965096, 0.8182511664927006]","[-0.9446553587913513, -0.797319158911705]",,,,
08 11 15 1 44 59.9960000,,"[-0.025132033973932266, -0.3175971172749996]",,"[-0.05887811630964279, -0.03438142314553261]","[0.0024720095098018646, 0.12704380229115486]",,,"[0.37376560643315315, -0.054425325244665146]","[0.03810330480337143, 0.6603960916399956]",,"[0.06134939193725586, 0.2356310822069645]",,,"[-0.20020104944705963, 0.568877849727869]","[-0.2136123962700367, -0.09509364143013954]","[0.5030143037438393, -1.6011042781174183]",,,,
08 11 15 1 45 29.9960000,,"[-0.034122854471206665, -0.09961044415831566]",,"[-0.13775888085365295, 0.45889609679579735]","[-0.0748438872396946, -0.35407737269997597]",,,"[-0.5029283575713634, 1.3583387322723866]","[-0.08339516073465347, 1.1304181292653084]",,"[0.2687855176627636, 0.45649729669094086]",,,"[0.16995840519666672, 1.333260115236044]","[0.21251393854618073, -0.446760181337595]","[-0.07062484696507454, -1.5556286685168743]",,,,
08 11 15 1 45 59.9960000,,"[-0.0750916413962841, -0.4137444347143173]",,"[-0.1769486665725708, 0.34015224501490593]","[-0.49847255274653435, -0.14330516755580902]",,,"[0.06929092854261398, 0.9658253900706768]","[0.18607093766331673, 1.0691189914941788]",,"[-0.16859576851129532, 0.07992378994822502]",,,"[-0.6873534545302391, 0.5138408504426479]","[0.13319023326039314, -0.20118633285164833]","[-0.786131676286459, -0.3152602091431618]",,,,
08 11 15 1 46 29.9960000,,"[0.06221341714262962, 0.35449592769145966]",,"[-0.5951044522225857, -0.47933147475123405]","[-0.2055867351591587, -0.37058619037270546]",,,"[-0.33749186620116234, 0.888353768736124]","[0.25862933322787285, 0.4447751119732857]",,"[0.04594425484538078, 0.4536709226667881]",,,"[-0.9014491252601147, -0.7980987541377544]","[0.13407986238598824, 0.6434597335755825]","[0.39394059032201767, -0.24167953431606293]",,,,
08 11 15 1 46 59.9960000,,"[0.036023568361997604, -0.15228701010346413]",,"[-0.040557652711868286, -0.18816429749131203]","[-0.458854116499424, -0.044838305562734604]",,,"[-0.018393121659755707, -0.6243980564177036]","[-0.16976986080408096, -0.8071857430040836]",,"[0.2821558751165867, 0.6355780772864819]",,,"[0.6450598686933517, 0.48770489916205406]","[0.30808284506201744, 0.23595498129725456]","[0.3018778935074806, 0.008602507412433624]",,,,
08 11 15 1 47 29.9960000,,"[-0.14809701219201088, -0.25116492807865143]",,"[0.0942864939570427, 0.817762304097414]","[-0.25195469707250595, 0.24392341077327728]",,,"[0.042363785207271576, -0.24262212216854095]","[-0.3105912618339062, -0.5541315041482449]",,"[0.015280697494745255, 0.1755455695092678]",,,"[-0.705086775124073, 1.144128542393446]","[0.12209620699286461, -0.9442968107759953]","[0.35187873989343643, 0.6003147438168526]",,,,
08 11 15 1 47 59.9960000,,"[-0.12117784842848778, 0.30303650721907616]",,"[0.06007850915193558, 0.3479980416595936]","[0.29566406831145287, 0.23845241591334343]",,,"[0.9685359410941601, -0.4721401147544384]","[-0.36565856635570526, -0.12666340172290802]",,"[-0.09549140185117722, 0.2074502669274807]",,,"[-1.5057645998895168, 0.3860534466803074]","[0.005238700658082962, -0.6084936745464802]","[0.11408616229891777, 1.2607755288481712]",,,,
08 11 15 1 48 29.9960000,,"[-0.2945869602262974, 0.5437916629016399]",,"[0.27010170742869377, -0.2086755447089672]","[0.32013344392180443, 0.6693277582526207]",,,"[0.34779079630970955, -0.9823422618210316]","[-0.207286536693573, 0.4325079210102558]",,"[0.13146930187940598, 0.0685073770582676]",,,"[0.09449916332960129, -0.4550665467977524]","[-0.35537852719426155, -0.2114921547472477]","[0.4459282197058201, 1.1761431097984314]",,,,
08 11 15 1 48 59.9960000,,"[-0.30365054681897163, -0.0583331435918808]",,"[-0.08362523093819618, -0.3279651030898094]","[0.09904366359114647, 0.41321445256471634]",,,"[-0.533287301659584, -0.21473096683621407]","[-0.11490251123905182, 0.7739519812166691]",,"[0.040379419922828674, 0.08028968423604965]",,,"[0.2616482302546501, -1.9220630750060081]","[0.024053018540143967, 0.4003676138818264]","[0.6414863802492619, 0.2679959200322628]",,,,
08 11 15 1 49 29.9960000,,"[0.11665066704154015, 0.36934739351272583]",,"[0.14466913044452667, -0.4039019010961056]","[0.32604480534791946, 0.21854861080646515]",,,"[-0.5954244062304497, -0.9545706696808338]","[-0.17954868078231812, 0.6745633706450462]",,"[0.06747806817293167, -0.31271442398428917]",,,"[-0.3088751249015331, 0.14808637276291847]","[-0.11658879742026329, -0.2115168534219265]","[1.0809232965111732, 1.1719945073127747]",,,,
08 11 15 1 49 59.9960000,,"[-0.09376708790659904, 0.16222142428159714]",,"[-0.4073767326772213, -0.0861646868288517]","[0.17924483865499496, 0.2590407244861126]",,,"[0.18417979776859283, 0.9443609341979027]","[-0.19871888309717178, 0.3506564050912857]",,"[0.011265143752098083, -0.26613762602210045]",,,"[-0.6013543382287025, 0.41798124089837074]","[-0.41189882531762123, -0.08298766985535622]","[-0.15561094880104065, 0.23352111130952835]",,,,
08 11 15 1 50 29.9960000,,"[0.04246293380856514, 0.26874228194355965]",,"[-0.13569217920303345, 0.4293530248105526]","[0.36317868158221245, -0.08658518269658089]",,,"[-0.5001351460814476, 0.5079674236476421]","[-0.22259517014026642, 0.2925134114921093]",,"[-0.02885214239358902, -0.4098628871142864]",,,"[22698232.68608913, 22706482.521754153]","[-0.15846923366189003, 0.016824420541524887]","[0.5815412476658821, 0.534806877374649]",,,,
08 11 15 1 50 59.9960000,,"[0.27385279908776283, -0.37705056369304657]",,"[-0.4850151389837265, 0.775151539593935]","[0.4453726299107075, -0.6091441512107849]",,,"[0.7234872356057167, 0.9213627092540264]","[0.04965939745306969, 0.2607436366379261]",,"[0.0004284419119358063, -0.4442283511161804]",,,,"[0.10813187435269356, -0.3238491378724575]","[0.5657944232225418, 0.30122969672083855]",,,,
08 11 15 1 51 29.9960000,,"[0.132059495896101, -0.3554169610142708]",,"[-0.5759427919983864, -0.31584300473332405]","[0.16086327657103539, -0.2393690161406994]",,,"[-0.024249684065580368, 2.4400955475866795]","[-0.28620100393891335, -0.14189277589321136]",,"[0.011382631957530975, -0.6080347374081612]",,,,"[-0.16652880981564522, 0.3425504341721535]","[0.2255028672516346, 0.2639095336198807]",,,,
