epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 3 20 29.9960000,,"[-1.5550069091950718, -0.014064788978430443]",,"[-2.8726160099186018, -0.10906266634628992]","[0.6746900100945368, 0.009042802144449524]","[1.0685202415770618, 0.009801756055821897]","[2.7897532507595315, 0.017617317209442263]",,,,"[1.5711709190650254, -0.015566543905151775]",,,,"[-0.1050176255344013, -0.05522569045479031]","[0.29389917986691216, -0.014080934768571751]",,,,
08 11 15 3 20 59.9960000,,"[-1.5757569138040708, -0.04150000921799801]",,"[-2.9035956851967057, -0.06195935055620794]","[0.6697810615444268, -0.009817897100219852]","[1.0723392108448024, 0.007637938535481226]","[2.7931846713645427, 0.006862841210022452]",,,,"[1.5650831751822807, -0.012175487765489379]",,,,"[-0.11450449607855262, -0.01897374108830263]","[0.29341474463080885, -0.0009688704722066178]",,,,
08 11 15 3 21 29.9960000,,"[-1.6064217050516163, -0.061329582495091024]",,"[-2.954695597468344, -0.10219982454327692]","[0.6625387445642446, -0.01448463396036459]","[1.0755849323822986, 0.006491443074992276]","[2.798085548207382, 0.009801753685678705]",,,,"[1.555547862536514, -0.01907062529153336]",,,,"[-0.1320733711881985, -0.035137750219291775]","[0.2904193147901424, -0.0059908596813329495]",,,,
08 11 15 3 21 59.9960000,,"[-1.6244830894756888, -0.036122768848144915]",,"[-2.980952022670863, -0.05251285040503717]","[0.6604314479664026, -0.004214593195683847]","[1.08119631273712, 0.011222760709642898]","[2.8050856475692854, 0.014000198723806534]",,,,"[1.5531418297700839, -0.004812065532860288]",,,,"[-0.140890105057224, -0.017633467738050967]","[0.2860755387064273, -0.008687552167430113]",,,,
08 11 15 3 22 29.9960000,,"[-1.6418985594646074, -0.03483093997783726]",,"[-3.0108255693230603, -0.059747093304395094]","[0.6560230816244257, -0.008816732683953887]","[1.0803001077865702, -0.0017924099010997452]","[2.808444402650821, 0.006717510163070983]",,,,"[1.5499122575752153, -0.006459144389737048]",,,,"[-0.14938388052178198, -0.01698755092911597]","[0.28401668776632505, -0.0041177018802045495]",,,,
08 11 15 3 22 59.9960000,,"[-1.6700200633495115, -0.05624300776980817]",,"[-3.0287012536427937, -0.03575136863946682]","[0.6549815456289707, -0.002083071990909957]","[1.0878088634353844, 0.015017511297628516]","[2.8175517974250397, 0.018214789548437693]",,,,"[1.5400378407384778, -0.01974883367347502]",,,,"[-0.14750265575594312, 0.003762449531677703]","[0.2787121152882719, -0.01060914495610632]",,,,
08 11 15 3 23 29.9960000,,"[-1.690140300492203, -0.04024047428538324]",,"[-3.074803402202633, -0.09220429711967881]","[0.651727748827625, -0.006507593602691486]","[1.0861698551025256, -0.003278016665717587]","[2.8252058841189864, 0.015308173387893476]",,,,"[1.5346686768170912, -0.010738327842773288]",,,,"[-0.15057882045584847, -0.0061523293998106965]","[0.27395656949101976, -0.00951109159450425]",,,,
08 11 15 3 23 59.9960000,,"[-1.7161625818589528, -0.05204456273349933]",,"[-3.106469361571726, -0.06333191873818578]","[0.6390597517461174, -0.02533599416301513]","[1.0961169374613746, 0.019894164717698004]","[2.843130011577159, 0.03584825491634547]",,,,"[1.529727428395745, -0.00988249684269249]",,,,"[-0.1692780487969685, -0.03739845668224007]","[0.26920102369376764, -0.00951109159450425]",,,,
08 11 15 3 24 29.9960000,,"[-1.7364685198444931, -0.040611875971080735]",,"[-3.132096019899109, -0.05125331665476551]","[0.6337632521615433, -0.010592999169148243]","[1.1120629535798798, 0.031892032237010426]","[2.8383502459146257, -0.009559531325066928]",,,,"[1.5283144895233818, -0.002825877744726313]",,,,"[-0.17929779549331215, -0.02003949339268729]","[0.269128359356273, -0.0001453286749892868]",,,,
08 11 15 3 24 59.9960000,,"[-1.7633385628760152, -0.053740086063044146]",,"[-3.142907014153934, -0.02162198850965069]","[0.6323664614465088, -0.0027935814300690254]","[1.1163017678263714, 0.008477628492983058]","[2.836832345205039, -0.0030358014191733673]",,,,"[1.5233248037425255, -0.009979371561712469]",,,,"[-0.19437990179085318, -0.030164212595082063]","[0.2651398368070659, -0.007977045098414237]",,,,
08 11 15 3 25 29.9960000,,"[-1.7876733926204906, -0.048669659488950856]",,"[-3.179829103159136, -0.073844178010404]","[0.6289592642631305, -0.00681439436675646]","[1.1152198614381632, -0.0021638127764163073]","[2.858753069291197, 0.04384144817231572]",,,,"[1.517640753123942, -0.011368101237167139]",,,,"[-0.20368106852583878, -0.0186023334699712]","[0.2644939211827477, -0.0012918312486362993]",,,,
08 11 15 3 25 59.9960000,,"[-1.8279784589431074, -0.08061013264523353]",,"[-3.189986108895937, -0.020314011473601568]","[0.6245751189717339, -0.00876829058279327]","[1.1202418459042747, 0.010043968932222924]","[2.8640576429543216, 0.010609147326249513]",,,,"[1.5116579722634924, -0.011965561720899132]",,,,"[-0.20701560374300243, -0.0066690704343272955]","[0.25691250001136723, -0.015162842342760996]",,,,
08 11 15 3 26 29.9960000,,"[-1.8502463618933689, -0.04453580590052297]",,"[-3.2235575160075314, -0.0671428142231889]","[0.6194239492467659, -0.010302339449935971]","[1.1214690833376153, 0.0024544748666812666]","[2.8725352702613236, 0.016955254614003934]",,,,"[1.5056913348184935, -0.011933274889997847]",,,,"[-0.21258661607498652, -0.011142024663968186]","[0.25977067051462654, 0.005716341006518633]",,,,
08 11 15 3 26 59.9960000,,"[-1.8586028815770987, -0.016713039367459714]",,"[-3.2511057700876336, -0.055096508160204394]","[0.6109301749677343, -0.01698754855806328]","[1.1255060491739641, 0.008073931672697654]","[2.876766010429492, 0.008461480336336535]",,,,"[1.4980372481245467, -0.015308173387893476]",,,,"[-0.22800782537888153, -0.030842418607790023]","[0.2551766051051345, -0.009188130818984064]",,,,
08 11 15 3 27 29.9960000,,"[-1.8793286627660564, -0.04145156237791525]",,"[-3.2722433227681904, -0.042275105361113674]","[0.6024848427898633, -0.016890664355742047]","[1.1220827014622046, -0.006846695423519122]","[2.884549280011015, 0.015566539163046398]",,,,"[1.4880174990571504, -0.020039498134792666]",,,,"[-0.23954547159928552, -0.02307529244080797]","[0.2628952832428695, 0.015437356275469938]",,,,
08 11 15 3 27 59.9960000,,"[-1.9005792507705337, -0.042501176008954644]",,"[-3.303255293471011, -0.06202394140564138]","[0.5989242381117492, -0.007121209356228064]","[1.1262811476863135, 0.00839689244821784]","[2.895223016410455, 0.021347472798879608]",,,,"[1.4840047554571356, -0.008025487200029602]",,,,"[-0.24918574845287367, -0.019280553707176296]","[0.25818010665307156, -0.00943035317959584]",,,,
08 11 15 3 28 29.9960000,,"[-1.909767384553561, -0.018376267566054594]",,"[-3.318692650932462, -0.030874714922902058]","[0.5899460262253342, -0.01795642377283002]","[1.1374393205069282, 0.022316345641229418]","[2.8954652340289613, 0.00048443523701280355]",,,,"[1.476641328482856, -0.014726853948559437]",,,,"[-0.258704911755558, -0.01903832660536864]","[0.25201162435450897, -0.012336964597125188]",,,,
08 11 15 3 28 59.9960000,,"[-1.9291528947615006, -0.03877102041587932]",,"[-3.3315624976094114, -0.025739693353898474]","[0.5796598373037796, -0.02057237784310928]","[1.1425097494457077, 0.010140857877559029]","[2.902433038260824, 0.013935608463725657]",,,,"[1.4731372423552784, -0.007008172255154932]",,,,"[-0.27305228874911336, -0.028694753987110744]","[0.24874975584498316, -0.006523737019051623]",,,,
08 11 15 3 29 29.9960000,,"[-1.9429835384253238, -0.027661287327646278]",,"[-3.3604025808635924, -0.05768016650836216]","[0.5707300687040515, -0.0178595371994561]","[1.1457312475613435, 0.006442996231271536]","[2.910450453753583, 0.016034830985518056]",,,,"[1.4547448278181037, -0.036784829074349545]",,,,"[-0.2799877954812473, -0.01387101346426789]","[0.24739333433808497, -0.0027128430137963733]",,,,
08 11 15 3 29 59.9960000,,"[-1.971791326552193, -0.057615576253738254]",,"[-3.3768411051114526, -0.03287704849572037]","[0.5679122662234022, -0.005635604961298668]","[1.145335626004453, -0.0007912431137810927]","[2.9146004543199524, 0.008300001132738544]",,,,"[1.4486651568281559, -0.012159341979895544]",,,,"[-0.29185647418535154, -0.02373735740820848]","[0.24213720514671877, -0.010512258382732398]",,,,
08 11 15 3 30 29.9960000,,"[-1.9870106868511357, -0.03043872059788555]",,"[-3.394934785850637, -0.036187361478368985]","[0.5628660595211841, -0.010092413404436229]","[1.1567763856519377, 0.02288151929496962]","[2.92766407414274, 0.026127239645575173]",,,,"[1.4403328605662864, -0.016664592523738975]",,,,"[-0.297629337298531, -0.011545726226358966]","[0.2325292269788406, -0.019215956335756346]",,,,
08 11 15 3 30 59.9960000,,"[-2.004741040571389, -0.03546070744050667]",,"[-3.43244627133663, -0.07502297097198607]","[0.557819852818966, -0.010092413404436229]","[1.1636795972553955, 0.013806423206915497]","[2.92808391793551, 0.0008396875855396502]",,,,"[1.4345842220600389, -0.011497277012495033]",,,,"[-0.3091992810195734, -0.023139887442084728]","[0.22434226057657725, -0.016373932804526703]",,,,
08 11 15 3 31 29.9960000,,"[-2.029108166039805, -0.04873425093683181]",,"[-3.4571847976067147, -0.0494770525401691]","[0.5504725751870865, -0.014694555263758955]","[1.1635907847612543, -0.0001776249882823322]","[2.9328394649182883, 0.009511093965556938]",,,,"[1.4239992957841423, -0.021169852551793156]",,,,"[-0.3326379022587389, -0.04687724247833103]","[0.21650247362958908, -0.01567957389397634]",,,,
08 11 15 3 31 59.9960000,,"[-2.049519064679771, -0.04082179727993207]",,"[-3.50832507953146, -0.10228056384949014]","[0.5392417380287498, -0.022461674316673452]","[1.16633592171911, 0.005490273915711441]","[2.93883839512182, 0.011997860407063854]",,,,"[1.415287524937412, -0.01742354169346072]",,,,"[-0.3407037610372754, -0.01613171755707299]","[0.21195684913573132, -0.009091248987715517]",,,,
08 11 15 3 32 29.9960000,,"[-2.0527567115459533, -0.006475293732364662]",,"[-3.531892885733214, -0.047135612403508276]","[0.5454182932207914, 0.012353110384083266]","[1.1703325171620236, 0.007993190885827062]","[2.9436908286779726, 0.009704867112304782]",,,,"[1.3983403420306786, -0.03389436581346672]",,,,"[-0.335907844846588, 0.009591832381374843]","[0.20618398839314978, -0.011545721485163085]",,,,
08 11 15 3 32 59.9960000,,"[-2.0737489337734587, -0.041984444455010816]",,"[-3.570534721783588, -0.07728367210074794]","[0.5405497115075377, -0.009737163426507323]","[1.1690649093343382, -0.0025352156553708483]","[2.948220303828748, 0.009058950301550794]",,,,"[1.396677112647012, -0.0033264587673329515]",,,,"[-0.3484951046975766, -0.02517451970197726]","[0.2041574313966521, -0.00405311399299535]",,,,
08 11 15 3 33 29.9960000,,"[-2.0822750049592287, -0.017052142371539958]",,"[-3.587538421462341, -0.034007399357506074]","[0.5342520475062429, -0.012595328002589667]","[1.1661502202805423, -0.005829378107591765]","[2.9537993890544385, 0.011158170451381011]",,,,"[1.3877150477323994, -0.01792412982922542]",,,,"[-0.37033508918284497, -0.04367996897053672]","[0.1956555806682445, -0.01700370145681518]",,,,
08 11 15 3 33 59.9960000,,"[-2.109912072424777, -0.05527413493109634]",,"[-3.615643777189689, -0.05621071145469614]","[0.5424713078523382, 0.01643852069219065]","[1.1655043058417505, -0.0012918288775836118]","[2.9614857744336405, 0.015372770758403929]",,,,"[1.3780586262778343, -0.019312842909130268]",,,,"[-0.38389929358527297, -0.027128408804856008]","[0.19664060166951458, 0.00197004200254014]",,,,
08 11 15 3 34 29.9960000,,"[-2.1398098404242774, -0.059795535999001]",,"[-3.6474873625847977, -0.06368717079021735]","[0.5356165407213211, -0.01370953426203414]","[1.1652136449374666, -0.0005813218085677363]","[2.962656494501971, 0.0023414401366608217]",,,,"[1.3704610569493525, -0.015195138656963534]",,,,"[-0.3894057156589952, -0.011012844147444412]","[0.18289876990684206, -0.027483663525345037]",,,,
08 11 15 3 34 59.9960000,,"[-2.1807043038206757, -0.0817889267927967]",,"[-3.680081824255467, -0.06518892334133852]","[0.5391690713206572, 0.007105061198672047]","[1.1678134508501898, 0.005199611825446482]","[2.971424782714166, 0.01753657642439066]",,,,"[1.371405706371661, 0.0018892988446168602]",,,,"[-0.39173100645348313, -0.0046505815889759106]","[0.17428388563348562, -0.017229768546712876]",,,,
08 11 15 3 35 29.9960000,,"[-2.194349247823993, -0.02728988800663501]",,"[-3.67655351589201, 0.007056616726913489]","[0.5351401795635411, -0.008057783514232142]","[1.172060337989933, 0.008493774279486388]","[2.9738388895593744, 0.004828213690416305]",,,,"[1.3715833325459243, 0.0003552523485268466]",,,,"[-0.40757206310627225, -0.03168211330557824]","[0.1680750305699803, -0.01241771012701065]",,,,
08 11 15 3 35 59.9960000,,"[-2.2122975975180452, -0.035896699388104025]",,"[-3.718885138915539, -0.08466324604705733]","[0.527744458645202, -0.014791441836678132]","[1.1680637425470195, -0.007993190885827062]","[2.975203383959524, 0.002728988800299703]",,,,"[1.3558068708935025, -0.031552923304843716]",,,,"[-0.4275631167688516, -0.03998210732515872]","[0.15961355142053435, -0.0169229582988919]",,,,
08 11 15 3 36 29.9960000,,"[-2.2442380700776994, -0.06388094511930831]",,"[-3.7415809600315697, -0.04539164223206171]","[0.5177570035216377, -0.01997491024712872]","[1.1754998338583391, 0.01487218262263923]","[2.978901244418921, 0.007395720918793813]",,,,"[1.3590525912454723, 0.006491440703939588]",,,,"[-0.4396740130910075, -0.02422179264431179]","[0.15143465909659426, -0.01635778464788018]",,,,
08 11 15 3 36 59.9960000,,"[-2.2686617129111255, -0.04884728566685226]",,"[-3.775677172477117, -0.06819242489109456]","[0.5122990271054277, -0.010915952832419862]","[1.1691940922219146, -0.012611483272849]","[2.9863857790169277, 0.01496906919601315]",,,,"[1.3536188358798427, -0.010867510731259244]",,,,"[-0.45514366568113473, -0.03093930518025445]","[0.14294088363203628, -0.01698755092911597]",,,,
08 11 15 3 37 29.9960000,,"[-2.290227184057585, -0.04313094229291892]",,"[-3.8173790292185004, -0.08340371348276676]","[0.5060578780985452, -0.012482298013765103]","[1.175201097689751, 0.012014010935672559]","[2.9867168091295753, 0.0006620602252951358]",,,,"[1.3536269099586207, 1.6148157556017395e-05]",,,,"[-0.4645094274164876, -0.018731523470705724]","[0.13762016181181025, -0.010641443640452053]",,,,
08 11 15 3 37 59.9960000,,"[-2.3190834154665936, -0.05771246281801723]",,"[-3.8461625951067617, -0.05756713177652273]","[0.48285339921335435, -0.046408957770381676]","[1.1826129667651912, 0.01482373815088067]","[2.983277314446241, -0.006878989366668975]",,,,"[1.3489601766559645, -0.009333466605312424]",,,,"[-0.4840402668933166, -0.039061678953657974]","[0.12738241736224154, -0.020475488899137417]",,,,
08 11 15 3 38 29.9960000,,"[-2.3458565725159133, -0.053546314098639414]",,"[-3.879193048727757, -0.06606090724199021]","[0.4798902668728715, -0.005926264680965687]","[1.1804975960885713, -0.004230741353239864]","[2.993297063513637, 0.020039498134792666]",,,,"[1.3462957792989982, -0.005328794713932439]",,,,"[-0.4941165345112495, -0.0201525352358658]","[0.12332930336879144, -0.008106227986900194]",,,,
08 11 15 3 38 59.9960000,,"[-2.3744705851240724, -0.0572280252163182]",,"[-3.923971072540553, -0.08955604762559233]","[0.4811336524642229, 0.002486771182702796]","[1.1798597569140838, -0.0012756783489749068]","[2.9956788740446427, 0.004763621062011225]",,,,"[1.3377535605477533, -0.01708443750248989]",,,,"[-0.5075031115538877, -0.026773154085276474]","[0.11758873894132194, -0.011481128854939016]",,,,
08 11 15 3 39 29.9960000,,"[-2.408752498413378, -0.06856382657861104]",,"[-3.9882718632325123, -0.12860158138391853]","[0.47219580978571685, -0.017875685357012117]","[1.1795771677170706, -0.0005651783940265886]","[2.998480527182437, 0.005603306275588693]",,,,"[1.33208566164285, -0.011335797809806536]",,,,"[-0.5211803530578436, -0.027354483007911767]","[0.11112959455203963, -0.012918288778564602]",,,,
08 11 15 3 39 59.9960000,,"[-2.432457561881165, -0.047410126935574226]",,"[-4.023167394943812, -0.06979106342259911]","[0.4682799527588486, -0.007831714053736505]","[1.184106644053827, 0.009058952673512977]","[2.9994171048965654, 0.001873155428256723]",,,,"[1.326773012715421, -0.010625297854858218]",,,,"[-0.5275587578457817, -0.012756809575876105]","[0.10415371624094405, -0.01395175662219117]",,,,
08 11 15 3 40 29.9960000,,"[-2.464276925631566, -0.0636387275008019]",,"[-4.036319829632703, -0.02630486937778187]","[0.4625797563537617, -0.011400392810173798]","[1.1854146210889667, 0.0026159540702792583]","[3.0068774172586927, 0.014920624724254594]",,,,"[1.319288479302486, -0.01496906682586996]",,,,"[-0.5399926113877882, -0.02486770708401309]","[0.09545809118071702, -0.01739125012045406]",,,,
08 11 15 3 40 59.9960000,,"[-2.492398428330489, -0.05624300539784599]",,"[-4.083439292990079, -0.09423892671475187]","[0.44564064989685903, -0.03387821291380533]","[1.1940375794411011, 0.017245916704268893]","[3.0191659421270742, 0.024577049736763]",,,,"[1.31354791368949, -0.011481131225991703]",,,,"[-0.5403640130793974, -0.0007428033832184155]","[0.08939456953339686, -0.012127043294640316]",,,,
08 11 15 3 41 29.9960000,,"[-2.501764189473761, -0.018731522286543623]",,"[-4.123163036317237, -0.07944748665431689]","[0.43728413021335655, -0.016713039367004967]","[1.1926084935967083, -0.00285817168878566]","[3.0214670118712093, 0.004602139488270041]",,,,"[1.3090991769540778, -0.00889747347082448]",,,,"[-0.5589582760267149, -0.03718852589463495]","[0.09029077566947308, 0.0017924122721524327]",,,,
08 11 15 3 41 59.9960000,,"[-2.5327519391248643, -0.06197549930220702]",,"[-4.143670821827982, -0.04101557102148945]","[0.4222666165449027, -0.03003502733690766]","[1.1886603414404817, -0.00789630431245314]","[3.0239780029187386, 0.005021982095058775]",,,,"[1.297278942722187, -0.023640468463781872]",,,,"[-0.5617680044288136, -0.005619456804197398]","[0.09656422099078554, 0.01254689064262493]",,,,
08 11 15 3 42 29.9960000,,"[-2.5560775262274547, -0.04665117420518072]",,"[-4.178211101190755, -0.06908055872554542]","[0.41173013711204476, -0.02107295886571592]","[1.1797790173122849, -0.01776264825639373]","[3.0342641930255922, 0.02057238021370722]",,,,"[1.295922521214834, -0.002712843014705868]",,,,"[-0.579425693218127, -0.035315377578626794]","[0.09666110756415947, 0.0001937731467478443]",,,,
08 11 15 3 42 59.9960000,,"[-2.5898427079664543, -0.06753036347799934]",,"[-4.2187099415486955, -0.08099768071588187]","[0.4016135014715019, -0.020233271281085763]","[1.1778735703110215, -0.003810894002526766]","[3.048232094249215, 0.027935802447245806]",,,,"[1.2851599699502003, -0.021525102529267315]",,,,"[-0.5931352298512138, -0.027419073266173655]","[0.09603941536124694, -0.0012433844058250543]",,,,
08 11 15 3 43 29.9960000,,"[-2.6160506895867, -0.05241596324049169]",,"[-4.25254778821818, -0.06767569333896972]","[0.3990944327888428, -0.005038137365318107]","[1.181240397100737, 0.00673365357943112]","[3.0506784962235542, 0.004892803948678193]",,,,"[1.278426311628209, -0.013467316643982485]",,,,"[-0.6046728760720725, -0.023075292441717465]","[0.08620536654689204, -0.019668097628709802]",,,,
08 11 15 3 43 59.9960000,,"[-2.63932783429118, -0.04655428940895945]",,"[-4.303752661587168, -0.10240974673797609]","[0.38421417845779615, -0.029760508662093347]","[1.1798274605989718, -0.0028258730035304325]","[3.059689000868275, 0.01802100928944128]",,,,"[1.270804518877867, -0.015243585500684276]",,,,"[-0.6176799797153762, -0.026014207286607416]","[0.08461480268533705, -0.0031811277231099666]",,,,
08 11 15 3 44 29.9960000,,"[-2.655701767092978, -0.03274786560359644]",,"[-4.342039245288106, -0.07657316740187525]","[0.3861680687464286, 0.00390778057726493]","[1.1819186090397125, 0.004182296881481307]","[3.067827526354449, 0.01627705097234866]",,,,"[1.2606636621871985, -0.020281713381336886]",,,,"[-0.6285797879468191, -0.02179961646288575]","[0.07327900250447783, -0.022671600361718447]",,,,
08 11 15 3 44 59.9960000,,"[-2.6709211282832257, -0.030438722380495165]",,"[-4.384322423838967, -0.08456635710172122]","[0.3744931631886175, -0.023349811115622288]","[1.1835091729008127, 0.003181127722200472]","[3.072171301252638, 0.008687549796377425]",,,,"[1.2505066561534477, -0.020314012067501608]",,,,"[-0.6438072217333684, -0.030454867573098458]","[0.07058230883285432, -0.005393387343247014]",,,,
08 11 15 3 45 29.9960000,,"[-2.6979687986749923, -0.054095340783533175]",,"[-4.41275073678662, -0.056856625895306934]","[0.363795204553071, -0.021395917271092912]","[1.1856326176566654, 0.004246889511705376]","[3.0792925070527417, 0.01424241160020756]",,,,"[1.241778735963635, -0.017455840379625442]",,,,"[-0.6637256110589078, -0.03983677865107893]","[0.07335166684151773, 0.005538716017326806]","[-0.01853774667597463, -0.03707549335194926]",,,
08 11 15 3 45 59.9960000,,"[-2.706761310011643, -0.017585022673301864]",,"[-4.456002787885154, -0.08650410219706828]","[0.3509092109040921, -0.02577198729795782]","[1.1753464287348834, -0.020572377843564027]","[3.0859535022227647, 0.013321990340045886]",,,,"[1.2376691046051747, -0.008219262716920639]",,,,"[-0.680204505700658, -0.03295778928350046]","[0.06946003205075613, -0.007783269581523199]","[-0.0119655664811944, 0.013144360389560461]",,,
08 11 15 3 46 29.9960000,,"[-2.7294652052078163, -0.045407790392346215]",,"[-4.486328474347829, -0.06065137292534927]","[0.32933566508791046, -0.0431470916323633]","[1.1714467186802722, -0.00779942010922241]","[3.09410817231128, 0.016309340177031117]",,,,"[1.2324129754142632, -0.010512258381822903]",,,,"[-0.6848873871608703, -0.009365762920424459]","[0.06806324252102058, -0.002793579059471085]","[0.02251012099259242, 0.06895137494757364]",,,
08 11 15 3 46 59.9960000,,"[-2.763351495756069, -0.06777258109650575]",,"[-4.515491514821406, -0.05832608094715397]","[0.3171601761362126, -0.024350977903395687]","[1.173755863687802, 0.004618290015059756]","[3.097176266488532, 0.006136188354503247]",,,,"[1.2227969243531334, -0.019232102122259676]",,,,"[-0.6937283420807034, -0.017681909839666332]","[0.06584291119270347, -0.004440662656634231]","[0.03241683495889447, 0.0198134279326041]",,,
08 11 15 3 47 29.9960000,,"[-2.795832921805413, -0.06496285209868802]",,"[-4.544347746233143, -0.0577124628234742]","[0.3200990886114141, 0.00587782495040301]","[1.1748862145486783, 0.0022607017217524117]","[3.102335509106524, 0.010318485235984554]",,,,"[1.2164750357446792, -0.012643777216908347]",,,,"[-0.7086731890412921, -0.02988969392117724]","[0.0637840590666201, -0.004117704252166732]","[0.05744602254162601, 0.050058375165463076]",,,
08 11 15 3 47 59.9960000,,"[-2.8100026717365836, -0.028339499862340745]",,"[-4.580607772641088, -0.07252005281588936]","[0.31445540957133744, -0.011287358080153354]","[1.1716647164330425, -0.006442996231271536]","[3.107074906746675, 0.00947879528030171]",,,,"[1.2162489662837288, -0.00045213892190076876]",,,,"[-0.7238602548054587, -0.030374131528333237]","[0.051132208957369585, -0.025303700218501035]","[0.08841762374049722, 0.061943202397742425]",,,
08 11 15 3 48 29.9960000,,"[-2.8268771885268507, -0.03374903358053416]",,"[-4.612370619027388, -0.06352569277260045]","[0.3070354664171191, -0.01483988630843669]","[1.1613785275112605, -0.020572377843564027]","[3.1017945553194295, -0.010560702854490955]",,,,"[1.2066006177224153, -0.019296697122626938]",,,,"[-0.7315385637352847, -0.015356617859652031]","[0.04442277050020493, -0.013418876914329303]","[0.09448114620226988, 0.012127044923545327]",,,
08 11 15 3 48 59.9960000,,"[-2.8503884773635946, -0.04702257767348783]",,"[-4.621687935697992, -0.018634633341207518]","[0.2908310857080778, -0.03240876141808258]","[1.163501971081132, 0.004246887139743194]","[3.10508871777256, 0.006588324906260823]",,,,"[1.2061484764299166, -0.0009042825849974179]",,,,"[-0.7476056839213925, -0.03213424037221557]","[0.03747918968929298, -0.013887161621823907]","[0.0936656792237045, -0.0016309339571307646]",,,
08 11 15 3 49 29.9960000,,"[-2.866568635836302, -0.032360316945414525]",,"[-4.627573831763584, -0.011771792131185066]","[0.2812311804334513, -0.019199810549253016]","[1.1584073199073828, -0.010189302347498597]","[3.105234050002764, 0.0002906644604081521]",,,,"[1.1972994486168318, -0.017698055626169662]",,,,"[-0.7564627893693796, -0.017714210895974247]","[0.033167711105761555, -0.00862295716706285]","[0.09417433684393473, 0.001017315240460448]",,,
08 11 15 3 49 59.9960000,,"[-2.9029659189145605, -0.07279456615651725]",,"[-4.673401467131953, -0.0916552707367373]","[0.27563594586536055, -0.011190469136181491]","[1.1636957454129515, 0.010576851011137478]","[3.1049353150192474, -0.0005974699670332484]",,,,"[1.1998346619002405, 0.005070426566817332]",,,,"[-0.7688643477822552, -0.024803116825751204]","[0.02651479238511456, -0.013305837441293988]","[0.11993017835629871, 0.05151168302472797]",,,
08 11 15 3 50 29.9960000,,"[-2.9247897555396776, -0.04364767325023422]",,"[-4.753769380973608, -0.16073582768331107]","[0.2706624046857087, -0.00994708235930375]","[1.1569701611697383, -0.013451168486426468]","[3.1065581751954596, 0.0032457203524245415]",,,,"[1.197396335189751, -0.0048766534209789825]",,,,"[-0.7818149340605487, -0.02590117255658697]","[0.018618486887589825, -0.015792610995049472]","[0.13105605589953484, 0.022251755086472258]",,,
08 11 15 3 50 59.9960000,,"[-2.9419307124808256, -0.03428191388229607]",,"[-4.7198669428598805, 0.06780487622745568]","[0.26726327921005577, -0.006798250951305818]","[1.1573657827257193, 0.0007912431119621033]","[3.1032074941922474, -0.0067013620064244606]",,,,"[1.1848332975746416, -0.025126075230218703]",,,,"[-0.8032835180392794, -0.0429371679574615]","[0.0064672189864722895, -0.02430253580223507]","[0.14077706931675493, 0.019442026834440185]",,,
08 11 15 3 51 29.9960000,,"[-2.965030230123375, -0.046199035285098944]",,"[-4.738428911271512, -0.03712393682326365]","[0.2710661026917478, 0.0076056469633840615]","[1.1602158803361817, 0.0057001952209247975]","[3.102303213977393, -0.00180856042970845]",,,,"[1.1773083925831997, -0.015049809982883746]",,,,"[-0.8120356580939188, -0.017504280109278625]","[0.0017681917397567304, -0.009398054493431118]","[0.18067036474076303, 0.0797865908480162]",,,
08 11 15 3 51 59.9960000,,"[-3.000272941288131, -0.0704854223295115]",,"[-4.764265491791775, -0.05167316104052588]","[0.25222961856979964, -0.03767296824389632]","[1.1642447732783694, 0.008057785884375335]","[3.104628504772336, 0.004650581589885405]",,,,"[1.168459364770115, -0.017698055626169662]",,,,"[-0.8278524913253023, -0.031633666462766996]","[-0.002414105141269829, -0.008364593762053119]","[0.2115531527033454, 0.06176557592516474]",,,
08 11 15 3 52 29.9960000,,"[-3.0405214893580705, -0.08049709613987943]",,,"[0.24533447985982093, -0.01379027741995742]","[1.1657707468812077, 0.003051947205676697]","[3.104095626248636, -0.0010657570473995293]",,,,"[1.1690245407930888, 0.0011303520459478023]",,,,"[-0.8505967560245153, -0.04548852939842618]","[-0.012982882074538793, -0.021137553866537928]","[0.2423309797186448, 0.06155565403059881]",,,
08 11 15 3 52 59.9960000,,"[-3.075715757237049, -0.07038853575795656]",,,"[0.23730091976676704, -0.016067120186107786]","[1.160546911633901, -0.010447670494613703]","[3.11101498600965, 0.013838719522027532]",,,,"[1.164543507743474, -0.00896206609922956]",,,,"[-0.8699741927484865, -0.03875487344794237]","[-0.02222753381511211, -0.018489303481146635]","[0.26761853311381856, 0.05057510679034749]",,,
08 11 15 3 53 29.9960000,,"[-3.1133079820283456, -0.07518444958259352]",,,"[0.22622348773211343, -0.022154864069307223]","[1.155759070707063, -0.009575681853675633]","[3.1126620660506887, 0.003294160082077724]",,,,"[1.150511015076063, -0.028064985334822268]",,,,"[-0.8815845056769831, -0.023220625856993138]","[-0.03443531789616827, -0.024415568162112322]","[0.2758458693169814, 0.0164546724063257]",,,
