epoch,G03,G06,G07,G11,G13,G16,G19,G21,G23,G25,G27,G31
08 11 15 1 54 30.0000000,"[0.19463861050705145, -0.3157968964427713]","[0.294178916544964, -0.1160037704433004]","[-0.060837639349230255, 0.14734981234154]",,"[-0.03245669094224812, 0.5173619230588269]","[0.3191652398866913, 0.952743365863959]","[0.3888003090706964, 0.21170219841102755]",,"[0.3852534807597596, 2.723031471235057]","[0.734685409317414, 0.9345745800063014]","[0.20749759883211283, -0.15146372532635421]",
08 11 15 1 55 0.0000000,"[0.3096524706731243, -0.4255308654159311]","[0.19110033515219893, -0.20752543589721123]","[-0.17673495210958334, 0.47665300245365394]",,"[-0.731612707053622, 1.6576562811930966]","[0.1446785878700516, 0.5494813020030658]","[0.23226103282844024, 0.30941347839931643]",,"[0.3810721851264436, 2.612137297851344]","[0.10030283356706304, 1.1405418423935771]","[0.8178419640712562, -0.35997983133583755]",
08 11 15 1 55 30.0000000,"[0.2174389815578861, -0.2541959580034021]","[0.19397230300431456, -0.0899264999354879]","[-0.6237516383106789, 0.7679915058144022]",,"[-1.4318820634235943, 0.39371615548928496]","[0.2620843451780579, -0.11880716731150942]","[0.46840626097594695, -0.0018037998427947732]",,"[1.1801712728415925, 3.3543912570302687]","[0.7154123517374198, 0.8763246743008495]","[0.7494995912961784, -0.2931452623584816]",
08 11 15 1 56 0.0000000,"[0.026172988737623193, -0.24391387365758455]","[0.07238980981831755, -0.3047588952506582]","[-1.0267485062058053, 0.951160528016894]",,"[-1.8895598003019893, 2.074372394879658]","[0.6451976698202393, -0.6230657999714215]","[0.39091827071582275, -0.024841442083319065]",,"[1.7870771802340943, 2.9923083882158004]","[0.6277139517168204, 0.901202535443008]","[0.7018266937188926, -0.3815714350917885]",
08 11 15 1 56 30.0000000,"[0.11182729961971472, -0.47028522156178987]","[0.13191962096219267, -0.17384148022780815]","[-1.2106748948271355, 0.33730807180485023]",,"[-2.241860548531016, 0.7186130722363782]","[0.5218139093679688, -0.3029442732532819]","[0.054158934423079064, 0.0242016023645798]",,"[2.0103548831616838, 2.121701280338069]","[0.08890715564290685, 0.4900735078379512]","[0.5018884262494865, -0.21331179952412338]",
08 11 15 1 57 0.0000000,"[0.31824687930444906, -0.5044739242643121]","[0.021963967413952012, -0.28568356117854515]","[-1.0887658575947365, 0.025963358832209238]",,"[-0.6906774291147793, 1.0604201098283124]","[0.46015949066107487, 0.3854524488250415]","[0.20207160807525115, -0.25305187640090787]",,"[1.9964465118323762, 2.737924272877475]","[0.4397760959963004, 0.16250286083668475]","[0.008656071727735082, 0.3925852396509102]",
08 11 15 1 57 30.0000000,"[0.5080149701486034, -0.8644790347665552]","[0.020256279439975877, -0.15638836106906334]","[-1.3936871419127068, -0.20200992350497948]",,"[0.2967925122628605, -0.3068260560433078]","[0.4870713454050324, -0.3460191046198209]","[0.1974558094826837, -0.31325440046687925]",,"[1.2830875433360536, 1.9548999171083175]","[0.3185230078796546, 0.4548035321757198]","[-0.5030101963825402, 1.0634213008901527]",
08 11 15 1 58 0.0000000,"[0.5931076562652988, -0.6255610879510645]","[0.31584066751723494, -0.09745666763434807]","[-0.7717009911711297, -0.22654805307307946]",,"[0.8875723681102192, -0.07996019820372346]","[0.17724245305483555, 0.011250674227873514]","[-0.010883158973107765, 0.0014773464451233176]",,"[1.1278930968915422, 1.8386199276273452]","[0.16760811532537145, 0.3937024680897594]","[0.12081861705110697, 0.7460664727708748]",
08 11 15 1 58 30.0000000,"[0.436328799153368, -0.2409142997115854]","[0.15028661343579497, -0.03890000662455956]","[-0.5273079255993447, -0.13476104264178979]",,"[1.1562375328193104, -0.052844599882762466]","[0.2536031257671616, -0.44687639226516085]","[0.3533178875533243, 0.12962448659042514]",,"[1.5584949470435578, 1.441843743187686]","[0.25666693175832433, -0.358659559674561]","[-0.39415308623983236, 0.8169035085460594]",
08 11 15 1 59 0.0000000,"[0.501217209423582, -0.2211023118346933]","[0.26069179031377043, 0.1756609342371424]","[-0.5076457390959344, -0.018500379966885916]",,"[1.1197724691281712, -0.9284704486529041]","[-0.1267599958615997, -0.9501503561933835]","[0.3350034291235109, -0.10075782177348935]",,"[1.7031114018832643, 2.811434904796382]","[-0.653482232739528, -0.10569707471877332]","[-0.5045884677715478, 0.8772280582210472]",
08 11 15 1 59 30.0000000,"[0.3982498726497097, -0.35546193979680574]","[0.18845236155514922, 0.20170221844067177]","[-0.5919919440920434, -0.1969512475005697]",,"[0.9093427559981739, -0.8562299470106769]","[0.4848737668556473, -0.42546835591395693]","[0.4102783734289308, -0.16794690427680814]",,"[0.6908916003381211, 2.2954193602626525]","[-0.6276475158830483, 0.11438060384243731]","[-0.4563595035619912, 0.9397037246248177]",
08 11 15 2 0 0.0000000,"[0.2700713730106754, 0.3928096149116751]","[0.022547236115982194, 0.4510039053236445]","[-0.5376144776518426, -0.3545030576459478]",,"[1.1289343288789189, 0.4750955541928601]","[0.4335013430876038, 0.6056302333871524]","[0.3286327356783052, -0.5338218503942093]",,"[0.7836105591927964, 2.453916008335849]","[-0.24998840366800623, -0.3909488560631871]","[-0.26868882566167684, 0.7507052191516808]",
08 11 15 2 0 30.0000000,"[0.11326786192754934, 0.26868577338755095]","[0.4056016415668031, 0.49321122088780006]","[-0.4029908607180199, -0.21766788487354027]",,"[0.12230639668802379, -0.39391131798426393]","[-0.5286122757631042, 0.8201509858171145]","[0.11820572710906463, -0.7153271877517303]",,"[0.659389681306978, 1.854382748467227]","[-0.01508199100693064, -0.7233367355540394]","[-0.2626699039287743, 0.08640254223555832]",
08 11 15 2 1 0.0000000,"[0.030446053172151544, 0.4064948264509436]","[0.04228495660548415, 0.7581508270775279]","[-0.2500115910942635, -0.16227824215808617]",,"[-0.781916821872195, -0.31076590816179994]","[-0.8984508413511016, 0.666171699265639]","[0.41665376819049316, -0.4540716403474411]",,"[1.4072785294925172, 2.2670045893018447]","[-0.8130216864248117, -0.1277797462418675]","[-0.46145380824281546, -0.06858942723065109]",
08 11 15 2 1 30.0000000,"[0.09637347670892904, 0.16018849648535216]","[0.04335380944733824, 0.26251530268539985]","[-0.672035677212008, 0.0019117074736048068]",,"[-1.0120384791245067, -1.2166185985008884]","[-0.2843415636258819, 1.2548195267717044]","[0.33828338331853347, -0.2907940888156494]",,"[1.4029698736344773, 1.8540544013803206]","[-0.76566300218304, 0.17806484382599597]","[0.0356798192910972, -0.05862926757126541]",
08 11 15 2 2 0.0000000,"[0.017225854719678857, 0.2557205561548468]","[0.12016583833222594, 0.3309505692993601]","[-0.4909499118502221, -0.28300636236587273]",,"[-0.7458743402113521, -0.6812971095244098]","[-0.04176155213887478, 0.7343054259816806]","[0.10322684890901046, -0.40500602064033353]",,"[1.0479882872973878, 1.7140488277499877]","[-0.4401051891346772, -0.15321050006896253]","[0.3863766959361854, -0.3604861727932045]",
08 11 15 2 2 30.0000000,"[-0.11616498914857676, 0.2827007923275229]","[-0.00015001889939103563, 0.30211141326775154]","[-0.18634064294648978, -0.549830026673467]",,"[0.8583866557727253, -0.4158159653345752]","[0.30939980860178684, 0.2700761104623477]","[0.38986802197371917, -0.27042318818469846]",,"[1.4096649951611955, 2.027936274868747]","[-0.06056225722034769, 0.2009083984419704]","[0.4747725001029792, -0.3980370841005394]",
08 11 15 2 3 0.0000000,"[-0.2113835879911976, 0.3233838532119986]","[-0.12376964983219896, -0.05840482196460167]","[0.11529427967714456, -0.7868237567416738]",,"[2.1663406244168675, -0.1963383863369632]","[0.8072796266836426, -0.04314741541941958]","[0.08874146736537414, -0.11417674956222379]",,"[1.8717435366784532, 2.7251423697297774]","[0.21435673857728643, 0.1318727491423488]","[-0.12117892294599386, -0.7636139920929024]",
08 11 15 2 3 30.0000000,"[-0.3889508539189892, 0.01148992814123595]","[-0.2815035596179465, 0.12531865754475197]","[0.6198657324139991, -0.7024825436345647]",,"[2.1677881083140766, 1.1844491948684048]","[0.7514880102438233, -0.35601316442092257]","[-0.27696201854075, 0.24464181127647555]",,"[1.7108465648566682, 2.6013692419355117]","[0.19108702565232916, 0.33897922020405535]","[0.0423907807521644, -0.40327578103333206]",
08 11 15 2 4 0.0000000,"[-0.0032420897235470036, 0.2148381028324362]","[0.18158051970725264, 0.06366249540199836]","[0.7365865578477302, -0.530939332889707]",,"[1.1252047619471943, 1.509069382150967]","[0.8001877766412995, 0.24927973697582884]","[-0.19469707362974686, 0.33286204996208346]",,"[2.4036811507617433, 2.7647878031556807]","[0.6006521093348662, -0.0072520764544605765]","[-0.051801560217874965, -9.074127464980819e-05]",
08 11 15 2 4 30.0000000,"[0.1988867303977413, 0.2651232782751318]","[0.5191527813983461, 0.04713615396370491]","[0.41434669695543436, 0.3785439210661341]",,"[-0.9790681698669994, 0.9310159673293423]","[0.7882311892074845, 0.22472251902023954]","[-0.041206299296269844, 0.08808547320465243]",,"[2.7978418237840135, 2.771550188524028]","[0.5521272900203864, -0.2133607508614659]","[0.006327541773778478, 0.10302501106471329]",
08 11 15 2 5 0.0000000,"[0.43201033088068197, 0.2792192999273535]","[0.44888447079186644, -0.12111883244166771]","[0.194771619660131, 0.1612311380632807]",,"[0.3000569096455967, 0.40525013109048125]","[0.8616496127409241, 0.23294025609890623]","[-0.11348348014677567, 0.06838423075775302]",,"[2.7293134696160752, 2.239943275911113]","[0.7219113292793433, -0.1415177078917622]","[-0.23272844939901205, -0.28364374553948135]",
08 11 15 2 5 30.0000000,"[0.6846391937385006, 0.300671503320336]","[0.3851318493795892, -0.010080415817598498]","[0.29951417647051004, 0.03564921791633857]",,"[1.3857685974488652, 1.5495245148738217]","[0.4317753713888428, -1.0163186197479566]","[0.3173993612018724, -0.1989073598136505]",,"[2.2699388630067308, 1.9964666466539107]","[0.3762740823129813, -0.6533928157761693]","[0.30587898403928904, -0.5837524912336418]",
08 11 15 2 6 0.0000000,"[0.43285878064731786, -0.07124365828931367]","[0.6246179253173372, -0.25284959754596154]","[0.19984841547655252, -0.6797577512733053]",,"[1.539857064808408, 2.5657447119553876]","[0.813600714163234, 0.46141000042359037]","[0.2050750488725801, 0.10315209689239657]",,"[1.9452767140542466, 1.6418424050634108]","[0.5804890501002471, -0.5107858272269368]","[0.20746509939954905, 0.15134897017688065]",
08 11 15 2 6 30.0000000,"[0.5228715172658367, 0.22812937237322295]","[0.616675502092888, -0.3500292339051763]","[0.1916460414950767, -0.5060733181706976]",,"[2.6818797490249073, 0.8480129977067303]","[1.3130198370975754, 1.5053118760387103]","[0.841925927468886, -0.18355616865058744]",,,"[0.22796893442670507, 0.1456325409933925]","[0.2173398158006492, -0.45681089973240585]",
08 11 15 2 7 0.0000000,"[0.6059971085439129, 0.4553456906229254]","[0.25254762771849837, -0.33961853763709465]","[0.13785330407070306, -0.41797608857074486]",,"[0.008055930460492355, 0.17622442444165465]","[-0.002875019951412927, 0.589816718796889]","[0.5999524528471132, -0.12277068135639035]",,,"[0.11389758015672369, 0.6836046187207103]","[-0.48688222258760305, 0.016539491059487155]",
08 11 15 2 7 30.0000000,"[0.4953218630204601, 0.31484265662729705]","[0.2740825102043649, -0.516265992137293]","[-0.11070400275541159, 0.08653859074196113]",,"[0.24302112075189708, -1.7197935740153003]","[0.8156201940340302, 0.1565514052907626]","[0.4023101488438745, -0.20666132805248105]",,,"[0.17212905312577886, 0.47855066340416674]","[-0.27981853275968405, 0.9182419248840263]",
08 11 15 2 8 0.0000000,"[0.593992829943697, 0.41708958186209166]","[0.2488398984385034, -0.08980289480338494]","[-0.017681835072763885, -0.06261432890811669]",,"[0.021012415612736923, -1.3118465999762225]","[0.5018196504873536, 0.34500147352615995]","[0.5858676741210123, -0.23671367702384793]",,,"[-0.05533992921312647, 0.22868745606392626]","[0.2991347333841148, 0.5477400192043236]",
08 11 15 2 8 30.0000000,"[0.32247287097076605, 0.16375231780111754]","[-0.195314885644863, -0.008242461892465747]","[-0.35128558226180884, 0.004850693298189768]",,"[0.20689532669881938, -1.1511409441630054]","[0.23742994184916233, 0.6231221849719684]","[0.3220126265970369, -0.1712579422940811]",,,"[0.35699880445996923, -0.14734517950564618]","[0.153777988856298, 0.5273981907388618]",
08 11 15 2 9 0.0000000,"[0.24065019997457693, -0.06450165770947969]","[0.24831934872393813, -0.07408549270282189]","[-0.4889606366331658, 0.32464947576603187]",,"[0.3321439972768223, -1.9281215826670337]","[0.7815564673704407, 1.071755542854468]","[0.2661109799829622, 0.25854228499035037]",,,"[0.2518018441895644, -0.18521232325583692]","[0.38150049955175547, -0.06928939437657089]",
08 11 15 2 9 30.0000000,"[0.04511528524259756, 0.11294312812387908]","[0.20954520109420027, 0.04292977967609962]","[0.16217781804250864, 0.21807972366890205]","[-0.2517311452400115, 0.617183991840907]","[0.12032413991788982, -2.083574370543163]","[0.7279956739706299, 0.12891159902016325]","[0.09389729894076781, 0.6322442299375931]",,,"[-0.15323459034164744, -0.12721511144191022]","[0.23778498381899027, 0.08474232936114579]",
08 11 15 2 10 0.0000000,"[0.14281566503147314, -0.205887391790748]","[0.1586887821865579, 0.7229471466814479]","[-0.1987300197060189, 0.23931334192833198]","[-0.2857649950754073, 0.6785394485507688]","[1.2982326796899235, -1.0490022311608005]","[0.6637679588360093, 0.36319456944863004]","[0.2571537802306314, 0.10529138209919131]",,,"[-0.22863763992985087, 0.5034322796389461]","[0.16704330057428507, -0.20456040715962143]",
08 11 15 2 10 30.0000000,"[0.15454509171346853, -0.26330099962651765]","[0.18257936689381804, 0.44830269732822975]","[0.0028896053855338444, 0.1568676310308863]","[-0.9947737334739593, 0.6123811389718732]","[0.8648118278632557, 0.07914858957131621]","[0.29769487197821354, -0.15388797273238497]","[0.024294459292044213, -0.205094396447142]",,,"[0.5033505144218604, 0.3691156713292003]","[0.25347204715536265, -0.5974599502065727]",
08 11 15 2 11 0.0000000,"[0.2385588518033428, -0.4732484962791208]","[-0.20567449328179155, 0.37375136831154426]","[-0.4053025300080857, -0.08839208607593285]","[-0.037025752521696376, 0.7679170902286252]","[0.18450466307500957, -0.14613691071669344]","[1.4772927414936325, 0.0297346706191699]","[0.20068117327367263, -0.07023830649753415]",,,"[0.20407787288228674, 0.4722435979172588]","[0.3750081232242408, -0.4853124550560066]",
08 11 15 2 11 30.0000000,"[-0.00039570716520120897, -0.1477596458047632]","[0.08248770091061797, 0.3990452251707514]","[-0.400648159759768, -0.44382303182998406]","[-0.5916104941141036, 1.2196486975465497]","[-0.24491321531434895, 1.5555271347363782]","[-0.5017367500501373, 0.5246620918313663]","[0.02977365351592498, 0.2800495481739441]",,,"[-0.08857214873035746, -0.423900225944817]","[-0.182901082331675, -0.9801972291448662]",
08 11 15 2 12 0.0000000,"[-0.02040559736390879, -0.6776578571647409]","[0.1394702032518884, 0.45691544928898414]","[-0.10477347471071097, 0.04005039508423103]","[-0.5030686287652877, 0.30792936044079866]","[-0.5224604257692897, 2.4198144813378644]","[-0.8741865057187774, 0.620951100687186]","[0.15721352494632201, -0.036094143365820286]",,,"[-0.2219195706148942, -0.013904461450874761]","[0.05190715402887491, -0.47756724869995804]",
08 11 15 2 12 30.0000000,"[0.18933345439533422, -0.08933362327516114]","[-0.05747526284928117, 0.6561260781561336]","[0.02563349358486322, -0.3371303302518438]","[0.04056688859349222, 0.07308229165417757]","[0.5075128576407826, -0.05882079998652223]","[-0.6313238043027618, -0.8677246873577436]","[0.1707514906612535, 0.25961288871864474]",,,"[0.3488332735995452, -0.06177639383822675]","[-0.5673619785852608, -0.5261513224819252]",
08 11 15 2 13 0.0000000,"[0.09930632325510214, 0.10993264652788604]","[0.41620110574488844, 0.18800608435024818]","[-0.06785285271955344, 0.036689035845606455]","[0.6074525536525819, -0.41657296461718474]","[0.6584726920972264, 2.856817169984181]","[-0.8301931518750885, -0.24892066468795138]","[0.32219901777183013, 0.44147241177658236]",,,"[0.027883570144573877, -0.19759223777800794]","[0.25081309885309366, -0.20082528209477157]",
08 11 15 2 13 30.0000000,"[0.30145233186582754, 0.3945287171751257]","[0.2642146632385751, 0.3342844955002268]","[-0.1313159222180924, 0.37059926266750587]","[0.4702832819450471, -0.265486142465047]","[0.751074453319112, 2.247732683022816]","[-0.7334301370816925, -0.5492184763153394]","[0.5354192788091798, 0.16712814631561435]",,,"[0.24157570625344915, 0.016986658982932612]","[-0.6456533202476678, 0.0074653246423652675]",
08 11 15 2 14 0.0000000,"[0.2573603546867771, 0.5568697158247229]","[0.005436463685085435, -0.13561576983580986]","[0.0862741415922561, 0.3673373984821726]","[-0.28606063411349325, -0.6459300581898013]","[1.366914337004224, 2.716158046325047]","[0.3045768689674637, 0.5938653046886126]","[0.5991853857723375, -0.051271944617231724]",,,"[0.5167916225890319, -0.1396508457139134]","[-0.2546654024667916, 0.39140000128955155]",
08 11 15 2 14 30.0000000,"[0.2846197939167423, 0.4507092390209433]","[0.003932593793918748, -0.47682625434050957]","[0.2108510454718986, -0.06801783268371331]","[-1.867699894167128, -0.25225294274943266]","[1.0656926682839787, -4.123035983244579]","[0.7557752233309052, 1.014808356265227]","[0.4472668553081651, -0.5305152231206497]",,,"[0.6631718310217063, -0.40955320913344617]","[-0.3760499784298119, -0.39385771071701736]",
08 11 15 2 15 0.0000000,"[0.2663741192469997, 0.8700658533722159]","[0.014814099700500627, -0.2861682810510198]","[0.38545939527200845, -0.07834381585040795]","[-2.1989126084815886, 0.5350514586482724]","[0.2803995660195744, -1.7900121370951343]","[0.5399726730150483, 0.5620153243343036]","[0.44350394702826934, -0.14328667459388578]",,,"[0.6387911843756835, 1.0362139550969005]","[-0.7214491942472634, -0.4231912723758766]",
08 11 15 2 15 30.0000000,"[-0.06226362225909998, 0.4414912614971396]","[0.27380050572877135, -0.3761073239768545]","[0.5038765912477889, -0.02735920970359551]","[-1.4887667624723342, 0.07652250783783998]","[0.8286478570351994, -1.1983512500921893]","[-0.06267408017689968, 0.27578152666489286]","[0.6924641141978403, -0.0417524569978317]",,,"[0.3549243914584319, 0.6708692071959377]","[-0.41618828266336294, -0.7977539978006432]",
08 11 15 2 16 0.0000000,"[-0.3715742894758778, 0.148028344288468]","[-0.27473020699496065, 0.09807400026669105]","[-0.1042282039697251, -0.721248335885198]","[0.7009370298612687, -0.9491680477346698]","[0.35621384295324443, -0.032383368412654434]","[-0.7561199862199524, 0.6089893276492755]","[0.5360604236212869, -0.3460093283404907]",,,"[-0.24595226769646006, 0.3169839886948467]","[-0.40042882948591085, -0.9273148707130501]",
08 11 15 2 16 30.0000000,"[-0.1900963926066952, 0.4152036909013983]","[-0.051314385204265456, 0.3231584391867121]","[-0.04220454193902823, -1.3940908086768697]","[0.6441613109338853, -0.5635094110454837]","[0.27442180129388927, -2.440739513436954]","[-2.3302830952840545, -0.39065356602271395]","[0.5379091361848016, -0.2072674625863632]",,,"[-0.2717511621614297, 0.7328406630083919]","[0.1811586043290916, -0.42940270221024246]",
08 11 15 2 17 0.0000000,"[-0.6490065821756916, -0.16591168902814424]","[0.4747552410078546, 0.6773238591228923]","[-0.28643665261817786, -1.310801826166303]","[0.6053342194784257, -1.2866908971752444]","[-1.4292590865244472, -2.6834576735893894]","[-2.3803958046870926, -0.0190132861336072]","[0.508756303259482, -0.1906201088180145]",,,"[0.22356185639897985, 0.33920980077236895]","[-0.00435933261586996, -0.29318898236542434]",
08 11 15 2 17 30.0000000,"[-0.06347130921979716, -0.22909097336232698]","[0.1681586861920854, 0.3970216772829493]","[0.14798486433672098, -1.5930780542365621]","[1.6454556108940217, 0.39684205608708467]","[-0.38006567445894124, -2.11410501698653]","[-1.9247170883851745, 0.37291508863369627]","[0.2847150946346422, -0.6393927031507095]",,,"[0.19410246933499975, 0.15531589668244128]","[0.1592908075504127, -0.2415397844293663]",
08 11 15 2 18 0.0000000,"[-0.27440427181621363, -0.15414476357400453]","[0.5036325589132806, 0.15105758228649696]","[0.06282167337583688, -0.8330119175187658]","[1.432224702976999, 0.5596563901220044]","[-0.2945623346914852, -0.617917806903522]","[-1.3201986301379898, 0.4532043332854907]","[0.22258497870837646, -0.42456625339885556]",,,"[0.4178586261967818, 0.959556063823402]","[0.0072168579749885, 0.06559240007609635]",
08 11 15 2 18 30.0000000,"[0.16598401280740926, -0.04932957850396669]","[0.38108955922847, -0.36865285417685906]","[-0.37230632998300406, 0.018839128566591867]","[0.9699132563102815, -0.2819079671587268]","[-0.5979622700562084, 2.9775050123532605]","[-0.0861953247028091, 0.7215651119748752]","[0.6019499907580514, 0.16322913827995456]",,,"[0.7245750161508719, 0.38463496249169116]","[-0.4737409183330712, 0.3111284592172554]",
08 11 15 2 19 0.0000000,"[0.215658575917284, -0.12278218530118501]","[0.2315289587092897, -0.3652435579026739]","[-0.6754908616120896, -0.21316177372852074]","[0.6798852355707261, -0.524569771119527]","[0.09310289236406444, 0.6696897288163495]","[0.22552950199072574, 0.4971986259023349]","[0.3856401080576082, -0.1891346716632446]",,,"[0.4517970862487952, -0.4864845367148518]","[-0.7421964833088097, 0.46196121657103806]",
08 11 15 2 19 30.0000000,"[0.3228623947749538, -0.1917267587035898]","[0.1699454546285173, -0.40838556370387474]","[-0.30350708760572287, -0.3467951786986898]","[0.7092005582082841, -0.6586662296737948]","[-0.2038790383686626, -2.3262531022230792]","[-0.06831653897340084, -0.883548737068971]","[0.6611481765595575, -0.33885398445030057]",,,"[0.12914140845338506, -0.0896584333851933]","[-0.7834820726461587, 0.46580593967646866]",
08 11 15 2 20 0.0000000,"[0.17068181249002645, -0.5563551183789972]","[0.27900034788375105, 0.02299160876621803]","[0.07551174066709665, 0.3573698180445124]","[0.9387835384834382, -0.4923104409660617]","[0.5730256936202442, -1.5313698510328937]","[0.15383044894163822, 0.1905075902740161]","[0.5070645222750803, -0.037988393877943394]",,,"[0.39184669728080435, 0.8787750510498882]","[-0.6153607794590172, 0.5867883482000282]",
