epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 3 5 59.9970000,,"[-0.09705200791358948, 0.10288610309362411]",,"[0.6904459111392498, -0.05318959057331085]","[-0.1339007318019867, 0.16680634021759033]","[0.2579030841588974, -0.0022899657487869263]","[0.3904478847980499, -0.11846110597252846]",,,,"[0.3163568638265133, -0.1232820525765419]",,,,"[-0.02023324742913246, 0.1120571717619896]","[-0.22531677037477493, 0.041453588753938675]",,,,
08 11 15 3 6 29.9970000,,"[-0.24300947785377502, -0.07629713788628578]",,"[0.3685655929148197, 0.5153097882866859]","[-0.11286656558513641, 0.2552366554737091]","[0.5157641209661961, -0.3349941298365593]","[-0.5146372690796852, 0.4266100339591503]",,,,"[0.43478116765618324, 0.18065162748098373]",,,,"[0.13002683594822884, 0.35273589938879013]","[-0.02028609812259674, -0.12491534277796745]",,,,
08 11 15 3 6 59.9970000,,"[-0.5469203442335129, 0.20629693195223808]",,"[0.10972384735941887, 0.5163167640566826]","[-0.058928489685058594, 0.13411734253168106]","[0.7900730520486832, 0.18969088792800903]","[0.0881829597055912, 0.12075783312320709]",,,,"[-0.19468925893306732, -0.22374077513813972]",,,,"[0.025288093835115433, 0.2081056535243988]","[-0.0022652074694633484, -0.08720557391643524]",,,,
08 11 15 3 7 29.9970000,,"[0.07101254910230637, 0.11964787542819977]",,"[0.15201760083436966, -0.26816489547491074]","[0.1307976432144642, 0.19700714200735092]","[0.07262050732970238, 0.10711340233683586]","[0.1529480516910553, 0.19360722973942757]",,,,"[0.018962353467941284, 0.09739579632878304]",,,,"[0.19899115338921547, 0.26184743270277977]","[-0.4501012749969959, 0.014758553355932236]",,,,
08 11 15 3 7 59.9970000,,"[0.0925532765686512, -0.34030549973249435]",,"[0.0307452455163002, -0.04004678130149841]","[-0.4082515463232994, 0.34513335302472115]","[-0.03036777302622795, -0.7228466980159283]","[-0.13725322484970093, -0.3942033536732197]",,,,"[0.0567970871925354, 0.08603263273835182]",,,,"[-0.030886340886354446, 0.05818021669983864]","[-0.24845623970031738, -0.18738487735390663]",,,,
08 11 15 3 8 29.9970000,,"[-0.07821818441152573, -0.4006769731640816]",,"[-0.22793641313910484, -0.011166345328092575]","[-0.010690990835428238, -0.41546592861413956]","[-0.17846191301941872, -0.9539947547018528]","[-0.015939004719257355, -0.38028276711702347]",,,,"[-0.013916846364736557, 0.1917824074625969]",,,,"[-0.004437614232301712, 0.020734567195177078]","[0.11871319264173508, -0.274382870644331]",,,,
08 11 15 3 8 59.9970000,,"[-0.07295512408018112, -0.3690885007381439]",,"[-0.5309471413493156, 0.047285377979278564]","[-0.2275942862033844, -0.049852557480335236]","[0.024702120572328568, -0.34945138916373253]","[-0.04536057636141777, 0.309748824685812]",,,,"[-0.12992357090115547, -0.3590330593287945]",,,,"[-0.06966409832239151, -0.06764762103557587]","[-0.2555664852261543, 0.320797324180603]",,,,
08 11 15 3 9 29.9970000,,"[-0.16618383303284645, -0.21892769634723663]",,"[0.35827960819005966, -0.18521283566951752]","[-0.1418178677558899, 0.251178253442049]","[-0.2880296967923641, 0.05077652260661125]","[-0.14167939126491547, 0.11658062785863876]",,,,"[-0.05660247802734375, 0.022926468402147293]",,,,"[0.20504696667194366, 0.45148495957255363]","[0.020868059247732162, 0.033129122108221054]",,,,
08 11 15 3 9 59.9970000,,"[-0.13954557478427887, -0.06963544338941574]",,"[0.2886096201837063, 0.5385386981070042]","[-0.18741490691900253, 0.7291689142584801]","[-0.15495896711945534, -0.1699475608766079]","[-0.24455652385950089, -0.3815886490046978]",,,,"[0.018847808241844177, -0.03244689106941223]",,,,"[0.15932659432291985, -0.16466068848967552]","[-0.3246973976492882, 0.022291865199804306]",,,,
08 11 15 3 10 29.9970000,,"[-0.3558705076575279, -0.08433395251631737]",,"[0.09109435603022575, 0.13575709238648415]","[-0.09326135367155075, 0.2573380246758461]","[-0.26515038311481476, -0.3462982140481472]","[-0.23797613382339478, -0.5819686539471149]",,,,"[0.12509415298700333, -0.12306320667266846]",,,,"[0.13603467866778374, -0.10745910927653313]","[0.06653169170022011, 0.17412768676877022]",,,,
08 11 15 3 10 59.9970000,,"[-0.1956763155758381, 0.8695935308933258]",,"[0.12642646953463554, -0.2050994671881199]","[-0.20208197087049484, 0.35406166315078735]","[0.1380615532398224, -0.2177719920873642]","[-0.2113981544971466, -0.6086295023560524]",,,,"[-0.2538696154952049, -0.010873779654502869]",,,,"[0.14014345034956932, 0.46169568970799446]","[0.03212011232972145, -0.07926169037818909]",,,,
08 11 15 3 11 29.9970000,,"[0.24057691171765327, -0.2509254887700081]",,"[0.07396696507930756, -0.49728748202323914]","[0.1317320168018341, 0.2312886118888855]","[0.12364331260323524, -0.6492758691310883]","[0.1958429291844368, -0.046343717724084854]",,,,"[-0.08932769671082497, 0.13758663460612297]",,,,"[-0.33988315239548683, 0.29521526023745537]","[-0.012099962681531906, -0.05801142379641533]",,,,
08 11 15 3 11 59.9960000,,"[-0.5325621664524078, -0.4188704304397106]",,"[-0.5746515840291977, 0.5151901431381702]","[0.08770019561052322, 0.06071540713310242]","[0.38496430590748787, -0.16194219142198563]","[-0.4036467894911766, 0.047196004539728165]",,,,"[0.09203827008605003, 0.007925979793071747]",,,,"[-0.1646847389638424, -0.18240075930953026]","[0.09838384762406349, 0.6077070906758308]",,,,
08 11 15 3 12 29.9960000,,"[-0.13201699405908585, 0.020718250423669815]",,"[-0.12741166725754738, -0.07457686588168144]","[0.20684333890676498, 0.4347986616194248]","[-0.4341813959181309, -0.2109546847641468]","[-0.043811582028865814, -0.3590804599225521]",,,,"[0.10413247346878052, 0.40868908166885376]",,,,"[0.09252563118934631, -0.3865576274693012]","[-0.4871828593313694, 0.06548925116658211]",,,,
08 11 15 3 12 59.9960000,,"[-0.04358123987913132, -0.2854926325380802]",,"[0.45927054807543755, -0.1782187558710575]","[0.2855987325310707, 0.12549792975187302]","[0.07074707746505737, 0.19167595729231834]","[-0.07035430148243904, 0.20060163736343384]",,,,"[0.031187765300273895, 0.0077925994992256165]",,,,"[0.08212253451347351, -0.17494169250130653]","[-0.7019813545048237, 0.3287602439522743]",,,,
08 11 15 3 13 29.9960000,,"[-0.5770602971315384, 0.024112388491630554]",,"[0.6576138436794281, 0.0623767115175724]","[-0.11345599219202995, 0.0011970698833465576]","[-0.37722115963697433, 0.10318028181791306]","[-0.25111017003655434, 0.5582069605588913]",,,,"[0.20766063779592514, 0.16220330074429512]",,,,"[0.05882064625620842, 0.1261313259601593]","[-0.27906231582164764, 0.3277604766190052]",,,,
08 11 15 3 13 59.9960000,,"[0.09846014901995659, -0.12304108217358589]",,"[-0.0289636068046093, 1.0179001614451408]","[0.06340035796165466, -0.006579924374818802]","[-0.27038535103201866, 0.23341475799679756]","[-0.05050259828567505, 0.1563638113439083]",,,,"[-0.2247779741883278, 0.12635112553834915]",,,,"[-0.4280477948486805, -0.14002064615488052]","[-0.24481938406825066, -0.09881263971328735]",,,,
08 11 15 3 14 29.9960000,,"[0.2810869961977005, -0.12953535467386246]",,"[-0.2085123062133789, 0.7327251769602299]","[0.054593995213508606, -0.06169106066226959]","[-0.3030475452542305, -0.37743109092116356]","[0.04815976321697235, -0.060143839567899704]",,,,"[-0.0657002292573452, 0.24432295188307762]",,,,"[-0.11369815841317177, -0.16664084419608116]","[0.13373060896992683, -0.27054107934236526]",,,,
08 11 15 3 14 59.9960000,,"[0.08717678114771843, 0.17458172142505646]",,"[0.27696726471185684, -0.30679650604724884]","[0.1694149374961853, 0.19340676069259644]","[0.010070163756608963, 0.32570910826325417]","[-0.10619311779737473, 0.39959998801350594]",,,,"[-0.13914883136749268, 0.49633393064141273]",,,,"[-0.2926719971001148, 0.3993380405008793]","[0.24968508258461952, 0.2180340550839901]",,,,
08 11 15 3 15 29.9960000,,"[0.17707227170467377, -0.40157125145196915]",,"[-0.9969874359667301, 0.5378492474555969]","[-0.03734872490167618, 0.2304515540599823]","[0.8113409616053104, 0.6756947673857212]","[0.1751716509461403, -0.23165561631321907]",,,,"[-0.1667993776500225, 0.09602148830890656]",,,,"[-0.03186967596411705, 0.3104103021323681]","[-0.26785586401820183, 0.04835961014032364]",,,,
08 11 15 3 15 59.9960000,,"[0.1864023208618164, -0.2798111252486706]",,"[-0.11135320365428925, -0.4921009764075279]","[-0.05018298327922821, 0.3222842738032341]","[0.29608074575662613, 0.05435238406062126]","[0.0009351000189781189, 0.16001615300774574]",,,,"[-0.03706776723265648, -0.21325862035155296]",,,,"[-0.07408825680613518, -0.12631063535809517]","[0.051986925303936005, 0.48844439908862114]",,,,
08 11 15 3 16 29.9960000,,"[-0.10328758507966995, -0.7501435354351997]",,"[0.21919085085391998, 0.045594122260808945]","[0.34225302562117577, 0.08943138271570206]","[0.07700745388865471, -0.760959729552269]","[0.11022937297821045, 0.26810139790177345]",,,,"[-0.19180171936750412, 0.15328305587172508]",,,,"[-0.2519341707229614, 0.04813051596283913]","[-0.30042337998747826, -0.17007211968302727]",,,,
08 11 15 3 16 59.9960000,,"[0.17706473916769028, -0.07271981611847878]",,"[-0.41851654276251793, -0.011644110083580017]","[0.24323495477437973, 0.19879360124468803]","[-0.15886445343494415, 0.023982495069503784]","[-0.026105239987373352, 0.42351969331502914]",,,,"[0.10602864623069763, 0.27815213426947594]",,,,"[-0.07943173125386238, 0.33009665459394455]","[-0.18733451142907143, 0.3711835816502571]",,,,
08 11 15 3 17 29.9960000,,"[-0.2971581518650055, 0.07876837998628616]",,"[-0.049853891134262085, 0.6310433894395828]","[-0.1540631800889969, 0.2625091150403023]","[-0.13547823578119278, -0.04349778592586517]","[-0.25522127747535706, 0.5170297101140022]",,,,"[0.052490249276161194, 0.234263613820076]",,,,"[0.2711991257965565, 0.31025754287838936]","[-0.172281876206398, 0.8496282435953617]",,,,
08 11 15 3 17 59.9960000,,"[-0.6852367632091045, -0.6576584428548813]",,"[0.7076083086431026, 0.4175719581544399]","[-0.19087379798293114, 0.17015298455953598]","[0.13154923915863037, 0.5186016708612442]","[0.04904210567474365, 0.855849377810955]",,,,"[0.2823433354496956, 0.3191842585802078]",,,,"[0.14689989015460014, 0.45813147351145744]","[-0.082337386906147, 0.3461664654314518]",,,,
08 11 15 3 18 29.9960000,,"[-0.006686989217996597, 0.4016370177268982]",,"[0.27225131914019585, 0.6870684921741486]","[-0.17906634882092476, 0.006915740668773651]","[0.09499835595488548, 0.12105175107717514]","[-0.16676794365048409, 0.7264103926718235]",,,,"[-0.2504626512527466, 0.02159680798649788]",,,,"[-0.09096561372280121, 0.06310584396123886]","[0.04546734690666199, -0.06721082702279091]",,,,
08 11 15 3 18 59.9960000,,"[-0.0749710462987423, -0.2383783496916294]",,"[-0.1697707325220108, 0.44631991907954216]","[-0.4942086189985275, -0.0738830491900444]","[-0.11716869100928307, 0.33188626170158386]","[-0.042000964283943176, 0.538401897996664]",,,,"[-0.036696821451187134, 0.12022817879915237]",,,,"[-0.14222389832139015, -0.13939791545271873]","[-0.38012026622891426, 0.010900262743234634]",,,,
08 11 15 3 19 29.9960000,,"[-0.12616828829050064, -0.04439570754766464]",,"[0.31475797668099403, 0.3874414786696434]","[-0.3719502314925194, -0.156182199716568]","[-0.39889221638441086, 0.2868623845279217]","[-0.05128838121891022, -0.3498503379523754]",,,,"[-0.47608188539743423, -0.04001859948039055]",,,,"[-0.0787772499024868, -0.04948342964053154]","[-0.11274608597159386, -0.06353652477264404]",,,,
08 11 15 3 19 59.9960000,,"[0.4495939202606678, 0.176840391010046]",,"[-0.4536678120493889, 0.3146693967282772]","[0.0974225252866745, -0.06462512165307999]","[0.01847122237086296, 0.25053059682250023]","[0.2538400776684284, -0.1987754963338375]",,,,"[0.1483485922217369, 0.17909760773181915]",,,,"[-0.4862835593521595, -0.1454930491745472]","[-0.22680523619055748, -0.12683671340346336]",,,,
08 11 15 3 20 29.9960000,,"[0.3342435397207737, -0.17227242141962051]",,"[0.09935490041971207, -0.020728614181280136]","[-0.040757954120635986, 0.17097047343850136]","[0.036321792751550674, 0.4303063042461872]","[-0.18087664991617203, -0.22803204879164696]",,,,"[-0.0094899982213974, 0.47820163145661354]",,,,"[-0.1138739176094532, -0.1699301414191723]","[-0.19007578864693642, -0.06987286359071732]",,,,
08 11 15 3 20 59.9960000,,"[0.3231016509234905, 0.5664347782731056]",,"[-0.2151619829237461, -0.36241477727890015]","[-0.03794671595096588, -0.22714659944176674]","[-0.14620913937687874, -0.23072448000311852]","[0.04872027784585953, 0.3709127940237522]",,,,"[-0.18478134647011757, -0.28848107159137726]",,,,"[0.3106045536696911, 0.25682174041867256]","[-0.4826793856918812, -0.1596667543053627]",,,,
08 11 15 3 21 29.9960000,,"[0.14020007476210594, 0.29748761653900146]",,"[-0.9447081945836544, -0.08403380215167999]","[-0.27751001715660095, 0.2214452102780342]","[-0.2994167432188988, -0.97665711119771]","[-0.0930991992354393, 0.44601845368742943]",,,,"[-0.06716827303171158, 0.04438638687133789]",,,,"[0.0046474747359752655, -0.18803665414452553]","[-0.08179011568427086, 0.3770458698272705]",,,,
08 11 15 3 21 59.9960000,,"[0.0035033226013183594, -0.42430391907691956]",,"[0.02594432234764099, -0.2526952028274536]","[-0.1491195149719715, -0.009992066770792007]","[-0.18934012204408646, -0.7273762561380863]","[-0.0008475780487060547, -0.24498018249869347]",,,,"[0.34693634510040283, 0.007545873522758484]",,,,"[0.04491954669356346, 0.11877206712961197]","[-0.09940754994750023, -0.10727786645293236]",,,,
08 11 15 3 22 29.9960000,,"[-0.36777880042791367, -0.009427104145288467]",,"[-0.4258822128176689, -0.23625651374459267]","[-0.11928797885775566, -0.14289220422506332]","[-0.32779262214899063, -0.1741807982325554]","[-0.07321731001138687, -0.6600305549800396]",,,,"[-0.11451206728816032, 0.32282885164022446]",,,,"[-0.19237471744418144, 0.11114132404327393]","[-0.012081015855073929, -0.1657600812613964]",,,,
08 11 15 3 22 59.9960000,,"[-0.06226302310824394, 0.13704212754964828]",,"[-0.024695251137018204, 0.27190861478447914]","[0.06009245663881302, 0.13807911053299904]","[0.0877186618745327, -0.08871996775269508]","[-0.12682940065860748, -0.1200651191174984]",,,,"[-0.12815726548433304, 0.41030482947826385]",,,,"[-0.48651108518242836, -0.09525606408715248]","[-0.31676148250699043, -0.038524266332387924]",,,,
08 11 15 3 23 29.9960000,,"[-0.4641185477375984, -0.29671692475676537]",,"[0.05568951740860939, -0.18981623649597168]","[-0.1260768063366413, 0.2516316995024681]","[0.31354470923542976, 0.05046224966645241]","[-0.08847841620445251, -0.03070749342441559]",,,,"[-0.13232912868261337, 0.06102387234568596]",,,,"[-0.1228448636829853, 0.04520178958773613]","[-0.057372357696294785, 0.14899681881070137]",,,,
08 11 15 3 23 59.9960000,,"[-0.08474133908748627, -0.028561659157276154]",,"[0.24955026805400848, 0.7916056513786316]","[-0.1284739449620247, 0.2872583791613579]","[-0.2041255421936512, -0.2723006345331669]","[0.06687556207180023, 0.4236873537302017]",,,,"[-0.29357046633958817, 0.2878415323793888]",,,,"[-0.417564544826746, -0.07086322829127312]","[0.4716546908020973, 0.2691558040678501]",,,,
08 11 15 3 24 29.9960000,,"[0.25295673683285713, 0.5151599422097206]",,"[0.24375863373279572, 0.5297474823892117]","[-0.29846373572945595, 0.3381880484521389]","[-0.06017548590898514, -0.2420867457985878]","[0.08846179395914078, -0.30260397866368294]",,,,"[-0.1510937362909317, 0.1447632499039173]",,,,"[-0.1961711160838604, 0.26859429106116295]","[0.2810763083398342, -0.2014511190354824]",,,,
08 11 15 3 24 59.9960000,,"[0.2153095342218876, 0.22095778211951256]",,"[0.13213496282696724, -0.4251229055225849]","[0.14763857051730156, 0.39974167943000793]","[-0.45917779952287674, 0.1605760119855404]","[0.4917656183242798, 0.46310358867049217]",,,,"[-0.060158926993608475, 0.1867380365729332]",,,,"[0.09413721039891243, 0.2059781365096569]","[0.0010639764368534088, 0.2859698049724102]",,,,
08 11 15 3 25 29.9960000,,"[0.09496939927339554, 0.0680585615336895]",,"[-0.33876848220825195, -0.461529903113842]","[-0.14849643409252167, 0.2792682722210884]","[0.020514339208602905, -0.24715683981776237]","[0.1554204374551773, 0.5143691971898079]",,,,"[-0.1063581332564354, 0.045306041836738586]",,,,"[-0.08246460929512978, 0.30272268131375313]","[-0.02826930209994316, 0.5103827975690365]",,,,
08 11 15 3 25 59.9960000,,"[-0.19797993078827858, 0.056276798248291016]",,"[0.7752282731235027, -0.4105229713022709]","[-0.0788877084851265, 0.04215482994914055]","[-0.016808118671178818, -0.44950658828020096]","[0.26441793888807297, 0.5624504163861275]",,,,"[-0.18229970708489418, 0.3380143493413925]",,,,"[-0.147452924400568, 0.09142452105879784]","[-0.1417682245373726, -0.028094224631786346]",,,,
08 11 15 3 26 29.9960000,,"[0.14707140624523163, 0.04458096995949745]",,"[0.11339127644896507, 0.516452681273222]","[-0.4164903499186039, -0.16847126185894012]","[-0.5001226998865604, -0.1123390905559063]","[0.15077637508511543, 0.254138994961977]",,,,"[0.06558966636657715, 0.04855993017554283]",,,,"[-0.3865971490740776, 0.471091914921999]","[-0.0034905709326267242, 0.20930616557598114]",,,,
08 11 15 3 26 59.9960000,,"[-0.7382279373705387, -0.23900093883275986]",,"[0.07980438321828842, 0.5460444167256355]","[-0.06426103040575981, -0.3385784178972244]","[0.15113502740859985, -0.23749558255076408]","[-0.10978294909000397, -0.14975843206048012]",,,,"[0.3857671990990639, 0.2357308305799961]",,,,"[0.2130737416446209, 0.22870511934161186]","[-0.2627434842288494, 0.2442486323416233]",,,,
08 11 15 3 27 29.9960000,,"[0.011736169457435608, 0.16682177037000656]",,"[-0.3161922097206116, 0.34174468368291855]","[-0.4656030312180519, 0.06076211854815483]","[0.46102987602353096, -0.029945477843284607]","[-0.14773115515708923, 0.1943507418036461]",,,,"[-0.04777990281581879, 0.4672478176653385]",,,,"[0.4245936907827854, 0.1896929107606411]","[-0.4168328382074833, 0.07019129768013954]",,,,
08 11 15 3 27 59.9960000,,"[-0.5430212765932083, -0.18928322941064835]",,"[0.0974535159766674, 0.6642084382474422]","[0.21371740102767944, -0.25331610441207886]","[-0.04071979969739914, 0.24395406618714333]","[-0.1881486400961876, -0.016873937100172043]",,,,"[-0.06914287805557251, -0.1546914204955101]",,,,"[-0.1375688500702381, 0.15874352678656578]","[-0.1163918785750866, 0.41978006064891815]",,,,
08 11 15 3 28 29.9960000,,"[-0.16227659583091736, 0.03585221618413925]",,"[0.6487859673798084, -0.15352313220500946]","[-0.23854810744524002, 0.0838916189968586]","[-0.045535240322351456, 0.1215217188000679]","[0.14574165642261505, 0.008111502975225449]",,,,"[0.12043014913797379, -0.21401085704565048]",,,,"[-0.1642395555973053, 0.0613335482776165]","[0.15525684133172035, 0.09500570595264435]",,,,
08 11 15 3 28 59.9960000,,"[0.08092152699828148, -0.2595645785331726]",,"[-0.028905048966407776, 0.31973038613796234]","[0.053547270596027374, 0.09494642168283463]","[-0.16684339568018913, 0.5062053017318249]","[-0.0525178536772728, 0.25758906081318855]",,,,"[0.026506692171096802, 0.05868922546505928]",,,,"[0.1702234335243702, -0.27283933386206627]","[-0.25324882939457893, -0.24778128042817116]",,,,
08 11 15 3 29 29.9960000,,"[0.04983300343155861, 1.0239140130579472]",,"[0.556753147393465, 0.05405976250767708]","[-0.35621754452586174, 0.16467385739088058]","[0.18228690698742867, 0.403601061552763]","[0.22868788614869118, 0.09194415435194969]",,,,"[-0.039840251207351685, 0.07911746576428413]",,,,"[0.21784551814198494, -0.5219416096806526]","[0.14933061972260475, 0.25126535072922707]",,,,
08 11 15 3 29 59.9960000,,"[0.12150704860687256, -0.013728067278862]",,"[0.27536314725875854, -1.4947875440120697]","[-0.24659574031829834, 0.24618878215551376]","[-0.5797416195273399, -0.162582878023386]","[0.23094278573989868, 0.1158292405307293]",,,,"[-0.028447706252336502, -0.232878178358078]",,,,"[0.21432409808039665, 0.3568747751414776]","[0.07603562623262405, 0.14090567454695702]",,,,
08 11 15 3 30 29.9960000,,"[0.09119556471705437, 0.15398205444216728]",,"[0.42668963596224785, -0.5655685178935528]","[-0.023580770939588547, -0.4147784672677517]","[-0.19069301709532738, 0.3239598385989666]","[-0.055627189576625824, 0.13539084419608116]",,,,"[0.05763969197869301, -0.03206383064389229]",,,,"[0.23326512426137924, 1.0265481397509575]","[0.3609067462384701, 0.004002634435892105]",,,,
08 11 15 3 30 59.9960000,,"[-0.08204715698957443, 0.2427745833992958]",,"[-0.3398164249956608, -0.13180965185165405]","[-0.330588199198246, -0.4117681197822094]","[-0.05670682340860367, -0.18034229055047035]","[-0.12645884603261948, -0.09927589446306229]",,,,"[-0.003568775951862335, 0.21246955543756485]",,,,"[-0.4174281023442745, 0.8553100563585758]","[-0.03208423778414726, 0.6937956921756268]",,,,
08 11 15 3 31 29.9960000,,"[-0.3858373090624809, 0.10141265392303467]",,"[-0.09682277217507362, 0.7134663425385952]","[-0.008402831852436066, -0.5414688661694527]","[-0.29961977526545525, -0.2672901302576065]","[-0.008441619575023651, 0.6146093867719173]",,,,"[-0.06351212412118912, 0.28136828541755676]",,,,"[-0.38350367546081543, 0.43502744659781456]","[0.15094327554106712, -0.0242563895881176]",,,,
08 11 15 3 31 59.9960000,,"[0.034071505069732666, 0.2633037678897381]",,"[-0.14232781901955605, -0.215127382427454]","[0.0015881657600402832, -0.09888951480388641]","[0.07486667111515999, -0.1677253507077694]","[-0.056460075080394745, 0.8499474041163921]",,,,"[-0.08902150392532349, -0.34556320682168007]",,,,"[-0.3399078957736492, 0.2324548326432705]","[-0.031966324895620346, -0.25595157966017723]",,,,
08 11 15 3 32 29.9960000,,"[-0.29443909227848053, -0.2734786309301853]",,"[-0.05279596894979477, -0.3378533124923706]","[0.009011100977659225, 0.30195966362953186]","[-0.05232112482190132, 0.35465677455067635]","[0.025872256606817245, 0.23118583485484123]",,,,"[0.10713179409503937, -0.19906701520085335]",,,,"[-0.24646035954356194, -0.04621373489499092]","[-0.13252216205000877, 0.21922492608428001]",,,,
08 11 15 3 32 59.9960000,,"[0.11351173371076584, -0.2997738644480705]",,"[0.33843357488512993, -0.847802858799696]","[-0.14654304087162018, 0.08249306678771973]","[-0.3582947328686714, 0.06718523055315018]","[0.27549800276756287, -0.24840916320681572]",,,,"[0.20708608627319336, -0.02876606211066246]",,,,"[0.14076143875718117, 0.44506362453103065]","[-0.05024270713329315, 0.32370831444859505]",,,,
08 11 15 3 33 29.9960000,,"[-0.6183582991361618, 0.7780069373548031]",,"[-0.4575977958738804, -0.19051354005932808]","[0.12074053660035133, -0.020697176456451416]","[-0.07026095688343048, 0.08807407692074776]","[-0.42922039330005646, -0.09493601322174072]",,,,"[-0.12465332075953484, -0.12202590703964233]",,,,"[-0.06612707674503326, 0.6325960196554661]","[-0.0344250313937664, -0.21481366828083992]",,,,
08 11 15 3 33 59.9960000,,"[0.0011451169848442078, -0.3983458988368511]",,"[0.48806093633174896, 0.5021049901843071]","[-0.34335070103406906, 0.07744024321436882]","[-0.36699770018458366, 0.06908360868692398]","[-0.24652408063411713, -0.292220376431942]",,,,"[-0.1197630763053894, 0.19107115641236305]",,,,"[-0.07826481387019157, 0.28313006833195686]","[0.0010688416659832, -0.2099328599870205]",,,,
08 11 15 3 34 29.9960000,,"[0.11361733078956604, 0.07738202810287476]",,"[-0.3221156969666481, 0.27341971173882484]","[-0.2212696187198162, 0.2788286730647087]","[-0.36547212302684784, -0.38650498911738396]","[0.2264425978064537, 0.17720618471503258]",,,,"[0.3150070011615753, 0.34585679322481155]",,,,"[-0.024105582386255264, -0.5878737010061741]","[0.20624326169490814, 0.44284356757998466]",,,,
08 11 15 3 34 59.9960000,,"[-0.25512779504060745, 0.18057293817400932]",,"[-0.658400397747755, -0.0716685801744461]","[-0.06181717664003372, 0.24067659676074982]","[0.11788113787770271, -0.19913049414753914]","[-0.054098568856716156, 0.4081093333661556]",,,,"[0.021973103284835815, -0.11880603805184364]",,,,"[0.08282171562314034, -0.24285982176661491]","[-0.537134226411581, 0.07908201962709427]",,,,
08 11 15 3 35 29.9960000,,"[0.017976902425289154, -0.00568230077624321]",,"[-0.04783725365996361, -0.030719459056854248]","[-0.08067476749420166, -0.07676360011100769]","[-0.16482552513480186, 0.20783108100295067]","[-0.2562980651855469, -0.019141878932714462]",,,,"[-0.27475443482398987, 0.2375362068414688]",,,,"[-0.17948835715651512, 0.2936075031757355]","[-0.030223306268453598, 0.0795540064573288]",,,,
08 11 15 3 35 59.9960000,,"[0.10357633605599403, 0.1718667447566986]",,"[-0.45369861647486687, 0.2657906785607338]","[0.24841372668743134, -0.36758026480674744]","[0.001660522073507309, 0.6297472156584263]","[-0.035568274557590485, 0.0761239156126976]",,,,"[0.09477002918720245, 0.5368634313344955]",,,,"[0.16302742436528206, 0.37727050110697746]","[0.018049415200948715, -0.03549707308411598]",,,,
08 11 15 3 36 29.9960000,,"[-0.2774830125272274, 0.6602606996893883]",,"[-0.04600992053747177, -0.10343588143587112]","[0.0887373611330986, 0.03882015869021416]","[-0.4344313219189644, 0.6385763809084892]","[-0.01364714652299881, 0.4824976176023483]",,,,"[0.06264937669038773, 0.5100177526473999]",,,,"[0.18112148717045784, 0.17160722240805626]","[-0.13406960293650627, -0.1438288725912571]",,,,
08 11 15 3 36 59.9960000,,"[-0.13794046640396118, -0.052790723741054535]",,"[0.5354375950992107, 0.17061813548207283]","[0.12299274653196335, 0.4579315707087517]","[-0.1750139631330967, -0.24848325550556183]","[-0.1811971589922905, -0.29511235654354095]",,,,"[0.1506640389561653, -0.17310205474495888]",,,,"[-0.005192570388317108, -0.19278354570269585]","[0.11253869161009789, 0.263442937284708]",,,,
08 11 15 3 37 29.9960000,,"[0.127358116209507, -0.24196337908506393]",,"[0.1467508152127266, -0.7454497665166855]","[0.23542619496583939, 0.3209133893251419]","[-0.48586948588490486, 0.2980208620429039]","[-0.272887472063303, -0.07767263054847717]",,,,"[-0.10078157484531403, -0.29154448956251144]",,,,"[0.2504989244043827, -0.4207710660994053]","[0.2238755263388157, -0.0063102878630161285]",,,,
08 11 15 3 37 59.9960000,,"[0.029914632439613342, 0.03925797715783119]",,"[-0.9426649734377861, -0.534172173589468]","[-0.1841307021677494, 0.22524142637848854]","[-0.12033189460635185, -0.056530047208070755]","[0.12246321886777878, -0.141673032194376]",,,,"[-0.02442227676510811, -0.15101835131645203]",,,,"[0.2882593907415867, -0.10168259963393211]","[0.16995201632380486, 0.10374466702342033]",,,,
08 11 15 3 38 29.9960000,,"[-0.3593587949872017, -0.1295323483645916]",,"[-0.8253276161849499, -0.4968096688389778]","[-0.07670202106237411, -0.3014938458800316]","[-0.08541852235794067, 0.07955237105488777]","[-0.37930967658758163, 0.43848997727036476]",,,,"[-0.12023374810814857, 0.13612356036901474]",,,,"[0.06186323240399361, 0.3949631229043007]","[0.09935835003852844, 0.47355886921286583]",,,,
08 11 15 3 38 59.9960000,,"[0.18269957974553108, 0.1592860147356987]",,"[0.41433217003941536, -0.9547393620014191]","[-0.17759046703577042, -0.07389387488365173]","[-0.47379883006215096, -0.001078486442565918]","[-0.2850317172706127, 0.11970354244112968]",,,,"[-0.2818547375500202, 0.010147064924240112]",,,,"[0.08341025933623314, 0.06725170835852623]","[-0.126305740326643, -0.2083602026104927]",,,,
08 11 15 3 39 29.9960000,,"[-0.364906907081604, 0.0942130833864212]",,"[-0.08402339741587639, -0.22335324063897133]","[-0.3533363789319992, -0.21415070444345474]","[0.10952024534344673, 0.3051295839250088]","[0.17430533841252327, -0.5568588636815548]",,,,"[-0.14491548016667366, 0.2298598736524582]",,,,"[-0.12066950276494026, 0.27179932221770287]","[-0.18711194768548012, 0.22129634767770767]",,,,
