epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G31,G32
08 11 15 3 33 30.0040000,,"[-2.0656265582952074, -0.052173745619256806]",,,"[0.3014806008723099, -0.004150002936512465]","[1.1924227927502216, 0.053723939086921746]","[2.9410910232745664, 0.023640473205887247]",,,,"[1.3902502619052939, -0.03329689703150507]",,,,"[-0.2788170758013635, -0.0336359988519348]",,,,
08 11 15 3 34 0.0040000,,"[-2.0965012720316736, -0.06174942747293244]",,,"[0.3128164022382407, 0.02267160273186164]","[1.1785194829708416, -0.02780661955875985]","[2.9485997789233807, 0.015017511297628516]",,,,"[1.3845823630001632, -0.011335797810261283]",,,,"[-0.29178381023712063, -0.025933468871514265]",,,,
08 11 15 3 34 30.0040000,,"[-2.120069078529923, -0.04713561299649882]",,,"[0.30702739215394104, -0.011578020168599323]","[1.2002302845685335, 0.043421603195383796]","[2.9539447229799407, 0.010689888113120105]",,,,"[1.374538392882414, -0.020087940235498536]",,,,"[-0.30111727447216907, -0.018666928470096877]",,,,
08 11 15 3 35 0.0040000,,"[-2.1435965134492108, -0.04705486983857554]",,,"[0.30991786015692924, 0.0057809360059764]","[1.2074241588543373, 0.014387748571607517]","[2.959305812823004, 0.010722179686126765]",,,,"[1.3639776894351598, -0.021121406894508254]",,,,"[-0.30857758742708796, -0.014920625909837781]",,,,
08 11 15 3 35 30.0040000,,"[-2.18688893494118, -0.08658484298393887]",,,"[0.30099616682127817, -0.01784338667130214]","[1.2069155001963736, -0.0010173173159273574]","[2.95782020842762, -0.002971208790768287]",,,,"[1.3704933523749787, 0.013031325879637734]",,,,"[-0.32772087942586836, -0.0382865839975608]",,,,
08 11 15 3 36 0.0040000,,"[-2.196908685193648, -0.02003950050493586]",,,"[0.302102294260294, 0.002212254878031672]","[1.209192348889701, 0.004553697386654676]","[2.9654742951215667, 0.015308173387893476]",,,,"[1.3690804140953787, -0.002825876559199969]",,,,"[-0.34975463824243747, -0.04406751763313821]",,,,
08 11 15 3 36 30.0040000,,"[-2.2151880650008025, -0.036558759614308656]",,,"[0.29444820756634726, -0.015308173387893476]","[1.1959995449933558, -0.02638560779269028]","[2.9624384984444987, -0.0060715933541359846]",,,,"[1.3543616377812668, -0.02943755262822378]",,,,"[-0.34612136922718406, 0.007266538030506808]",,,,
08 11 15 3 37 0.0040000,,"[-2.239490598431985, -0.048605066862364765]",,,"[0.28034304937682464, -0.028210316379045253]","[1.205865888936387, 0.019732687886062195]","[2.9646830508236235, 0.004489104758249596]",,,,"[1.352448115515017, -0.0038270445324997122]",,,,"[-0.37356466235875274, -0.05488658626313736]",,,,
08 11 15 3 37 30.0040000,,"[-2.2693722194594557, -0.05976324205494166]",,,"[0.2681837073969291, -0.024318683959791088]","[1.2023537287304862, -0.007024320411801455]","[2.961445404549522, -0.00647529254820256]",,,,"[1.349299282328957, -0.006297666372120148]",,,,"[-0.38796855553200515, -0.028807786346504827]",,,,
08 11 15 3 38 0.0040000,,"[-2.3057695022416738, -0.0727945655644362]",,,"[0.2488385681735963, -0.038690278446665616]","[1.211461123504705, 0.018214789548437693]","[2.9772380143595, 0.03158521961995575]",,,,"[1.34262214077944, -0.013354283099033637]",,,,"[-0.3944680709072159, -0.012999030750421525]",,,,
08 11 15 3 38 30.0040000,,"[-2.3184455745868036, -0.025352144690259593]",,,"[0.23910140711723216, -0.01947432211272826]","[1.200537094223364, -0.021848058562682127]","[2.9696323709522403, -0.015211286814519553]",,,,"[1.3456902337716201, 0.006136185984360054]",,,,"[-0.40275192506811663, -0.016567708321801433]",,,,
08 11 15 3 39 0.0040000,,"[-2.3509754459996657, -0.06505974282572424]",,,"[0.2390691119881012, -6.459025826188736e-05]","[1.1981795059282376, -0.004715176590252668]","[2.9782391811468187, 0.01721362038915686]",,,,"[1.3403129963639913, -0.010754474815257709]",,,,"[-0.4143783855613137, -0.023252920986394088]",,,,
08 11 15 3 39 30.0040000,,"[-2.364071360952039, -0.026191829904746555]",,,"[0.22837922565304325, -0.021379772670115926]","[1.1880709443667001, -0.020217123123074998]","[2.9788689486140356, 0.0012595349344337592]",,,,"[1.3294858542481052, -0.02165428423177218]",,,,"[-0.4226864613654868, -0.016616151608346286]",,,,
08 11 15 3 40 0.0040000,,"[-2.391369323038816, -0.05459592417355452]",,,"[0.22188778495001316, -0.012982881406060187]","[1.1846314496824562, -0.006878989368487964]","[2.9818159339829435, 0.005893970737815835]",,,,"[1.3271363400319842, -0.004699028432241903]",,,,"[-0.4327708018766785, -0.02016868102238334]",,,,
08 11 15 3 40 30.0040000,,"[-2.425917677369398, -0.06909670866116358]",,,"[0.20599021389534755, -0.03179514210933121]","[1.178737480131531, -0.011787939101850498]","[2.994056013192676, 0.024480158419464715]",,,,"[1.322170872930883, -0.00993093420220248]",,,,"[-0.4524792681204275, -0.039416932487498]",,,,
08 11 15 3 41 0.0040000,,"[-2.447547739365291, -0.043260123991785804]",,,"[0.21084264745149994, 0.009704867112304782]","[1.176250708948828, -0.004973542365405592]","[2.9925300395898375, -0.003051947205676697]",,,,"[1.3199586150885807, -0.0044245156846045575]",,,,"[-0.4566777125661048, -0.008396888891354592]",,,,
08 11 15 3 41 30.0040000,,"[-2.4810303330932584, -0.06696518745593494]",,,"[0.19605927732300188, -0.029566740256996127]","[1.1761215248752706, -0.0002583681471151067]","[2.993926831490171, 0.0027935838006669655]",,,,"[1.30446474085511, -0.03098774846694141]",,,,"[-0.47248647053308446, -0.03161751593395934]",,,,
08 11 15 3 42 0.0040000,,"[-2.5005288774405017, -0.03899708869448659]",,,"[0.19256326586673822, -0.006992022912527318]","[1.171454793943667, -0.009333461863207049]","[3.0020411311852513, 0.016228599390160525]",,,,"[1.2985707701182037, -0.01178794147381268]",,,,"[-0.4895063183693935, -0.03403969567261811]",,,,
08 11 15 3 42 30.0040000,,"[-2.534851159939535, -0.06864456499806693]",,,"[0.17794944961133297, -0.02922763251081051]","[1.1799243471723457, 0.01693910645735741]","[3.009396484080753, 0.01471070579100342]",,,,"[1.2911023836772983, -0.014936772881810612]",,,,"[-0.49053170739298935, -0.0020507780471916703]",,,,
08 11 15 3 43 0.0040000,,"[-2.5592667281011927, -0.04883113632331515]",,,"[0.17394478009009617, -0.008009339042473584]","[1.1777040170291002, -0.004440660286491038]","[3.016541912116736, 0.014290856071966118]",,,,"[1.2778126932075793, -0.026579380939438124]",,,,"[-0.5055895896765534, -0.030115764567128164]",,,,
08 11 15 3 43 30.0040000,,"[-2.5789671208590335, -0.03940078551568149]",,,"[0.16940723086008802, -0.009075098460016306]","[1.1731745395072721, -0.00905895504365617]","[3.0237438587037104, 0.014403893173948745]",,,,"[1.27758662256133, -0.00045214129249870894]",,,,"[-0.5298598279787683, -0.04854047660442973]",,,,
08 11 15 3 44 0.0040000,,"[-2.6111417387373876, -0.06434923575670837]",,,"[0.15753855156344798, -0.023737358593280078]","[1.1778654950458076, 0.009381911077070981]","[3.030953879369008, 0.014420041330595268]",,,,"[1.2677525743397382, -0.019668096443183458]",,,,"[-0.5313212095449984, -0.0029227631324602044]",,,,
08 11 15 3 44 30.0040000,,"[-2.645464021236421, -0.06864456499806693]",,,"[0.16643602325621032, 0.017794943385524675]","[1.1745874783791805, -0.006556033333254163]","[3.0379297576801036, 0.01395175662219117]",,,,"[1.2627548103312165, -0.009995528017043398]",,,,"[-0.5548486456497344, -0.04705487220947191]",,,,
08 11 15 3 45 0.0040000,,"[-2.660578420292495, -0.03022879811214807]",,,"[0.14501588374878338, -0.04284027901485388]","[1.1773891338880276, 0.005603311017694068]","[3.0555551501547598, 0.03525078494931222]",,,,"[1.2524847695672179, -0.020540081527997245]",,,,"[-0.5644001064524602, -0.019102921605451684]",,,,
08 11 15 3 45 30.0040000,,"[-2.673149533171454, -0.025142225757917913]",,,"[0.12917482946704695, -0.031682108563472866]","[1.1826937051810091, 0.010609142585963127]","[3.0546347217823495, -0.0018408567448204849]",,,,"[1.2419967328280563, -0.020976073478323087]",,,,"[-0.5804349350657887, -0.032069657226657]",,"[-0.004182296519502415, -0.00836459303900483]",,
08 11 15 3 46 0.0040000,,"[-2.6971775526699275, -0.04805603899694688]",,,"[0.1279798877558278, -0.002389883422438288]","[1.1776717207148977, -0.010043968932222924]","[3.061804373240193, 0.014339302915686858]",,,,"[1.229393326005038, -0.025206813646036608]",,,,"[-0.5840601300023778, -0.007250389873178165]",,"[0.045230164207168855, 0.09882492145334254]",,
08 11 15 3 46 30.0040000,,"[-2.729917345386184, -0.06547958543251298]",,,"[0.1033382489476935, -0.049283277616268606]","[1.1826371890010705, 0.009930936572345672]","[3.068045521061322, 0.012482295642257668]",,,,"[1.2356183274473551, 0.01245000288463416]",,,,"[-0.6026786157786432, -0.03723697155253092]",,"[0.05034096281633538, 0.010221597218333045]",,
08 11 15 3 47 0.0040000,,"[-2.750885344785729, -0.04193599879909016]",,,"[0.08390429604332894, -0.03886790580872912]","[1.188224350676137, 0.011174323350132909]","[3.0667375452121632, -0.002615951698317076]",,,,"[1.2248719237470596, -0.02149280740059112]",,,,"[-0.6040996281369786, -0.0028420247166707213]",,"[0.07692841920470528, 0.0531749127767398]",,
08 11 15 3 47 30.0040000,,"[-2.7797335015256976, -0.05769631347993709]",,,"[0.09111431611654552, 0.014420040146433166]","[1.184881742565267, -0.00668521622174012]","[3.077257876487238, 0.021040662550149136]",,,,"[1.2155303854333397, -0.018683076627439732]",,,,"[-0.6257296901328644, -0.04326012399177159]",,"[0.08415458795298036, 0.014452337496550172]",,
08 11 15 3 48 0.0040000,,"[-2.80996230319397, -0.0604576033365447]",,,"[0.07352929344233416, -0.03517004534842272]","[1.1919545050786837, 0.014145525026833639]","[3.0740121573207944, -0.006491438332886901]",,,,"[1.2095395281235142, -0.01198171461965103]",,,,"[-0.644420841431689, -0.037382302597649186]",,"[0.12513786414092465, 0.08196655237588857]",,
08 11 15 3 48 30.0040000,,"[-2.8324320527754026, -0.044939499162865104]",,,"[0.05780127507659927, -0.031456036731469794]","[1.1976950706921343, 0.011481131226901198]","[3.0803744139511764, 0.01272451326076407]",,,,"[1.200932716743182, -0.017213622760664293]",,,,"[-0.6596805721255947, -0.030519461387811475]",,"[0.13461665968043235, 0.0189575910790154]",,
08 11 15 3 49 0.0040000,,"[-2.864332156720593, -0.06380020789038099]",,,"[0.030616348905823543, -0.05436985234155145]","[1.207448379905145, 0.019506618426021305]","[3.086018092991253, 0.011287358080153354]",,,,"[1.1979453627593557, -0.005974707967652648]",,,,"[-0.6595594633164765, 0.00024221761823639554]",,"[0.17498631703983847, 0.08073931471881224]",,
08 11 15 3 49 30.0040000,,"[-2.8792689296024037, -0.029873545763621223]",,,"[0.04317938592794235, 0.025126074044237612]","[1.1990514910130514, -0.016793777784187114]","[3.0763455233800414, -0.019345139222423313]",,,,"[1.1961771715384657, -0.003536382441780006]",,,,"[-0.6863245462871816, -0.053530165941410246]",,"[0.21244935923823505, 0.07492608439679316]",,
08 11 15 3 50 0.0040000,,"[-2.8993891661530142, -0.04024047310122114]",,,"[0.03449183553948387, -0.017375100776916952]","[1.194586607306519, -0.008929767413064837]","[3.0889731512534127, 0.025255255746742478]",,,,"[1.18525314225667, -0.02184805856359162]",,,,"[-0.7003408913898141, -0.028032690205265]",,"[0.2256340893527522, 0.026369460229034303]",,
08 11 15 3 50 30.0040000,,"[-2.906607260896635, -0.01443618948724179]",,,"[0.034822866245121986, 0.0006620614112762269]","[1.2018369971792708, 0.014500779745503678]","[3.0888278213933518, -0.00029065972012176644]",,,,"[1.1850997377255226, -0.0003068090622946329]",,,,"[-0.7088346674469932, -0.016987552114358095]",,"[0.228040120933656, 0.0048120631618076]",,
08 11 15 3 51 0.0040000,,"[-2.937086351891139, -0.06095818198900816]",,,"[0.026991153376911825, -0.015663425736420322]","[1.1881597580468224, -0.027354478264896898]","[3.088884339944343, 0.00011303710198262706]",,,,"[1.1752899105545112, -0.01961965434202284]",,,,"[-0.7168036372816573, -0.015937939669328216]",,"[0.2368326323448855, 0.017585022822458996]",,
08 11 15 3 51 30.0040000,,"[-2.95358946995475, -0.0330062361272212]",,,"[0.02057237760254793, -0.012837551548727788]","[1.1808124792287344, -0.014694557636175887]","[3.0823606005551483, -0.013047478778389632]",,,,"[1.168871134780602, -0.012837551547818293]",,,,"[-0.7391684276927108, -0.044729580822107096]",,"[0.2783003444355927, 0.08293542418141442]",,
08 11 15 3 52 0.0040000,,"[-2.9959130186025504, -0.08464709729560127]",,,"[0.01747198770317482, -0.006200779798746225]","[1.1818055743087825, 0.0019861901600961573]","[3.0858000964235544, 0.006878991736812168]",,,,"[1.159820257964384, -0.018101753632436157]",,,,"[-0.7558491701522314, -0.03336148491904112]",,"[0.294601612088627, 0.0326025353060686]",,
08 11 15 3 52 30.0040000,,"[-3.0114311144793646, -0.031036191753628376]",,,"[0.010116635992744705, -0.014710703420860227]","[1.1717373807696276, -0.02013638707830978]","[3.0899662463334607, 0.00833229981981276]",,,,"[1.1585365025723604, -0.0025675107840470446]",,,,"[-0.7769382795464281, -0.04217821878839345]",,"[0.36001660503916355, 0.1308299859010731]",,
08 11 15 3 53 0.0040000,,"[-3.0365006711590468, -0.050139113359364273]",,,"[0.005353016116714571, -0.009527239752060268]","[1.175120358087952, 0.00676595463664853]","[3.087463326993202, -0.005005838680517627]",,,,"[1.1512053725052738, -0.014662260134173266]",,,,"[-0.7959443139860412, -0.038012068879226035]",,"[0.3598874220770085, -0.00025836592431005556]",,
08 11 15 3 53 30.0040000,,"[-3.072704180794517, -0.07240701927094051]",,,"[-0.009737161888551782, -0.030180356010532705]","[1.160207806256949, -0.02982510366200586]","[3.094100097556293, 0.013273541126181954]",,,,"[1.135848755238385, -0.030713234533777726]",,,,"[-0.8127784609766167, -0.03366829398115101]",,"[0.38838840025073296, 0.05700195634744887]",,
08 11 15 3 54 0.0040000,,"[-3.0976849249796032, -0.04996148837017245]",,,"[-0.022413233641600527, -0.02535214350609749]","[1.166158293173794, 0.011900973833689932]","[3.0835151748369753, -0.021169845438635093]",,,,"[1.1237782281236832, -0.02414105422940338]",,,,"[-0.8200853691041132, -0.01461381625499314]",,"[0.3845371349643756, -0.00770253057271475]",,
08 11 15 3 54 30.0040000,,"[-3.1532739418616984, -0.11117803376419033]",,,"[-0.02415720321914705, -0.003487939155093045]","[1.1640429236822456, -0.004230738983096671]","[3.100381616956838, 0.033732884239725536]",,,,"[1.116729686068311, -0.014097084110744618]",,,,"[-0.8306783670877707, -0.021185995967314852]",,"[0.4077254661369807, 0.04637666234521021]",,
08 11 15 3 55 0.0040000,,"[-3.196655175847809, -0.0867624679722212]",,,"[-0.03646994854534569, -0.024625490652397275]","[1.1638410764571745, -0.0004036944501422113]","[3.1038372609828, 0.006911288051924203]",,,,"[1.1186028379411255, 0.0037463037456291204]",,,,"[-0.8515010363313706, -0.04164533848719998]",,"[0.4208052353033054, 0.02615953833264939]",,
08 11 15 3 55 30.0040000,,"[-3.1942733665023297, 0.004763618690958538]",,,"[-0.04630399735924584, -0.019668097627800307]","[1.168192925434596, 0.008703697954842937]","[3.105823446400791, 0.003972370835981565]",,,,"[1.1043119789055709, -0.028581718071109208]",,,,"[-0.879792092608561, -0.056582112554380615]",,"[0.4758452262458377, 0.11007998188506463]",,
08 11 15 3 56 0.0040000,,"[-3.2074823197417572, -0.026417906478855002]",,,"[-0.04929135193560796, -0.005974709152724245]","[1.1684109208163136, 0.00043599076343525667]","[3.1152537983944057, 0.0188607039872295]",,,,"[1.1147919421587176, 0.020959926506293414]",,,,"[-0.8786455938867661, 0.002292997443589684]",,"[0.5124362836550063, 0.07318211481833714]",,
08 11 15 3 56 30.0040000,,"[-3.2526478919212423, -0.09033114435897005]",,,"[-0.06157180153877562, -0.024560899206335307]","[1.1615319314496446, -0.01375797873333795]","[3.112629771430875, -0.0052480539270618465]",,,,"[1.0975783205835796, -0.0344272431502759]",,,,"[-0.8865338250092805, -0.01577646224502871]",,"[0.48821448938087997, -0.04844358854825259]",,
08 11 15 3 57 0.0040000,,"[-3.2789123897200625, -0.05252899559764046]",,,"[-0.07583843893098674, -0.028533274784422247]","[1.162258586675307, 0.0014533104513247963]","[3.117829382072159, 0.01039922128256876]",,,,"[1.0941630469503707, -0.006830547266417852]",,,,"[-0.9379001772839715, -0.10273270454938199]",,"[0.49756410192094336, 0.01869922508012678]",,
08 11 15 3 57 30.0040000,,"[-3.2981525694772245, -0.038480359514323936]",,,"[-0.07721100622529775, -0.0027451345886220224]","[1.1617337798597873, -0.0010496136310393922]","[3.121607983317517, 0.007557202490716008]",,,,"[1.0819068195830823, -0.02451245473457675]",,,,"[-0.9523444405541994, -0.028888526540455928]",,"[0.5255322005341441, 0.05593619722640142]",,
08 11 15 3 58 0.0040000,,"[-3.336907439368588, -0.07750973978272668]",,,"[-0.10216752876658575, -0.04991304508257599]","[1.1546448680037429, -0.014177823712088866]","[3.1191050639772584, -0.005005838680517627]",,,,"[1.07556878341029, -0.012676072345584544]",,,,"[-0.9683631207138319, -0.03203736031926496]",,"[0.5711499132657991, 0.0912354254633101]",,
08 11 15 3 58 30.0040000,,"[-3.368000150858279, -0.06218542297938257]",,,"[-0.1145287179715524, -0.0247223784099333]","[1.162993314794221, 0.016696893580956385]","[3.1235457278198737, 0.008881327685230644]",,,,"[1.073945922641542, -0.003245721537496138]",,,,"[-0.9845594273441591, -0.03239261326065446]",,"[0.5663782199035268, -0.009543386724544689]",,
08 11 15 3 59 0.0040000,,"[-3.4103802156860183, -0.08476012965547852]",,,"[-0.1097166548088353, 0.00962412632543419]","[1.1492191867164365, -0.027548256155569106]","[3.120308080360701, -0.006475294918345753]",,,,"[1.0726137239630589, -0.0026643973569662194]",,,,"[-1.0140857945412307, -0.05905273439414315]",,"[0.5683886288907161, 0.004020817974378588]",,
08 11 15 3 59 30.0040000,,"[-3.463643942958697, -0.10652745454535761]",,,"[-0.12094749433799734, -0.02246167905832408]","[1.1593600434080145, 0.020281713383155875]","[3.128293199538348, 0.015970238355293986]",,,,"[1.0704337618426507, -0.004359924240816326]",,,,"[-1.0287642022401116, -0.029356815397761693]",,"[0.6191009924996251, 0.10142472721781814]",,
08 11 15 4 0 0.0040000,,"[-3.488842683711482, -0.050397481505569885]",,,"[-0.13268698956198932, -0.02347899044798396]","[1.1559932142463367, -0.006733658323355485]","[3.121963236852025, -0.012659925372645375]",,,,"[1.0537610940546074, -0.033345335576086654]",,,,"[-1.0299672180307695, -0.002406031581315915]",,"[0.6178979767091732, -0.0024060315809038]",,
08 11 15 4 0 30.0040000,,"[-3.515405916493364, -0.053126465563764214]",,,"[-0.14408738118709152, -0.022800783250204404]","[1.1564453555392902, 0.0009042825859069126]","[3.127098256048157, 0.010270038392263814]",,,,"[1.0423284073003742, -0.02286537350846629]",,,,"[-1.043668679399886, -0.02740292273823286]",,"[0.638898272572078, 0.0420005917258095]",,
08 11 15 4 1 0.0040000,,"[-3.547249503073999, -0.06368717316127004]",,,"[-0.1667751285212944, -0.045375494668405736]","[1.1483794967607537, -0.01613171755707299]","[3.124199715151917, -0.00579708179247973]",,,,"[1.0227652709161248, -0.03912627276849889]",,,,"[-1.0740589581962752, -0.06078055759277845]",,"[0.6921781463715888, 0.10655974759902165]",,
08 11 15 4 1 30.0040000,,"[-3.557874796186752, -0.021250586225505685]",,,"[-0.17109468236867542, -0.00863910769476206]","[1.1516736603989557, 0.006588327276404016]","[3.1297142101184363, 0.011028989933038247]",,,,"[1.0249290848792043, 0.004327627926159039]",,,,"[-1.1032542940952226, -0.05839067179789481]",,"[0.672187091968226, -0.03998210880672559]",,
08 11 15 4 2 0.0040000,,"[-3.585051649464276, -0.05435370655504812]",,,"[-0.18892192325347423, -0.035654481769597623]","[1.1572769702315782, 0.011206619665244943]","[3.132023353941804, 0.004618287646735553]",,,,"[1.0189866708558384, -0.011884828046731855]",,,,"[-1.1261600377006857, -0.045811487210926316]",,"[0.713485251889324, 0.08259631984219595]",,
08 11 15 4 2 30.0040000,,"[-3.601385213060894, -0.0326671271932355]",,,"[-0.19475937543938926, -0.011674904371830053]","[1.1511569300337214, -0.012240080395713449]","[3.1297222853827407, -0.004602137118126848]",,,,"[1.0076993151467377, -0.022574711418201332]",,,,"[-1.148815489312895, -0.04531090322441855]",,"[0.7415340896586713, 0.0560976755386946]",,
08 11 15 4 3 0.0040000,,"[-3.611380739891956, -0.019991053662124614]",,,"[-0.23470918822840758, -0.07989962557803665]","[1.1512618906854186, 0.000209921303394367]","[3.121761388440973, -0.01592179388353543]",,,,"[0.984519057904663, -0.04636051448414946]",,,,"[-1.1789958453239109, -0.06036071202203175]",,"[0.7540002398118304, 0.02493230030631821]",,
08 11 15 4 3 30.0040000,,"[-3.6580884326463092, -0.0934153855087061]",,,"[-0.24858020228566602, -0.02774202811451687]","[1.1546448680037429, 0.00676595463664853]","[3.1241351248936553, 0.0047474729053647025]",,,,"[0.9786493094038633, -0.011739497001599375]",,,,"[-1.1877964307395743, -0.01760117083132684]",,"[0.7992626997493062, 0.09052491987495159]",,
08 11 15 4 4 0.0040000,,"[-3.659856626238252, -0.003536387183885381]",,,"[-0.2618860420980127, -0.026611679624693352]","[1.1459573170222939, -0.017375101962898043]","[3.1188144030729745, -0.010641443641361548]",,,,"[0.9748061178995613, -0.007686383008604025]",,,,"[-1.2146422527187895, -0.05369164395843029]",,"[0.8189307967850254, 0.03933619407143851]",,
08 11 15 4 4 30.0040000,,"[-3.6987326049384137, -0.07775195740032359]",,,"[-0.2834999565293401, -0.04322782886265486]","[1.1486378625359066, 0.005361091027225484]","[3.123715278729833, 0.009801751313716522]",,,,"[0.9666756694550713, -0.016260896888979914]",,,,"[-1.218122117202988, -0.006959728968396917]",,"[0.8498701025582704, 0.06187861154648999]",,
08 11 15 4 5 0.0040000,,"[-3.7371887410317868, -0.07691227218674612]",,,"[-0.2964263205722091, -0.025852728085737908]","[1.1499458407570273, 0.0026159564422414405]","[3.1220116801378026, -0.003407197184060351]",,,,"[0.9592557257080898, -0.014839887493963033]",,,,"[-1.2643373013827812, -0.09243036835958662]",,"[0.8818993885024611, 0.06405857188838127]",,
08 11 15 4 5 30.0040000,,"[-3.7646078119273625, -0.05483814179115143]",,,"[-0.30701124506958877, -0.021169848994759377]","[1.146393311342763, -0.007105058828528854]","[3.1187659597862876, -0.006491440703030094]",,,,"[0.9436649643087094, -0.031181522798760852]",,,,"[-1.2792498527694107, -0.029825102773259005]",,"[0.8696673824824757, -0.02446401203997084]",,
08 11 15 4 6 0.0040000,,"[-3.7976705606774885, -0.0661254975002521]",,,"[-0.32091455425688764, -0.027806618374597747]","[1.1400714215487824, -0.012643779587961035]","[3.1201788951020717, 0.0028258706315682502]",,,,"[0.9388367535816542, -0.009656421454110387]",,,,"[-1.3069838073984883, -0.055467909258155146]",,"[0.8961175817194089, 0.05290039847386652]",,
08 11 15 4 6 30.0040000,,"[-3.854527186571886, -0.11371325178879488]",,,"[-0.34626669894714723, -0.050704289380519185]","[1.13560653784225, -0.008929767413064837]","[3.1188951414887924, -0.0025675072265585186]",,,,"[0.9338793599665678, -0.009914787230172806]",,,,"[-1.3227037518337639, -0.03143988887055116]",,"[0.9079620393731602, 0.02368891530750261]",,
08 11 15 4 7 0.0040000,,"[-3.8854099755726565, -0.061765578001541144]",,,"[-0.35308917154179653, -0.013644945189298596]","[1.143971130418322, 0.016729185152144055]","[3.12134154227806, 0.004892801578535]",,,,"[0.9188537728120991, -0.030051174308937334]",,,,"[-1.3349761279513217, -0.024544752235115652]",,"[0.9172712822610265, 0.01861848577573255]",,
08 11 15 4 7 30.0040000,,"[-3.896293634461017, -0.02176731777672103]",,,"[-0.34918946326524747, 0.007799416553098127]","[1.142009166051139, -0.0039239287343662]","[3.119323060544957, -0.004036963466205634]",,,,"[0.9193624302845365, 0.0010173149448746699]",,,,"[-1.3649142657513806, -0.05987627560011788]",,"[0.9278723546194669, 0.021202144716880866]",,
08 11 15 4 8 0.0040000,,"[-3.9201278808131974, -0.04766849270436069]",,,"[-0.3797008499814183, -0.061022773432341644]","[1.1361797867584755, -0.011658758585326723]","[3.132628899172232, 0.02661167725455016]",,,,"[0.9090520197198657, -0.020620821129341493]",,,,"[-1.4035964717500633, -0.07736441199736532]",,"[0.9530307249788166, 0.05031674071869929]",,
08 11 15 4 8 30.0040000,,"[-3.965535670610734, -0.09081557959507336]",,,"[-0.4010483251513506, -0.04269495033986459]","[1.1357760911232617, -0.0008073912704276154]","[3.126638041861952, -0.011981714620560524]",,,,"[0.912031300810213, 0.005958562180694571]",,,,"[-1.4114201111323297, -0.015647278764532757]",,"[0.9650689569643873, 0.024076463971141493]",,
08 11 15 4 9 0.0040000,,"[-4.002223616668289, -0.07337589211510931]",,,"[-0.4101153501251247, -0.018134049947548192]","[1.1392075105422919, 0.00686283883806027]","[3.128398160190045, 0.003520236656186171]",,,,"[0.8984670958147944, -0.0271284099908371]",,,,"[-1.4209392763612883, -0.01903833045791714]",,"[0.986844350301908, 0.04355078667504131]",,
08 11 15 4 9 30.0040000,,"[-4.059548528456617, -0.11464982357665576]",,,"[-0.42623091715449846, -0.03223113405874756]","[1.130632996661916, -0.017149027760751778]","[3.1370695618288664, 0.017342803277642815]",,,,"[0.893711550017315, -0.009511091594958998]",,,,"[-1.4727658425255257, -0.10365313232847484]",,"[1.0131815145123255, 0.05267432842083508]",,
08 11 15 4 10 0.0040000,,"[-4.058014481960527, 0.003068092992180027]",,,"[-0.4506061161082471, -0.048750397907497245]","[1.1299547859089216, -0.001356421505988692]","[3.1440858081623446, 0.014032492666956387]",,,,"[0.8871878132952133, -0.013047473444203206]",,,,"[-1.4991030071804516, -0.05267432930985194]",,"[1.0432084656958978, 0.06005390236714447]",,
08 11 15 4 10 30.0040000,,"[-4.028132862118582, 0.05976323968388896]",,,"[-0.4551275183657708, -0.009042804515047465]","[1.1290505056940674, -0.00180856042970845]","[3.1589095474992064, 0.029647478673723526]",,,,"[0.8900379112014889, 0.005700195812551101]",,,,"[-1.503430634217544, -0.008655254074184882]",,"[1.0607450447869269, 0.03507315818205825]",,
08 11 15 4 11 0.0040000,,"[-4.055342012895835, -0.05441830155450589]",,,"[-0.48052810634362686, -0.0508011759557121]","[1.131141654134808, 0.004182296881481307]","[3.153233572144927, -0.011351950708558434]",,,,"[0.8766271110334856, -0.026821600336006668]",,,,"[-1.5449629378261207, -0.08306460721715325]",,"[1.1093985558254644, 0.09730702207707509]",,
08 11 15 4 11 30.0040000,,"[-4.056763023476378, -0.00284202116108645]",,,"[-0.48967587091829046, -0.018295529149327194]","[1.1292119837116843, -0.0038593408462475054]","[3.16221178403066, 0.01795642377146578]",,,,"[0.8784356720552751, 0.003617122043579002]",,,,"[-1.5754904728480525, -0.061055070043863686]",,"[1.1308913614475387, 0.04298561124414846]",,
08 11 15 4 12 0.0040000,,"[-4.100846689266746, -0.08816733158073475]",,,"[-0.49728151432555023, -0.015211286814519553]","[1.1264749196461707, -0.005474128131027101]","[3.163592426588366, 0.002761285115411738]",,,,"[0.8614723415842036, -0.03392666094214292]",,,,"[-1.6019568203166727, -0.0529326949372404]",,"[1.15948115300489, 0.05717958311470284]",,
08 11 15 4 12 30.0040000,,"[-4.105634532564181, -0.009575686594871513]",,,"[-0.5176197480368501, -0.04067646742259967]","[1.1300193785382362, 0.007088917784130899]","[3.1637135365836, 0.000242219990468584]",,,,"[0.8437016183609103, -0.03554144644658663]",,,,"[-1.6274300741131924, -0.050946507593039314]",,"[1.1819186080492727, 0.04487491008876532]",,
