epoch,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G22,G23,G25,G27,G28,G31,G32
08 11 15 3 22 30.0000000,"[-0.11583387851715088, 0.05985211953520775]",,"[-0.8229081630706787, 0.296624768525362]","[0.08675465360283852, 0.2686202824115753]","[0.1608012430369854, -0.10431118682026863]","[-0.04146344214677811, 0.3078189715743065]",,"[0.19629812613129616, -0.6360708028078079]",,"[0.09680420532822609, 0.14999627321958542]",,,"[-0.7630221210420132, -0.46202659979462624]",,"[-0.10317704454064369, -0.041683271527290344]","[-0.2439529374241829, -0.3289712779223919]",,,
08 11 15 3 23 0.0000000,"[-0.26934513449668884, 0.2754680849611759]",,"[-0.18103182688355446, 0.6991878487169743]","[-0.24300279468297958, 0.3766788840293884]","[0.16747085005044937, -0.2371753603219986]","[-0.2293080911040306, 0.20395242050290108]",,"[0.04944368824362755, -0.46132656931877136]",,"[0.33862123638391495, -0.10398275777697563]",,,"[0.47163816913962364, -0.2940572053194046]",,"[-0.012650612741708755, 0.24917365983128548]","[-0.006030533462762833, 0.39957592263817787]",,,
08 11 15 3 23 30.0000000,"[-0.21572816371917725, 0.14604773372411728]",,"[0.3780311308801174, -0.44274941831827164]","[0.047026991844177246, 0.2349345162510872]","[-0.3171894997358322, 0.013509988784790039]","[-0.03074510395526886, 0.5409216657280922]",,"[-1.5250745303928852, -1.3000719100236893]",,"[0.00036673247814178467, 0.07196638360619545]",,,"[-0.14421143010258675, 0.20732280239462852]",,"[-0.15089283511042595, 0.3463938981294632]","[-0.33330122381448746, 0.09481806680560112]",,,
08 11 15 3 24 0.0000000,"[-0.11611703783273697, 0.06567094847559929]",,"[0.027472078800201416, 0.255413755774498]","[-0.3173660412430763, -0.1444968730211258]","[-0.030899636447429657, -0.34313516691327095]","[-0.011165600270032883, 0.4641091525554657]",,"[0.8050568774342537, -1.5145764648914337]",,"[0.2570909447968006, 0.3290857896208763]",,,"[-0.2117641419172287, 0.05595255270600319]",,"[0.1972048543393612, 0.4390726387500763]","[0.20384697243571281, 0.6621499173343182]",,,
08 11 15 3 24 30.0000000,"[-0.38776687160134315, 0.6135381497442722]",,"[-0.4131568931043148, 0.7059263177216053]","[0.1795184686779976, 0.002719394862651825]","[0.2719441279768944, -0.7108537293970585]","[-0.02280748263001442, -0.10548581928014755]",,"[0.7485646866261959, -0.12295810878276825]",,"[-0.20604989305138588, 0.23092465847730637]",,,"[-0.459330927580595, 0.4076368510723114]",,"[-0.13719424605369568, 0.3683284968137741]","[0.015948105603456497, 0.12821174412965775]",,,
08 11 15 3 25 0.0000000,"[-0.053022388368844986, 0.38486722484230995]",,"[0.09954912960529327, -0.04240122437477112]","[-0.08072574436664581, 0.12485577166080475]","[0.3661743924021721, 0.3745253086090088]","[0.27268679440021515, 0.3792685195803642]",,"[0.17764481902122498, -0.1801927126944065]",,"[0.09824789687991142, -0.1558580920100212]",,,"[0.19453305378556252, -0.8283791765570641]",,"[-0.11740701273083687, 0.11934791505336761]","[0.19633356109261513, 0.1106904186308384]",,,
08 11 15 3 25 30.0000000,"[0.03244644030928612, -0.11043109744787216]",,"[0.35759740322828293, -0.7599237635731697]","[-0.12937501072883606, 0.6502664647996426]","[-0.1870666928589344, 0.10677264258265495]","[-0.18908153474330902, -0.04955025762319565]",,"[-0.3274810127913952, -0.5297762155532837]",,"[0.1299956478178501, 0.0803057886660099]",,,"[0.41284022107720375, 0.0845651775598526]",,"[-0.0029634833335876465, -0.031370602548122406]","[0.4876398555934429, 0.12920765206217766]",,,
08 11 15 3 26 0.0000000,"[0.004695579409599304, -0.17391039058566093]",,"[-0.04927796870470047, -0.5385424718260765]","[0.04554994776844978, 0.15613403171300888]","[0.4338844232261181, 0.05923084542155266]","[-0.13554919138550758, 0.29436806589365005]",,"[0.8947474956512451, -1.5868040956556797]",,"[-0.1478811763226986, -0.09788407012820244]",,,"[-0.15788531675934792, -0.7536085769534111]",,"[0.10539056733250618, 0.17885185778141022]","[-0.2390546016395092, 0.5149213783442974]",,,
08 11 15 3 26 30.0000000,"[0.3135831356048584, 0.18875108286738396]",,"[0.3657977059483528, 0.12818152457475662]","[0.03682802617549896, 0.22551552206277847]","[0.016892537474632263, -0.05925927683711052]","[-0.09265701100230217, 0.19477210938930511]",,"[0.29256676509976387, -1.8409684710204601]",,"[-0.011511344462633133, -0.1245272047817707]",,,"[0.0002775825560092926, -0.3260914199054241]",,"[0.03438907489180565, 0.06510888785123825]","[0.02669796720147133, 0.5698461681604385]",,,
08 11 15 3 27 0.0000000,"[-0.41062454506754875, 0.29969600960612297]",,"[0.4641438499093056, -0.02445293962955475]","[0.14824648201465607, 0.06809956580400467]","[0.25572268664836884, 0.5800297893583775]","[-0.21510779857635498, -0.15379919111728668]",,"[1.3622194416821003, -0.9861524254083633]",,"[0.12248364835977554, 0.04071708396077156]",,,"[-0.22879499197006226, -0.5726050734519958]",,"[0.2409154251217842, 0.17762955278158188]","[0.030400488525629044, 0.05184460058808327]",,,
08 11 15 3 27 30.0000000,"[-0.6621680110692978, 0.7404317073523998]",,"[0.07733414322137833, -0.9408994019031525]","[-0.34863612055778503, 0.06411421671509743]","[-0.34776821732521057, 0.10805710777640343]","[-0.03412673622369766, 0.45150914415717125]",,"[25041154.13098895, 25046588.03689986]",,"[0.20105380192399025, -0.03315708413720131]",,,"[0.06233255937695503, -0.5074927844107151]",,"[-0.010008282959461212, 0.0006697028875350952]","[0.31919997557997704, 0.2030709944665432]",,,
08 11 15 3 28 0.0000000,"[-0.22661006823182106, 0.8287413753569126]",,"[0.4164528027176857, 0.1795000433921814]","[0.26300179213285446, -0.014460664242506027]","[-0.09186028689146042, 0.4472685493528843]","[-0.12808841466903687, 0.16475582867860794]",,,,"[0.01806466653943062, 0.04068444296717644]",,,"[-0.1567990779876709, 0.544836051762104]",,"[-0.20579497888684273, 0.40659505873918533]","[-0.19152215868234634, -0.14920741319656372]",,,
08 11 15 3 28 30.0000000,"[-0.6257318705320358, 0.172318946570158]",,"[0.022813819348812103, 0.11206602677702904]","[-0.13886945694684982, 0.36560435593128204]","[-0.0027167722582817078, 0.00040033087134361267]","[-0.030050024390220642, 0.10600382834672928]",,,,"[-0.02842796966433525, -0.11938763409852982]",,,"[-0.42286212369799614, 0.5563089959323406]",,"[-0.7828189767897129, 0.5693570077419281]","[-0.05327530950307846, 0.1296832524240017]",,,
08 11 15 3 29 0.0000000,"[0.35117635130882263, 0.3349696658551693]",,"[-0.20202282443642616, 0.01631692796945572]","[-0.25717978924512863, -0.32509829103946686]","[-0.4756563529372215, 0.08861837163567543]","[0.0004968792200088501, 0.0754600241780281]",,,,"[0.12436578795313835, -0.008833296597003937]",,,"[-0.2793128192424774, -0.7072917819023132]",,"[0.15807950869202614, -0.16444984078407288]","[-0.24405720457434654, 0.03485695645213127]",,,
08 11 15 3 29 30.0000000,"[-0.00035912543535232544, 0.6111545041203499]",,"[-0.37070872262120247, -0.058157000690698624]","[0.16710513830184937, 0.24057739228010178]","[0.09052474051713943, 0.12241600826382637]","[0.045326702296733856, 0.02066313475370407]",,,,"[-0.21836195513606071, 0.12434255331754684]",,,"[0.10595099627971649, -0.08879991620779037]",,"[0.09490030631422997, -0.2346927784383297]","[0.08091225102543831, 0.05499642714858055]",,,
08 11 15 3 30 0.0000000,"[-0.17021043598651886, -0.22035612538456917]",,"[-0.6024329252541065, -0.0676705576479435]","[-0.07106063514947891, 0.231831893324852]","[-0.018908873200416565, 0.022486969828605652]","[-0.26583539694547653, 0.038688451051712036]",,,,"[0.057251300662755966, -0.021325793117284775]",,,"[-0.42982828989624977, -0.8168162479996681]",,"[-0.11678183451294899, 0.07745448499917984]","[0.2886990122497082, 0.041051216423511505]",,,
08 11 15 3 30 30.0000000,"[-0.15590061619877815, 0.058988649398088455]",,"[-0.17903415113687515, 0.004347696900367737]","[-0.17743980139493942, 0.28506263345479965]","[0.6190794669091702, 0.5067921616137028]","[-0.02068764716386795, 0.15701093152165413]",,,,"[-0.18863843753933907, 0.3109830245375633]",,,"[1.0746328458189964, -0.5493657141923904]",,"[-0.24192531034350395, -0.10349582135677338]","[0.2970644272863865, 0.06155300885438919]",,,
08 11 15 3 31 0.0000000,"[0.2449796088039875, -0.07676507160067558]",,"[0.4039992466568947, 0.22135800495743752]","[-0.15199215710163116, 0.11858070641756058]","[-0.22790390253067017, 0.1919686309993267]","[-0.20997991412878036, -0.07460357248783112]",,,,"[0.19551673531532288, 0.5441842153668404]",,,"[-1.157788246870041, 0.07232921570539474]",,"[-0.0804225280880928, -0.11227589845657349]","[0.08232656493782997, 0.07624300569295883]",,,
08 11 15 3 31 30.0000000,"[-0.09421771392226219, -0.45681680366396904]",,"[0.23468277230858803, 0.48734864592552185]","[-0.1890859417617321, -0.41306714713573456]","[-0.330639973282814, -0.5119409151375294]","[-0.10720466822385788, 0.29251131787896156]",,,,"[-0.1461803801357746, -0.3912721611559391]",,,"[1.4160257168114185, -0.4155489541590214]",,"[-0.48078565299510956, 0.5737317465245724]","[0.11895227059721947, -0.05139261111617088]",,,
08 11 15 3 32 0.0000000,"[-0.03533411771059036, 0.172670416533947]",,"[0.015987366437911987, 0.16527965664863586]","[-0.22710131853818893, 0.4280979633331299]","[-0.13554082438349724, 0.575871828943491]","[-0.07137807458639145, 0.07665093243122101]",,,,"[-0.15656046941876411, 0.27571726962924004]",,,"[0.46252958476543427, -0.22713791951537132]",,"[0.0356471873819828, 0.3163301721215248]","[0.07678453996777534, 0.17388655617833138]",,,
08 11 15 3 32 30.0000000,"[0.03872013837099075, 0.06430638954043388]",,"[-0.48677346855401993, -0.24990293011069298]","[-0.3341231718659401, -0.07850649952888489]","[-0.09410786628723145, 0.08107135072350502]","[0.05647876113653183, 0.20642435923218727]",,,,"[-0.23062950745224953, 0.002884548157453537]",,,"[0.14563335478305817, -0.7151235565543175]",,"[0.012146390974521637, 0.0728224366903305]","[-0.024322710931301117, 0.35142504423856735]",,,
08 11 15 3 33 0.0000000,"[-0.013410832732915878, 0.0711672194302082]",,"[0.19252976402640343, -0.21177280694246292]","[-0.1942548304796219, 0.5257211849093437]","[-0.1713561750948429, 0.18931905925273895]","[-0.0993342325091362, 0.005649719387292862]",,,,"[-0.16433965414762497, 0.09841293096542358]",,,"[-0.13325900584459305, -0.61520029976964]",,"[-0.26541224867105484, 0.4370551370084286]","[-0.29654789343476295, -0.032945360988378525]",,,
08 11 15 3 33 30.0000000,"[0.2879902832210064, 0.3963644690811634]",,"[0.43085040152072906, 0.04039565473794937]","[0.08593865483999252, 0.04437550529837608]","[0.1597285270690918, 0.35396165773272514]","[-0.4017926752567291, -0.17238661646842957]",,,,"[-0.10704341158270836, 0.39834097400307655]",,,"[-0.21225643530488014, 0.13063005357980728]",,"[0.190066147595644, 0.2712160758674145]","[-0.2778008244931698, 0.3188680075109005]",,,
08 11 15 3 34 0.0000000,"[0.45583032444119453, -0.019840780645608902]",,"[0.4464957267045975, 0.2682291306555271]","[-0.23708702623844147, 0.35052772611379623]","[-0.17302869632840157, 0.18030179291963577]","[0.2563415430486202, -0.06924795731902122]",,,,"[-0.10173862800002098, 0.3694941848516464]",,,"[-0.07292389124631882, 0.0027731992304325104]",,"[-0.30407772585749626, 0.25796156376600266]","[-0.08746496215462685, 0.4249257259070873]",,,
08 11 15 3 34 30.0000000,"[0.024512503296136856, -0.21608403697609901]",,"[-0.36822035163640976, -0.11531782895326614]","[0.09754988551139832, -0.07539989799261093]","[0.04728023707866669, 0.5399329774081707]","[0.04009929299354553, 0.46260714530944824]",,,,"[-0.1048959456384182, 0.36149101331830025]",,,"[0.5561796762049198, 0.8497552797198296]",,"[-0.25767524912953377, -0.13552967831492424]","[-0.22863903269171715, -0.3242286443710327]",,,
08 11 15 3 35 0.0000000,"[-0.22693690285086632, 0.45058655366301537]",,"[-0.39564382284879684, -0.0361643023788929]","[-0.23971107602119446, 0.27992336452007294]","[0.22463073208928108, 0.571978997439146]","[-0.08876177668571472, 0.14552752673625946]",,,,"[-0.08914412558078766, -0.03769403696060181]",,,"[0.16705546900629997, 0.31672048196196556]",,"[-0.035862408578395844, 0.035000596195459366]","[-0.22237824276089668, 0.4224260747432709]",,,
08 11 15 3 35 30.0000000,"[-0.015728261321783066, 0.11885234713554382]",,"[-0.25152623653411865, 0.11458257958292961]","[0.08012063056230545, 0.11152863502502441]","[-0.11831691488623619, 0.49075764045119286]","[-0.06434179842472076, 0.3736284412443638]",,,,"[-0.0415952168405056, 0.025969062000513077]",,,"[-0.24556287750601768, 0.8759473189711571]",,"[-0.19120551273226738, 0.1249423399567604]","[-0.06667011976242065, 0.5192290507256985]",,,
08 11 15 3 36 0.0000000,"[-0.13389425352215767, 0.3537105396389961]",,"[-0.5117188468575478, 0.5057243704795837]","[-0.11404219269752502, 0.003044232726097107]","[0.04910238832235336, 0.14225777983665466]","[0.22078559175133705, 0.21914055570960045]",,,,"[-0.05901167169213295, 0.14974356070160866]",,,"[-0.2858211174607277, 0.5374860279262066]",,"[0.13343695178627968, 0.40304090827703476]","[-0.08723287656903267, -0.08147894218564034]",,,
08 11 15 3 36 30.0000000,"[0.20510105788707733, -0.11074444279074669]",,"[-0.11762730404734612, -0.4115661606192589]","[0.12119607627391815, 0.6805254518985748]","[-0.20869966968894005, -0.2848924845457077]","[-0.5330263674259186, 0.05141960829496384]",,,,"[0.10806157812476158, 0.5263864323496819]",,,"[0.5477183945477009, 0.9512807503342628]",,"[-0.12684879824519157, 0.5247672572731972]","[-0.04433838650584221, -0.06789872795343399]",,,
08 11 15 3 37 0.0000000,"[0.21583667024970055, 0.17730964347720146]",,"[0.040631603449583054, -0.10499763488769531]","[-0.25494836270809174, -0.19689616560935974]","[0.30516352131962776, 0.257416944950819]","[0.25497129186987877, 0.5703030936419964]",,,,"[0.07520906254649162, -0.1692189946770668]",,,"[0.47863156720995903, 0.3927566148340702]",,"[-0.13231592252850533, 0.031078778207302094]","[-0.4175146520137787, 0.04192471131682396]",,,
08 11 15 3 37 30.0000000,"[0.2812138944864273, 0.3920656107366085]",,"[-0.4928274340927601, 0.08124120905995369]","[-0.0005059652030467987, 0.5658948086202145]","[0.07218699902296066, -0.21214602515101433]","[0.026263587176799774, 0.11689255759119987]",,,,"[-0.022131193429231644, -0.38539115712046623]",,,"[-0.9799427017569542, 0.6981147825717926]",,"[0.01608821004629135, -0.1393124833703041]","[-0.30064333975315094, 0.36327875778079033]",,,
08 11 15 3 38 0.0000000,"[-0.2576383203268051, 0.11963402852416039]",,"[-0.44441860169172287, -0.08324331045150757]","[0.07905315235257149, 0.39440037310123444]","[-0.1332095004618168, 0.34732139110565186]","[-0.21621454507112503, -0.08835913613438606]",,,,"[-0.207091573625803, 0.2959507144987583]",,,"[0.19375525787472725, 0.3115171231329441]",,"[0.10293711349368095, 0.15914476662874222]","[-0.07690074294805527, 0.08589832857251167]",,,
08 11 15 3 38 30.0000000,"[0.08145898580551147, -0.2752927206456661]",,"[-0.140562754124403, -0.669280156493187]","[0.05214923620223999, 0.4622731879353523]","[0.05549243092536926, 0.17680227383971214]","[0.15991518646478653, 0.24629168957471848]",,,,"[0.126713078469038, 0.2113300822675228]",,,"[0.20695039629936218, 0.03251880034804344]",,"[0.009959083050489426, -0.2038126103579998]","[0.19104132428765297, -0.22890521213412285]",,,
08 11 15 3 39 0.0000000,"[-0.010060962289571762, -0.6154957376420498]",,"[-0.1268569827079773, 0.4432690218091011]","[0.07029086351394653, -0.06605900079011917]","[0.003216676414012909, 0.2676949054002762]","[-0.14058591425418854, 0.35866276547312737]",,,,"[0.10908268019556999, 0.13743644207715988]",,,"[-0.19129007309675217, 0.43413590267300606]",,"[0.031379107385873795, -0.12397010996937752]","[-0.2827185392379761, 0.17024168744683266]",,,
08 11 15 3 39 30.0000000,"[-0.496572308242321, -0.03401114046573639]",,"[0.10005178302526474, -0.007104411721229553]","[-0.1299791857600212, 0.39776676148176193]","[0.47375208884477615, -0.04895613715052605]","[-0.2397884503006935, 0.37556710839271545]",,,,"[-0.23935789987444878, 0.053460825234651566]",,,"[0.09201494604349136, 0.7573530115187168]",,"[0.17044807970523834, 0.02168721705675125]","[-0.14837845042347908, 0.37912190333008766]",,,
08 11 15 3 40 0.0000000,"[0.41230425238609314, 0.2524604834616184]",,"[0.10229932144284248, -0.19723990187048912]","[0.07415571063756943, 0.05491596460342407]","[-0.33175625279545784, -0.10651396587491035]","[-0.16575555503368378, 0.0186932310461998]",,,,"[0.059458814561367035, -0.008068449795246124]",,,"[-0.03739007189869881, 0.9152598306536674]",,"[-0.4999242089688778, 0.254211887717247]","[0.2469562329351902, 0.5900186076760292]",,,
08 11 15 3 40 30.0000000,"[-0.42748650163412094, 0.5591560043394566]",,"[-0.12059053406119347, -0.33550962433218956]","[-0.3013925738632679, 0.19569213688373566]","[-0.18816961348056793, 0.14997052401304245]","[-0.21097809821367264, -0.052074529230594635]",,,,"[0.004205245524644852, 0.06585875898599625]",,,"[-0.0011121556162834167, 0.002239551395177841]",,"[-0.04222143068909645, -0.034711383283138275]","[0.38864511623978615, 0.1950414665043354]",,,
08 11 15 3 41 0.0000000,"[-0.008800067007541656, 0.7363965734839439]",,"[-1.0773242339491844, -0.7670491263270378]","[-0.01520826667547226, -0.17748858034610748]","[0.11536133289337158, 0.4342147670686245]","[-0.18378645926713943, -0.21052229031920433]",,,,"[0.21476401016116142, 0.2133503220975399]",,,"[0.6661659963428974, -0.20503325387835503]",,"[-0.07018784433603287, 0.02224261686205864]","[-0.06773273274302483, 0.3186518922448158]",,,
08 11 15 3 41 30.0000000,"[-0.3598797135055065, -0.03144735470414162]",,"[-0.09452272579073906, -0.7008526548743248]","[-0.11860836297273636, 0.03127181529998779]","[0.06168217584490776, 0.06726603582501411]","[-0.16961514949798584, 0.21206162497401237]",,,,"[0.04787232354283333, 0.305170975625515]",,,"[0.4366881027817726, 0.9035179875791073]",,"[-0.06198335066437721, 0.43527429550886154]","[-0.22507233545184135, 0.2870449125766754]",,,
08 11 15 3 42 0.0000000,"[-0.48214491084218025, -0.6741228736937046]",,"[-0.08448107540607452, -0.3277141749858856]","[-0.4211820438504219, 0.2988583333790302]","[-0.3828413635492325, 0.34895719960331917]","[-0.3602652736008167, -0.21978610381484032]",,,,"[0.03048531711101532, -0.2829330898821354]",,,"[0.02753809466958046, -0.002752605825662613]",,"[0.15422064810991287, -0.18898948282003403]","[-0.0615667961537838, 0.18338936939835548]",,,
08 11 15 3 42 30.0000000,"[0.14371348917484283, 0.44252560660243034]",,"[-0.01869143545627594, -0.08867067098617554]","[-0.14748042821884155, -0.04385582357645035]","[0.09713289141654968, 0.32465552538633347]","[-0.07033384963870049, 0.6016445197165012]",,,,"[-0.07476885616779327, 0.18090028315782547]",,,"[-0.08961230888962746, -0.5700380615890026]",,"[0.13153858482837677, 0.32469575852155685]","[-0.39900004491209984, 0.1803874485194683]",,,
08 11 15 3 43 0.0000000,"[-0.3345390856266022, 0.039443109184503555]",,"[0.4695581756532192, -0.6818015165627003]","[-0.05795935541391373, 0.12898815423250198]","[0.10045657306909561, -0.07843722403049469]","[-0.18550552427768707, 0.3145207166671753]",,,,"[0.1568470150232315, 0.39778226986527443]",,,"[-0.3444286175072193, 0.587462417781353]",,"[-0.05799512937664986, 0.03099018707871437]","[-0.4660872779786587, -0.33204135298728943]",,,
08 11 15 3 43 30.0000000,"[0.005251403898000717, 0.15036053583025932]",,"[-0.10892712697386742, 0.07056005299091339]","[-0.1430700346827507, 0.40962883830070496]","[0.0857834592461586, 0.0763080082833767]","[-0.2115693837404251, 0.2852712832391262]",,,,"[0.013691697269678116, 0.320129681378603]",,,"[-0.15764432027935982, 0.8066470585763454]",,"[-0.22363321110606194, 0.2680121585726738]","[-0.2820124365389347, 0.29173852875828743]",,,
08 11 15 3 44 0.0000000,"[-0.7454798296093941, 0.19331124797463417]",,"[-1.0543126463890076, -0.18482185900211334]","[-0.28854823112487793, 0.12524106353521347]","[-0.3909626379609108, 0.1747106797993183]","[-0.3414037302136421, -0.41929761692881584]",,,,"[-0.17991359159350395, -0.1950169913470745]",,,"[-0.2287777028977871, -0.012942064553499222]",,"[-0.1530916653573513, 0.6315067932009697]","[0.10566439852118492, 0.01985274627804756]",,,
08 11 15 3 44 30.0000000,"[0.024912748485803604, 0.17224335297942162]",,"[0.16161619871854782, -0.4821745529770851]","[0.0430450439453125, 0.29835256189107895]","[0.28384213149547577, 0.5939144007861614]","[0.14533334225416183, 0.004533946514129639]",,,,"[0.06935344263911247, 0.15993132814764977]",,,"[0.5469422936439514, 0.2692698873579502]",,"[-0.20871685445308685, -0.41010187938809395]","[-0.28700168058276176, 0.4097861014306545]",,,
08 11 15 3 45 0.0000000,"[-0.6055669076740742, 0.2541380189359188]",,"[0.22509262338280678, 0.45619476586580276]","[-0.1327456757426262, 0.17675788700580597]","[-0.2623765654861927, 0.2417483739554882]","[-0.08613267540931702, 0.07699623331427574]",,,,"[0.24027344211935997, 0.06712696328759193]",,,"[0.7206435240805149, -0.163363516330719]",,"[-0.06610402837395668, 0.1332702711224556]","[0.09536722674965858, 0.44969578459858894]",,,
08 11 15 3 45 30.0000000,"[-0.09630569443106651, 0.21610050275921822]",,"[-0.6184538006782532, -0.8651048056781292]","[-0.1154877319931984, 0.16494767367839813]","[0.005804385989904404, 0.057287704199552536]","[0.03787476569414139, 0.1115136370062828]",,,,"[0.18873529508709908, 0.3461403660476208]",,,"[-0.5815153010189533, -1.1549151837825775]",,"[-0.1224689669907093, 0.24074328690767288]","[-0.3004740811884403, 0.23236731067299843]",,,
08 11 15 3 46 0.0000000,"[-0.045521847903728485, -0.12616249546408653]",,"[-0.7499994598329067, -0.6292257010936737]","[-0.21031803265213966, 0.1538611315190792]","[0.002665571868419647, -0.2996791824698448]","[-0.07659588381648064, -0.35019486770033836]",,,,"[-0.08146531134843826, 0.0318865142762661]",,,"[-0.18851415812969208, 0.268395084887743]",,"[-0.070368442684412, -0.14665884897112846]","[-0.34659117087721825, -0.06526482477784157]",,,"[-0.05802139639854431, -0.5703149102628231]"
08 11 15 3 46 30.0000000,"[0.09007206559181213, -0.09246671944856644]",,"[-0.3287662863731384, -0.21110855042934418]","[-0.16963520646095276, 0.2629087530076504]","[0.09501171112060547, 0.30296095833182335]","[-0.4655131585896015, -0.10971636697649956]",,,,"[-0.029533203691244125, 0.0382845439016819]",,,"[-0.030068375170230865, -0.07445778325200081]",,"[-0.4320472739636898, 0.10048316419124603]","[0.20837823674082756, -0.14248697087168694]",,,"[0.06967439875006676, -0.6569142639636993]"
08 11 15 3 47 0.0000000,"[0.013143673539161682, -0.3880433030426502]",,"[-0.004585236310958862, -0.21183863282203674]","[-0.08134343102574348, 0.07528270035982132]","[0.07735703513026237, 0.07006590068340302]","[-0.01060938835144043, 0.17515981942415237]",,,,"[0.1282588504254818, 0.3198174796998501]",,,"[0.5989733301103115, -0.28731000050902367]",,"[0.05478207394480705, 0.10631922632455826]","[0.14905734732747078, 0.4780376963317394]",,,"[-0.4833771884441376, -1.8488316908478737]"
08 11 15 3 47 30.0000000,"[-0.4089593216776848, -0.11873267218470573]",,"[-0.2509404569864273, -0.6756967343389988]","[-0.36970748752355576, 0.051421958953142166]","[-0.15875793248414993, -0.4095394015312195]","[-0.3678225949406624, -0.07145271450281143]",,,,"[0.18529509380459785, 0.018325991928577423]",,,"[-0.14322803914546967, -1.006953340023756]",,"[-0.6760340593755245, -0.25448770076036453]","[0.14620815590023994, 0.200160913169384]",,,"[0.8355200663208961, -2.4118214212358]"
08 11 15 3 48 0.0000000,"[-0.18460670113563538, -0.11922332271933556]",,"[-0.03134053945541382, -0.3782413899898529]","[-0.23299847915768623, 0.05165368691086769]","[0.24663536623120308, 0.27241430804133415]","[-0.28659337759017944, 0.49270039424300194]",,,,"[-0.0075190626084804535, 0.12592605873942375]",,,"[-0.10868518054485321, -0.9357259161770344]",,"[0.013852108269929886, -0.10992754250764847]","[0.12147989496588707, 0.15722208470106125]",,,"[-0.053631074726581573, -0.8363426476716995]"
08 11 15 3 48 30.0000000,"[-0.2683562561869621, 0.1165863461792469]",,"[0.1804218702018261, -0.501867763698101]","[-0.03710852563381195, 0.16018716990947723]","[0.04328848049044609, 0.5349637158215046]","[0.11533069238066673, -0.03679293394088745]",,,,"[-0.1109577976167202, 0.3965853489935398]",,,"[-0.3415161110460758, 0.24510061740875244]",,"[-0.07960444316267967, 0.06353506445884705]","[0.08987360075116158, 0.3469897396862507]",,,"[0.7123776935040951, -0.3224686123430729]"
08 11 15 3 49 0.0000000,"[-0.035373471677303314, -0.3880968317389488]",,"[-0.48718782141804695, -0.5189588032662868]","[-0.16290191560983658, 0.3196817934513092]","[-0.36890479549765587, 0.11735275760293007]","[-0.018826797604560852, 0.1448434256017208]",,,,"[0.3082095831632614, 0.071376271545887]",,,"[-0.7560953609645367, -1.3848021291196346]",,"[-0.09142591431736946, 0.6942911893129349]","[0.13196313753724098, 0.08473961800336838]",,,"[0.6163628101348877, -0.7649068385362625]"
08 11 15 3 49 30.0000000,"[-0.455091867595911, -0.2125769965350628]",,"[-0.22882456704974174, -0.38898779451847076]","[-0.12108362466096878, 0.3398035913705826]","[-0.038339823484420776, -0.023240555077791214]","[-0.26201990991830826, -0.06179657205939293]",,,,"[0.10754683241248131, 0.10178298875689507]",,,"[0.7013065256178379, -0.5453331805765629]",,"[-0.031388070434331894, 0.516023013740778]","[0.19945655763149261, 0.2625521048903465]",,,"[0.628441333770752, -1.2057857997715473]"
08 11 15 3 50 0.0000000,"[0.15773048251867294, -0.06358678266406059]",,"[-0.4629524089396, 0.1559312753379345]","[-0.3638735003769398, -0.2037661224603653]","[0.04712541401386261, 0.12015048041939735]","[-0.18488020449876785, 0.26461049914360046]",,,,"[0.11481162533164024, 0.35801925137639046]",,,"[25027468.719692774, 25027333.904004592]",,"[-0.048333313316106796, 0.30785324424505234]","[0.06667183712124825, 0.42751336470246315]",,,"[1.118134994059801, -0.8933175913989544]"
08 11 15 3 50 30.0000000,"[-0.04771985858678818, -0.39219216629862785]",,"[0.5612938702106476, -1.130567330867052]","[-0.10515943542122841, -0.06789252161979675]","[-0.016958847641944885, 0.0737585760653019]","[-0.048754774034023285, 0.484870083630085]",,,,"[-0.09631479158997536, 0.40409329533576965]",,,,,"[-0.18329299241304398, 0.5274201184511185]","[-0.11060250550508499, -0.1514834277331829]",,,"[0.4974047318100929, -0.2783394753932953]"
08 11 15 3 51 0.0000000,"[-0.18045729771256447, 0.05130802467465401]",,"[-0.6495454236865044, -0.4006466381251812]","[-0.49937256798148155, -0.0053365156054496765]","[0.2079584002494812, 0.29035453870892525]","[0.13235517591238022, 0.01414082944393158]",,,,"[-0.0720389299094677, -0.2526955269277096]",,,,,"[-0.39266665652394295, 0.3315650299191475]","[0.025919314473867416, 0.1852569244801998]",,,"[2.606264628469944, -1.2624615468084812]"
08 11 15 3 51 30.0000000,"[0.18279153853654861, 0.04156262055039406]",,"[0.12893225997686386, 0.020302720367908478]","[-0.21375420317053795, 0.2729517072439194]","[0.011013928800821304, 0.500932116061449]","[-0.17324096709489822, 0.3814282938838005]",,,,"[-0.022055093199014664, -0.0290161594748497]",,,,,"[-0.4228314943611622, -0.18390996009111404]","[0.01370600238442421, 0.3018098846077919]",,,"[1.1444204933941364, -0.9848362654447556]"
08 11 15 3 52 0.0000000,"[-0.08978990092873573, 0.06811858341097832]",,"[0.5988950915634632, -0.6932975985109806]","[-0.07637669891119003, -0.23265079408884048]","[-0.12700055539608002, -0.2532399818301201]","[-0.09300894290208817, -0.16790517419576645]",,,,"[-0.10796769335865974, 0.22760789468884468]",,,,,"[0.18503931909799576, 0.4147423803806305]","[-0.22525868192315102, -0.1737155131995678]",,,"[1.1174814775586128, -1.79923552647233]"
