epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G31,G32
08 11 15 3 52 29.9990000,,"[0.7179716862738132, -0.02289857715368271]",,,"[-0.009537182748317719, -0.27004851773381233]","[0.18559006601572037, 0.26975438743829727]","[0.11546502634882927, 0.20921670645475388]",,,,"[-0.3624204583466053, 0.206158846616745]",,,,"[0.3426341563463211, 0.523462787270546]","[-0.603420052677393, -0.17355472221970558]","[0.19179818779230118, 0.10642804950475693]",,
08 11 15 3 52 59.9990000,,"[0.28456923365592957, -0.0037627555429935455]",,,"[0.19525141641497612, -0.46737343817949295]","[0.12184984609484673, -0.04816912114620209]","[0.10768499597907066, -0.40659695118665695]",,,,"[-0.3149731084704399, -0.058390919119119644]",,,,"[0.5183057822287083, 0.12248903140425682]","[0.3325857184827328, 0.12016117945313454]","[-1.2928432151675224, 0.7712103128433228]",,
08 11 15 3 53 29.9990000,,"[0.43261168524622917, 0.2885938175022602]",,,"[0.00859004259109497, -0.20521875843405724]","[-0.2172616347670555, 0.17838069796562195]","[0.07965123280882835, -0.266018308699131]",,,,"[-0.1025288738310337, 0.5001415275037289]",,,,"[-0.11776551604270935, 0.12360618263483047]","[0.13359075039625168, -0.25478555262088776]","[0.21798871457576752, 0.7537526078522205]",,
08 11 15 3 53 59.9990000,,"[0.17896057292819023, 0.570106066763401]",,,"[0.1318674460053444, -0.44716808572411537]","[0.05445733293890953, 0.5523026511073112]","[0.23896779865026474, -0.1551232635974884]",,,,"[-0.23808154091238976, 0.36250196769833565]",,,,"[0.17136793956160545, -0.587944757193327]","[0.03795251250267029, -0.14604033157229424]","[-0.7577299475669861, 0.3151321969926357]",,
08 11 15 3 54 29.9990000,,"[0.006223198026418686, 0.2422964759171009]",,,"[0.1854238659143448, -0.7050566449761391]","[-0.17415721341967583, 0.2038869559764862]","[0.20529460534453392, 0.213980570435524]",,,,"[-0.22000734135508537, 0.36462757363915443]",,,,"[0.3060433678328991, 0.09283916279673576]","[-0.1534053236246109, 0.17623268067836761]","[0.26275326684117317, 0.39573652669787407]",,
08 11 15 3 54 59.9990000,,"[0.5066598616540432, -0.08005812764167786]",,,"[0.2835066244006157, -0.6107797585427761]","[0.2614883705973625, 0.289959441870451]","[-0.2279602400958538, 0.5685366876423359]",,,,"[0.20618108287453651, 0.3050970174372196]",,,,"[0.03360272943973541, -0.22725888341665268]","[-0.13782011345028877, 0.5111115910112858]","[-0.33892786130309105, -0.6130933687090874]",,
08 11 15 3 55 29.9990000,,"[-0.09884275123476982, 0.2974168360233307]",,,"[-0.1970405951142311, -0.7031721733510494]","[0.20813852921128273, 0.13606217503547668]","[-0.10323307663202286, -0.014410138130187988]",,,,"[-0.29377811029553413, 0.0781378261744976]",,,,"[0.4322201870381832, -0.07720750942826271]","[-0.06433847546577454, -0.02102869376540184]","[-0.10830296203494072, -0.048626162111759186]",,
08 11 15 3 55 59.9990000,,"[-0.19917545467615128, -0.26207755878567696]",,,"[0.13967178016901016, -0.4683265872299671]","[0.4426135905086994, 0.12768438458442688]","[0.17839733883738518, -0.0860988013446331]",,,,"[-0.07075517997145653, 0.41604214534163475]",,,,"[-0.2935151271522045, -0.3391111493110657]","[0.03909407556056976, -0.6348092369735241]","[-0.9506402090191841, 0.07046947255730629]",,
08 11 15 3 56 29.9990000,,"[0.16543633490800858, -0.2759239561855793]",,,"[-0.15013017877936363, -0.09941524639725685]","[0.22546837851405144, 0.22941458970308304]","[0.32962607219815254, 0.5663887485861778]",,,,"[-0.08681980893015862, 0.022742222994565964]",,,,"[-0.35180244222283363, -0.37065787613391876]","[-0.18237939849495888, 0.026875581592321396]","[-0.03960319608449936, 0.42877475172281265]",,
08 11 15 3 56 59.9990000,,"[0.33383219689130783, -0.2880786173045635]",,,"[0.20632845163345337, 0.01585913822054863]","[0.16703403368592262, 0.06101926416158676]","[0.2816413976252079, 0.05657342076301575]",,,,"[-0.29635828360915184, 0.08973819762468338]",,,,"[-0.22674191743135452, -0.14044062048196793]","[-0.3133823983371258, -0.4273028187453747]","[0.07606422156095505, 0.5302042365074158]",,
08 11 15 3 57 29.9990000,,"[0.3579120822250843, -0.40570084005594254]",,,"[0.017993472516536713, 0.07929928228259087]","[0.03857584297657013, -0.04090897738933563]","[0.0037725158035755157, 0.37360842525959015]",,,,"[0.10608275234699249, -0.029440470039844513]",,,,"[-0.13134654611349106, 0.03647465631365776]","[-0.2056177593767643, 0.0006315335631370544]","[-0.22202488034963608, 0.2740817256271839]",,
08 11 15 3 57 59.9990000,,"[0.3521399162709713, -0.1343790479004383]",,,"[0.2512575797736645, 0.4765787161886692]","[-0.12540814653038979, 0.3408764600753784]","[-0.14544560387730598, -0.08639593422412872]",,,,"[0.1323990263044834, 0.05569154769182205]",,,,"[-0.4294026084244251, -0.3898925147950649]","[0.1614586003124714, -0.2881750576198101]","[-0.19137656688690186, -0.19312413409352303]",,
08 11 15 3 58 29.9990000,,"[-0.33376361057162285, -0.22834490984678268]",,,"[0.3177681230008602, 0.03397035971283913]","[-0.2725440636277199, -0.29216083884239197]","[-0.17694973200559616, -0.06163711100816727]",,,,"[-0.1433887742459774, 0.15002935752272606]",,,,"[-0.0029176995158195496, -0.16871332377195358]","[0.12693989276885986, -0.0821964256465435]","[0.031239867210388184, -0.15714547783136368]",,
08 11 15 3 58 59.9990000,,"[-0.48783547803759575, -0.6280672512948513]",,,"[-0.28574932366609573, -0.12385251745581627]","[0.1711866408586502, -0.07573998719453812]","[-0.20223384723067284, -0.18823300302028656]",,,,"[-0.1401456631720066, -0.12543796375393867]",,,,"[-0.4584527835249901, 0.24667362496256828]","[-0.306272279471159, -0.24914152547717094]","[-0.02648060768842697, -0.9862482324242592]",,
08 11 15 3 59 29.9990000,,"[-0.538322702050209, -0.22501781582832336]",,,"[0.08444907516241074, 0.20975759625434875]","[0.2987999804317951, 0.023588210344314575]","[0.20872847363352776, 0.2765621840953827]",,,,"[0.10895070061087608, 0.07145099714398384]",,,,"[-0.5770422481000423, -0.06466204673051834]","[-0.35951679199934006, -0.5145756676793098]","[-0.34573718905448914, -0.7165153510868549]",,
08 11 15 3 59 59.9990000,,"[-0.1864633746445179, -0.04443206265568733]",,,"[0.15857573598623276, -0.19903358444571495]","[-0.06949665024876595, -0.003925047814846039]","[0.020067531615495682, -0.3826408013701439]",,,,"[-0.1911884881556034, -0.5588933862745762]",,,,"[0.17984238639473915, -0.26470698043704033]","[-0.2324054315686226, -0.35988546162843704]","[0.6786273382604122, -1.348426453769207]",,
08 11 15 4 0 29.9990000,,"[0.03328227251768112, 0.45185185596346855]",,,"[-0.488016314804554, -0.09838105365633965]","[-0.35997721552848816, 0.32948116958141327]","[0.031111322343349457, -0.04825986176729202]",,,,"[-0.15438884124159813, -0.12137122452259064]",,,,"[-0.31448060274124146, -0.04514599218964577]","[0.07865855470299721, -0.5723577663302422]","[-0.20846488699316978, -0.6450896263122559]",,
08 11 15 4 0 59.9990000,,"[-0.11220576986670494, -0.23183909431099892]",,,"[-0.2516603544354439, 0.16965176537632942]","[-0.3363466374576092, -0.20568526908755302]","[-0.18250640109181404, 0.20705610513687134]",,,,"[0.16463350877165794, 0.512326080352068]",,,,"[0.24401581287384033, -0.5390469133853912]","[-0.2622542195022106, -0.8837380148470402]","[0.20938665792346, 0.20242943242192268]",,
08 11 15 4 1 29.9990000,,"[-0.24137621000409126, 0.308486245572567]",,,"[-0.1417103372514248, -0.2720445469021797]","[-0.26732348278164864, 0.26402803137898445]","[0.16433293744921684, 0.26515838503837585]",,,,"[-0.28738120570778847, 0.08066407218575478]",,,,"[0.16677634790539742, -0.6348990835249424]","[0.3035556711256504, 0.14231423288583755]","[-0.3749561309814453, -0.06032159924507141]",,
08 11 15 4 1 59.9990000,,"[0.30204858630895615, -0.1945992037653923]",,,"[0.03161785006523132, -0.7123595289885998]","[-0.16009217873215675, -0.18162111192941666]","[-0.01835222914814949, 0.16462545096874237]",,,,"[0.40756572410464287, 0.33765384927392006]",,,,"[-0.8997511155903339, -0.36845406517386436]","[-0.21680042147636414, -0.11145762726664543]","[0.39339056611061096, -0.6809454709291458]",,
08 11 15 4 2 29.9990000,,"[0.1543937735259533, 0.22520215809345245]",,,"[0.3510829359292984, -0.20938567072153091]","[0.013338912278413773, -0.13733908161520958]","[0.03633933141827583, 0.39421649277210236]",,,,"[0.1943463422358036, 0.30317188799381256]",,,,"[-0.16664231196045876, 0.09736206009984016]","[-0.04694141820073128, -0.3403727859258652]","[0.6387134976685047, -0.08349980413913727]",,
08 11 15 4 2 59.9990000,,"[0.2999185584485531, 0.7263974659144878]",,,"[0.15836481750011444, -0.42596130073070526]","[-0.10261094197630882, 0.12674816697835922]","[-0.23555446043610573, 0.2639719024300575]",,,,"[0.10910794511437416, -0.32947180047631264]",,,,"[0.36552879214286804, 0.39383992180228233]","[-0.026340529322624207, 0.38183991983532906]","[0.48884815350174904, -0.18001066520810127]",,
08 11 15 4 3 29.9990000,,"[0.3288379982113838, 0.2765456847846508]",,,"[-0.3229399845004082, -0.39815569669008255]","[-0.1283968910574913, -0.3396850749850273]","[0.18983692303299904, 0.5661822035908699]",,,,"[0.2582172341644764, -0.06645729765295982]",,,,"[0.33651240542531013, 0.2793205752968788]","[0.1504947952926159, -0.5488337613642216]","[0.6333512775599957, -0.05957767739892006]",,
08 11 15 4 3 59.9990000,,"[0.09783719480037689, -0.24876335263252258]",,,"[-0.09411294013261795, -0.07101016864180565]","[-0.14906824752688408, -0.25895998999476433]","[-0.05191468447446823, -0.26154181361198425]",,,,"[0.0021380558609962463, -0.28401220217347145]",,,,"[-0.1228863000869751, -0.3038066290318966]","[0.6997490674257278, -0.11277545988559723]","[0.2719140313565731, 0.6055333912372589]",,
08 11 15 4 4 29.9990000,,"[0.09018457308411598, -0.4287162460386753]",,,"[0.04698751121759415, -0.2889791205525398]","[-0.28291935101151466, 0.23388318344950676]","[-0.2605378068983555, 0.21662987768650055]",,,,"[-0.3120129965245724, -0.023858141154050827]",,,,"[0.3057248145341873, -0.2195202000439167]","[0.015115126967430115, 0.13362489640712738]","[-0.02025078609585762, 0.4953564889729023]",,
08 11 15 4 4 59.9990000,,"[-0.11267339065670967, -0.5428421720862389]",,,"[0.19537736102938652, 0.23174314573407173]","[-0.07691013067960739, -0.00036006420850753784]","[-0.2840963937342167, 0.2533494234085083]",,,,"[0.07035276666283607, 0.20509694889187813]",,,,"[0.4813392646610737, -0.3034115843474865]","[-0.037726327776908875, -0.052565429359674454]","[0.6199126876890659, 0.9376226402819157]",,
08 11 15 4 5 29.9990000,,"[-0.3751717656850815, -0.028620172291994095]",,,"[-0.14320431649684906, 0.2197866253554821]","[0.056180503219366074, 0.23738833144307137]","[0.05875459685921669, -0.032660990953445435]",,,,"[0.1346617080271244, -0.4218386188149452]",,,,"[0.2140648551285267, -0.07450676336884499]","[0.12621788308024406, -0.044268522411584854]","[0.41621001437306404, 0.4987790919840336]",,
08 11 15 4 5 59.9990000,,"[-0.07108892872929573, 0.750312052667141]",,,"[0.33541376888751984, 0.2841871976852417]","[0.2714363895356655, 0.12334070354700089]","[0.09004900977015495, -0.01912015676498413]",,,,"[0.5001525320112705, -0.2518203593790531]",,,,"[0.10568774491548538, -0.68015531077981]","[0.2126919962465763, 0.22335435822606087]","[0.12899329140782356, 0.6901404820382595]",,
08 11 15 4 6 29.9990000,,"[0.5857585966587067, 0.5662699863314629]",,,"[0.27225375175476074, 0.00676364079117775]","[-0.2236916571855545, -0.27362558245658875]","[0.033871863037347794, 0.05357266962528229]",,,,"[-0.1535654552280903, 0.5008273385465145]",,,,"[-0.08937503024935722, -0.27002550661563873]","[-0.0098399817943573, -0.22272947058081627]","[0.20086904987692833, 0.6053806133568287]",,
08 11 15 4 6 59.9990000,,"[0.1473066657781601, -0.4387429431080818]",,,"[-0.29336095228791237, 0.10537764802575111]","[0.15856772288680077, -0.8680458813905716]","[-0.018513035029172897, -0.003777049481868744]",,,,"[0.07160842046141624, 0.845802366733551]",,,,"[0.0753011405467987, -0.6548884324729443]","[0.04451918601989746, 0.3708301708102226]","[0.21948350220918655, 0.22254625335335732]",,
08 11 15 4 7 29.9990000,,"[0.046700455248355865, -0.49844489991664886]",,,"[0.07606854289770126, 0.23955755308270454]","[-0.3012005388736725, -0.5145955979824066]","[-0.2002093307673931, -0.09065574407577515]",,,,"[0.1805245764553547, 0.7528187595307827]",,,,"[0.15721646323800087, 0.45084646716713905]","[0.047022271901369095, -0.14350337535142899]","[0.24506202712655067, -0.2209152691066265]",,
08 11 15 4 7 59.9990000,,"[-0.026384878903627396, -0.46861549466848373]",,,"[0.04859481751918793, 0.23166518285870552]","[0.029278870671987534, -0.4523140825331211]","[0.10503319278359413, -0.00972595065832138]",,,,"[-0.2313404493033886, 0.5359990932047367]",,,,"[0.21022454276680946, 0.504493061453104]","[0.01530349999666214, -0.10433728247880936]","[0.04956073313951492, -0.7091356180608273]",,
08 11 15 4 8 29.9990000,,"[0.38564470037817955, -0.3307044580578804]",,,"[-0.285092256963253, 0.051628343760967255]","[-0.2619163654744625, -0.12139610201120377]","[0.13666142150759697, -0.16888301074504852]",,,,"[0.039637353271245956, 0.6156848110258579]",,,,"[0.32596128061413765, 0.6512825340032578]","[0.11590924113988876, -0.16022881492972374]","[-0.10568922385573387, -0.4551759473979473]",,
08 11 15 4 8 59.9990000,,"[0.1970721296966076, -0.6408631019294262]",,,"[0.26365887373685837, 0.3482837416231632]","[-0.04690679535269737, -0.1933148354291916]","[-0.1544211320579052, 0.32347018644213676]",,,,"[-0.2245546467602253, -0.1736035794019699]",,,,"[0.4361691288650036, 0.5950330793857574]","[-0.0853906162083149, 0.2250840961933136]","[-0.17979522421956062, -0.047623589634895325]",,
08 11 15 4 9 29.9990000,,"[0.45167531073093414, 0.22554925456643105]",,,"[-0.17813292518258095, -0.40098660066723824]","[-0.05538197234272957, -0.3618524968624115]","[0.12643780931830406, 0.14004619792103767]",,,,"[0.41643550619482994, -0.33649637177586555]",,,,"[0.319791529327631, 0.6722010597586632]","[-0.27381857484579086, 0.30030637979507446]","[-0.05061398074030876, 0.25842246413230896]",,
08 11 15 4 9 59.9990000,,"[0.9160126969218254, 0.28012870997190475]",,,"[-0.2661510854959488, -0.15871740505099297]","[0.06958910450339317, -0.4932483583688736]","[0.015428606420755386, -0.0332493931055069]",,,,"[-0.16463155671954155, -0.47984032705426216]",,,,"[-0.23008769005537033, 1.1060060001909733]","[-0.26309527456760406, -0.0195329450070858]","[0.05203020200133324, 0.7109863311052322]",,
08 11 15 4 10 29.9990000,,"[0.7758999839425087, 0.16497895866632462]",,,"[-0.012456521391868591, -0.3954794742166996]","[-0.09092636778950691, 0.25971633195877075]","[-0.010305631905794144, 0.27060847729444504]",,,,"[0.15519917383790016, 0.05580933392047882]",,,,"[-0.10392750799655914, 0.6945674903690815]","[-0.1713983565568924, -0.12028254941105843]","[-0.0011519268155097961, 0.24569062143564224]",,
08 11 15 4 10 59.9990000,,"[0.5298395976424217, 0.5273062326014042]",,,"[-0.15091397613286972, -0.48838094994425774]","[-0.005625229328870773, 0.04024965316057205]","[-0.2099308781325817, 0.6219546943902969]",,,,"[0.3849572725594044, 0.2427450306713581]",,,,"[0.42226241901516914, 0.9871428571641445]","[-0.2541635222733021, -0.48077017441391945]","[0.31730495765805244, 0.49331774562597275]",,
08 11 15 4 11 29.9990000,,"[0.1945236437022686, 0.2638777233660221]",,,"[0.08290363475680351, -0.06810973957180977]","[-0.36731235310435295, 0.14569101855158806]","[0.003579001873731613, 0.3052225857973099]",,,,"[0.13461777940392494, 0.5252625234425068]",,,,"[0.22333818674087524, 0.3195038437843323]","[-0.31358951330184937, -0.4604755602777004]","[-0.03438011556863785, 0.6346084885299206]",,
08 11 15 4 11 59.9990000,,"[0.21753090620040894, -0.13392752781510353]",,,"[-0.0033268555998802185, -0.12005980685353279]","[-0.3678371123969555, 0.08482181280851364]","[0.24984265491366386, 0.5867970436811447]",,,,"[0.10036785900592804, 0.7138315252959728]",,,,"[-0.6116963662207127, 0.3280729167163372]","[-0.009175881743431091, -0.03994229435920715]","[0.43314117193222046, -0.2035464309155941]",,
08 11 15 4 12 29.9990000,,"[0.4414980411529541, -0.2905486822128296]",,,"[0.09185807779431343, -0.16320627182722092]","[0.2280605398118496, 0.5795218721032143]","[0.1287618726491928, 0.20581332221627235]",,,,"[0.42965447902679443, 0.16321173682808876]",,,,"[0.5063922815024853, 0.7176281400024891]","[0.207859568297863, 0.3864097110927105]","[0.4645770937204361, 0.1702256128191948]",,
08 11 15 4 12 59.9990000,,"[0.8397799842059612, -0.3398216925561428]",,,"[-0.1497371718287468, -0.2940523736178875]","[-0.024018246680498123, 0.3046594113111496]","[-0.16369279101490974, 0.0781683623790741]",,,,"[-0.09531084820628166, 0.42917221412062645]",,,,"[0.24614617601037025, 0.02707638218998909]","[-0.4777425527572632, -0.2571949176490307]","[-0.3044722191989422, 0.3071622848510742]",,
08 11 15 4 13 29.9990000,,"[-0.40033403411507607, -0.3775287978351116]",,,"[-0.37447870150208473, -0.14596575498580933]","[-0.3236925080418587, -0.12981313094496727]","[0.3089500330388546, 0.08948702737689018]",,,,"[0.19514288380742073, 0.37055778875947]",,,,"[-0.3484789915382862, -0.08052047714591026]","[0.07807192951440811, 0.22358917072415352]","[-0.1459881328046322, 0.25161584466695786]",,
08 11 15 4 13 59.9990000,,"[-0.376314677298069, -0.24735869094729424]",,,"[-0.07536616921424866, 0.12393907085061073]","[-0.3180229626595974, 0.011989623308181763]","[-0.3273538611829281, 0.09154660999774933]",,,,"[0.3490011394023895, -0.03742722049355507]",,,,"[0.09836142137646675, 0.19284899160265923]","[-0.4122938811779022, 0.392840925604105]","[0.5022077299654484, 0.67316560074687]",,
08 11 15 4 14 29.9990000,,"[0.5789593234658241, 0.6684986539185047]",,,"[0.0677851065993309, 0.3983561620116234]","[-0.4995988793671131, -0.42748384922742844]","[-0.1368417702615261, 0.5397383719682693]",,,,"[0.054217588156461716, 0.3556874357163906]",,,,"[-0.4040227606892586, 0.49657271429896355]","[0.15868930146098137, 0.29067762196063995]","[0.11198415979743004, -0.43127208575606346]",,
08 11 15 4 14 59.9990000,,"[0.14849109202623367, 0.27376658469438553]",,,"[0.207990825176239, 0.4138549864292145]","[-0.3884458802640438, 0.19104406237602234]","[0.2190624102950096, 0.7725137807428837]",,,,"[-0.3834523521363735, 0.3622674532234669]",,,,"[-0.5734882578253746, 0.6606867909431458]","[0.14916208386421204, 0.0864996388554573]","[0.3791949860751629, 0.033825457096099854]",,
08 11 15 4 15 29.9990000,,"[0.45839405804872513, -0.48514362052083015]",,,"[0.13161878287792206, 0.23240018635988235]","[-0.5427469313144684, -0.17865882813930511]","[0.08615335822105408, 0.3031543679535389]",,,,"[0.13614677265286446, 0.29047780111432076]",,,,"[0.5786096639931202, 0.5459779463708401]","[0.44408217817544937, 0.04005979374051094]","[0.20386584848165512, -0.11782658845186234]",,
08 11 15 4 15 59.9990000,,"[0.3435099236667156, -0.9810350574553013]",,,"[0.23989862576127052, 0.181639164686203]","[0.4129481054842472, 0.031680699437856674]","[-0.3667695187032223, -0.0964059978723526]",,,,"[-0.0055886805057525635, 0.1358327679336071]",,,,"[0.33322760835289955, 0.25798096880316734]","[-0.23244638741016388, -0.04557623714208603]","[0.10375739261507988, 0.3356906436383724]",,
08 11 15 4 16 29.9990000,,"[0.9296734556555748, -0.0014210306107997894]",,,"[0.06324483454227448, -0.11826960742473602]","[0.20323342457413673, 0.6504385843873024]","[0.15465958788990974, -0.20503302663564682]",,,,"[0.03688382729887962, -0.14388877898454666]",,,,"[-0.6957938447594643, 0.02020098641514778]","[0.03207295760512352, -0.39435435831546783]","[0.2571691684424877, 0.7036792822182178]",,"[-0.23263093829154968, 0.08069516718387604]"
08 11 15 4 16 59.9990000,,"[0.2695377729833126, 0.3197574093937874]",,,"[-0.05483098328113556, -0.18738437816500664]","[0.28388141468167305, -0.21929717808961868]","[-0.22356102615594864, 0.28183738514781]",,,,"[0.13362831249833107, -0.2748952992260456]",,,,"[0.015114333480596542, 0.526408027857542]","[-0.3129430189728737, -0.046941813081502914]","[0.6400639154016972, 0.15298914164304733]",,"[0.5462529361248016, 0.3947044461965561]"
08 11 15 4 17 29.9990000,,"[0.6068890020251274, 0.10743620246648788]",,,"[-0.004995189607143402, 0.41874925047159195]","[0.3053821697831154, -0.8087434731423855]","[0.44922178611159325, 0.3695875182747841]",,,,"[-0.2952367439866066, 0.1331734135746956]",,,,"[-0.07644395157694817, -0.18054663762450218]","[-0.02830006554722786, 0.04753946140408516]","[0.19732164591550827, 0.2665202245116234]",,"[-0.1753603294491768, 0.11450232192873955]"
08 11 15 4 17 59.9990000,,"[0.7315662615001202, -0.3811262659728527]",,,"[0.16715184971690178, 0.23495787009596825]","[-0.22679757699370384, 0.09057634323835373]","[0.19245156273245811, 0.25496289506554604]",,,,"[-0.2678709737956524, 0.015683528035879135]",,,,"[-0.1334119662642479, -0.6541600376367569]","[-0.17240483313798904, 0.013577118515968323]","[0.25207947567105293, 1.038151778280735]",,"[-0.19688089191913605, -0.24062421172857285]"
08 11 15 4 18 29.9990000,,"[0.5110218562185764, -0.968521237373352]",,,"[-0.2356274649500847, 0.23340948298573494]","[-0.01641954854130745, 0.34797339886426926]","[0.17569369077682495, 0.11238675564527512]",,,,"[-0.05603361874818802, -0.2919418103992939]",,,,"[0.1438388116657734, -0.6036342196166515]","[0.291842445731163, -0.10540550947189331]","[-0.12643809616565704, 1.3837835043668747]",,"[-0.032241083681583405, -0.3622925467789173]"
08 11 15 4 18 59.9990000,,"[0.3550986424088478, -1.182494830340147]",,,"[-0.25531088933348656, 0.10150028392672539]","[-0.17772279307246208, 0.3437335826456547]","[-0.03668811544775963, 0.05887174233794212]",,,,"[-0.17636509612202644, 0.17360973358154297]",,,,"[0.40560540184378624, -0.04729033634066582]","[0.05698172003030777, -0.07790496572852135]","[0.4603724367916584, 0.6980078890919685]",,"[0.3269544579088688, 0.1359570026397705]"
08 11 15 4 19 29.9990000,,"[-0.11936362460255623, -1.2655811682343483]",,,"[0.0654696524143219, -0.08251139894127846]","[0.040411222726106644, 0.40194975957274437]","[-0.019386999309062958, 0.09667079895734787]",,,,"[-0.31133418902754784, 0.7265588454902172]",,,,"[-0.08277156949043274, -0.020246382802724838]","[-0.16363075748085976, 0.08009657636284828]","[0.4339232109487057, 0.07222019135951996]",,"[0.1939941793680191, 0.48572126403450966]"
08 11 15 4 19 59.9990000,,"[-0.3316212594509125, -0.15503352507948875]",,,"[0.23796169459819794, 0.19115669652819633]","[0.15862535312771797, 0.6520823910832405]","[-0.1849840022623539, 0.193723663687706]",,,,"[-0.2972298599779606, 0.40091821551322937]",,,,"[-0.2781902477145195, -0.3968898095190525]","[0.011674318462610245, 0.1258787102997303]","[0.2519112341105938, -0.17034967988729477]",,"[0.4849591925740242, 0.7458542324602604]"
08 11 15 4 20 29.9990000,,"[-0.16866235807538033, 0.09070476144552231]",,,"[0.3192678950726986, -0.07893569394946098]","[0.2773856110870838, 0.5499089546501637]","[-0.1472017578780651, 0.12721317261457443]",,,,"[-0.3916357606649399, -0.6436607912182808]",,,,"[0.04168076440691948, -0.7408902496099472]","[-0.054044898599386215, 0.40899744257330894]","[0.05875951796770096, 0.6399238854646683]",,"[0.5624783411622047, 0.6755907647311687]"
08 11 15 4 20 59.9990000,,"[0.5385054014623165, -0.6806510165333748]",,,"[0.07512040436267853, 0.31009479239583015]","[0.4217500872910023, 0.16064103692770004]","[-0.13398946449160576, -0.2938025891780853]",,,,"[-0.060137104243040085, 0.23613885790109634]",,,,"[0.31621958687901497, -0.5715580992400646]","[-0.5522009208798409, -0.024721495807170868]","[0.137353777885437, 0.7089627645909786]",,"[0.27062465250492096, 0.07286667451262474]"
08 11 15 4 21 29.9990000,,"[0.9501108340919018, -0.4166177250444889]",,,"[0.022420838475227356, -0.30325237289071083]","[0.04100542515516281, 0.18272702395915985]","[-0.03398361802101135, -0.13588208705186844]",,,,"[-0.15609550848603249, -0.31359974667429924]",,,,"[-0.7395280003547668, -0.3242241218686104]","[-0.31709780916571617, -0.35479946061968803]","[0.3820556215941906, 0.8847543001174927]",,"[0.06292825937271118, -0.03879687935113907]"
08 11 15 4 21 59.9990000,,"[0.2644032798707485, -0.7665406428277493]",,,"[-0.07008422166109085, 0.33040911704301834]","[-0.01539640873670578, 0.5262709781527519]","[-0.16148894652724266, -0.08636645972728729]",,,,"[0.05197334662079811, -0.8853662721812725]",,,,"[-0.018088731914758682, -0.28022556379437447]","[0.47123847156763077, 0.08740301802754402]","[-0.1385069265961647, 0.8151511177420616]",,"[0.07569443807005882, -1.1918905638158321]"
08 11 15 4 22 29.9990000,,"[-0.07820423692464828, -0.7015914507210255]",,,"[0.14862187579274178, -0.17201637476682663]","[0.04875686392188072, 0.3403427414596081]","[0.01993994042277336, 0.43914805725216866]",,,,"[-1.1241099908947945, -0.6290198303759098]",,,,"[0.4511285610496998, -0.7418356165289879]","[0.3585771545767784, 0.28710392490029335]","[0.16403378546237946, 0.8408681116998196]",,"[0.7298579514026642, -0.22611338645219803]"
08 11 15 4 22 59.9990000,,"[0.41307592391967773, -0.9202554561197758]",,,"[0.036272432655096054, -0.13840601965785027]","[-0.0756864883005619, 0.14996886998414993]","[0.10123954340815544, 0.020612578839063644]",,,,"[-0.5245499350130558, -0.8460302874445915]",,,,"[0.4814629815518856, -0.45183443650603294]","[-0.03894400969147682, 0.2413487285375595]","[0.0901988297700882, 0.24665920808911324]",,"[0.8260020166635513, 0.3051314391195774]"
08 11 15 4 23 29.9990000,,"[0.6592658348381519, 0.008426114916801453]",,,"[0.1832994967699051, -0.5125676430761814]","[-0.1078861728310585, 0.6670143604278564]","[-0.0725880041718483, -0.11306686326861382]",,,,"[-0.6640517823398113, -0.7396012507379055]",,,,"[0.6475113593041897, -0.6369214132428169]","[0.021429166197776794, 0.3319708965718746]","[-0.7043331377208233, 0.7798620201647282]",,"[0.07528325170278549, -0.030738666653633118]"
08 11 15 4 23 59.9990000,,"[-0.12502259016036987, 0.22490401938557625]",,,"[-0.4375740736722946, -0.6042768843472004]","[-0.1475810818374157, 0.17382851615548134]","[0.10464106872677803, 0.14930205792188644]",,,,"[-0.16343481466174126, -0.7855570055544376]",,,,"[-0.04973219707608223, -0.22784044593572617]","[0.003637552261352539, 0.2119874469935894]","[-0.3676903545856476, -0.040498070418834686]",,"[0.4992790184915066, 0.721845980733633]"
08 11 15 4 24 29.9990000,,"[0.6345447041094303, 0.5183816179633141]",,,"[0.02697928622364998, 0.015700578689575195]","[0.46573153510689735, 0.4484326243400574]","[-0.1262086071074009, 0.009375311434268951]",,,,"[-0.35317619144916534, 0.7485664933919907]",,,,"[0.998419526964426, 0.2986072562634945]","[-0.19629278779029846, 0.13451321423053741]","[-0.223409503698349, 0.6416216269135475]",,"[0.8689748980104923, 0.3768051043152809]"
08 11 15 4 24 59.9990000,,"[-0.11476394534111023, -0.6079252772033215]",,,"[0.011541090905666351, -0.42433350905776024]","[-0.3549755774438381, 0.37323708832263947]","[-0.0029174834489822388, 0.04158175736665726]",,,,"[-0.01918373629450798, -0.39499158412218094]",,,,"[-0.08044927567243576, 0.2244195155799389]","[0.19273047894239426, 0.14431830495595932]","[-0.5362719558179379, 0.11345308274030685]",,"[0.9610287845134735, -0.017881236970424652]"
