epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G31,G32
08 11 15 1 45 30.0000000,,"[0.1403814470013458, -0.015162843526923098]",,"[-0.11293007964377466, -0.011804087855125545]","[0.8964082436705212, 0.02178346830623923]",,,"[-1.5704846349744912, -0.08106227216194384]","[-1.9852586436755928, -0.07255234913122877]",,"[1.8787150433072384, -0.0005813241805299185]",,,"[-2.465140836192404, -0.0426303600816027]","[0.8461318708432373, 0.002212252507888479]","[0.06804709463222025, 0.02194494587729423]",,,
08 11 15 1 46 0.0000000,,"[0.14073669934987265, 0.0007105046970536932]",,"[-0.11850109242004692, -0.01114202555254451]","[0.9042238095662469, 0.01563113179145148]",,,"[-1.5837904741929378, -0.02661167843689327]","[-1.9826830599985215, 0.005151167354142672]",,"[1.877762318619716, -0.0019054493750445547]",,,"[-2.473505428176395, -0.016729183967981953]","[0.8395112484377023, -0.013241244811069919]","[0.07075186156771451, 0.0054095338709885255]",,,
08 11 15 1 46 30.0000000,,"[0.13909769160818541, -0.0032780154833744746]",,"[-0.12906179468154733, -0.02112140452300082]","[0.9119505617827599, 0.015453504433025955]",,,"[-1.6039753027798724, -0.0403696571738692]","[-2.0148899718208213, -0.06441382364459969]",,"[1.8750575520552957, -0.005409533128840849]",,,"[-2.506988023089434, -0.06696518982607813]","[0.8355953914106067, -0.007831714054191252]","[0.08212803117885414, 0.02275233922227926]",,,
08 11 15 1 47 0.0000000,,"[0.13766053168546932, -0.0028743198454321828]",,"[-0.13107220366873662, -0.004020817974378588]","[0.9132504647395763, 0.0025998059136327356]",,,"[-1.6165141181591025, -0.025077630758460145]","[-2.021639779485554, -0.013499615329465087]",,"[1.881766990512915, 0.013418876915238798]",,,"[-2.5299987276439424, -0.04602140910901653]","[0.8366207816197857, 0.0020507804183580447]",,,,
08 11 15 1 47 30.0000000,,"[0.13843562960573763, 0.0015501958405366167]",,"[-0.14892366619642416, -0.03570292505537509]","[0.9105295494246093, -0.005441830629933975]",,,"[-1.638063441740087, -0.043098647161968984]","[-2.059062450698434, -0.07484534242576046]",,"[1.889509889701003, 0.015485798376175806]",,,"[-2.5389688648583615, -0.017940274428838165]","[0.8287002550714533, -0.015841053096664837]",,,,
08 11 15 1 48 0.0000000,,"[0.13978397525534092, 0.0026966912992065772]",,"[-0.15337240248845774, -0.008897472584067145]","[0.9205896688854409, 0.020120238921663258]",,,"[-1.6567303710980923, -0.03733385871601058]","[-2.0667972781789103, -0.015469654960952539]",,"[1.886821270107248, -0.005377239187509986]",,,"[-2.569649804263463, -0.06136187881020306]","[0.8188581309932488, -0.019684248156409012]",,,,
08 11 15 1 48 30.0000000,,"[0.1385244420998788, -0.002519066310924245]",,"[-0.16374740434912383, -0.020750003721332178]","[0.9110947254475832, -0.018989886875715456]",,,"[-1.6781989550781873, -0.04293716796018998]","[-2.0813868710124552, -0.02917918566708977]",,"[1.8930543462211062, 0.01246615222771652]",,,"[-2.5937343423129278, -0.04816907609892951]","[0.8193506414936564, 0.0009850210008153226]",,,,
08 11 15 1 49 0.0000000,,"[0.13642522017289593, -0.004198443853965728]",,"[-0.1671707513196452, -0.0068466939410427585]","[0.9120716699990226, 0.0019538891028787475]",,,"[-1.7052062556667806, -0.054014601177186705]","[-2.0848021446455505, -0.006830547266190479]",,"[1.895783335021406, 0.005457977600599406]",,,"[-2.6186585691320943, -0.04984845363833301]","[0.8227982114422048, 0.006895139897096669]",,,,
08 11 15 1 49 30.0000000,,"[0.1338657834676269, -0.005118873410538072]",,"[-0.17238651115440007, -0.010431519669509726]","[0.9083576613829791, -0.00742801723208686]",,,"[-1.7174705577053828, -0.024528604077204363]","[-2.0989073028353005, -0.0282103163795]",,"[1.8942977329988935, -0.0029712040450249333]",,,"[-2.6570016699024563, -0.07668620154072414]","[0.8206182481353608, -0.004359926613688003]",,,,
08 11 15 1 50 0.0000000,,"[0.14120498761440103, 0.014678408293548275]",,"[-0.17946734908036888, -0.014161675851937616]","[0.9123138888026006, 0.007912454839242855]",,,"[-1.7340463389209617, -0.0331515624311578]","[-2.107627148946108, -0.017439692221614678]",,"[1.8957994831798715, 0.0030035003619559575]",,,"[-2.6902339713406036, -0.06646460287629452]","[0.8239366351954232, 0.006636774120124755]",,,,
08 11 15 1 50 30.0000000,,"[0.13460858566577372, -0.013192803897254635]",,"[-0.18366579337816802, -0.008396888595598284]","[0.9206300380928951, 0.016632298580589122]",,,"[-1.7468112246497185, -0.02552977145751356]","[-2.1227576961595105, -0.030261094426805357]",,"[1.8977210795237625, 0.0038431926877819933]",,,"[-2.728924251566241, -0.0773805604512745]","[0.8209250571981102, -0.006023155994625995]",,,,
08 11 15 1 51 0.0000000,,"[0.13154049208060314, -0.006136187170341145]",,"[-0.1898907945233077, -0.012450002290279372]","[0.9272022183977242, 0.013144360609658179]",,,"[-1.7604561689495313, -0.027289888599625556]","[-2.1348040028161677, -0.02409261331331436]",,"[1.8989402428796893, 0.0024383267118537333]",,,"[-2.767517643440442, -0.07718678374840238]","[0.8216355654512881, 0.0014210165063559543]",,,,
08 11 15 1 51 30.0000000,,"[0.13284846852366172, 0.0026159528861171566]",,"[-0.19754488158832828, -0.015308174130041154]","[0.9212678772682921, -0.011868682258864283]",,,"[-1.768417065299218, -0.015921792699373327]","[-2.150418986451541, -0.03122996727074678]",,"[1.9055447183145588, 0.013208950869739056]",,,"[-2.7840530554476572, -0.0330708240144304]","[0.8214094936192851, -0.0004521436640061438]",,,,
08 11 15 1 52 0.0000000,,"[0.12986111453938065, -0.005974707968562143]",,"[-0.2013880730173696, -0.007686382858082652]","[0.9296970636596598, 0.016858372782735387]",,,"[-1.7832811732514529, -0.02972821590446983]","[-2.16307891004692, -0.025319847190758082]",,"[1.911236841826394, 0.011384247023670468]",,,"[-2.8134179437383864, -0.05872977658145828]","[0.8205213615619869, -0.0017762641145964153]",,,,
08 11 15 1 52 30.0000000,,"[0.12023698762095592, -0.01924825383684947]",,"[-0.20475490247554262, -0.00673365891634603]","[0.9527239151848335, 0.046053703050347394]",,,"[-1.808536430775348, -0.05051051504779025]","[-2.188737864985569, -0.05131790987729801]",,"[1.9049068779531808, -0.012659927746426547]",,,"[-2.815719015261493, -0.004602143046213314]","[0.8171060879303695, -0.006830547263234621]",,,,
08 11 15 1 53 0.0000000,,"[0.1205034274753416, 0.000532879708771361]",,"[-0.21617951544794778, -0.022849225944810314]","[0.9452393817718985, -0.01496906682586996]",,,"[-1.8338805019811844, -0.05068814241167274]","[-2.2160196789146767, -0.054563627858215114]",,"[1.9109300315776636, 0.012046307248965604]",,,"[-2.846626024719626, -0.06181401891626592]","[0.8185109527239547, 0.0028097295871702954]",,,,
08 11 15 1 53 30.0000000,,"[0.11083893135037215, -0.019328992249938892]",,"[-0.22472980901875417, -0.017100587141612777]","[0.9429625330785711, -0.004553697386654676]",,,"[-1.8488011270019342, -0.029841250041499734]","[-2.233273671476013, -0.034507985122672835]",,"[1.916032754459593, 0.010205445763858734]",,,"[-2.8680623123836995, -0.04287257532814692]","[0.8157981120803015, -0.005425681287306361]",,,,
08 11 15 1 53 59.9990000,,"[0.10538095374795375, -0.010915955204836791]",,"[-0.23071259224889218, -0.011965566460276023]","[0.9438264440850617, 0.0017278220129810506]",,,"[-1.8678717534785392, -0.038141252953209914]","[-2.2521182267131508, -0.03768911047427537]",,"[1.911010769994391, -0.010043968930403935]",,,"[-2.8881986982769376, -0.04027277178647637]","[0.8133113420826703, -0.004973539995262399]",,,,
08 11 15 1 54 29.9990000,,"[0.10221597240524716, -0.006329962685413193]",,"[-0.24160432573444268, -0.021783466971101006]","[0.9557758612054386, 0.023898834240753786]",,,"[-1.8944430615247256, -0.05314261609237292]","[-2.271043523329695, -0.03785059323308815]",,"[1.9144260436278273, 0.0068305472668726]",,,"[-2.9037813850045495, -0.03116537345522374]","[0.8153298238157731, 0.004036963466205634]",,,,
08 11 15 1 54 59.9990000,,"[0.10106140049356327, -0.0023091438233677763]",,"[-0.24330792528962775, -0.0034071991103701293]","[0.943366228713785, -0.02481926498330722]",,,"[-1.9156532797278487, -0.042420436406246154]","[-2.287037980364289, -0.03198891406918847]",,"[1.913053473963373, -0.002745139328908408]",,,"[-2.9293273046205286, -0.05109183923195815]","[0.8072801143789547, -0.01609941887363675]",,,,
08 11 15 1 55 29.9990000,,"[0.09251918055633723, -0.017084439874452073]",,"[-0.25334382214350626, -0.020071793707757024]","[0.9450859754624616, 0.0034394934973533964]",,,"[-1.9378485174493107, -0.04439047544292407]","[-2.3060843846044463, -0.03809280848031449]",,"[1.91663829969184, 0.007169651456933934]",,,"[-2.9491003629009356, -0.03954611656081397]","[0.8100494723876182, 0.005538716017326806]",,,,
08 11 15 1 55 59.9990000,,"[0.08283046219548851, -0.01937743672169745]",,"[-0.2620232984536415, -0.01735895262027043]","[0.9577297538644416, 0.025287556803959887]",,,"[-1.953907567411079, -0.03211809992353665]","[-2.314998006232372, -0.0178272432558515]",,"[1.915136549510862, -0.0030035003619559575]",,,"[-3.010373429216088, -0.12254613263030478]","[0.7969131858571927, -0.026272573060850846]",,,,
08 11 15 1 56 29.9990000,,"[0.0722293907256244, -0.02120214293972822]",,"[-0.26555160652060295, -0.007056616133922944]","[0.955824304491216, -0.00381089874645113]",,,"[-1.9686021223769785, -0.029389109931798885]","[-2.329886334642083, -0.029776656819421987]",,"[1.9180350904061925, 0.005797081790660741]",,,"[-3.0324798535548325, -0.04421284867748909]","[0.8039375062689942, 0.01404864082360291]",,,,
08 11 15 1 56 59.9990000,,"[0.06141032328014262, -0.021638134890963556]",,"[-0.2796083212015219, -0.028113429361837916]","[0.9617182764141035, 0.011787943845774862]",,,"[-1.9773219687849632, -0.017439692815969465]","[-2.3548024879760305, -0.049832306667894954]",,"[1.9151123249030206, -0.005845531006343663]",,,"[-3.062434139512334, -0.05990857191500255]","[0.7993192174380965, -0.009236577661795309]",,,,
08 11 15 1 57 29.9990000,,"[0.05451518516383658, -0.013790276232612086]",,"[-0.2857122135392274, -0.012207784675410949]","[0.9638982361639137, 0.004359919499620446]",,,"[-2.007284328525202, -0.05992471948047751]","[-2.362747235574602, -0.015889495197143333]",,"[1.9200616474026901, 0.009898644999339012]",,,"[-3.0909674137037655, -0.0570665483828634]","[0.7965175643003022, -0.005603306275588693]",,,,
08 11 15 1 57 59.9990000,,"[0.0474343473870249, -0.014161675553623354]",,"[-0.3003098816370766, -0.029195336195698474]","[0.9644311158717755, 0.0010657594157237327]",,,"[-2.04523988033543, -0.07591110362045583]","[-2.382972434554972, -0.04045039796073979]",,"[1.911325651950392, -0.01747199090459617]",,,"[-3.127824910671734, -0.07371499393593695]","[0.7964529716700781, -0.00012918526044813916]",,,,
08 11 15 1 58 29.9990000,,"[0.040563431504779146, -0.013741831764491508]",,"[-0.31278410571940185, -0.024948448164650472]","[0.9710517394632916, 0.013241247183032101]",,,"[-2.054355349187972, -0.018230937705084216]","[-2.4105610587316733, -0.05517724835340232]",,"[1.9138689404971956, 0.005086577093607048]",,,"[-3.144376469650524, -0.03310311795758025]","[0.7894609475733887, -0.01398404819337884]",,,,
08 11 15 1 58 59.9990000,,"[0.03238453977428435, -0.016357783460989594]",,"[-0.31936435991883627, -0.013160508398868842]","[0.9673215838747637, -0.007460311177055701]",,,"[-2.071052239210985, -0.03339378004602622]","[-2.4056117386026017, 0.009898640258143132]",,"[1.9151123272731638, 0.002486773551936494]",,,"[-3.173878615501053, -0.05900429170105781]","[0.7880722309364501, -0.00277743327387725]",,,,
08 11 15 1 59 29.9990000,,"[0.03160944066985394, -0.0015501982088608202]",,"[-0.32508877733744157, -0.011448834837210597]","[0.9703170113443775, 0.0059908549392275745]",,,"[-2.092496601251696, -0.04288872408142197]","[-2.4346052263874753, -0.0579869755697473]",,"[1.9161215669555531, 0.0020184793647786137]",,,"[-3.205165100729573, -0.06257297045704036]","[0.7842209653535974, -0.007702531165705296]","[-1150.3609368932425, -2300.721873786485]",,,
08 11 15 1 59 59.9990000,,"[0.026361386742792092, -0.010496107854123693]",,"[-0.33711893524377956, -0.02406031581267598]","[0.9781325772410128, 0.01563113179327047]",,,"[-2.10463979418455, -0.024286385865707416]","[-2.4516735175103577, -0.03413658224576466]",,"[1.9134248756545276, -0.005393382602051133]",,,"[-3.2277478868190883, -0.04516557217903028]","[0.7825981051773852, -0.0032457203524245415]","[-1150.360299052662, 0.0012756811611325247]",,,
08 11 15 2 0 29.9990000,,"[0.020879187497484963, -0.010964398490614258]",,"[-0.3494962722361379, -0.024754673984716646]","[0.975871877890313, -0.004521398701399448]",,,"[-2.130936589483099, -0.05259359059709823]","[-2.476880332341807, -0.05041362966289853]",,"[1.9186083393233275, 0.010366927337599918]",,,"[-3.2520504202502707, -0.048605066862364765]","[0.782347813481465, -0.0005005833918403368]","[-1150.3388708384837, 0.042856428356571996]",,,
08 11 15 2 0 59.9990000,,"[0.0050219856511830585, -0.03171440369260381]",,"[-0.35866825837911165, -0.01834397228594753]","[0.9783667219662675, 0.004989688151908922]",,,"[-2.1364107146491733, -0.010948250332148746]","[-2.4891607819453156, -0.024560899207017428]",,"[1.9176233206926554, -0.0019700372613442596]",,,"[-3.3138159964737497, -0.123531152446958]","[0.7740478111627453, -0.01660000463743927]","[-1150.348947104972, -0.02015253297668096]",,,
08 11 15 2 1 29.9990000,,"[0.0027209153140574927, -0.004602140674251132]",,"[-0.3790791571864247, -0.04082179761462612]","[0.9766227517957304, -0.003487940341074136]",,,"[-2.144460424382487, -0.016099419466627296]","[-2.5176456116651025, -0.05696965943957366]",,"[1.9179139815969393, 0.0005813218085677363]",,,"[-3.330771251680744, -0.03391051041398896]","[0.7719243675928738, -0.004246887139743194]","[-1150.3421569285993, 0.01358035274552094]",,,
08 11 15 2 1 59.9990000,,"[0.0022041837637516437, -0.0010334631006116979]",,"[-0.3912627198096743, -0.0243671252464992]","[0.9837278129944025, 0.014210122397344094]",,,"[-2.171572686511354, -0.05422452425773372]","[-2.5295708077344443, -0.023850392138683674]",,"[1.9177121343727777, -0.0004036944483232219]",,,"[-3.347726508665801, -0.03391051397011324]","[0.7714318570924661, -0.0009850210008153226]","[-1150.3236514776277, 0.03701090194317658]",,,
08 11 15 2 2 29.9990000,,"[0.0018650783858902287, -0.0006782107557228301]",,"[-0.39758460815937724, -0.012643776699405862]","[0.9802802430467636, -0.00689513989527768]",,,"[-2.1832556651115738, -0.02336595720043988]","[-2.557660016490331, -0.05617841751177366]",,"[1.909412130868077, -0.016600007009401452]",,,"[-3.369154722251551, -0.0428564271715004]","[0.7739832197185024, 0.00510272525207256]","[-1150.3309341638155, -0.014565372375727748]",,,
08 11 15 2 2 59.9990000,,"[-0.00894591557153035, -0.021621987914841156]",,"[-0.415516809991459, -0.03586440366416355]","[0.9885802453654833, 0.01660000463743927]",,,"[-2.205531642286587, -0.04455195435002679]","[-2.5649346285995307, -0.014549224218399104]",,"[1.9062552241975936, -0.00631381334096659]",,,"[-3.3990767124869308, -0.05984398047075957]","[0.7695021866693423, -0.008962066098320065]","[-1150.3261947660644, 0.009478795502218418]",,,
08 11 15 2 3 29.9990000,,"[-0.006047374676199979, 0.005797081790660741]",,"[-0.42173373724472185, -0.012433854506525677]","[0.9923426984532853, 0.007524906175603974]",,,"[-2.2044981790368183, 0.002066926499537658]","[-2.579427335452692, -0.028985413706323016]",,"[1.9093556146890478, 0.006200780982908327]",,,"[-3.4525019171833264, -0.10685040939279133]","[0.7648112346869311, -0.009381903964822413]","[-1150.3163768654445, 0.019635801239928696]",,,
08 11 15 2 3 59.9990000,,"[-0.012829476876504486, -0.013564204400609015]",,"[-0.4397063087199058, -0.03594514295036788]","[0.9750483360912767, -0.034588724724017084]",,,"[-2.224319680899498, -0.03964300372535945]","[-2.5982153739173555, -0.03757607692932652]",,"[1.9037119356489711, -0.011287358080153354]",,,"[-3.4790812993087457, -0.05315876425083843]","[0.7597165835122723, -0.010189302349317586]","[-1150.309449432124, 0.0138548666409406]",,,
08 11 15 2 4 29.9990000,,"[-0.01251459373634134, 0.0006297662803262938]",,"[-0.4465207068969903, -0.013628796354169026]","[0.9781406525053171, 0.006184632828080794]",,,"[-2.2455218250233884, -0.04240428824778064]","[-2.631802929482774, -0.06717511113083674]",,"[1.903203278176079, -0.0010173149457841646]",,,"[-3.5304799481946247, -0.10279729777175817]","[0.7596035475962708, -0.0002260718320030719]","[-1150.304338633533, 0.010221597181953257]",,,
08 11 15 2 4 59.9990000,,"[-0.02101644387221313, -0.017003700271743583]",,"[-0.4558218759702868, -0.018602338146592956]","[0.9765823837733478, -0.0031165374639385846]",,,"[-2.27514507968408, -0.0592465093213832]","[-2.651656726178885, -0.03970759339222241]",,"[1.8983831409350387, -0.009640274482080713]",,,"[-3.5793353073468097, -0.09771071830436995]","[0.7482273782079574, -0.022752338776626857]","[-1150.2995588660924, 0.009559534881191212]",,,
08 11 15 2 5 29.9990000,,"[-0.02442364283342613, -0.0068143979224259965]",,"[-0.4633064104582445, -0.014969068975915434]","[0.9848743108268536, 0.016583854107011575]",,,"[-2.2955317566811573, -0.040773353994154604]","[-2.663040970239308, -0.022768488120846087]",,"[1.9085966643342545, 0.020427046798431547]",,,"[-3.6116229587705675, -0.06457530284751556]","[0.7490105496126489, 0.001566342809383059]","[-1150.290080070442, 0.01895759130093211]",,,
08 11 15 2 5 59.9990000,,"[-0.027104188347948366, -0.0053610910290444735]",,"[-0.47235728765554086, -0.018101754394592717]","[0.9989471738881548, 0.028145726122602355]",,,"[-2.310734969563782, -0.030406425765249875]","[-2.683225798233593, -0.04036965598857023]",,"[1.9033405351437978, -0.010512258380913408]",,,"[-3.646833373919435, -0.07042083029773494]","[0.7426967350838822, -0.01262762905753334]","[-1150.2932854212154, -0.006410701546883502]",,,
08 11 15 2 6 29.9990000,,"[-0.03550915072628413, -0.016809924756671535]",,"[-0.47230884405325924, 9.688720456324518e-05]","[1.0003924078891941, 0.0028904680020787055]",,,"[-2.3413755394649343, -0.061281139802304097]","[-2.7075687020583246, -0.04868580764946273]",,"[1.9074905368943291, 0.008300003501062747]",,,,"[0.7425352570662653, -0.00032295603523380123]","[-1150.289070829057, 0.008429184316810279]",,,
08 11 15 2 6 59.9990000,,"[-0.033264598347159335, 0.004489104758249596]",,"[-0.4850333600752492, -0.02544903204397997]","[0.9992378347924387, -0.002309146193510969]",,,"[-2.358863675270186, -0.03497627161050332]","[-2.729610534953622, -0.04408366579059475]",,"[1.9097431621667056, 0.004505250544752926]",,,,"[0.7389746523876966, -0.007121209357137559]","[-1150.2771214105292, 0.023898837055639888]",,,
08 11 15 2 7 29.9990000,,"[-0.042073256359799416, -0.01761731602528016]",,"[-0.49975213720426837, -0.029437554258038286]","[0.9833079680165611, -0.0318597335517552]",,,"[-2.372540914995625, -0.02735447945087799]","[-2.7421574255967016, -0.025093781286159356]",,"[1.9101549330662237, 0.0008235417990363203]",,,,"[0.7423737778644863, 0.006798250953579554]","[-1150.2778561382775, -0.0014694554965899442]",,,
08 11 15 2 7 59.9990000,,"[-0.05283580762443307, -0.021525102529267315]",,"[-0.5028040833167324, -0.006103892224928131]","[0.9821856900489365, -0.002244555935249082]",,,"[-2.404190726503657, -0.06329962301606429]","[-2.778118715243295, -0.07192257929318657]",,"[1.9169854791471153, 0.013661092161783017]",,,,"[0.7404925519131211, -0.0037624519027303904]","[-1150.280181430628, -0.00465058470126678]",,,
08 11 15 2 8 29.9990000,,"[-0.0560653798183921, -0.006459144387918059]",,"[-0.5152783074736362, -0.024948448313807603]","[0.987740556594872, 0.011109733091871021]",,,"[-2.432820887415801, -0.05726032182428753]","[-2.7902619078803355, -0.024286385274081113]",,"[1.9218136904673884, 0.009656422640546225]",,,,"[0.7273320443309785, -0.0263210151642852]","[-1150.28068201417, -0.0010011670838139253]",,,
08 11 15 2 8 59.9990000,,"[-0.061604097614690545, -0.011077435592596885]",,"[-0.5209058377258771, -0.011255060504481662]","[0.9776885112123637, -0.020104090765016736]",,,"[-2.459367974115594, -0.053094173399586]","[-2.819037401468563, -0.05755098717645524]",,"[1.9230328526373341, 0.002438324339891551]",,,,"[0.7293828223773744, 0.004101556092791725]","[-1150.2723093472187, 0.016745333902690618]",,,
08 11 15 2 9 29.9990000,,"[-0.07000098591197457, -0.016793776594568044]",,"[-0.5272277260392002, -0.012643776626646286]","[0.9886771331239288, 0.021977243823130266]",,,"[-2.493625665318177, -0.06851538240516675]","[-2.8461577361952095, -0.05424066945329287]",,"[1.922758341073859, -0.0005490231269504875]",,,,"[0.7298511106419028, 0.000936576529056765]","[-1150.2584867764476, 0.027645141542052443]",,,
08 11 15 2 9 59.9990000,,"[-0.07088104448303056, -0.0017601171421119943]",,"[-0.5321608981957979, -0.009866344313195441]","[0.992383067661649, 0.007411869075440335]",,,"[-2.5252754769753665, -0.06329962331437855]","[-2.85625822367831, -0.020200974966201102]",,"[1.9184468613057106, -0.008622959536296548]",,,,"[0.7226976073416154, -0.014307006600574823]","[-1150.2666495213548, -0.016325489814335015]",,,
08 11 15 2 10 29.9990000,,"[-0.07573347744619241, -0.009704865926323691]",,"[-0.5424147911726322, -0.020507785953668645]","[0.9883138055110976, -0.008138524301102734]",,,"[-2.5447901693314634, -0.03902938471219386]","[-2.868708227748357, -0.024900008140093632]",,"[1.9137155377447925, -0.009462647121836198]",,,,"[0.7191773742433725, -0.007040466196485795]","[-1150.2592295783488, 0.014839886011941415]",,,
08 11 15 2 10 59.9990000,,"[-0.08373474359723332, -0.016002532302081818]",,"[-0.5453698500641622, -0.005910117783059832]","[0.9786493087922281, -0.019328993437738973]",,"[0.05031674102428951, 0.10063348204857903]","[-2.5657016519580793, -0.041822965253231814]","[-2.892179145302407, -0.04694183510810035]",,"[1.9188101889194513, 0.010189302349317586]",,,,"[0.7127989670843817, -0.01275681431798148]","[-1150.257711679269, 0.003035798159544356]",,,
08 11 15 2 11 29.9990000,,"[-0.09358494056868949, -0.019700393942912342]",,"[-0.5651509822018852, -0.03956226427544607]","[0.9781325772410128, -0.0010334631024306873]",,"[0.09070254632024444, 0.08077161059190985]","[-2.6020262696620193, -0.07264923540788004]","[-2.9035956838993116, -0.022833077193809004]",,"[1.9185841170874482, -0.0004521436640061438]",,,,"[0.7173445903918036, 0.00909124661484384]","[-1150.2613691700758, -0.00731498161349009]",,,
08 11 15 2 11 59.9990000,,"[-0.09899447429052088, -0.010819067443662789]",,"[-0.5774072102358332, -0.024512456067895982]","[0.9825328695042117, 0.00880058452639787]",,"[0.16067123662105587, 0.13993738060162286]","[-2.6594077008903696, -0.11476286245670053]","[-2.924741313029699, -0.042291258260775066]",,"[1.9198920953076595, 0.002615956440422451]",,,,"[0.7078173506397434, -0.019054479504120536]","[-1150.2389074929433, 0.0449233542649381]",,,
08 11 15 2 12 29.9990000,,"[-0.10007638127171958, -0.0021638139623973984]",,"[-0.5978746265373047, -0.04093483260294306]","[0.9764209057557309, -0.01222392749696155]",,"[0.23109206699155038, 0.14084166074098903]","[-2.6728346487707313, -0.02685389576072339]","[-2.9477035719258993, -0.045924517792400366]",,"[1.9146036698020907, -0.010576851011137478]",,,,"[0.7047331106768979, -0.006168479925690917]","[-1150.2602953373212, -0.042775688755682495]",,,
08 11 15 2 12 59.9990000,,"[-0.1081987562301947, -0.01624474991695024]",,"[-0.605052351629638, -0.014355450184666552]","[0.983614778264382, 0.014387745017302223]",,"[0.34280298305748147, 0.22342183213186217]","[-2.7021672419323295, -0.058665186323196394]","[-2.9885011481565016, -0.08159515246120463]",,"[1.9104940384422662, -0.008219262719649123]",,,,"[0.6985727000846964, -0.01232082118440303]","[-1150.245633077483, 0.029324519676265478]",,,
08 11 15 2 13 29.9990000,,"[-0.11376169507639133, -0.01112587769239326]",,"[-0.6046244332392234, 0.0008558367808291223]","[0.97438627468091, -0.018457007166944095]",,"[0.4256576680818398, 0.16570937004871666]","[-2.7370304780706647, -0.06972647227667039]","[-3.0005716764565022, -0.02414105660000132]",,"[1.9170742916412564, 0.013160506397980498]",,,,"[0.6895218238605594, -0.018101752448274055]","[-1150.2435015598348, 0.004263035296389717]",,,
08 11 15 2 13 59.9990000,,"[-0.12635702782063163, -0.02519066548848059]",,"[-0.6230733667707682, -0.03689786706308951]","[0.9740875396973934, -0.0005974699670332484]",,"[0.50265875261357, 0.15400216906346031]","[-2.759871630305497, -0.045682304469664814]","[-3.026012634827339, -0.050881916741673194]",,"[1.910816995661662, -0.012514591959188692]",,,,"[0.687067347807897, -0.004908952105324715]","[-1150.2295578801063, 0.027887359457054117]",,,
08 11 15 2 14 29.9990000,,"[-0.139897011766152, -0.027079967891040724]",,"[-0.6412639343070623, -0.03638113507258822]","[0.9829284934321549, 0.01768190746952314]",,"[0.5191780163895601, 0.033038527551980224]","[-2.7864994563096843, -0.053255652008374454]","[-3.0197230413484704, 0.012579186957736965]",,"[1.9102195245104667, -0.0011949423023907002]",,,,"[0.6803740586947242, -0.013386578226345591]","[-1150.231519845363, -0.003923930513337837]",,,
08 11 15 2 14 59.9990000,,"[-0.14016345102754713, -0.0005328785227902699]",,"[-0.6524786251593468, -0.022429381704569096]","[0.9838650687752306, 0.0018731506861513483]",,"[0.5800554598154122, 0.1217548868517042]","[-2.804399362346885, -0.035799812074401416]","[-3.039883648292175, -0.04032121388740961]",,"[1.9067638828546478, -0.006911283311637817]",,,,"[0.6751421505523467, -0.010463816284755012]","[-1150.236113912254, -0.009188133782117802]",,,
08 11 15 2 15 29.9990000,,"[-0.14772064996213885, -0.015114397869183449]",,"[-0.6726634538954386, -0.04036965747218346]","[0.984462539928245, 0.001194942306028679]",,"[0.6610127708045184, 0.16191462197821238]","[-2.8276119154597836, -0.04642510622579721]","[-3.060221881410257, -0.04067646623616383]",,"[1.898754541442031, -0.016018682825233554]",,,,"[0.6710244463010895, -0.008235408502514474]","[-1150.236654865893, -0.001081907277693972]",,,
08 11 15 2 15 59.9990000,,"[-0.1559076169578475, -0.01637393399141729]",,"[-0.6754005166258139, -0.005474125460750656]","[0.988507578656936, 0.008090077457381994]",,"[0.723916771077711, 0.1258080005463853]","[-2.8499363359223935, -0.0446488409252197]","[-3.0825301541597128, -0.044616545498911364]",,"[1.8963162147301773, -0.004876653423707467]",,,,"[0.6668260024489427, -0.008396887704293476]","[-1150.2243501944981, 0.02460934278951754]",,,
08 11 15 2 16 29.9990000,,"[-0.1629238632904162, -0.014032492665137397]",,"[-0.6856624836073024, -0.020523933962977026]","[0.9912688649583288, 0.005522572602785658]",,"[0.789533612143714, 0.13123368213200592]","[-2.871065814671965, -0.042258957499143435]","[-3.0813917304056986, 0.002276847508028368]",,"[1.8932804156829661, -0.00607159809442237]",,,,"[0.6612146197239781, -0.011222765449929284]","[-1150.2244955249507, -0.00029066090519336285]",,,
08 11 15 2 16 59.9990000,,"[-0.17395285381644499, -0.022057981052057585]",,"[-0.6918713368922909, -0.012417706569976872]","[0.9955076792039108, 0.008477628491164069]",,"[0.8577664072781772, 0.13646559026892646]","[-2.880932158912401, -0.01973268848087173]","[-3.092404572181863, -0.0220256835523287]",,"[1.8895341119368823, -0.007492607492167736]",,,,"[0.6586551830187091, -0.005118873410538072]","[-1150.2051746070738, 0.038641835753878695]",,,
08 11 15 2 17 29.9990000,,"[-0.1812193924397434, -0.014533077246596804]",,"[-0.6891423480919912, 0.005457977600599406]","[0.9868201282224618, -0.017375101962898043]",,"[0.9062584397070168, 0.09698406485767919]","[-2.9171598895991337, -0.07245546137346537]","[-3.1217936838943388, -0.05877822342495165]",,"[1.8938052213125047, 0.008542218751244945]",,,,"[0.6539561545851029, -0.00939805686721229]","[-1150.2157353096318, -0.021121405115991365]",,,
