epoch,G03,G06,G07,G11,G13,G16,G19,G21,G23,G25,G27,G31
08 11 15 1 22 30.0000000,"[0.08796547842881797, -0.0007750925849112633]","[-0.09299554764271137, -0.0012433915185078304]","[0.643048274943812, 0.010641443641105752]",,"[-0.8980876107093545, -0.03579979384787446]","[-1.2115822423164704, -0.0366556675246521]","[1.1067422405765026, 0.008832887953931667]","[-0.6590831035571374, -0.04363151975599888]","[-1.429029350624468, -0.025610508095713413]","[0.3605575648553512, 0.0033264398005399265]",,
08 11 15 1 23 0.0000000,"[0.08596314485362733, -0.00400466715038128]","[-0.09086401932526933, 0.004263056634884077]","[0.6483124746573541, 0.010528399427084167]",,"[-0.9076309986188589, -0.01908677581900875]","[-1.226228362591533, -0.029292240550125026]","[1.1177954420770446, 0.02210640300108402]","[-0.6581707457076481, 0.001824715698978574]","[-1.4533157430112542, -0.04857278477357241]","[0.3610581458782549, 0.0010011620458074688]",,
08 11 15 1 23 30.0000000,"[0.08622150588740585, 0.0005167220675570405]","[-0.0907106130160375, 0.0003068126184636588]","[0.6492894156526061, 0.0019538819905040583]",,"[-0.9076794407199689, -9.688420221998228e-05]","[-1.228828151908272, -0.005199578633478197]","[1.118764322033546, 0.0019377599130026013]","[-0.657605581538981, 0.0011303283373342854]","[-1.4776505680155765, -0.04866965000864454]","[0.36547458985522097, 0.008832887953932111]",,
08 11 15 1 24 0.0000000,"[0.08104611985375776, -0.010350772067296177]","[-0.09520780963414519, -0.00899439323621537]","[0.6528581038929966, 0.007137376480780944]",,"[-0.9252563934643643, -0.035153905488790826]","[-1.2438537479534633, -0.030051192090382536]","[1.1328371696833142, 0.028145695299536477]","[-0.6702412787493764, -0.02527139442079096]","[-1.4931686555941948, -0.031036175157236556]","[0.35327487155481574, -0.024399436600810454]",,
08 11 15 1 24 30.0000000,"[0.07439320231837776, -0.013305835070759997]","[-0.09632199692682625, -0.002228374585362125]","[0.663321920174317, 0.020927632562640852]",,"[-0.947677698573389, -0.04484261021804947]","[-1.2533890558570657, -0.019070615807204927]","[1.1374474010318705, 0.00922046269711263]","[-0.6929693964768651, -0.045456235454977234]","[-1.4911663315025798, 0.004004648183229875]","[0.35342020734172097, 0.0002906715738104637]",,
08 11 15 1 25 0.0000000,"[0.06848307631145278, -0.011820252013849952]","[-0.1009887408988191, -0.009333487943985697]","[0.6767811710378835, 0.02691850172713295]",,"[-0.9435277051196782, 0.00829998690742162]","[-1.2508376896742868, 0.005102732365557916]","[1.1433736585998744, 0.011852515136007824]","[-0.693340792241092, -0.0007427915284539122]","[-1.4992321879103514, -0.016131712815543153]","[0.351732756907321, -0.0033749008687999904]",,
08 11 15 1 25 30.0000000,"[0.06298472713111192, -0.010996698360681734]","[-0.10929681729571711, -0.016616152793796024]","[0.6840880664218236, 0.014613790767880275]",,"[-0.9456592144699703, -0.004263018700584098]","[-1.2486738792675378, 0.004327620813497912]","[1.1494694824889138, 0.012191647778078796]","[-0.7034655043310668, -0.02024942417994957]","[-1.5026313193132825, -0.006798262805862265]","[0.3573037692393264, 0.011142024664010819]",,
08 11 15 1 26 0.0000000,"[0.05387734658232368, -0.01821476109757647]","[-0.1210524577130801, -0.02351128083472598]","[0.6914030607788151, 0.014629988713982911]",,"[-0.9680643690507669, -0.04481030916159323]","[-1.2536797179473012, -0.010011677359526683]","[1.1580197788749371, 0.017100592772046674]","[-0.722657253841772, -0.03838349902141047]","[-1.5030269266444893, -0.0007912146624136085]","[0.35088500117074517, -0.01283753613716243]",,
08 11 15 1 26 30.0000000,"[0.05214144456323844, -0.0034718040381704895]","[-0.12551734379115606, -0.008929772156151927]","[0.7102879787039074, 0.03776983585018456]",,"[-0.9815155493920069, -0.026902360682480086]","[-1.2543256252735349, -0.0012918146524674157]","[1.1723752180926141, 0.028710878435354026]","[-0.7600395433994998, -0.07476457911545542]","[-1.5002818015408454, 0.005490250207287772]","[0.36602362246280973, 0.030277242584129112]",,
08 11 15 1 27 0.0000000,"[0.04665118487237496, -0.01098051938172695]","[-0.1326466307824596, -0.014258573982607103]","[0.7241589874269092, 0.027742017446003686]",,"[-0.9954996023290317, -0.02796810587404952]","[-1.2568527609221842, -0.00505427129729874]","[1.1787294124990069, 0.012708388812785465]","[-0.779651130775542, -0.03922317475208459]","[-1.5004674994229585, -0.0003713957642261789]","[0.370084802236627, 0.008122359547634517]",,
08 11 15 1 27 30.0000000,"[0.04009513257206532, -0.01311210460061929]","[-0.1409627682181093, -0.01663227487129937]","[0.7327335048634867, 0.01714903487315489]",,"[-1.0018295662012946, -0.012659927744525845]","[-1.2669048288276437, -0.020104135810918855]","[1.1839936027289737, 0.01052838045993365]","[-0.7929731163745298, -0.02664397119797557]","[-1.5039796560727616, -0.0070243132996061775]","[0.3668552276711572, -0.00645914913093959]",,
08 11 15 1 28 0.0000000,"[0.03706742538408747, -0.006055414375955692]","[-0.14676793001691324, -0.011610323597607886]","[0.7491155081904841, 0.032764006653994926]",,"[-0.9899608815699081, 0.023737369262772923]","[-1.2710467422754528, -0.00828382689561824]","[1.1900571350451312, 0.012127064632315054]","[-0.8241304157516915, -0.062314598754323436]","[-1.524891138107174, -0.041822964068824575]","[0.3617040626880639, -0.01030232996618663]",,
08 11 15 1 28 30.0000000,"[0.030269162578226982, -0.013596525611720978]","[-0.1520967318433684, -0.010657603652910297]","[0.7625828295763775, 0.0269346427717867]",,"[-0.9985111684723567, -0.017100573804897046]","[-1.2822614395747036, -0.022429394598501684]","[1.1994309661171754, 0.018747662144088295]",,"[-1.5498476778378993, -0.04991307946145085]","[0.3577397671164668, -0.007928591143194108]",,
08 11 15 1 29 0.0000000,"[0.02153316831009011, -0.01747198853627374]","[-0.1567069442247745, -0.009220424762812207]","[0.7735068647853929, 0.02184807041803083]",,"[-1.0277468774318947, -0.058471417919076174]","[-1.297254725079863, -0.02998657101031865]","[1.2030965290762106, 0.007331125918070391]",,"[-1.5849046801573197, -0.07011400463884065]","[0.3499807233271577, -0.015518087578618278]",,
08 11 15 1 29 30.0000000,"[0.012942509828858917, -0.01718131696246239]","[-0.16451443011519368, -0.015614971780838371]","[0.7795138560273891, 0.012013982483992436]",,"[-1.0457275364805487, -0.03596131809730796]","[-1.3089700034020177, -0.023430556644309597]","[1.2047113163589451, 0.003229574565469129]",,"[-1.6317496334341346, -0.09368990655362985]","[0.3409459774793089, -0.018069491695697604]",,
08 11 15 1 30 0.0000000,"[0.004981617629208124, -0.015921784399301586]","[-0.17450995694649166, -0.01999105366259596]","[0.7874747577106147, 0.015921803366451215]",,"[-1.0611325988122937, -0.03081012466348998]","[-1.3256345982969238, -0.03332918978981203]","[1.205244198438306, 0.001065764158721727]",,"[-1.6592898119533714, -0.05508035703847369]","[0.3348905346526281, -0.012110885653361603]",,
08 11 15 1 30 30.0000000,"[-0.0004602189276958768, -0.010883673113808001]","[-0.17784448623650823, -0.006669058580033138]","[0.8009097780400509, 0.02687004065887244]",,"[-1.04708395324593, 0.02809729113272752]","[-1.3429289499898354, -0.034588703385823205]","[1.209927083454952, 0.009365770033292087]",,"[-1.665926569476948, -0.01327351504715324]","[0.3280276981845798, -0.013725672936096611]",,
08 11 15 1 31 0.0000000,"[-0.006975880682071889, -0.013031323508752024]","[-0.18004867770561533, -0.004408382938214217]","[0.8120679532322903, 0.022316350384478767]",,"[-1.0635709112974743, -0.03297391610308864]","[-1.362282166848524, -0.038706433717377475]","[1.209402271897918, -0.0010496231140679768]",,"[-1.6630038264970919, 0.005845485959712349]","[0.3361016251146791, 0.01614785386019868]",,
08 11 15 1 31 30.0000000,"[-0.006434928080384594, 0.001081905203374589]","[-0.18102561870086795, -0.001953881990505224]","[0.8160807003885724, 0.008025494312564163]",,"[-1.0938723844157336, -0.06060294623651874]","[-1.3823297331345568, -0.04009513257206532]","[1.2084011003685358, -0.0020023430587645663]",,"[-1.663665865384404, -0.0013240777746243992]","[0.3382250639426445, 0.004246877655930792]",,
08 11 15 1 32 0.0000000,"[-0.008219262717005016, -0.003568669273240843]","[-0.18355276383309205, -0.005054290264448202]","[0.8247520925437959, 0.017342784310447]",,"[-1.1065968953060223, -0.025449021780577397]","[-1.3955144629525411, -0.026369459635968706]","[1.2067620920352458, -0.003278016666580008]",,"[-1.6739036122048274, -0.020475493640846665]","[0.3447407446641708, 0.013031361443052614]",,
08 11 15 1 32 30.0000000,"[-0.00565175548957253, 0.005135014454864972]","[-0.18185723339279042, 0.0033910608806032583]","[0.8292896512571115, 0.009075117426631252]",,"[-1.1467889310474577, -0.08038407148287074]","[-1.4139391904006622, -0.03684945489624214]","[1.201643218625034, -0.010237746820423332]",,"[-1.6862083041969287, -0.024609383984202537]","[0.3504167117207231, 0.011351934113104534]",,
08 11 15 1 33 0.0000000,"[0.0020184841034183165, 0.015340479185981692]","[-0.18304411228786158, -0.002373757790142317]","[0.8294430575663441, 0.0003068126184651021]",,"[-1.170300211882184, -0.0470225616694524]","[-1.4281170022585525, -0.02835562371578071]","[1.1989788271953816, -0.005328782859304937]",,"[-1.713401298518919, -0.05438598864398081]","[0.35026329592791616, -0.0003068315856138426]",,
08 11 15 1 33 30.0000000,"[0.009317308965031579, 0.014597649723226525]","[-0.18019400400894547, 0.005700216557832205]","[0.8126815784692178, -0.03352295819425244]",,"[-1.1881436056662595, -0.035686787568151246]","[-1.448148436983507, -0.04006286944990878]","[1.1998185218932058, 0.0016793893956483785]",,"[-1.7455032473184513, -0.06420389759906442]","[0.3480348928918291, -0.004456806072174135]",,
08 11 15 1 34 0.0000000,"[0.012280442490821386, 0.0059262670515796145]","[-0.18219633758413575, -0.004004667150380559]","[0.8037195052566091, -0.017924146425217558]",,"[-1.211315791793215, -0.04634437225391075]","[-1.4694716768773541, -0.042646479787694425]","[1.189467740342334, -0.02070156310174376]",,"[-1.762789537972611, -0.03457258130831953]","[0.3502471453996878, 0.00442450501571745]",,
08 11 15 1 34 30.0000000,"[0.014266635021358276, 0.00397238506107378]","[-0.17796560097285832, 0.00846147322255486]","[0.8084508418579404, 0.009462673202662586]",,"[-1.2350612126111646, -0.04749084163589945]","[-1.4912147830872635, -0.04348621241981876]","[1.1841147269488987, -0.010706026786870382]",,"[-1.7925742700561633, -0.05956946416710451]","[0.360436459602576, 0.02037862840577631]",,
08 11 15 1 35 0.0000000,"[0.014048636082788057, -0.00043599787714043714]","[-0.18079955872354606, -0.0056679155013754645]","[0.811890335356078, 0.006878986996275316]",,"[-1.2542287315877396, -0.038335037953149964]","[-1.5148794797147964, -0.0473293932550658]","[1.1834768806614167, -0.0012756925749641823]",,"[-1.813518043663457, -0.04188754721458743]","[0.35714229240776785, -0.006588334389616257]",,
08 11 15 1 35 30.0000000,"[0.014436191858818503, 0.000775111552060892]","[-0.18029088821116557, 0.001017341024760976]","[0.821869711659148, 0.019958752606139996]",,"[-1.2764885598652063, -0.044519656554933285]","[-1.5290895926291435, -0.02842022582869408]","[1.1846314490164558, 0.0023091367100782634]",,"[-1.8338804930902795, -0.04072489885364483]","[0.35744103450390474, 0.0005974841922737895]",,
08 11 15 1 36 0.0000000,"[0.011521490950563873, -0.005829401816509261]","[-0.17882143671533582, 0.0029389029916594978]","[0.8195847865160495, -0.0045698502861970525]",,"[-1.3034635647322008, -0.05395000973398911]","[-1.5472882316492176, -0.03639727804014825]","[1.1804168629334069, -0.008429172166097842]",,"[-1.8529430573423085, -0.038125128504058026]","[0.3605737153835795, 0.0062653617593495525]",,
08 11 15 1 36 30.0000000,"[0.011142024664010819, -0.0007589325731061081]","[-0.1863786320943031, -0.01511439075793458]","[0.8246552273087255, 0.01014088158535209]",,"[-1.3283877939228947, -0.04984845838138785]","[-1.5601823088605418, -0.02578815442264837]","[1.1787939956447702, -0.003245734577273396]",,"[-1.8700517111531063, -0.034217307621595694]","[0.35572128301304806, -0.009704864741062913]",,
08 11 15 1 37 0.0000000,"[0.00810622798655558, -0.006071593354910476]","[-0.19094041185817417, -0.009123559527742131]","[0.8283046302559578, 0.007298805894464522]",,"[-1.3367281524090995, -0.01668071697240947]","[-1.5765320111310825, -0.032699404541081556]","[1.170219487691767, -0.01714901590600615]",,"[-1.8834948114884442, -0.02688620067067582]","[0.3441351899495704, -0.023172186126955374]",,
08 11 15 1 37 30.0000000,"[0.003068097733910591, -0.01007626050528998]","[-0.1919092823311001, -0.0019377409458518626]","[0.8378560981713639, 0.01910293583081213]",,"[-1.3617008426680535, -0.04994538051790798]","[-1.5906613903714377, -0.028258758480710355]","[1.1769612189070402, 0.013483462430546211]",,"[-1.9040268177527278, -0.04106401252856706]","[0.34092177539590396, -0.006426829107332832]",,
08 11 15 1 38 0.0000000,"[-0.005449907079230876, -0.017036009626282933]","[-0.20121852077380575, -0.018618476885411295]","[0.841788092686504, 0.007863989030280294]",,"[-1.3924302146904015, -0.06145874404469608]","[-1.606203717967761, -0.031084655192646696]","[1.1831458469923979, 0.012369256170715381]",,"[-1.9424587304245229, -0.07686382534359026]","[0.33699783243594017, -0.007847885919927577]",,
08 11 15 1 38 30.0000000,"[-0.010859433096102045, -0.010819052033742338]","[-0.20609517419489212, -0.009753306842172738]","[0.8501849827632952, 0.01679378015358246]",,"[-1.4210200068401306, -0.05717958429945824]","[-1.618258090997686, -0.024108746059849917]","[1.181450326035671, -0.0033910419134537406]",,"[-1.973083147722324, -0.061248834595602375]","[0.3360531830135691, -0.0018892988447420933]",,
08 11 15 1 39 0.0000000,"[-0.016834151732366465, -0.01194943727252884]","[-0.2115370107517957, -0.010883673113807169]","[0.8659776103546459, 0.03158525518270139]",,"[-1.447357174903218, -0.05267433612617456]","[-1.6338650017397727, -0.031213821484173288]","[1.1818701639010085, 0.0008396757306750047]",,"[-1.9864212933331151, -0.026676291221582105]","[0.331144238019601, -0.009817889987936201]",,
08 11 15 1 39 30.0000000,"[-0.02071770414639662, -0.007767104828060311]","[-0.2172291378201512, -0.011384254136711014]","[0.8739223520260682, 0.015889483342844457]",,"[-1.4640379203263523, -0.033361490846268715]","[-1.6536703575202552, -0.03961071156096496]","[1.1877479793679024, 0.011755630933787842]",,"[-2.0246190565381124, -0.07639552640999447]","[0.32710726981276395, -0.008073936413674154]",,
08 11 15 1 40 0.0000000,"[-0.027935804817594168, -0.014436201342395094]","[-0.22960646451319314, -0.024754653386083847]","[0.8758681634942471, 0.0038916229363579195]",,"[-1.4765848038568543, -0.02509376706100408]","[-1.668978526166205, -0.030616337291899498]","[1.1923501307105566, 0.009204302685308363]",,"[-2.040484337797553, -0.031730562518880845]","[0.32497575097889686, -0.004263037667734171]",,
08 11 15 1 40 30.0000000,"[-0.03319194349238419, -0.010512277349580046]","[-0.23390179375380896, -0.008590658481231639]","[0.8937196278006487, 0.03570292861280322]",,"[-1.496091427024775, -0.039013246335841245]","[-1.684230191672293, -0.030503331012176282]","[1.1951517779212126, 0.005603294421312022]",,"[-2.057431524260367, -0.03389437292562825]","[0.3239826499718408, -0.0019862020141121484]",,
08 11 15 1 41 0.0000000,"[-0.039877152600645616, -0.01337041821652285]","[-0.24683624254391645, -0.02586889758021499]","[0.905079641919655, 0.022720028238012446]",,"[-1.52401108131414, -0.05583930857873032]","[-1.6970838878212589, -0.02570739229793162]","[1.2031207596103404, 0.015937963378255482]",,"[-2.0860939700781866, -0.057324891635639474]","[0.31548887569282935, -0.01698754855802287]",,
08 11 15 1 41 30.0000000,"[-0.044366259729276436, -0.00897821425726164]","[-0.2493391571420105, -0.005005829196188083]","[0.9140013340699049, 0.01784338430049992]",,"[-1.554587047027256, -0.06115193142623188]","[-1.7112213375839407, -0.02827489952536366]","[1.2077471225199747, 0.009252725819268726]",,"[-2.1317520539435053, -0.09131616773063733]","[0.31577147674431294, 0.0005652021029671772]",,
08 11 15 1 42 0.0000000,"[-0.055903901208068874, -0.023075282957584875]","[-0.25654110728497914, -0.014403900285937299]","[0.9204847042513995, 0.012966740362989171]",,"[-1.5707026187981485, -0.03223114354178502]","[-1.72269439591697, -0.022946116666058725]","[1.2169998293720938, 0.018505413704238194]",,"[-2.1584767682990478, -0.053449428711084934]","[0.31008741071470913, -0.011368132059207614]",,
08 11 15 1 42 30.0000000,"[-0.06263756190101599, -0.013467321385894238]","[-0.26342008479768075, -0.013757955025403223]","[0.9287443385471876, 0.016519268591576264]",,"[-1.5669805526992513, 0.007444132197794494]","[-1.7318098564716606, -0.018230921109381182]","[1.236635647282266, 0.03927163582034421]",,"[-2.186275307852063, -0.05559707910603073]","[0.3117344990539006, 0.003294176678382943]",,
08 11 15 1 43 0.0000000,"[-0.07167229826528931, -0.018069472728546643]","[-0.27320569269631023, -0.019571215797258956]","[0.9364953118141699, 0.01550194653396453]",,"[-1.5676426010701388, -0.001324096741774916]","[-1.7396657939467648, -0.015711874950208315]","[1.2449356531568376, 0.016600011749143384]",,"[-2.2126770780280633, -0.05280354035200041]","[0.3126145558469333, 0.001760113586065426]",,
08 11 15 1 43 30.0000000,"[-0.08119145564066343, -0.019038314750748242]","[-0.2735770979441122, -0.0007428104956039849]","[0.9425184630679695, 0.012046302507599194]",,"[-1.5794305330603833, -0.023575863980489054]","[-1.7439449821427273, -0.008558376391925027]","[1.2502967370725993, 0.010722167831523244]",,"[-2.2294385476416148, -0.03352293922710281]","[0.31079792015385643, -0.003633271386153769]",,
08 11 15 1 44 0.0000000,"[-0.08996782148758342, -0.017552731693839974]","[-0.2804560849403889, -0.013757973992553296]","[0.9558565991951857, 0.026676272254432476]",,"[-1.600600385612149, -0.042339705103531244]","[-1.761586518032886, -0.03528307178031742]","[1.2518550022483226, 0.003116530351446656]",,"[-2.2510766896434022, -0.04327628400357497]","[0.30595355830565185, -0.009688723696409163]",,
08 11 15 1 44 30.0000000,"[-0.09601519379193757, -0.012094744608708297]","[-0.28519549206404676, -0.009478814247315781]","[0.9593768263673157, 0.007040454344259928]",,"[-1.635366744808484, -0.06953271839267039]","[-1.7690226176426531, -0.014872199219534199]","[1.2573856430015444, 0.011061281506443699]",,"[-2.282177476397127, -0.06220157350744948]","[0.30174704274492936, -0.00841303112144498]",,
08 11 15 1 45 0.0000000,"[-0.10479155963885844, -0.01755273169384175]","[-0.29082301701948887, -0.011255049910884218]","[0.9604425905260365, 0.0021315283174416777]",,"[-1.6435294949020518, -0.01632550018713541]","[-1.7832569610911302, -0.028468686896954143]","[1.262456074310646, 0.01014086261820335]",,"[-2.314828457804249, -0.06530196281424416]","[0.2980007461119025, -0.007492593266053672]",,
08 11 15 1 45 30.0000000,"[-0.11156559191058779, -0.013548064543458693]","[-0.29402836105082863, -0.006410688062679526]","[0.9702281984246666, 0.019571215797260066]",,"[-1.6658458358029553, -0.04463268180180702]","[-1.8013990874877677, -0.03628425279327496]","[1.2643615236836163, 0.0038108987459404275]",,"[-2.337104427126369, -0.0445519386442399]","[0.2933663126799413, -0.009268866863922476]",,
08 11 15 1 46 0.0000000,"[-0.11811354523784612, -0.013095906654516654]","[-0.3032407152913142, -0.018424708480971108]","[0.9733447287761123, 0.006233060702891535]",,"[-1.704955966341016, -0.07822026107612157]","[-1.8143415878330518, -0.025885000690568205]","[1.259250720795731, -0.01022160577577047]",,"[-2.371418637917335, -0.06862842158193239]","[0.2907665043960521, -0.005199616567778342]",,
08 11 15 1 46 30.0000000,"[-0.12119779349998527, -0.006168496524278311]","[-0.3111935369686385, -0.015905643354648613]","[0.9776562085449569, 0.008622959537689212]",,"[-1.7253668673525242, -0.04082180202301622]","[-1.834453746748423, -0.04022431783074243]","[1.2618424585572938, 0.00518347552312548]",,"[-2.394308232476382, -0.0457791891180932]","[0.28987836759711794, -0.0017762735978683608]",,
08 11 15 1 47 0.0000000,"[-0.12300634918716025, -0.003617111374349946]","[-0.31724898927889433, -0.012110904620511675]","[0.9667079522853861, -0.02189651251914171]",,"[-1.7376150182704646, -0.024496301835880807]","[-1.858635184410663, -0.048362875324480026]","[1.2577893398222282, -0.008106237470131283]",,"[-2.4183927764528272, -0.04816908795289088]","[0.28802136980883275, -0.003713995576570373]",,
08 11 15 1 47 30.0000000,"[-0.1260905974493003, -0.006168496524280087]","[-0.32152817747485685, -0.008558376391925027]","[0.9628809314619424, -0.007654041646887322]",,"[-1.7603511970367047, -0.045472357532480245]","[-1.882711648381206, -0.048152927941086165]","[1.260074274448902, 0.004569869253347569]",,"[-2.447386255939665, -0.05798695897367523]","[0.28137652279577985, -0.013289694026105803]",,
08 11 15 1 48 0.0000000,"[-0.12772960578258985, -0.00327801666657912]","[-0.3304902412038905, -0.017924127458067263]","[0.9560180855103191, -0.013725691903246684]",,"[-1.7673270777187766, -0.013951761364143778]","[-1.9042932682759819, -0.04316323978955161]","[1.2577408977211182, -0.004666753455567552]",,"[-2.4687417968899688, -0.042711081900607795]","[0.26987923392862023, -0.022994577734319233]",,
08 11 15 1 48 30.0000000,"[-0.12778611840602672, -0.0001130252468737325]","[-0.33109578643491605, -0.0012110904620511453]","[0.953337543552438, -0.005361083915762066]",,"[-1.7780654150456785, -0.021476674653803762]","[-1.9237514398592175, -0.03891634316647119]","[1.2589681387113976, 0.0024544819805587537]",,"[-2.5070364727479113, -0.0765893517158851]","[0.26034392602501777, -0.019070615807204927]",,
08 11 15 1 49 0.0000000,"[-0.1288680141258265, -0.0021637914395995494]","[-0.34225396162715516, -0.022316350384478212]","[0.952150664657367, -0.0023737577901421503]",,"[-1.7830712442418668, -0.01001165839237661]","[-1.9386639822068101, -0.029825084695185296]","[1.2503936212748192, -0.017149034873156666]",,"[-2.5261313096056712, -0.038189673715519845]","[0.2558144568011784, -0.009058938447678688]",,
08 11 15 1 49 30.0000000,"[-0.1296350456719857, -0.001534063092318405]","[-0.35342827786404757, -0.022348632473784824]","[0.9488807279966887, -0.006539873321356637]",,"[-1.8031026694832457, -0.04006285048275782]","[-1.9584612769485408, -0.039594589483461284]","[1.2438537384698882, -0.013079765609862015]",,"[-2.5544223691428387, -0.05658211907433497]","[0.2589794387373099, 0.0063299638722629226]",,
08 11 15 1 50 0.0000000,"[-0.1322913665793113, -0.005312641814651187]","[-0.3637548288807892, -0.02065310203348325]","[0.9477907522709881, -0.002179951451401152]",,"[-1.8267269945319953, -0.04724865009749912]","[-1.975569930759339, -0.03421730762159658]","[1.2414880701692226, -0.004731336601331293]",,"[-2.588405546264786, -0.06796635424389486]","[0.25666221253775423, -0.004634452399111311]",,
08 11 15 1 50 30.0000000,"[-0.13277580655756172, -0.0009688799565008566]","[-0.370407765383319, -0.013305873005059587]","[0.9397813990030768, -0.016018706535822602]",,"[-1.84355306625846, -0.03365214345292955]","[-1.9943660444881122, -0.0375922274575462]","[1.2369505209394813, -0.009075098459482511]",,"[-2.603148541258494, -0.029485989987415803]","[0.25140608334653924, -0.010512258382429973]",,
08 11 15 1 51 0.0000000,"[-0.12714020159621775, 0.01127120992268793]","[-0.37787614708239287, -0.014936763398147757]","[0.945497747121987, 0.011432696237820394]",,"[-1.8726030678523098, -0.05810000318769948]","[-2.010626942562334, -0.03252179614844408]","[1.2348028610609612, -0.004295319757040339]",,"[-2.6488066251238127, -0.09131616773063733]","[0.250098108682268, -0.0026159493285424773]",,
08 11 15 1 51 30.0000000,"[-0.12808486050216406, -0.0018893178118926104]","[-0.383875067802062, -0.011997841439338242]","[0.9407987210606876, -0.009398052122598699]",,"[-1.8924568752174773, -0.03970761473033502]","[-2.024029661835314, -0.02680543854595996]","[1.2393323302848003, 0.009058938447678244]",,"[-2.6948199637087056, -0.09202667716978574]","[0.2484914014054347, -0.003213414553666638]",,
08 11 15 1 52 0.0000000,"[-0.128327071007714, -0.00048442101109991137]","[-0.3882672907284729, -0.008784445852821787]","[0.9489937627271372, 0.016390083332899152]",,"[-1.9166948065360039, -0.04847586263705317]","[-2.040395533601233, -0.03273174353183794]","[1.241302372287109, 0.003940084004617539]",,"[-2.7247580926179147, -0.05987625781841821]","[0.2475063709207055, -0.001970060969458398]","[0.007355356452200645, 0.014710712904401292]",
08 11 15 1 52 30.0000000,"[-0.13329253810869357, -0.009930934201959118]","[-0.39433889356695706, -0.01214320567696836]","[0.9602649726498251, 0.02254241984537586]",,"[-1.9447274955558176, -0.05606537803962741]","[-2.0534833697334225, -0.02617567226437867]","[1.2465988730571074, 0.01059300153999665]",,"[-2.7372323224803266, -0.024948459724823735]","[0.25478099369891405, 0.014549245556417123]","[0.010819080484469001, 0.006927448064536712]",
08 11 15 1 53 0.0000000,"[-0.13744255052955445, -0.008300024841721765]","[-0.39871495648156463, -0.00875212582921514]","[0.9609189599819601, 0.0013079746642699064]",,"[-1.9560310065349618, -0.022607021958288342]","[-2.0732564339410233, -0.039546128415201665]","[1.2523959643335847, 0.011594182552954635]",,"[-2.7615590864458968, -0.04865352793114042]","[0.263242466921469, 0.016922946445109943]","[0.015857201253538733, 0.010076241538139463]",
08 11 15 1 53 30.0000000,"[-0.14432151855868103, -0.01375793605825315]","[-0.40714414761481277, -0.016858382266496275]","[0.9611773304993143, 0.0005167410347084456]",,"[-1.993994629756735, -0.07592724644354654]","[-2.0786175178567854, -0.010722167831524132]","[1.2573210598557811, 0.009850191044392886]",,"[-2.781978048496156, -0.04083792410051856]","[0.268450154011574, 0.01041537418020999]","[0.027750116419055004, 0.023785830331032543]",
08 11 15 1 54 0.0000000,"[-0.15433320540178208, -0.020023373686202106]","[-0.41676826919830867, -0.019248243166991807]","[0.9566478517918995, -0.00905895741482965]",,"[-2.003772157649463, -0.0195550557854558]","[-2.097324817905665, -0.0374146000977591]","[1.2633926532106903, 0.012143186709818288]",,"[-2.8104144343366535, -0.056872771680994916]","[0.2655435331092211, -0.005813241804705882]","[0.03528308126389268, 0.01506592968967535]",
08 11 15 1 54 30.0000000,"[-0.16126063449916916, -0.013854858194774167]","[-0.42568996134855897, -0.017843384300500587]","[0.9617021230891982, 0.01010854259459748]",,"[-2.0352927917521, -0.06304126820527411]","[-2.1019431197765477, -0.009236603741765492]","[1.2698114307628463, 0.01283755510431206]",,"[-2.8366062666128355, -0.052383664552364095]","[0.26650433305982046, 0.0019215999011987783]","[0.04081372201711453, 0.011061281506443699]",
08 11 15 1 55 0.0000000,"[-0.1733473180691263, -0.024173367139914248]","[-0.42936360431349585, -0.00734728592987377]","[0.9520295594045916, -0.019345127369213344]",,"[-2.0341462939193873, 0.0022929956654254013]","[-2.1166457337078968, -0.029405227862698172]","[1.2704492675667536, 0.0012756736078145536]",,"[-2.8740612477729535, -0.07490996232023583]","[0.2648491741983021, -0.003310317723036693]","[0.041168986220263104, 0.0007105284062971506]",
08 11 15 1 55 30.0000000,"[-0.1795884587779204, -0.012482281417588226]","[-0.43769590176094886, -0.016664594894906015]","[0.952933837248179, 0.001808555687174973]",,"[-2.0485824857782062, -0.028872383717637895]","[-2.1362330905498093, -0.03917471368382497]","[1.2720721348553903, 0.003245734577273396]",,"[-2.9143986098177193, -0.08067472408953158]","[0.26401756898995465, -0.0016632104166949269]","[0.0518023498554685, 0.02126672727041079]",
08 11 15 1 56 0.0000000,"[-0.19346754750682393, -0.027758177457807065]","[-0.44851497276184266, -0.021638142001787597]","[0.9508103984202139, -0.004246877655930348]",,"[-2.0502780067349327, -0.0033910419134528524]","[-2.160091555581782, -0.047716930063945284]","[1.2732186232045282, 0.0022929766982757727]",,"[-2.9525559919603577, -0.07631476428527684]","[0.26803031614623696, 0.008025494312564607]","[0.06261335033403537, 0.021622000957133736]",
08 11 15 1 56 30.0000000,"[-0.2011700691891214, -0.015405043364594919]","[-0.45771118595767485, -0.018392426391664385]","[0.9484528101254499, -0.004715176589527914]",,"[-2.0718111845285985, -0.04306635558733163]","[-2.1868082088985727, -0.0534333066335817]","[1.275261328358502, 0.004085410307947512]",,"[-2.980265727317054, -0.05541947071339237]","[0.27230142433629756, 0.008542216380121204]","[0.06820858371659577, 0.01119046676512081]",
