epoch,G03,G06,G07,G08,G11,G13,G16,G19,G21,G23,G25,G27
08 11 15 2 7 30.0000000,"[-0.448700670643956, -0.0031488503750529695]","[-0.6663173452729874, -0.015130550769737459]","[0.6970305762506825, -0.01006011946063623]",,,"[-2.1755773515875187, -0.10597843853392952]","[-2.0212199346187565, -0.0501713930773553]","[0.3681147507507434, 0.012595325631612031]",,,"[-0.15840245569792621, -0.01115816570866457]","[0.6785009130451645, 0.05256131087930083]"
08 11 15 2 8 0.0000000,"[-0.44937887902664664, -0.0013564167653812298]","[-0.6776773593919936, -0.022720028238012446]","[0.6996465350628001, 0.005231917624235027]",,,"[-2.2378596587689605, -0.12456461436288357]","[-2.046822381675716, -0.05120489411391915]","[0.36469141726440846, -0.00684666697266989]",,,"[-0.16335179123782773, -0.009898671079803023]","[0.6865990610258188, 0.01619629596130867]"
08 11 15 2 8 30.0000000,"[-0.4552970565887491, -0.01183635512420489]","[-0.6873660830884027, -0.019377447392818326]","[0.7058311631481577, 0.012369256170715381]",,,"[-2.2497767855014565, -0.023834253464992017]","[-2.0663532258941917, -0.039061688436951236]","[0.36440075517417325, -0.0005813241804704106]",,,"[-0.16138174923551896, 0.003940084004617539]","[0.6831595675276807, -0.006878986996276204]"
08 11 15 2 9 0.0000000,"[-0.46062586789877935, -0.010657622620060536]","[-0.700583113962844, -0.02643406174888252]","[0.7052175379112304, -0.0012272504738546353]",,,"[-2.265222219411985, -0.030890867821057103]","[-2.0857790964209704, -0.038851741053557376]","[0.36784831919463823, 0.006895128040929954]",,,"[-0.160162578767566, 0.0024383409359058916]","[0.6833694864603492, 0.00041983786533705825]"
08 11 15 2 9 30.0000000,"[-0.4628300498843114, -0.004408363971064144]","[-0.7082210430158029, -0.015275858105917807]","[0.6946406963830369, -0.021153683056386985]",,,"[-2.2923587011105377, -0.0542729633971053]","[-2.093820741261763, -0.016083289681585455]","[0.37579307034963594, 0.015889502309995418]",,,"[-0.16382007120427478, -0.007314984873417529]","[0.6800187971585294, -0.006701378603639618]"
08 11 15 2 10 0.0000000,"[-0.46424298875670433, -0.0028258777447858208]","[-0.7101264923887731, -0.0038108987459404275]","[0.691782517581794, -0.0057163576024859]",,,"[-2.269856652843946, 0.04500409653318371]","[-2.115281236936614, -0.04292099134970151]","[0.37766621866614924, 0.003746296633026614]",,,"[-0.1713368950044587, -0.01503364760036785]","[0.6719206491778746, -0.01619629596130956]"
08 11 15 2 10 30.0000000,"[-0.467577518046721, -0.006669058580033305]","[-0.715657133141995, -0.011061281506443699]","[0.6850892284676309, -0.013386578228326229]",,"[0.0676191700466493, 0.1352383400932986]","[-2.2637931205277884, 0.012127064632315054]","[-2.135231919020426, -0.039901364167624465]","[0.37842517020640676, 0.0015179030805150262]",,,"[-0.17550304846997244, -0.008332306931027489]","[0.6696034419454691, -0.004634414464811165]"
08 11 15 2 11 0.0000000,"[-0.4674402527821424, 0.0002745305291571576]","[-0.7226410938299686, -0.013967921375947157]","[0.6797685161306526, -0.010641424673956568]",,"[0.12911023411495215, 0.1229821281366057]","[-2.2948293146521754, -0.062072388248774146]","[-2.159469859822528, -0.048475881604203686]","[0.37803762391395135, -0.0007750925849108192]",,,"[-0.17849041252989206, -0.005974728119839234]","[0.6699990587602511, 0.0007912336295641254]"
08 11 15 2 11 30.0000000,"[-0.48073802681415034, -0.026595548064015873]","[-0.7280586998527423, -0.010835212045547493]","[0.6783555677746844, -0.0028258967119363376]",,"[0.18684692154432625, 0.1154733748587482]","[-2.335231269326279, -0.08080390934820691]","[-2.184838166896264, -0.0507366141474721]","[0.3752359672197203, -0.0056033133884620945]",,,"[-0.18095294606562806, -0.004925067071472]","[0.6684084925280716, -0.0031811324643591377]"
08 11 15 2 12 0.0000000,"[-0.49058821785854323, -0.019700382088785773]","[-0.7395075276516416, -0.02289765559779866]","[0.6806162813508034, 0.004521427152238022]",,"[0.24418797319176733, 0.11468210329488215]","[-2.3957534629216557, -0.12104438719075362]","[-2.2080507056348533, -0.04642507747717861]","[0.3680743886555351, -0.0143231571283704]",,,"[-0.18723446783678055, -0.012563043542304975]","[0.667205482071922, -0.002406020912299134]"
08 11 15 2 12 30.0000000,"[-0.5024569024899297, -0.023737369262772923]","[-0.7467902209521768, -0.01456538660107043]","[0.6832241696405941, 0.005215776579581277]",,"[0.29648283354781313, 0.1045897207120916]","[-2.3940094903802445, 0.0034879450828224634]","[-2.238190701921554, -0.06027999257340167]","[0.3697053169829232, 0.003261856654776185]",,,"[-0.19320110646714284, -0.011933277260724573]","[0.6751421532210178, 0.015873342298191595]"
08 11 15 2 13 0.0000000,"[-0.5118630251348553, -0.01881224528985115]","[-0.7625101569411372, -0.03143987197792075]","[0.681439816036824, -0.0035687072075401005]",,"[0.37144121900200844, 0.14991677090839062]","[-2.4024629025640474, -0.01690682436760582]","[-2.266562495132713, -0.056743586422317804]","[0.3664515213668984, -0.006507591232049581]",,,"[-0.2019128796847247, -0.01742354643516375]","[0.6792033424784103, 0.008122378514785034]"
08 11 15 2 13 30.0000000,"[-0.515641622824339, -0.007557195378967485]","[-0.7759613277988016, -0.02690234171532868]","[0.6823037223016284, 0.001727812529608741]",,"[0.4276357823003121, 0.11238912659660727]","[-2.476662336477986, -0.14839886782787737]","[-2.2839133689326365, -0.03470174759984701]","[0.3678725402451932, 0.0028420377565896437]",,,"[-0.20432699008650035, -0.004828220803551275]","[0.6828527643927917, 0.007298843828762891]"
08 11 15 2 14 0.0000000,"[-0.5183140942598932, -0.005344942871108316]","[-0.7925048079573576, -0.033086960317112]","[0.6858239589573334, 0.0070404733114100004]",,"[0.5001800573527326, 0.14508855010484112]","[-2.546978199010743, -0.14063172506551425]","[-2.30160335640748, -0.03537997494968703]","[0.3659751708781247, -0.003794738734137049]",,,"[-0.19979751137908597, 0.009058957414828761]","[0.6870673504758411, 0.00842917216609873]"
08 11 15 2 14 30.0000000,"[-0.521592120410048, -0.006556052300309645]","[-0.8068521956198582, -0.02869477532500131]","[0.6892150008707867, 0.006782083826906593]",,"[0.5681948536977384, 0.13602959269001147]","[-2.5335916302659927, 0.026773137489501053]","[-2.3258332361708303, -0.04845975952670045]","[0.3611146585016918, -0.009721024752865848]",,,"[-0.19978136085085785, 3.230105645624093e-05]","[0.692670654380728, 0.011206607809773672]"
08 11 15 2 15 0.0000000,"[-0.53568112807162, -0.028178015323144123]","[-0.8162017961577721, -0.018699201075827787]","[0.697611900431153, 0.016793799120732533]",,"[0.647933008370801, 0.15947630934612533]","[-2.6099387145748763, -0.1526941686177672]","[-2.33277680631287, -0.01388714028407989]","[0.3601699995957457, -0.001889317811892166]",,,"[-0.20261531860154536, -0.00566791550137502]","[0.7032394443537449, 0.021137579946033824]"
08 11 15 2 15 30.0000000,"[-0.5464113853926202, -0.021460514642000383]","[-0.8290474312679863, -0.025691270220428386]","[0.693348872246994, -0.008526056368317825]",,"[0.7264923546711177, 0.15711869260063338]",,"[-2.348650167578212, -0.031746722530683336]","[0.3643200025330313, 0.008300005874571248]",,,"[-0.21139975497079222, -0.017568872738493724]","[0.7128231943584575, 0.019167500009425353]"
08 11 15 2 16 0.0000000,"[-0.5567944585163738, -0.020766146247507056]","[-0.8337706783798406, -0.00944649422370869]","[0.6929290154145069, -0.000839713664974262]",,"[0.8009016980341492, 0.14881868672606302]",,"[-2.3618348879126216, -0.02636944066881952]","[0.35881358283036446, -0.011012839405333708]",,,"[-0.2196593797830051, -0.016519249624425747]","[0.717102373070845, 0.008558357424774954]"
08 11 15 2 16 30.0000000,"[-0.5706654767229504, -0.027742036413153315]","[-0.8450257377743, -0.02251011878891873]","[0.6931066522578686, 0.00035527368672338966]",,"[0.8700791522236706, 0.13835490837904274]",,"[-2.367817677071212, -0.011965578317180814]","[0.3531537568184657, -0.011319652023797477]",,,"[-0.22828233932069342, -0.017245919075376648]","[0.7217287359804794, 0.009252725819268726]"
08 11 15 2 17 0.0000000,"[-0.5756793859250402, -0.010027818404179545]","[-0.857201225540575, -0.024350975532549946]","[0.6976280509593813, 0.009042797403025382]",,"[0.948921090091897, 0.1576838757364527]",,"[-2.3851766213934624, -0.03471788864450076]","[0.35321834944780406, 0.0001291852586766673]",,,"[-0.23196405280795718, -0.0073634269745275205]","[0.7222212464810567, 0.0009850210011546068]"
08 11 15 2 17 30.0000000,"[-0.58059641092491, -0.00983404999973958]","[-0.8656788587749333, -0.0169552664687167]","[0.7006799886814894, 0.0061038754442162]",,"[1.0020152640834077, 0.10618834798302146]",,"[-2.3954143682138858, -0.020475493640846665]","[0.34671882873808113, -0.012999041419445856]",,,"[-0.2350079200077384, -0.00608773439956245]","[0.7276065514473735, 0.010770609932633679]"
08 11 15 2 18 0.0000000,"[-0.5897038009572737, -0.01821478006472743]","[-0.8737850867614894, -0.01621245597311205]","[0.7005992550074975, -0.00016146734798372364]",,"[1.0546895907260083, 0.10534865328520127]",,"[-2.4050465698032832, -0.019264403178794964]","[0.34134967429999263, -0.010738308876176994]",,,"[-0.23992494500760797, -0.009834049999739136]","[0.7266942030814592, -0.0018246967318287233]"
08 11 15 2 18 30.0000000,"[-0.5928041902640668, -0.006200778613586255]","[-0.8848140672114768, -0.022057960899974915]","[0.7029003306788248, 0.004602151342654626]",,"[1.0956970906311376, 0.08201499981025862]",,"[-2.418174777514256, -0.02625641542194579]","[0.3439737036344368, 0.0052480586688883335]",,,"[-0.2393113292542557, 0.0012272315067045625]","[0.715519896328142, -0.022348613506634418]"
08 11 15 2 19 0.0000000,"[-0.599021119405881, -0.012433858283628307]","[-0.8976193212593322, -0.02561050809571075]","[0.6986938056345273, -0.008413050088595053]",,"[1.1285499204486005, 0.0657056596349257]",,"[-2.408970493796097, 0.018408567436318357]","[0.34420785310123536, 0.00046829893359712216]",,,"[-0.245681674188877, -0.012740689869242594]","[0.7197344729276158, 0.00842915319894777]"
08 11 15 2 19 30.0000000,"[-0.6063603253298531, -0.014678411847944163]","[-0.9018419873482832, -0.00844533217790211]","[0.6964573320761136, -0.0044729471168274415]",,"[1.1525940738791114, 0.048088306861021834]",,"[-2.3965285744737166, 0.024883838644760736]","[0.35131290007483384, 0.014210093947196967]",,,"[-0.2490242740012203, -0.006685199624686611]","[0.7177805909371107, -0.003907763981010337]"
08 11 15 2 20 0.0000000,"[-0.6051815264406837, 0.0023575977783387714]","[-0.9197176821888151, -0.03575138968106373]","[0.6974665646442479, 0.002018465136268688]",,"[1.1794399124545798, 0.05369167715093681]",,"[-2.376036939788217, 0.040983269370999054]","[0.34759081500878697, -0.0074441701320937526]",,,"[-0.2536506463944299, -0.009252744786419242]","[0.7160123878615687, -0.0035364061510838596]"
08 11 15 2 20 30.0000000,"[-0.6107606187785908, -0.011158184675814198]","[-0.9223497820455862, -0.005264199713542084]","[0.6941966279835698, -0.006539873321356193]",,"[1.1919787159791806, 0.02507760704920159]",,"[-2.4080904370030645, -0.06410699442969481]","[0.33874986601610346, -0.017681897985367012]",,,"[-0.25950424081076884, -0.01170718883267785]","[0.7184749498480296, 0.004925123972921774]"
08 11 15 2 21 0.0000000,"[-0.6210306571718958, -0.020540076786609962]","[-0.9331204014617951, -0.021541238832417875]","[0.6940593627189913, -0.0002745305291571576]",,"[1.218800324020517, 0.05364321608267275]",,,"[0.3321453905818337, -0.01320895086853957]",,,"[-0.25983527447978716, -0.0006620673380366426]","[0.7241267053376017, 0.011303510979144171]"
08 11 15 2 21 30.0000000,"[-0.6303560461428297, -0.01865077794186787]","[-0.9361158265604663, -0.005990850197342468]","[0.6970951688800209, 0.006071612322059217]",,"[1.238476494542324, 0.03935234104361385]",,,"[0.3315075537779264, -0.0012756736078145536]",,,"[-0.2591247555570648, 0.0014210378454446726]","[0.7244335084724904, 0.0006136062697774669]"
08 11 15 2 22 0.0000000,"[-0.6400447698392391, -0.01937744739281877]","[-0.9450536787225197, -0.017875704324106678]","[0.6918148186382509, -0.010560700483539964]",,"[1.2603407060050085, 0.04372842292536916]",,,"[0.326953854019957, -0.009107399515938752]",,,"[-0.2636380742526758, -0.009026637391222003]","[0.725660739979195, 0.002454463013409125]"
08 11 15 2 22 30.0000000,"[-0.6472386399763059, -0.014387740274133698]","[-0.9506892836838636, -0.01127120992268793]","[0.6942612111293331, 0.0048927849821645]",,"[1.2769326282646745, 0.033183844519331984]",,,"[0.3255247741029106, -0.002858159834092877]",,,"[-0.26873273609590775, -0.010189323686463858]","[0.7351799068381442, 0.019038333717898315]"
08 11 15 2 23 0.0000000,"[-0.6643473127542541, -0.034217345555896284]","[-0.9691220626871613, -0.0368655580065953]","[0.6862115147333636, -0.01609939279193906]",,"[1.289616777059754, 0.025368297590159017]",,,"[0.32418449838218266, -0.0026805514414558473]",,,"[-0.2765725325263584, -0.01567959286090126]","[0.7329595743243835, -0.004440665027521273]"
08 11 15 2 23 30.0000000,"[-0.6686507030336215, -0.008606780558734872]","[-0.9769699296399388, -0.01569573390555501]","[0.6855171558224447, -0.0013887178218379148]",,"[1.307492462416711, 0.0357513707139141]",,,"[0.32677622666017014, 0.0051834565559749635]",,,"[-0.2729231106119765, 0.007298843828763779]","[0.7410658023109398, 0.016212455973112494]"
08 11 15 2 24 0.0000000,"[-0.6756588847721501, -0.014016363477057148]","[-0.982670117747046, -0.011400376214214525]","[0.6933085006682105, 0.015582689691531648]",,"[1.3243185341431758, 0.03365214345292955]",,,"[0.3233367331620318, -0.006878986996276648]",,,"[-0.27244674115605294, 0.0009527389118471064]","[0.7406782560184844, -0.0007750925849108192]"
08 11 15 2 24 30.0000000,"[-0.6824006065038482, -0.013483443463396139]","[-0.9995204200076406, -0.03370060452118917]","[0.6930662711955102, -0.00048445894540050105]",,"[1.341491790066888, 0.03434651184742421]",,,"[0.31837934606695373, -0.009914774190156184]",,,"[-0.27603964096342315, -0.007185799614740418]","[0.7413160928223916, 0.0012756736078145536]"
08 11 15 2 25 0.0000000,"[-0.6933488627634188, -0.021896512519141265]","[-1.0227006766569229, -0.0463605132985645]","[0.6840799958994968, -0.01797255059202696]",,"[1.3620641584263797, 0.041144736718983665]",,,"[0.30663175720476743, -0.023495177724372596]",,,"[-0.2866164919751917, -0.021153702023537058]","[0.7354221268272694, -0.011787931990244527]"
08 11 15 2 25 30.0000000,"[-0.7030779580386115, -0.019458190550385446]","[-1.0240732439505327, -0.0027451345872195887]","[0.6857109242268848, 0.003261856654776185]",,"[1.4076495886236078, 0.0911708603944561]",,,"[0.30529149096761454, -0.0026805324743057746]",,,"[-0.29724985561039663, -0.021266727270409902]","[0.7357612215350398, 0.0006781894155407642]"
08 11 15 2 26 0.0000000,"[-0.7145510068880658, -0.022946097698908652]","[-1.036361775930831, -0.024577063960596668]","[0.6886498461856945, 0.005877843917619252]",,"[1.4314919031273536, 0.04768462900749171]",,,"[0.3041530731408033, -0.0022768356536224665]",,,"[-0.30406425946091, -0.013628807701026702]","[0.742470670661006, 0.013418898251932543]"
08 11 15 2 26 30.0000000,"[-0.7188947877133667, -0.008687561650601694]","[-1.0454853070078483, -0.018247062154034488]","[0.69287250279107, 0.008445313210751149]",,"[1.4500538768729019, 0.03712394749109649]",,,"[0.3085614371118677, 0.008816727942128733]",,,"[-0.29562700728891, 0.016874504343999952]","[0.7603544170567151, 0.03576749279141822]"
08 11 15 2 27 0.0000000,"[-0.7264600536146606, -0.015130531802587832]","[-1.0619964955935224, -0.03302237717134826]","[0.6923880628128196, -0.0009688799565008566]",,"[1.4694070842480151, 0.038706414750226514]",,,"[0.31144382748009036, 0.005764780736445374]",,,"[-0.30222341220085314, -0.013192809823886265]","[0.77067291651828, 0.020636998923129646]"
08 11 15 2 27 30.0000000,"[-0.7359065573219448, -0.01889300741456834]","[-1.0785157547015234, -0.03303851821600201]","[0.6954480900244042, 0.006120054423169208]",,"[1.4930798608814513, 0.04734555326687229]",,,"[0.3162801188059685, 0.0096725826517563]",,,"[-0.3089974349890081, -0.013548045576309953]","[0.773353448992586, 0.005361064948611993]"
08 11 15 2 28 0.0000000,"[-0.746265399911568, -0.020717685179246548]","[-1.099911686197761, -0.04279186299247506]","[0.7000340813552555, 0.009171982661702494]",,"[1.517317792199977, 0.04847586263705139]",,,"[0.31548079568692766, -0.0015986462380817024]",,,"[-0.3208499596085912, -0.023705049239166165]","[0.782008709586731, 0.017310521188290018]"
08 11 15 2 28 30.0000000,"[-0.7524177459076191, -0.012304691992102157]","[-1.1112878508449953, -0.022752329294468687]","[0.7009464392047446, 0.001824715698978352]",,"[1.5339662365666555, 0.03329688873335712]",,,"[0.31450385469167497, -0.0019538819905053906]",,,"[-0.3289239055058406, -0.016147891794498825]","[0.7752912089055879, -0.013435001362286147]"
08 11 15 2 29 0.0000000,"[-0.7575527698460591, -0.010270047876880017]","[-1.1315695665978263, -0.040563431505661995]","[0.6967157025934672, -0.008461473222554972]",,"[1.5531983481725682, 0.0384642232118253]",,,"[0.3164093040646452, 0.0038108987459404275]",,,"[-0.32914996548316244, -0.0004521199546436705]","[0.7684202924316379, -0.01374183294789999]"
08 11 15 2 29 30.0000000,"[-0.7678470198063438, -0.020588499920569436]","[-1.14388231962868, -0.024625506061707547]","[0.6985646203758507, 0.0036978355647669936]",,"[1.575708466961487, 0.04502023757783746]",,,"[0.3192916944328681, 0.005764780736445818]",,,"[-0.33220191268884536, -0.006103894411365829]","[0.776251999372612, 0.01566341388194825]"
08 11 15 2 30 0.0000000,"[-0.7818472327551724, -0.028000425897657166]","[-1.1486378583134162, -0.009511077369472432]","[0.7044747368992013, 0.011820233046701212]",,"[1.5816266540071648, 0.01183637409135585]",,,"[0.3165950019467587, -0.005393384972218751]",,,"[-0.3415918848055428, -0.018779944233394907]","[0.7860456777935683, 0.019587356841912484]"
08 11 15 2 30 30.0000000,"[-0.797882042401348, -0.03206961929235108]","[-1.1608133460796912, -0.024350975532549946]","[0.7057584999964925, 0.002567526194582559]",,"[1.5862772379673533, 0.00930116792037694]",,,"[0.31891221866273933, 0.004634433431961238]",,,"[-0.3512160253561887, -0.01924828110129173]","[0.7907285533266393, 0.009365751066142014]"
08 11 15 2 31 0.0000000,"[-0.8041635736560757, -0.012563062509455492]","[-1.167934562548668, -0.014242432937953353]","[0.699275139298573, -0.012966721395839098]",,"[1.5979844457671817, 0.023414415599656735]",,,"[0.3184116376398354, -0.001001162045807913]",,,"[-0.3513048295525074, -0.00017760839263747386]","[0.7934010247621937, 0.00534494287110876]"
08 11 15 2 31 30.0000000,"[-0.8064565693215011, -0.004585991330850803]","[-1.176121514725641, -0.016373904353946145]","[0.6999291171471336, 0.0013079556971211659]",,"[1.614148450155609, 0.03232800877685449]",,,"[0.3201636712199989, 0.003504067160327029]",,,"[-0.35458285570266224, -0.006556052300309645]","[0.7934494763468787, 9.690316937005505e-05]"
08 11 15 2 32 0.0000000,"[-0.8170576413838249, -0.021202144124647493]","[-1.1908645286864985, -0.029486027921715067]","[0.7041033411349744, 0.008348447975681683]",,"[1.631547785023793, 0.034798669736368026]",,,"[0.31116124539575685, -0.018004851648484088]",,,"[-0.3541953094102066, 0.0007750925849112633]","[0.7885001597741272, -0.009898633145502878]"
08 11 15 2 32 30.0000000,"[-0.8263345882536488, -0.018553893739647886]","[-1.1954020684326645, -0.009075079492331994]","[0.707906169358588, 0.007605656447227105]",,"[1.6445629390371668, 0.02603030802674766]",,,"[0.30788322872917706, -0.006556033333159572]",,,"[-0.36159102795761555, -0.014791437094817894]","[0.7837042305434576, -0.009591858461339253]"
08 11 15 2 33 0.0000000,"[-0.8396404233244081, -0.026611670141518662]","[-1.2032418553795403, -0.01567957389375163]","[0.7005104413276042, -0.014791456061967523]",,"[1.6311198671525542, -0.026886143769225157]",,,"[0.30353137738154956, -0.008703702695255]",,,"[-0.3601296469841122, 0.0029227619470066912]","[0.7831875084759004, -0.0010334441351145252]"
08 11 15 2 33 30.0000000,"[-0.8479162081484246, -0.01655156964803295]","[-1.21635392204586, -0.026224133332639177]","[0.6919439944133525, -0.01713289382850336]",,"[1.6377485446702291, 0.01325735503534986]",,,"[0.3006005354286416, -0.005861683905815873]",,,"[-0.37148967058669324, -0.022720047205162075]","[0.791705503805467, 0.017035990659133304]"
08 11 15 2 34 0.0000000,"[-0.8559013213986306, -0.01597022650041202]","[-1.233955086357235, -0.0352023286227503]","[0.6886014040845843, -0.006685180657536538]",,"[1.6518779333941591, 0.028258777447859984]",,,"[0.2960064640918889, -0.009188142673505428]",,,"[-0.38793626654302926, -0.03289319191267204]","[0.7932879900317451, 0.003164972452556203]"
08 11 15 2 34 30.0000000,"[-0.8614884937424392, -0.011174344687617133]","[-1.2495781476275503, -0.031246122540630413]","[0.6924122933469496, 0.007621778524730783]",,"[1.66624953262364, 0.028743198458961672]",,,"[0.29817835450453933, 0.004343780825300847]",,,"[-0.39477488196052235, -0.013677230834986176]","[0.7871033619463874, -0.012369256170715381]"
08 11 15 2 35 0.0000000,"[-0.8760861529492416, -0.029195318413604898]","[-1.2654030478246323, -0.031649800394164096]","[0.6987503182579642, 0.012676049822029078]",,"[1.6800721087291066, 0.027645152210933333]",,,"[0.29544129992322166, -0.005474109162635354]",,,"[-0.39693063132851947, -0.004311498735994235]","[0.7947655215334766, 0.015324319174178314]"
08 11 15 2 35 30.0000000,"[-0.8842004609416996, -0.016228615984915873]","[-1.276787292477768, -0.022768489306271178]","[0.7051610252877936, 0.012821414059658753]",,"[1.6972857267480261, 0.03442723603783904]",,,"[0.28930510445539914, -0.012272390935645028]",,,"[-0.39454880301605044, 0.004763656624938051]","[0.7981404224022766, 0.006749801737599981]"
08 11 15 2 36 0.0000000,"[-0.8974013318043372, -0.02640174172527532]","[-1.2871703656015216, -0.0207661462475075]","[0.7078577177739029, 0.005393384972218751]","[-0.0028581693176681355, -0.005716338635336271]","[1.7084116008838084, 0.02225174827156451]",,,"[0.28283789428570794, -0.012934420339382413]",,,"[-0.39721320392927817, -0.005328801826455454]","[0.8023953895476839, 0.008509934290814591]"
08 11 15 2 36 30.0000000,"[-0.9109413163418953, -0.027079969075116228]","[-1.2965038440619323, -0.01866695692082132]","[0.7082937061674683, 0.0008719767871308015]","[-0.008606799525884945, -0.011497260416433619]","[1.7261661904715648, 0.035509179175512884]",,,"[0.27973749549533977, -0.006200797580736328]",,,"[-0.415944734512288, -0.03746306116601961]","[0.7988993739425339, -0.006992031210300009]"
08 11 15 2 37 0.0000000,"[-0.9198710884980472, -0.017859544312303743]","[-1.3072986845286958, -0.021589680933526978]","[0.7012128802444249, -0.014161651846086976]","[0.015800679146527052, 0.048814957344823995]","[1.7461653051729122, 0.03999822940269482]",,,"[0.2752645388949373, -0.008945913200804956]",,,"[-0.4355886039776369, -0.03928773893069781]","[0.7968486077498087, -0.004101532385450302]"
08 11 15 2 37 30.0000000,"[-0.9238192335414162, -0.007896290086737867]","[-1.328202105524356, -0.041806841991320454]","[0.6984758161795321, -0.005474128129785427]","[0.022986488244842285, 0.014371618196630465]","[1.7644285463059006, 0.03652648226597677]",,,"[0.27637874515476835, 0.002228412519662104]",,,"[-0.4369207996924631, -0.0026643914296524684]","[0.807724181890564, 0.0217511482815107]"
08 11 15 2 38 0.0000000,"[-0.9310696257854947, -0.014500784488157059]","[-1.3513016095324968, -0.04619900801628152]","[0.6992832098208996, 0.0016147872827350085]","[0.014912551831167242, -0.016147872827350085]","[1.7715416732854, 0.01422625395899857]",,,"[0.27451366736058147, -0.0037301555883737514]",,,"[-0.4392460964143452, -0.004650593443764173]","[0.8113009311697059, 0.007153498558283733]"
08 11 15 2 38 30.0000000,"[-0.9367779033820787, -0.011416555193167977]","[-1.3646962582831494, -0.02678929750130532]","[0.7002843718667073, 0.0020023240916153817]","[0.03626003174271997, 0.04269495982310545]","[1.769450526030317, -0.004182294510165718]",,,"[0.2743198989561413, -0.00038753680888037323]",,,"[-0.44245952045158665, -0.006426848074482905]","[0.8110506501418289, -0.0005005620557541057]"
08 11 15 2 39 0.0000000,"[-0.9471286754493753, -0.02070154413459324]","[-1.3760562818857305, -0.022720047205162075]","[0.7031586917126034, 0.005748639691792068]","[0.038108959008678056, 0.0036978545319161786]","[1.7538597563328846, -0.0311815393948649]",,,"[0.26947552762436167, -0.009688742663559236]",,,"[-0.4574366649120929, -0.029954288921012488]","[0.802048205350437, -0.01800488958278379]"
08 11 15 2 39 30.0000000,"[-0.9579881180290524, -0.021718885159354162]","[-1.3945536535183667, -0.03699474326527241]","[0.7051206631925853, 0.003923942959963789]","[0.05554865597207037, 0.03487939392678463]","[1.756604909887253, 0.005490307108736658]",,,"[0.2713567654303517, 0.0037624756119800655]",,,"[-0.4737621556156535, -0.03265098140712119]","[0.8005222412311706, -0.0030519282385328417]"
08 11 15 2 40 0.0000000,"[-0.9701474457835242, -0.024318655508943632]","[-1.4098456811196631, -0.030584055202592886]","[0.7073167651722156, 0.004392203959260765]","[0.07044504779143423, 0.02979278363872773]","[1.7599475096995967, 0.006685199624687499]",,,"[0.2679091919263117, -0.006895147008080027]",,,"[-0.4788729585035387, -0.01022160577577047]","[0.7963803088162116, -0.008283864829917942]"
08 11 15 2 40 30.0000000,"[-0.9765662233356802, -0.01283755510431206]","[-1.4205194163336516, -0.021347470427977022]","[0.7041760042866394, -0.006281521771152487]","[0.07852706421101097, 0.016164032839153464]","[1.7619821348476687, 0.0040692502961441335]",,,"[0.26567271836789796, -0.0044729471168274415]",,,"[-0.47331001669385975, 0.011125883619357957]","[0.8091290407570555, 0.025497463881687832]"
08 11 15 2 41 0.0000000,"[-0.9798281084411817, -0.006523770211003033]","[-1.4298690358387156, -0.018699239010127933]","[0.7054436073721273, 0.002535206170975801]","[0.09345575708683196, 0.02985738575164199]","[1.7587121981869895, -0.006539873321358414]",,,"[0.2652367110071825, -0.000872014721430947]",,,"[-0.47159833572532994, 0.0034233619370596102]","[0.8161856551131188, 0.014113228712126613]"
08 11 15 2 41 30.0000000,"[-0.9876921069550377, -0.015727997027711993]","[-1.4452498771199056, -0.030761682562379992]","[0.7051206537090102, -0.0006459073262341519]","[0.10795654157498902, 0.029001568976314118]","[1.7601493581099383, 0.0028743198458975883]",,,"[0.27004071076017877, 0.00960799950599256]",,,"[-0.4699351158250602, 0.0033264398005394824]","[0.830145486999589, 0.027919663772940417]"
08 11 15 2 42 0.0000000,"[-1.0056485449531367, -0.03591287599619797]","[-1.4721118472564516, -0.05372394027309202]","[0.7098681408385699, 0.009494974259119271]","[0.1266799921520967, 0.03744690115421534]","[1.7639360263217476, 0.00757333642361857]",,,"[0.270234488648194, 0.000387555776030446]",,,"[-0.4798579700211181, -0.019845708392115746]","[0.8293946154652334, -0.0015017430687112032]"
08 11 15 2 42 30.0000000,"[-1.012584035089275, -0.013870980272276512]","[-1.4915296567444787, -0.03883561897605414]","[0.7047492579447834, -0.010237765787572961]","[0.1564405031850944, 0.05952102206599541]","[1.7656961493913883, 0.003520246139281369]",,,"[0.27063818546887775, 0.0008073936413675042]",,,"[-0.48244163726035394, -0.00516733447847173]","[0.8303634859381592, 0.0019377409458516401]"
08 11 15 2 43 0.0000000,"[-1.0198667189062354, -0.0145653676339208]","[-1.5148310281301112, -0.04660274277126497]","[0.7019718128175323, -0.005554890254502176]","[0.18560353002581742, 0.058326053681446055]","[1.7578644424504137, -0.01566341388194914]",,,"[0.27605579149165127, 0.010835212045547049]",,,"[-0.4820137193891152, 0.0008558357424774954]","[0.8286841060260859, -0.0033587598241466843]"
08 11 15 2 43 30.0000000,"[-1.0301529173113435, -0.020572396810216276]","[-1.5341600144546699, -0.03865797264911741]","[0.6956337879065178, -0.012676049822029078]","[0.19390354538396348, 0.016600030716292125]","[1.769644294434757, 0.023559703968686563]",,,"[0.274772037877935, -0.002567507227432486]",,,"[-0.4837657529692785, -0.003504067160326585]","[0.8294430575663434, 0.0015179030805150262]"
