epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 3 38 59.9960000,,"[-2.3431679529312532, -0.002212257240898907]",,"[-3.9818692351691425, -0.09611208036949392]","[0.4822397799871396, -0.030018876808753706]","[1.1541281354157036, -0.007734829850960523]","[-533888.5867830855, 0.004585991147905588]",,,,"[1.2814217389677651, -0.001146502560004592]",,,,"[-0.4039791621225959, -0.07274612346373033]","[0.06830546117635095, -0.035396113624301506]",,,,
08 11 15 3 39 29.9960000,,"[-2.3723875107825734, -0.058439115702640265]",,"[-4.015666712337406, -0.06759495433652773]","[0.4805523283666844, -0.0033749032409104984]","[1.1455778425861354, -0.017100585659136414]","[-533888.5940899927, -0.014613814419135451]",,,,"[1.270489635586273, -0.021864206762984395]",,,,"[-0.44184590114218736, -0.07573347803918296]","[0.06161217087719706, -0.013386580598307773]",,,,
08 11 15 3 39 59.9960000,,"[-2.4406687499431428, -0.13656247832113877]",,"[-4.049125084420666, -0.06691674416651949]","[0.4726075783974011, -0.015889499938566587]","[1.143510916381274, -0.004133852409722749]","[-533888.60646733, -0.02475467463955283]",,,,"[1.2672358435229398, -0.006507584126666188]",,,,"[-0.4439047520818349, -0.004117701879295055]","[0.049178317334735766, -0.024867707084922586]",,,,
08 11 15 3 40 29.9960000,,"[-2.4671916140941903, -0.053045728302095085]",,"[-4.075131217774469, -0.052012266707606614]","[0.4693860790957842, -0.006442998603233718]","[1.1717373797328037, 0.05645292670305935]","[-533888.5883494271, 0.03623580583371222]",,,,"[1.2663315609679557, -0.0018085651099681854]",,,,"[-0.433586269216903, 0.020636965729863732]","[0.03892442472806579, -0.020507785213339957]",,,,
08 11 15 3 40 59.9960000,,"[-2.4563483238453045, 0.0216865804977715]",,"[-4.111835310213792, -0.07340818487864453]","[0.45229356751588057, -0.034185023159807315]","[1.1670706488012002, -0.009333461863207049]","[-533888.5923056533, -0.007912452332675457]",,,,"[1.2581688179634511, -0.016325486009009182]",,,,"[-0.45926944520579127, -0.0513663519777765]","[0.01777879796918569, -0.0422912535177602]",,,,
08 11 15 3 41 29.9960000,,"[-2.4476284783158917, 0.0174396910588257]",,"[-4.13921401189873, -0.054757403369876556]","[0.4564677915032007, 0.008348447974640294]","[1.1541927280450182, -0.025755841512363986]","[-533888.576706819, 0.03119766851887107]",,,,"[1.253889634506777, -0.008558366913348436]",,,,"[-0.49456867344179045, -0.07059845647199836]","[0.009793678791538696, -0.015970238355293986]",,,,
08 11 15 3 41 59.9960000,,"[-2.4782286787230987, -0.06120040081441402]",,"[-4.180528319382574, -0.08262861496768892]","[0.4447686648945819, -0.023398253217237652]","[1.171285240810903, 0.0341850255317695]","[-533888.5587665411, 0.03588055586442351]",,,,"[1.259097320435103, 0.0104153718566522]",,,,"[-0.537820723355253, -0.08650409982692508]","[0.029582885228592204, 0.039578412874107016]",,,,
08 11 15 3 42 29.9960000,,"[-2.5207056330691557, -0.08495390869211406]",,"[-4.223312082365737, -0.08556752596632577]","[0.4249956054291033, -0.039546118930957164]","[1.1723429261492129, 0.002115370676619932]","[-533888.560478216, -0.0034233499318361282]",,,,"[1.2520084085408598, -0.014177823788486421]",,,,"[-0.532895625461606, 0.00985019578729407]","[0.02786313729484391, -0.003439495867496589]",,,,
08 11 15 3 42 59.9960000,,"[-2.5841828819538932, -0.12695449776947498]",,"[-4.256576680119906, -0.06652919550833758]","[0.40936447363674233, -0.03126226358472195]","[1.1688307659433121, -0.007024320411801455]","[-533888.5569337608, 0.0070889105554670095]",,,,"[1.2416495552752167, -0.02071770653128624]",,,,"[-0.5617114882579699, -0.05763172559272789]","[0.03373288579587097, 0.011739497002054122]",,,,
08 11 15 3 43 29.9960000,,"[-2.60566761350492, -0.04296946310205385]",,"[-4.301500034831406, -0.08984670942299999]","[0.4014277989308539, -0.01587334941177687]","[1.1826291138850138, 0.0275966958834033]","[-533888.5438378435, 0.026191834593191743]",,,,"[1.2365387547761202, -0.010221600998193026]",,,,"[-0.6048747244913102, -0.08632647246668057]","[0.041726077865860134, 0.015986384139978327]",,,,
08 11 15 3 43 59.9960000,,"[-2.5991519511735532, 0.013031324662733823]",,"[-4.325996342893632, -0.04899261612445116]","[0.384690538513496, -0.033474520834715804]","[1.1612977880586186, -0.04266265165279037]","[-533888.5469866772, -0.006297667510807514]",,,,"[1.2129144309437834, -0.047248647664673626]",,,,"[-0.6124803690836416, -0.015211289184662746]","[0.038238139895838685, -0.006975875940042897]",,,,
08 11 15 3 44 29.9960000,,"[-2.591368680994492, 0.015566540358122438]",,"[-4.346100432470848, -0.04020817915443331]","[0.3951785746603491, 0.02097607229370624]","[1.1320055641044746, -0.058584447908287984]","[-533888.5337292807, 0.02651479304768145]",,,,"[1.2054218234261498, -0.014985215035267176]",,,,"[-0.6378971052190536, -0.05083347227082413]","[0.0396510775826755, 0.0028258753736736253]",,,,
08 11 15 3 44 59.9960000,,"[-2.6189330829365645, -0.05512880388414487]",,"[-4.309549744561082, 0.07310137581953313]","[0.3953239080756248, 0.0002906668305513449]","[1.1502607228603665, 0.036510317511783796]","[-533888.5260106025, 0.015437356429174542]",,,,"[1.1876430269912817, -0.035557592869736254]",,,,"[-0.653051874668563, -0.030309538899018666]","[0.03458064864480548, -0.01014085787574004]",,,,
08 11 15 3 45 29.9960000,,"[-2.680262666021008, -0.12265916616888717]",,,"[0.39314394595567137, -0.004359924239906832]","[1.1582054728305593, 0.015889499940385576]","[-533888.5161119623, 0.019797280430793762]",,,,"[1.180610631359741, -0.014064791263081133]",,,,"[-0.6520910770886985, 0.0019215951597288952]","[0.03988522112285864, 0.01060914495610632]","[0.03558181608059385, 0.0711636321611877]",,,
08 11 15 3 45 59.9960000,,"[-2.7086344615963753, -0.056743591150734574]",,,"[0.37485649088466744, -0.036574910142007866]","[1.1384324133641712, -0.03954611893277615]","[-533888.5083125446, 0.015598835423588753]",,,,"[1.1817409822251648, 0.0022607017308473587]",,,,"[-0.6416999263301477, 0.020782301517101587]","[0.022744265069377434, -0.03428191210696241]","[0.042404288175021065, 0.013644944188854424]",,,
08 11 15 3 46 29.9960000,,"[-2.7437479901709594, -0.0702270571491681]",,,"[0.3463797334652554, -0.05695351483882405]","[1.145319476810073, 0.013774126891803462]","[-533888.5076181856, 0.001388717908412218]",,,,"[1.175402945431415, -0.012676073587499559]",,,,"[-0.6454704534971825, -0.007541054334069486]","[0.028178020435007056, 0.010867510731259244]","[0.02652286496322631, -0.03176284642358951]",,,
08 11 15 3 46 59.9960000,,"[-2.7810334055975545, -0.07457083085319027]",,,"[0.34317438350717566, -0.006410699916159501]","[1.150470645349742, 0.010302337079338031]","[-533888.510427914, -0.005619456758722663]",,,,"[1.168943801021669, -0.012918288819491863]",,,,"[-0.6588812527761547, -0.026821598557944526]","[0.027096114046798903, -0.0021638127764163073]","[0.06911285350270191, 0.0851799770789512]",,,
08 11 15 3 47 29.9960000,,"[-2.794056656828616, -0.02604650246212259]",,,"[0.3425607641975148, -0.0012272386193217244]","[1.1663762898897403, 0.03181128907999664]","[-533888.5008764532, 0.019102921476587653]",,,,"[1.1711964274873026, 0.004505252931267023]",,,,"[-0.6448164637940863, 0.028129577964136843]","[0.01928054696509207, -0.015631134163413662]","[0.09764612739854783, 0.057066547791691846]",,,
08 11 15 3 47 59.9960000,,"[-2.830114835407585, -0.07211635715793818]",,,"[0.3269377076685487, -0.03124611305793223]","[1.159723372354165, -0.013305835071150796]","[-533888.4934161421, 0.014920622343197465]",,,,"[1.163631153292954, -0.015130548388697205]",,,,"[-0.6400851402322587, 0.009462647123655188]","[0.0098340479989929, -0.01889299793219834]","[0.1407447737065013, 0.08619729261590692]",,,
08 11 15 3 48 29.9960000,,"[-2.8715341026545502, -0.08283853449393064]",,,"[0.3221821618708418, -0.009511091595413745]","[1.1573173384022084, -0.0048120679039129755]","[-533888.5009733409, -0.01511439774185419]",,,,"[1.1569943827344105, -0.013273541117087007]",,,,"[-0.6709033366041695, -0.06163639274382149]","[0.008388815183025145, -0.0028904656319355126]","[0.1610184156024843, 0.04054728379196604]",,,
08 11 15 3 48 59.9960000,,"[-2.8711707768088672, 0.0007266516913659871]",,,"[0.30929616703633656, -0.02577198966901051]","[1.1666992471091362, 0.018763817413855577]","[-533888.5009168225, 0.00011303694918751717]",,,,"[1.1549436034983955, -0.004101558472029865]",,,,"[-0.695310830687049, -0.04881498816575913]","[-0.010084340140565473, -0.036946310647181235]","[0.17523660896767979, 0.02843638673039095]",,,
08 11 15 3 49 29.9960000,,"[-2.8866969461960252, -0.031052338774316013]",,,"[0.3034829359012292, -0.011626462270214688]","[1.1545722026294243, -0.024254088959423825]","[-533888.4931658491, 0.015501946676522493]",,,,"[1.1519078056444414, -0.006071595707908273]",,,,"[-0.6825378717685453, 0.025545917837007437]","[-0.012110895951991552, -0.004053111622852157]","[0.19064974419234204, 0.03082627044932451]",,,
08 11 15 3 49 59.9960000,,"[-2.931781779945595, -0.0901696674991399]",,,"[0.2823211621698647, -0.04232354746272904]","[1.1444071225168955, -0.020330160225057625]","[-533888.4948452279, -0.0033587575890123844]",,,,"[1.1463933106861077, -0.011028989916667342]",,,,"[-0.6819888462732706, 0.0010980509905493818]","[-0.019207883072340337, -0.014193974240697571]","[0.2317864252072468, 0.0822733620298095]",,,
08 11 15 3 50 29.9960000,,"[-2.980717878701398, -0.09787219751160592]",,,"[0.27727495665294555, -0.010092411033838289]","[1.1496148084215747, 0.010415371809358476]","[-533888.4905418198, 0.008606816176325083]",,,,"[1.1427035219385289, -0.007379577495157718]",,,,"[-0.7060653078733594, -0.04815292320017761]","[-0.020096015129638545, -0.0017762641145964153]","[0.21931220097576443, -0.024948448462964734]",,,
08 11 15 3 50 59.9960000,,"[-2.982938210014254, -0.004440662625711411]",,,"[0.2707754418706827, -0.0129990295645257]","[1.153046229026586, 0.006862841210022452]","[-533888.4881842339, 0.004715171875432134]",,,,"[1.134774923673831, -0.01585719652939588]",,,,"[-0.759991096556405, -0.10785157736609108]","[-0.025198739196639508, -0.010205448134001927]","[0.2474579261333929, 0.05629145031525695]",,,
08 11 15 3 51 29.9960000,,"[-2.9882508565788157, -0.010625293129123747]",,,"[0.2524072460128082, -0.03673639171574905]","[1.1249247263267534, -0.05624300539966498]","[-533888.4965811227, -0.0167937777005136]",,,,"[1.1231161662726663, -0.023317514802329242]",,,,"[-0.7937966475037683, -0.06761110189472674]","[-0.03297393588491104, -0.01555039337654307]","[0.278324566235824, 0.06173328020486224]",,,
08 11 15 3 51 59.9960000,,"[-3.0047297512355726, -0.032957789313513786]",,,"[0.28364528736256034, 0.062476082699504325]","[1.1428972982575942, 0.03594514386168157]","[-533888.4853825796, 0.022397086257115006]",,,,"[1.1097215139889158, -0.02678930456750095]",,,,"[-0.8092824494369779, -0.030971603866419173]","[-0.04452773263437848, -0.023107593498934875]","[0.2952071569579857, 0.03376518144432339]",,,
08 11 15 3 52 29.9960000,,"[-3.0441951275861356, -0.07893075270112604]",,,"[0.2735044306709824, -0.020281713383155875]","[1.1380206424655626, -0.00975331158406334]","[-533888.4801506714, 0.010463816346600652]",,,,"[1.0994272509706207, -0.020588526036590338]",,,,"[-0.8100656184715262, -0.0015663380690966733]","[-0.06327540070560644, -0.037495336142455926]","[0.25880179980049434, -0.07281071431498276]",,,
08 11 15 3 52 59.9960000,,"[-3.0721793750999495, -0.055968495027627796]",,,"[0.23991687392026506, -0.06717511350143468]","[1.1363493390026633, -0.0033426069257984636]","[-533888.4800295626, 0.00024221767671406266]",,,,"[1.0927743322681636, -0.0133058374049142]",,,,"[-0.8191245711450392, -0.018117905347025953]","[-0.07204369010287337, -0.017536578794533852]","[0.29457739038025466, 0.07155118115952064]",,,
08 11 15 3 53 29.9960000,,"[-3.098492317367345, -0.05262588453479111]",,,"[0.22971142460028204, -0.020410898639966035]","[1.1344035216070552, -0.0038916347912163474]","[-533888.4870054385, -0.013951751869171858]",,,,"[1.0793070132494904, -0.026934638037346303]",,,,"[-0.8382355668290984, -0.038221991368118324]","[-0.08231373086709937, -0.020540081528451992]","[0.36243071048647835, 0.13570664021244738]",,,
08 11 15 3 53 59.9960000,,"[-3.123553800571244, -0.05012296640779823]",,,"[0.246158022927375, 0.032893196654185886]","[1.1444717139611384, 0.020136384708166588]","[-533888.4894922097, -0.004973542410880327]",,,,"[1.074785610951949, -0.009042804595082998]",,,,"[-0.8625300273670291, -0.048588921075861435]","[-0.08287890570500167, -0.0011303496758046094]","[0.35336368551270425, -0.018134049947548192]",,,
08 11 15 3 54 29.9960000,,"[-3.1455068209616, -0.04390604078071192]",,,"[0.2461176525339397, -8.074078687059227e-05]","[1.1344519660788137, -0.020039495764649473]","[-533888.4804251854, 0.01813404867425561]",,,,"[1.0775549701647833, 0.005538718425668776]",,,,"[-0.8721057104057763, -0.01915136607749446]","[-0.09494943400477496, -0.024141056599546573]","[0.35384812119355047, 0.0009688713616924359]",,,
08 11 15 3 54 59.9960000,,"[-3.1749201531347353, -0.05882666434627026]",,,"[0.25447417340274114, 0.016713041737602907]","[1.149445256326544, 0.029986580495460657]","[-533888.4928025227, -0.02475467463955283]",,,,"[1.0608015627949499, -0.03350681473966688]",,,,"[-0.8750688415602781, -0.005926262309003505]","[-0.10219175098427513, -0.014484633959000348]","[0.3707630077851718, 0.03382977318324265]",,,
08 11 15 3 55 29.9960000,,"[-3.2042688938672654, -0.058697481465060264]",,,"[0.22608622966345138, -0.056775887478579534]","[1.1476205489252607, -0.0036494148025667528]","[-533888.490372269, 0.004860507557168603]",,,,"[1.0712169345933944, 0.02083074359688908]",,,,"[-0.8948418998406851, -0.03954611656081397]","[-0.10208679033257795, 0.000209921303394367]","[0.39569530823973764, 0.049864600909131696]",,,
08 11 15 3 55 59.9960000,,"[-3.2213614072243217, -0.03418502671411261]",,,"[0.23710714670414745, 0.022041834081392153]","[1.1500023570852136, 0.00476361631990585]","[-533888.4832349138, 0.014274710323661566]",,,,"[1.071354191575665, 0.00027451396454125643]",,,,"[-0.9262817907856515, -0.06287978188993293]","[-0.12437084084649541, -0.04456810102783493]","[0.46048860854261875, 0.12958660060576221]",,,
08 11 15 3 56 29.9960000,,"[-3.238316663017031, -0.033910511585418135]",,,"[0.23070451730927743, -0.012805258789740037]","[1.1405800803559032, -0.018844553458620794]","[-533888.4718910395, 0.022687748540192842]",,,,"[1.0508302570087835, -0.041047869133763015]",,,,"[-0.9584564062934078, -0.06434923101551249]","[-0.13950946095246763, -0.030277240211944445]","[0.44304891646970646, -0.03487938414582459]",,,
08 11 15 3 56 59.9960000,,"[-3.2921294163970742, -0.10762550676008686]",,,"[0.20806521444683312, -0.04527860572488862]","[1.1336768675673738, -0.01380642557705869]","[-533888.4538296551, 0.0361227688845247]",,,,"[1.0408185819978826, -0.02002335002180189]",,,,"[-0.9774462943541948, -0.037979776121574105]","[-0.16197113882572012, -0.04492335574650497]","[0.47851769739372685, 0.07093756184804079]",,,
08 11 15 3 57 29.9960000,,"[-3.3135495564783923, -0.04284028016263619]",,,"[0.19888515296497644, -0.018360122963713366]","[1.1332489496962808, -0.0008558357421861729]","[-533888.4644953198, -0.021331329364329576]",,,,"[1.0276661473326385, -0.026304869330488145]",,,,"[-1.000973730459009, -0.04705487220962823]","[-0.1768513955285016, -0.02976051340556296]","[0.49708773988368193, 0.03714008497991017]",,,
08 11 15 3 57 59.9960000,,"[-3.359086530341301, -0.09107394772581756]",,,"[0.19469478319024347, -0.008380739549465943]","[1.118764315736371, -0.028969267919819686]","[-533888.4529657441, 0.02305915136821568]",,,,"[1.0214249982964247, -0.012482298072427511]",,,,"[-1.0109934783404242, -0.020039495762830484]","[-0.17491365221121669, 0.003875486634569825]","[0.5161664398456196, 0.038157399923875346]",,,
08 11 15 3 58 29.9960000,,"[-3.389654435624834, -0.06113581056706607]",,,"[0.18196219348010345, -0.025465179420280037]","[1.1159142181259085, -0.0057001952209247975]","[-533888.4498572795, 0.0062169290613383055]",,,,"[1.0161446468555368, -0.010560702881775796]",,,,"[-1.038081519123807, -0.05417608156676579]","[-0.18023437284682586, -0.010641441271218355]","[0.5701971894768576, 0.10806149926247599]",,,
08 11 15 3 58 59.9960000,,"[-3.4183814835560042, -0.05745409586234018]",,,"[0.18784809132375813, 0.01177179568730935]","[1.122365289622394, 0.012902142992970766]","[-533888.4456669108, 0.008380737388506532]",,,,"[1.0102183822309598, -0.011852529249154031]",,,,"[-1.0620449471780375, -0.047926856108460925]","[-0.18339127951821865, -0.006313813342785579]","[0.5906080881177331, 0.04082179728175106]",,,
08 11 15 3 59 29.9960000,,"[-3.4512020146939903, -0.06564106227597222]",,,"[0.1826404054190789, -0.010415371809358476]","[1.1248924311976225, 0.005054283150457195]","[-533888.4496312112, -0.007928600767627358]",,,,"[0.9921247002785094, -0.03618736390490085]",,,,"[-1.0857338636706118, -0.047377832985148416]","[-0.2081055838489192, -0.049428608661401086]","[0.5756309454354778, -0.029954285364510728]",,,
08 11 15 3 59 59.9960000,,"[-3.498813988233451, -0.0952239470789209]",,,"[0.17466336031975516, -0.015954090198647464]","[1.1261115933675683, 0.002438324339891551]","[-533888.4438825715, 0.011497279396280646]",,,,"[0.9903565102140419, -0.0035363801289349794]",,,,"[-1.0962057516599089, -0.020943775978594203]","[-0.2211853530152439, -0.02615953833264939]","[0.6100824111181282, 0.0689029313653009]",,,
08 11 15 4 0 29.9960000,,"[-3.530068177758949, -0.06250837905099615]",,,"[0.1523147171774326, -0.04469728628464509]","[1.1236086752132906, -0.005005836308555445]","[-533888.4359055276, 0.01595408795401454]",,,,"[0.9907198366709054, 0.0007266529137268662]",,,,"[-1.1118530316098258, -0.031294559899833985]","[-0.24164469494280638, -0.04091868385512498]","[0.6213132497587139, 0.022461677281171433]",,,
08 11 15 4 0 59.9960000,,"[-3.5621136109693907, -0.06409086642088369]",,,"[0.11674097500872449, -0.07114748433741624]","[1.1233664575947842, -0.00048443523701280355]","[-533888.44192868, -0.012046304997056723]",,,,"[0.984244545281399, -0.01295058277901262]",,,,"[-1.1300597470799403, -0.036413430940228864]","[-0.2535456711466395, -0.02380195240766625]","[0.6553206488197247, 0.0680147981220216]",,,
08 11 15 4 1 29.9960000,,"[-3.579165754519636, -0.03410428710049018]",,,"[0.087771709459048, -0.057938531099352986]","[1.1300113022371079, 0.013289689284647466]","[-533888.4480810154, -0.0123046706430614]",,,,"[0.9783586486591958, -0.011771793244406581]",,,,"[-1.1510761897652628, -0.04203288537064509]","[-0.25968185831698065, -0.01227237434068229]","[0.68180314437177, 0.052964991104090586]",,,
08 11 15 4 1 59.9960000,,"[-3.5923020413611084, -0.02627257368294522]",,,"[0.07699301003776782, -0.02155739884256036]","[1.132376965795629, 0.004731327117042383]","[-533888.4578504728, -0.019538914784789085]",,,,"[0.9601680801715702, -0.03638113697525114]",,,,"[-1.171018801327591, -0.03988522312465648]","[-0.2577764101288267, 0.0038108963763079378]","[0.6949232830420442, 0.026240277340548346]",,,
08 11 15 4 2 29.9960000,,"[-3.624621988798026, -0.06463989487383515]",,,"[0.06808746485876327, -0.017811090358009096]","[1.129704493175268, -0.005344945240722154]","[-533888.4551618544, 0.005377236753702164]",,,,"[0.9615567967994139, 0.002777433255687356]",,,,"[-1.2060112205008409, -0.0699848383464996]","[-0.27733147302751604, -0.039110125797378714]","[0.7367785437227212, 0.08371052136135404]",,,
08 11 15 4 2 59.9960000,,"[-3.651007597189164, -0.05277121678227559]",,,"[0.05629144930662733, -0.023592031104271882]","[1.1416135434583339, 0.02381810056613176]","[-533888.4591665239, -0.008009338984265924]",,,,"[0.9642211941536516, 0.0053287947084754705]",,,,"[-1.2297243568582417, -0.0474262727148016]","[-0.27607194046413497, 0.0025190651267621433]","[0.7375940111460295, 0.001630934846616583]",,,
08 11 15 4 3 29.9960000,,"[-3.705651964934077, -0.10928873548982665]",,,"[0.03503278781681729, -0.042517322979620076]","[1.126135814418376, -0.030955458079915843]","[-533888.4602645785, -0.0021961091551929712]",,,,"[0.9485254720784724, -0.03139144415035844]",,,,"[-1.2522909953831913, -0.045133277049899334]","[-0.2909844911100663, -0.029825101291862662]","[0.7698897369446058, 0.06459145159715263]",,,
08 11 15 4 3 59.9960000,,"[-3.738383683579741, -0.06546343729132786]",,,"[0.026425977621329366, -0.017213620390975848]","[1.1299063415854107, 0.007541054334069486]","[-533888.4598528075, 0.0008235420100390911]",,,,"[0.9336936575127766, -0.029663629131391644]",,,,"[-1.28012183717874, -0.055661683591097244]","[-0.29420598922570207, -0.006442996231271536]","[0.804534977255571, 0.06929048062193033]",,,
08 11 15 4 4 29.9960000,,"[-3.7715190981398337, -0.06627082912018523]",,,"[-0.028089206949516665, -0.10903036914169206]","[1.1226882468417898, -0.01443618948724179]","[-533888.4706960972, -0.021686579566448927]",,,,"[0.9089389839791693, -0.04950934706721455]",,,,"[-1.2930885716141347, -0.02593346887078951]","[-0.2933905215058985, 0.0016309354396071285]","[0.8275295336516137, 0.04598911279208551]",,,
08 11 15 4 4 59.9960000,,"[-3.7943037329241633, -0.045569269568659365]",,,"[-0.04833055349445203, -0.040482693089870736]","[1.124981242506692, 0.0045859913298045285]","[-533888.4749187633, -0.008445332059636712]",,,,"[0.898337914259173, -0.021202139439992607]",,,,"[-1.3044808891609136, -0.02278463509355788]","[-0.282418048936961, 0.021944945137875038]","[0.8253172766981152, -0.004424513906997163]",,,
08 11 15 4 5 29.9960000,,"[-3.81632941798307, -0.04405137011781335]",,,"[-0.06141839792508108, -0.026175688861258095]","[1.1205648032719182, -0.008832878469547722]","[-533888.4854229488, -0.021008371142670512]",,,,"[0.8861785723129287, -0.02431868389248848]",,,,"[-1.3127324470069652, -0.016503115692103165]","[-0.30569519453092653, -0.046554291187931085]","[0.8355146522362702, 0.020394751076310058]",,,
08 11 15 4 5 59.9960000,,"[-3.844103742390871, -0.055548648815602064]",,,"[-0.05119679926247045, 0.020443197325221263]","[1.1193860103094266, -0.002357585924983141]","[-533888.4739095236, 0.023026850540190935]",,,,"[0.8719200089690275, -0.028517126687802374]",,,,"[-1.3408135793133624, -0.05616226461279439]","[-0.3085533650337311, -0.005716341005609138]","[0.8717343088437701, 0.07243931321499986]",,,
08 11 15 4 6 29.9960000,,"[-3.877279526757775, -0.06635156873380765]",,,"[-0.06364680214664986, -0.024900005768358824]","[1.1136858139043397, -0.011400392810173798]","[-533888.4715842316, 0.004650583956390619]",,,,"[0.8539878086303361, -0.035864400677382946]",,,,"[-1.3692338181817831, -0.05684047773684142]","[-0.3267681557672404, -0.03642958146701858]","[0.895318262906585, 0.047167908125629765]",,,
08 11 15 4 6 59.9960000,,"[-3.9032533645513467, -0.05194767558714375]",,,"[-0.08350060002794635, -0.03970759576259297]","[1.1228416519652455, 0.018311676121811615]","[-533888.4608216792, 0.021525104762986302]",,,,"[0.8406093021039851, -0.02675701305270195]",,,,"[-1.3715510372685458, -0.004634438173525268]","[-0.3405987988389825, -0.027661286143484176]","[0.9086725451170423, 0.026708564420914627]",,,
08 11 15 4 7 29.9960000,,"[-3.92939675503294, -0.052286780963186175]",,,"[-0.1034432104042935, -0.039885220752694295]","[1.1182475841851556, -0.009188135560179944]","[-533888.463526447, -0.005409535486251116]",,,,"[0.8444605676922947, 0.007702531176619232]",,,,"[-1.3794392686877472, -0.01577646283840295]","[-0.35077195421581564, -0.02034631075366633]","[0.9237304274001872, 0.030115764566289727]",,,
08 11 15 4 7 59.9960000,,"[-3.957485962600913, -0.056178415135946125]",,,"[-0.1093856244278868, -0.011884828047186602]","[1.1256917495747985, 0.01488833077928575]","[-533888.4590615632, 0.008929767413064837]",,,,"[0.8391317741479725, -0.010657587088644505]",,,,"[-1.4000520157387655, -0.041225494102036464]","[-0.343763779589608, 0.014016349252415239]","[0.9597643837551004, 0.07206791270982649]",,,
08 11 15 4 8 29.9960000,,"[-3.9795358692645095, -0.04409981332719326]",,,"[-0.12286101515019254, -0.026950781444611493]","[1.119773557787994, -0.011836383573609055]","[-533888.4524813088, 0.013160508824512362]",,,,"[0.8372101777931675, -0.003843192709609866]",,,,"[-1.4295703091529504, -0.059036586828369764]","[-0.35111913248510973, -0.01471070579100342]","[0.9878778129686907, 0.05622685842718056]",,,
08 11 15 4 8 59.9960000,,"[-4.012865058175521, -0.06665837782202289]",,,"[-0.15873349348839838, -0.07174495667641168]","[1.0956647986877215, -0.04821751820054487]","[-533888.4323126278, 0.04033736209385097]",,,,"[0.8350059946533293, -0.004408366279676557]",,,,"[-1.458006696178927, -0.056872774051953456]","[-0.35929802480950457, -0.016357784648789675]","[0.9978491184529048, 0.019942610968428198]",,,
08 11 15 4 9 29.9960000,,"[-4.03255737744621, -0.03938463854137808]",,,"[-0.20343077740290028, -0.08939456782900379]","[1.114541650832507, 0.03775370428957103]","[-533888.4296724527, 0.005280350102111697]",,,,"[0.8358779809204862, 0.001743972534313798]",,,,"[-1.4784095207414794, -0.04080564912510454]","[-0.3687687460105735, -0.01894144240213791]","[1.0212473722622235, 0.046796507618637406]",,,
08 11 15 4 9 59.9960000,,"[-4.050844831916038, -0.03657490893965587]",,,"[-0.166678241086629, 0.07350507263254258]","[1.1012035147050483, -0.02667627225491742]","[-533888.4272179778, 0.00490894983522594]",,,,"[0.8282158189686015, -0.015324323903769253]",,,,"[-1.4980291750835022, -0.03923930868404568]","[-0.36597516695110244, 0.00558715811894217]","[1.0506203349286807, 0.05874592533291434]",,,
08 11 15 4 10 29.9960000,,"[-4.0952676030865405, -0.08884554234100506]",,,"[-0.16562055574831902, 0.002115370676619932]","[1.0816968974640986, -0.03901323448189942]","[-533888.4278961874, -0.001356419175863266]",,,,"[0.8169042398221791, -0.02262315829284489]",,,,"[-1.5293156585339602, -0.06257296690091607]","[-0.37207905899231264, -0.012207784082420403]","[1.0619480607347214, 0.02265545161208138]",,,
08 11 15 4 10 59.9960000,,"[-4.1233568106545135, -0.056178415135946125]",,,"[-0.17972571512382274, -0.028210318751007435]","[1.082383181111254, 0.0013725672943110112]","[-533888.4224220617, 0.010948251467198133]",,,,"[0.8099525849102065, -0.013903309823945165]",,,,"[-1.5704361907983184, -0.08224106452871638]","[-0.38697546148068795, -0.029792804976750627]","[1.087631237020105, 0.05136635257076705]",,,
08 11 15 4 11 29.9960000,,"[-4.1294526292185765, -0.012191637128125876]",,,"[-0.20444809353284654, -0.04944475681804761]","[1.091983085200809, 0.019199808179109823]","[-533888.4188695322, 0.007105058990418911]",,,,"[0.8157012246083468, 0.011497279396280646]",,,,"[-1.6064862964958593, -0.07210021139508171]","[-0.3899547431637984, -0.005958563366220915]","[1.103480364195093, 0.031698254349976196]",,,
08 11 15 4 11 59.9960000,,"[-4.1372116771526635, -0.015518095868173987]",,,"[-0.21699498299130937, -0.025093778916925658]","[1.0833116835619876, -0.017342803277642815]","[-533888.414937527, 0.007864010287448764]",,,,"[0.8175824494101107, 0.0037624496035277848]",,,,"[-1.6291498215941829, -0.04532705019664718]","[-0.4215964813329265, -0.06328347633825615]","[1.1376088723618523, 0.06825701633351855]",,,
08 11 15 4 12 29.9960000,,"[-4.175038046378177, -0.07565273845102638]",,,"[-0.23425704785313428, -0.03452412972364982]","[1.0808006913284771, -0.005021984467020957]","[-533888.4187968667, -0.0077186792623251685]",,,,"[0.8141752509982325, -0.006814396823756397]",,,,"[-1.6416644159226053, -0.02502918865684478]","[-0.43379619015013304, -0.024399417634413112]","[1.1541039145686227, 0.0329900844135409]",,,
