epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 2 4 29.9890000,,"[0.0165757812155789, 0.003181127722200472]",,"[-0.43297264990724216, -0.01842471085183206]","[0.9718349109161863, 0.00857451506635698]",,,"[-2.2171823250155285, -0.010544554697844433]","[-2.61634135048962, -0.011238912422413705]",,"[1.925745696096783, -0.0056678965338505805]",,,"[-3.5202502758966148, -0.04127393738963292]","[0.7802566676436982, 0.006523741760247503]","[0.6622400093028773, 0.031197673326460066]",,,,
08 11 15 2 4 59.9890000,,"[0.01003589603897126, -0.013079770353215281]",,"[-0.44669833351326815, -0.02745136721205199]","[0.9741279077670697, 0.004585993701766711]",,,"[-2.245174646012856, -0.05598464199465525]","[-2.639303611460491, -0.04592452194174257]",,"[1.924881785089383, -0.00172782201480004]",,,"[-3.56015971947636, -0.07981888715949026]","[0.7695264103226691, -0.021460514642058115]","[0.6695307683839928, 0.014581518162231077]",,,,
08 11 15 2 5 29.9890000,,"[0.006523737018142128, -0.007024318041658262]",,"[-0.4574851058278, -0.02157354462906369]","[0.9767600099939955, 0.005264204453851562]",,,"[-2.2392241567249584, 0.011900978575795307]","[-2.6548782255913466, -0.03114922826171096]",,"[1.9307030879335798, 0.011642605688393814]",,,"[-3.603742801280532, -0.0871661636083445]","[0.7733857487987734, 0.007718676952208625]","[0.6769910807461201, 0.014920624724254594]",,,,
08 11 15 2 5 59.9890000,,"[0.0007185799622675404, -0.011610314111749176]",,"[-0.4678762554012792, -0.020782299146958394]","[0.9758718767516257, -0.0017762664847396081]",,,"[-2.291510939446198, -0.10457356544247887]","[-2.6807067323293268, -0.05165701347596041]",,"[1.9295969616796356, -0.002212252507888479]",,,"[-3.5858994116460963, 0.03568677926887176]","[0.771125047077021, -0.004521403443504823]","[0.6906683222505308, 0.027354483008821262]",,,,
08 11 15 2 6 29.9890000,,"[-0.014880255515890894, -0.03119767095631687]",,"[-0.474408065312673, -0.013063619822787587]","[0.9803044665150082, 0.008865179526765132]",,,"[-2.3156116244672376, -0.04820137004207936]","[-2.7005201601136832, -0.039626855568712926]",,"[1.9335451114639, 0.007896299568528775]",,,"[-3.5828797619396937, 0.006039299412805121]","[0.7633094835518932, -0.0156311270502556]","[0.6894976009962193, -0.002341442508623004]",,,,
08 11 15 2 6 59.9890000,,"[-0.017197472232510336, -0.004634433433238883]",,"[-0.4751589415882336, -0.0015017525511211716]","[0.9724323808823101, -0.01574417126539629]",,,"[-2.3489488871500726, -0.06667452536566998]","[-2.719994483114533, -0.03894864600169967]",,"[1.9313247813206544, -0.004440660286491038]",,,,"[0.765473296329219, 0.004327625554651604]","[0.6952139443737906, 0.01143268675514264]",,,,
08 11 15 2 7 29.9890000,,"[-0.021412065427284688, -0.008429186389548704]",,"[-0.4777183782935026, -0.005118873410538072]","[0.9679594254675976, -0.008945910829424975]",,,"[-2.3381782629921872, 0.021541248315770645]","[-2.743521919219347, -0.04705487220962823]",,"[1.933189859115373, 0.003730155589437345]",,,,"[0.7677662943656287, 0.004585996072819398]","[0.6952704605528197, 0.00011303235805826262]",,,,
08 11 15 2 7 59.9890000,,"[-0.020540081528451992, 0.0017439677976653911]",,"[-0.4971684793545137, -0.038900202122022165]","[0.9699779060147193, 0.004036961094243452]",,,"[-2.3742283663186754, -0.07210020665297634]","[-2.7484873872094795, -0.009930935980264621]",,"[1.9298311040329281, -0.006717510164889973]",,,,"[0.7588042282659444, -0.017924132199368614]","[0.7024643354325235, 0.014387749759407598]",,,,
08 11 15 2 8 29.9890000,,"[-0.01908677581923257, 0.0029066114184388425]",,"[-0.5060255824319029, -0.017714206154778367]","[0.9721740174782099, 0.004392222926981049]",,,"[-2.406015434348774, -0.0635741360601969]","[-2.772911030042451, -0.04884728566594276]",,"[1.9334320767338795, 0.007201945401902776]",,,,"[0.7574639549161475, -0.002680546699593833]","[0.7076235780505158, 0.010318485235984554]",,,,
08 11 15 2 8 59.9890000,,"[-0.02994621128527797, -0.021718870932090795]",,"[-0.5059609898034978, 0.00012918525681016035]","[0.9805789792626456, 0.016809923568871454]",,,"[-2.440636454201922, -0.06924203970629605]","[-2.8044962499579924, -0.06317043983108306]",,"[1.9375013412554836, 0.00813852904320811]",,,,"[0.7594259216539285, 0.00392393347556208]","[0.7140342791526564, 0.012821402204281185]",,,,
08 11 15 2 9 29.9890000,,"[-0.03325652426610759, -0.006620625961659243]",,"[-0.5057833636292344, 0.0003552523485268466]","[0.9713908460726088, -0.018376266380073503]",,,"[-2.4648663209254664, -0.04845973344708909]","[-2.811375239325571, -0.01375797873515694]",,"[1.933609704094124, -0.007783274322719081]",,,,"[0.754734968485991, -0.009381906335875101]","[0.7178855423644563, 0.00770252642359992]",,,,
08 11 15 2 9 59.9890000,,"[-0.03837539530650247, -0.010237742080789758]",,"[-0.5175390064177918, -0.023511285577114904]","[0.9703816040209858, -0.00201848410324601]",,,"[-2.511388315797376, -0.09304398974381911]","[-2.852842951638195, -0.08293542462524783]",,"[1.9389062048630876, 0.010593001537927194]",,,,"[0.7442953732552269, -0.020879190461528196]","[0.7206629780084768, 0.005554871288040886]",,,,
08 11 15 2 10 29.9890000,,"[-0.04337315872180625, -0.00999552683060756]",,"[-0.5274295737817738, -0.019781134727963945]","[0.9691543665867357, -0.002454474868500256]",,,"[-2.5188567022378265, -0.014936772880901117]","[-2.85766308887969, -0.009640274482990208]",,"[1.9433226440996805, 0.008832878473185701]",,,,"[0.7517153175949716, 0.014839888679489375]","[0.7278568505162184, 0.014387745015483233]",,,,
08 11 15 2 10 59.9890000,,"[-0.0463120711974625, -0.005877824951312505]",,"[-0.546201464088881, -0.037543780614214484]","[0.9764451268538323, 0.01458152053419326]",,"[0.06938736721349414, 0.1387747344269883]","[-2.5318718787748367, -0.02603035307402024]","[-2.884848016235537, -0.05436985471169464]",,"[1.9351921950619726, -0.016260898075415753]",,,,"[0.7488652187998923, -0.005700197590158496]","[0.7290194965062256, 0.002325291980014299]",,,,
08 11 15 2 11 29.9890000,,"[-0.05636411539308028, -0.020104088391235564]",,"[-0.5589259809075884, -0.025449033637414686]","[0.9755085503247756, -0.00187315305811353]",,"[0.12068912785889552, 0.10260352129080275]","[-2.557199802415198, -0.05065584728072281]","[-2.9161748700794305, -0.06265370768778666]",,"[1.9432499785762047, 0.016115567028464284]",,,,"[0.741437201566896, -0.014856034465992707]","[0.7372306827737702, 0.01642237253508938]",,,,
08 11 15 2 11 59.9890000,,"[-0.054846219425598974, 0.0030357919349626172]",,"[-0.5625753992644604, -0.007298836713744095]","[0.9717138021069331, -0.0075894964356848504]",,"[0.17052950697598135, 0.09968075823417166]","[-2.571821693341917, -0.029243781853438122]","[-2.934349290123464, -0.036348840088066936]",,"[1.9433468651495787, 0.0001937731467478443]",,,,"[0.7421477086350023, 0.0014210141362127615]","[0.7302871019628583, -0.013887161621823907]",,,,
08 11 15 2 12 29.9890000,,"[-0.06477715599794465, -0.019861873144691344]",,"[-0.5741776381146337, -0.023204477700346615]","[0.9780276178216809, 0.012627631429495523]",,"[0.2468846770698292, 0.1527103401876957]","[-2.59974942170993, -0.0558554567360261]","[-2.9377241936595055, -0.006749807072083058]",,"[1.9374851907268749, -0.0117233488454076]",,,,"[0.7352606440035743, -0.01377412926285615]","[0.7370126885771242, 0.013451173228531843]",,,,
08 11 15 2 12 59.9890000,,"[-0.07783269818719418, -0.026111084378499072]",,"[-0.5930867842034786, -0.03781829217768973]","[0.9735385106932881, -0.008978214256785577]",,"[0.31254996179177397, 0.13133056944388954]","[-2.636179000805896, -0.07285915819193178]","[-2.949754351269803, -0.02406031522059493]",,"[1.9401576621621643, 0.0053449428705789614]",,,,"[0.7327173578269139, -0.005086572353320662]","[0.7455145381200055, 0.01700369908576249]",,,,
08 11 15 2 13 29.9890000,,"[-0.08392851970529591, -0.012191643036203459]",,"[-0.6004663569638069, -0.014759145520656602]","[0.9809019364820415, 0.014726851577506752]",,"[0.3658298357395324, 0.10655974789551692]","[-2.651374138277788, -0.03039027494378388]","[-2.970706203400823, -0.041903704262040264]",,"[1.9325035754682176, -0.015308173387893476]",,,,"[0.7301094766498863, -0.005215762354055187]","[0.7385386621799626, -0.013951751880085794]",,,,
08 11 15 2 13 59.9890000,,"[-0.09266451160146971, -0.0174719837923476]",,"[-0.6224758959160681, -0.04401907790452242]","[0.9808777142461622, -4.8444471758557484e-05]",,"[0.43527372044809454, 0.13888776941712422]","[-2.730159562337576, -0.1575708481195761]","[-2.986474591863953, -0.031536776926259336]",,"[1.9272232252278627, -0.010560700480709784]",,,,"[0.7252086021780997, -0.00980174894357333]","[0.7280586977412895, -0.0209599288773461]",,,,
08 11 15 2 14 29.9890000,,"[-0.1057039127463213, -0.026078802289703162]",,"[-0.6332061496796086, -0.021460507527081063]","[0.9786331618670374, -0.004489104758249596]",,"[0.4972249967759126, 0.12390255265563611]","[-2.740276199163418, -0.020233273651683703]","[-2.9952590291222805, -0.01756887451665534]",,"[1.9280467646549369, 0.0016470788541482762]",,,,"[0.7195487737953954, -0.011319656765408581]","[0.7184426454950881, -0.01923210449240287]",,,,
08 11 15 2 14 59.9890000,,"[-0.11496471145801479, -0.018521597423386993]",,"[-0.639883291822116, -0.013354284285014728]","[0.9875710045453161, 0.01787568535655737]",,"[0.5464033134439887, 0.0983566333361523]","[-2.7516523673666597, -0.022752336406483664]","[-3.010244245882859, -0.029970433521157244]",,"[1.9181481267678464, -0.01979727577418089]",,,,"[0.7113295134490727, -0.016438520692645398]","[0.7283655068031294, 0.01984572261608264]",,,,
08 11 15 2 15 29.9890000,,"[-0.12515401380733238, -0.020378604698635172]",,"[-0.6614891315821296, -0.043211679520027246]","[0.986400282105933, -0.0023414448787661968]",,"[0.6254632506952476, 0.15811987450251763]","[-2.760848575821001, -0.018392416908682208]","[-3.039092403215818, -0.05769631466591818]",,"[1.9263108697487041, 0.016325485961715458]",,,,"[0.7154391424369351, 0.008219257975724759]","[0.7430519891740914, 0.02937296474192408]",,,,
08 11 15 2 15 59.9890000,,"[-0.13461665855902538, -0.01892528950338601]",,"[-0.6563460383076745, 0.010286186548910337]","[0.9790530056598072, -0.014694552892251522]",,"[0.6971355403666166, 0.14334457934273814]","[-2.7881869071152323, -0.05467666258846293]","[-3.037719835032931, 0.0027451363657746697]",,"[1.918995889616781, -0.014629960263846442]",,,,"[0.7048542185316364, -0.021169847810597275]","[0.7594743664503767, 0.03284475455257052]",,,,
08 11 15 2 16 29.9890000,,"[-0.14890751937309687, -0.028581721628142986]",,"[-0.6853395260914112, -0.057986975567473564]","[0.9859400702907806, 0.013774129261946655]",,"[0.7415825331772794, 0.08889398562132556]","[-2.8218148330743134, -0.06725585191816208]","[-3.0584698387538083, -0.04150000744175486]",,"[1.9163557144966035, -0.005280350240354892]",,,,"[0.7070261042026686, 0.004343771342064429]","[0.7509402205923834, -0.01706829171598656]",,,,
08 11 15 2 16 59.9890000,,"[-0.15994458456952998, -0.02207413039286621]",,"[-0.6837328152578266, 0.003213421667169314]","[0.9939009648614956, 0.015921789141430054]",,"[0.7885082230914122, 0.09385137982826564]","[-2.8630806975688756, -0.08253172898912453]","[-3.0790099202822603, -0.041080163056903984]",,"[1.9155402455908188, -0.0016309378115693107]",,,,"[0.6989683230590344, -0.016115562287268403]","[0.7590383733149793, 0.016196305445191683]",,,,
08 11 15 2 17 29.9890000,,"[-0.16086501057179703, -0.0018408520045340993]",,"[-0.6909428347389621, -0.014420038962271065]","[0.9801510590204998, -0.02749981168199156]",,"[0.8719361570319961, 0.1668558678811678]","[-2.881384298426383, -0.036607201715014526]","[-3.093203892151905, -0.028387943739289767]",,"[1.9076681623282639, -0.015744166525109904]",,,,"[0.6924768799844969, -0.012982886149075057]","[0.7631157095447634, 0.008154672459568246]",,,,
08 11 15 2 17 59.9890000,,"[-0.17072328162066697, -0.019716542097739875]",,"[-0.7069372929581732, -0.031988916438422166]","[0.9823794667981929, 0.004456815555386129]",,"[0.9541772230431889, 0.16448213202238549]","[-2.911588877858776, -0.06040915886478615]","[-3.119056620829724, -0.05170545735563792]",,"[1.911858534474959, 0.008380744293390308]",,,,"[0.6889808714918217, -0.006992016985350347]","[0.7746372099782093, 0.023043000866891816]",,,,
08 11 15 2 18 29.9890000,,"[-0.17222503417360713, -0.003003505105880322]",,"[-0.7057100543388515, 0.002454477238643449]","[0.9805143890043837, -0.0037301555876183556]",,"[0.9522637013697022, -0.003827043346973369]","[-2.9353262364529655, -0.047474717188379145]","[-3.1274131399204634, -0.016713038181478623]",,"[1.9063924792371836, -0.010932110475550871]",,,,"[0.6893603448911563, 0.0007589467986690579]","[0.7708505358395996, -0.007573348277219338]",,,,
08 11 15 2 18 59.9880000,,"[-0.18206715469568735, -0.019684241044160444]",,"[-0.7172719251666422, -0.023123741655581398]","[0.9832756717487428, 0.005522565488718101]",,"[0.9858351084812966, 0.0671428142231889]","[-2.956762524117039, -0.04287257532814692]","[-3.1495922294857337, -0.04435817913054052]",,"[1.9139739004094736, 0.015162842344579984]",,,,"[0.6838458499241824, -0.011028989933947742]","[0.7741769946069326, 0.006652917534665903]",,,,
08 11 15 2 19 29.9880000,,"[-0.18205908180243568, 1.6145786503329873e-05]",,"[-0.7230609340658702, -0.01157801779845613]","[0.9907117642460435, 0.014872184994601412]",,"[1.0560621644472121, 0.140454111931831]","[-2.967371669072236, -0.02121828991039365]","[-3.1798856205236916, -0.060586782075915835]",,"[1.9053670913999667, -0.017213618019013666]",,,,"[0.6789046038738888, -0.009882492100587115]","[0.7716175590876446, -0.0051188710385758895]",,,,
08 11 15 2 19 59.9880000,,"[-0.19152980181934254, -0.018941440033813706]",,"[-0.7379654118194594, -0.029808955507178325]","[0.9813783000108742, -0.018666928470338462]",,"[1.0786772468518393, 0.04523016480925435]","[-3.0038739136916774, -0.07300448923888325]","[-3.200280371599547, -0.04078950215171062]",,"[1.91370746173925, 0.016680740678566508]",,,,"[0.6750129690831272, -0.007783269581523199]","[0.7857065691196112, 0.028178020063933218]",,,,
08 11 15 2 20 29.9880000,,"[-0.19350791434408166, -0.003956225049478235]",,"[-0.7398385636915918, -0.0037463037442648788]","[0.9847935724583294, 0.0068305448949104175]",,"[1.0850960220323032, 0.012837550360927708]","[-3.0312283943285365, -0.05470896127371816]","[-3.2149103351225676, -0.029259927046041412]",,"[1.9129646607289033, -0.0014856020206934772]",,,,"[0.6744235720093457, -0.001178794147563167]","[0.7836961602806696, -0.004020817677883315]",,,,
08 11 15 2 20 59.9880000,,"[-0.20001550557572045, -0.013015182463277597]",,"[-0.7483323403412214, -0.01698755329925916]","[0.9715926944827515, -0.026401755951155792]",,"[1.1174805615110017, 0.06476907895739714]","[-3.058372951291858, -0.05428911392664304]","[-3.2386396199340197, -0.04745856962290418]",,"[1.9101710816685227, -0.00558715812076116]",,,,"[0.6722032418665549, -0.004440660285581544]","[0.7867238840644859, 0.006055447567632655]",,,,
08 11 15 2 21 29.9880000,,"[-0.2126189135833556, -0.025206816015270306]",,"[-0.759062594106581, -0.021460507530719042]","[0.9744266427505863, 0.00566789653566957]",,"[1.1625169510989508, 0.09007277917589818]","[-3.06320116142615, -0.009656420268584043]","[-3.24814263715416, -0.019006034440280928]",,"[1.9015319739737606, -0.01727821538952412]",,,,"[0.6658813508875028, -0.012643781958104228]","[0.7967678541826899, 0.02008794023640803]",,,,
08 11 15 2 21 59.9880000,,"[-0.21545286422224308, -0.005667901277774945]",,"[-0.7695183363084652, -0.020911484403768554]","[0.9742086461828876, -0.0004359931353974389]",,"[1.1834365078047995, 0.041839113411697326]","[-3.1199286068040237, -0.11345489075574733]","[-3.2703217270159257, -0.044358179723531066]",,"[1.9049553193144675, 0.006846690681413747]",,,,"[0.6597128685884854, -0.012336964598034683]","[0.8030978180549937, 0.012659927744607558]",,,,
08 11 15 2 22 29.9880000,,"[-0.2235994590446353, -0.016293189644784434]",,"[-0.7695506314375962, -6.459025826188736e-05]","[0.9778499904614364, 0.007282688557097572]",,"[1.2088693918003628, 0.05086576799112663]","[-3.1614770557544034, -0.08309689790075936]","[-3.288940212792113, -0.0372369715523746]",,"[1.9069576576312102, 0.00400467663348536]",,,,"[0.6593818349197136, -0.0006620673375437036]","[0.7971554028463288, -0.011884830417329795]",,,,
08 11 15 2 22 59.9880000,,"[-0.22742650120744656, -0.007654084325622534]",,"[-0.7687028685886617, 0.0016955256978690159]","[0.9842526198563064, 0.012805258789740037]",,"[1.216822214367312, 0.01590564513389836]","[-3.1952664609152635, -0.06757881032172008]","[-3.30510422399675, -0.032328022409274126]",,"[1.9065135892324179, -0.0008881367975845933]",,,,"[0.6631927336652552, 0.007621797491083271]","[0.7962672707890306, -0.0017762641145964153]",,,,
08 11 15 2 23 29.9880000,,"[-0.23240004594299535, -0.00994708947109757]",,"[-0.7878380853235285, -0.03827043346973369]","[0.9838812169800804, -0.0007428057524521137]",,"[1.24665539151556, 0.05966635429649613]","[-3.2240742472622514, -0.05761557269397599]","[-3.3043452742344925, 0.0015178995245150873]",,"[1.9023958849811606, -0.008235408502514474]",,,,"[0.6552318367239423, -0.015921793882625934]","[0.7991819598428265, 0.005829378107591765]",,,,
08 11 15 2 23 59.9880000,,"[-0.24308993168415327, -0.021379771482315846]",,"[-0.7975913957216108, -0.019506620796164498]","[0.9844706140538619, 0.001178794147563167]",,"[1.2582576306613191, 0.02320447829151817]","[-3.247294874304316, -0.04644125408412947]","[-3.3322972254313754, -0.05590390239376575]",,"[1.8946691351357003, -0.015453499690920582]",,,,"[0.6482155892049377, -0.014032495038009074]","[0.8176712645090447, 0.03697860933243646]",,,,
08 11 15 2 24 29.9880000,,"[-0.2531500487748417, -0.020120234181376873]",,"[-0.8132063781722536, -0.031229964901285715]","[0.9773655528542804, -0.014210122399163083]",,"[1.263239246512967, 0.009963231703295605]","[-3.2357330046625066, 0.023123739283619216]","[-3.370010559031016, -0.07542666719928093]",,"[1.890834015337532, -0.007670239596336614]",,,,"[0.6405776482974943, -0.015275881814886818]","[0.810509687130434, -0.014323154757221346]",,,,
08 11 15 2 24 59.9880000,,"[-0.26241892275174905, -0.018537747953814687]",,"[-0.8407627072192554, -0.055112658094003564]","[0.979521292739264, 0.0043114797699672636]",,"[1.291812890208348, 0.05714728739076236]","[-3.272114139286714, -0.07276226924841467]","[-3.394062801061864, -0.048104484061695985]",,"[1.8916817781882855, 0.0016955257015069947]",,,,"[0.6383492452614519, -0.0044568060720848734]","[0.807263966778919, -0.006491440703030094]",,,,
08 11 15 2 25 29.9880000,,"[-0.26929790974827483, -0.013757973993051564]",,"[-0.8495309966165223, -0.017536578794533852]","[0.9776965865239617, -0.0036494124306045705]","[0.03291741866814846, 0.06583483733629691]","[1.309938866669654, 0.03625195292261196]","[-3.321663859128421, -0.09909943968341395]","[-3.413997337951969, -0.039869073780209874]",,"[1.8931431567907566, 0.0029227572049421724]",,,,"[0.6290561526052443, -0.018586185312415182]","[0.8126977221445486, 0.010867510731259244]",,,,
08 11 15 2 25 59.9880000,,"[-0.27654830199207936, -0.014500784487609053]",,"[-0.8623039567210071, -0.02554592020896962]","[0.9807566066219806, 0.006120040196037735]","[0.05987627586000599, 0.053917714383715065]","[1.3503165976262608, 0.08075546191321337]","[-3.382444413758094, -0.12156110925934628]","[-3.409726228279851, 0.008542219344235491]",,"[1.891544522406548, -0.003197268768417416]",,,,"[0.6201425309773185, -0.0178272432558515]","[0.8279897485599577, 0.030584052830818113]",,,,
08 11 15 2 26 29.9880000,,"[-0.2885461623973242, -0.02399572081048973]",,"[-0.8682463695586193, -0.01188482567522442]","[0.9944580656210746, 0.02740291799818806]","[0.06247608181001851, 0.005199611900025047]","[1.3579626108339653, 0.015292026415409056]","[-3.392803267016461, -0.020717706516734324]","[-3.463450167960218, -0.10744787936073408]",,"[1.8826228255147726, -0.01784339378355071]",,,,"[0.6219187950914602, 0.003552528228283336]","[0.8232019064480482, -0.009575684223818826]",,,,
08 11 15 2 26 59.9880000,,"[-0.29625676882824337, -0.015421212861838285]",,"[-0.8832154387546325, -0.0299381383920263]","[0.9961616689543007, 0.0034072066664521117]","[0.061660614756874566, -0.0016309341062878957]","[1.3685071649388192, 0.021089108209707774]","[-3.43046815762591, -0.07532978121889755]","[-3.472573710891993, -0.018247085863549728]",,"[1.8920612515867106, 0.01887685214387602]",,,,"[0.6092830907682583, -0.02527140864640387]","[0.8239931507469009, 0.0015824885977053782]",,,,
08 11 15 2 27 29.9880000,,"[-0.31218663560503046, -0.03185973355357419]",,"[-0.9079539653212123, -0.04947705313315964]","[0.9878778136080655, -0.016567710692470428]","[0.10693114855075692, 0.0905410675877647]","[1.3688866401162159, 0.0007589503547933418]","[-3.447374968953227, -0.033813622654633946]","[-3.50310124576572, -0.061055069747453665]",,"[1.8911731219013745, -0.0017762593706720509]",,,,"[0.6070385395751146, -0.0044891023862874135]","[0.8306299236810446, 0.013273545868287329]",,,,
08 11 15 2 27 59.9880000,,"[-0.3161186396027915, -0.007864007995522115]",,"[-0.9138398607956333, -0.011771790948841954]","[0.9944499903567703, 0.013144353497409611]","[0.10589768537465716, -0.0020669263521995163]","[1.394666703270559, 0.05156012630868645]","[-3.474115832651478, -0.05348172739650181]","[-3.5184659374076546, -0.030729383283869535]",,"[1.8872895600034099, -0.007767123795929366]",,,,"[0.6044064373472793, -0.005264204455670551]","[0.8346507413598374, 0.00804163535758562]",,,,
08 11 15 2 28 29.9880000,,"[-0.32684889455231314, -0.021460509899043245]",,"[-0.9285182690855436, -0.02935681657982059]","[0.9924799554664787, -0.003940069780583144]","[0.11113766692687932, 0.010479963104444323]","[1.4050982232374736, 0.020863039933828986]","[-3.4963191435635963, -0.044406621824236936]","[-3.5414766422577486, -0.04602140970018809]",,"[1.8853437390516774, -0.0038916419034649152]",,,,"[0.59848824556002, -0.01183638357451855]","[0.8375331340985213, 0.005764785477367695]",,,,
08 11 15 2 28 59.9880000,,"[-0.33295278896366653, -0.012207788822706789]",,"[-0.9432612676373537, -0.029485997103620324]","[1.0014420168254219, 0.017924122717886348]","[0.12604214438306371, 0.02980895491236879]","[1.4210926814575942, 0.031988916440241155]","[-3.53553422764071, -0.07843016815422743]","[-3.560926743318305, -0.03890020212111267]",,"[1.8934015249360527, 0.01611557176875067]",,,,"[0.5886380474030375, -0.01970039631396503]","[0.8476901401327268, 0.020314012068411103]",,,,
08 11 15 2 29 29.9880000,,"[-0.3537593091623421, -0.04161304039735114]",,"[-0.9653111746101786, -0.04409981394564966]","[0.996686471027715, -0.009511091595413745]","[0.12157726023087889, -0.008929768304369645]","[1.4636826699597805, 0.08517997700437263]","[-3.571963807922657, -0.07285916056389397]","[-3.587433459920703, -0.053013433204796456]",,"[1.882582458678371, -0.021638132515363395]",,,,"[0.5837290976669465, -0.009817899472182035]","[0.8531642658917917, 0.010948251518129837]",,,,
08 11 15 2 29 59.9880000,,"[-0.3684377162680903, -0.02935681421149638]",,"[-0.9676606900120532, -0.004699030803749338]","[0.9926656557199749, -0.008041630615480244]","[0.15229049565459718, 0.061426470847436576]","[1.4702467761862863, 0.013128212453011656]","[-3.575048049072393, -0.006168482299472089]","[-3.626810023793041, -0.07875312774467602]",,"[1.8861349869057449, 0.0071050564547476824]",,,,"[0.5842054623813056, 0.0009527294287181577]","[0.8528978272224776, -0.0005328773386281682]",,,,
08 11 15 2 30 29.9880000,,"[-0.37481612224109995, -0.012756811946019297]",,"[-0.9851003810472321, -0.03487938207035768]","[0.9927544670290445, 0.00017762261813913938]","[0.13692580401220766, -0.03072938328477903]","[1.4851593274242987, 0.029825102476024767]","[-3.5754436730003363, -0.0007912478558864677]","[-3.6345529244631507, -0.015485801340219039]",,"[1.8839146567624994, -0.004440660286491038]",,,,"[0.5714082788558699, -0.02559436705087137]","[0.8579278845818408, 0.010060114718726254]",,,,
08 11 15 2 30 59.9880000,,"[-0.38066164613519504, -0.01169104778819019]",,"[-0.9984950333546294, -0.026789304614794673]","[0.9891777153789008, -0.0071535033002874115]","[0.17673836013091204, 0.07962511223740876]","[1.474832768702072, -0.020653117444453528]","[-3.5847044717129393, -0.018521597425205982]","[-3.6667517630958173, -0.06439767726533319]",,"[1.8889850833311357, 0.010140853137272643]",,,,"[0.5703505923320336, -0.0021153730476726196]","[0.8536244812630684, -0.00860680663754465]",,,,
08 11 15 2 31 29.9880000,,"[-0.3876133057674451, -0.013903319264500169]",,"[-1.0033474645406386, -0.009704862372018397]","[0.9950878342733631, 0.011820237788924715]","[0.1754949749838488, -0.0024867702941264724]","[1.4989092326732134, 0.048152927942282986]","[-3.636910512461327, -0.1044120814967755]","[-3.6789756953344295, -0.024447864477224357]",,"[1.891601037401415, 0.005231908140558517]",,,,"[0.5678396024695758, -0.005021979724915582]","[0.851283039939517, -0.004682882647102815]",,,,
08 11 15 2 31 59.9880000,,"[-0.40431019223433395, -0.033393772933777655]",,"[-1.0043405584347056, -0.001986187788133975]","[0.9939574845975585, -0.002260699351609219]","[0.214645468654453, 0.07830098734120838]","[1.5034064126948579, 0.008994360043288907]","[-3.6998548834244502, -0.12588874192624644]","[-3.7114167521776835, -0.06488211368650809]",,"[1.8877659176050656, -0.0076702395926986355]",,,,"[0.5669272469913267, -0.0018247109564981656]","[0.8630548320707021, 0.023543584262370132]",,,,
08 11 15 2 32 29.9880000,,"[-0.4061752723991958, -0.0037301603297237307]",,"[-1.0277226646794588, -0.04676421248950646]","[0.9962262592125626, 0.004537549230008153]","[0.24132173824182246, 0.05335253917473892]","[1.5167526217155682, 0.02669241804142075]","[-3.7367769706506806, -0.07384417445246072]","[-3.731052553491736, -0.03927160262810503]",,"[1.8894049283080676, 0.0032780214060039725]",,,,"[0.5550585671016961, -0.02373735977926117]","[0.8704101825960606, 0.014710701050717034]",,,,
08 11 15 2 32 59.9880000,,"[-0.41140717816961114, -0.010463811540830648]",,"[-1.0307342403066286, -0.006023151254339609]","[1.003775384068831, 0.015098249712536925]","[0.22900091883821005, -0.024641638807224808]","[1.5379305436035793, 0.042355843776022084]","[-3.7550563516433613, -0.03655876198536134]","[-3.750712576596925, -0.03932004621037777]",,"[1.8797808019826334, -0.01924825265086838]",,,,"[0.5551473807813636, 0.00017762735933501972]","[0.8769581430360631, 0.013095920880004996]",,,,
08 11 15 2 33 29.9880000,,"[-0.4243981348408852, -0.02598191334254807]",,"[-1.036991537470385, -0.012514594327512896]","[0.9984304411982521, -0.010689885741157923]","[0.24911308175433078, 0.04022432583224145]","[1.5749252981313475, 0.07398950905553647]","[-3.8224494581563704, -0.13478621302601823]","[-3.775507620232929, -0.04959008727200853]",,"[1.8731359573412192, -0.013289689282828476]",,,,"[0.5527655690652864, -0.004763623432154418]","[0.8687953976841527, -0.016325490703820833]",,,,
08 11 15 2 33 59.9880000,,"[-0.43247206651358283, -0.016147863345395308]",,"[-1.0449847295421932, -0.015986384143616306]","[0.9916402655107959, -0.013580351374912425]","[0.24758710904006875, -0.00305194542852405]","[1.5884491333254118, 0.02704767038812861]","[-3.88159907971567, -0.1182992431185994]","[-3.794715503230691, -0.03841576599552354]",,"[1.8691070667700842, -0.00805778114226996]",,,,"[0.5443929047805796, -0.016745328569413687]","[0.8770953988168912, 0.016600002265477087]",,,,
08 11 15 2 34 29.9880000,,"[-0.4428874359509791, -0.020830738874792587]",,"[-1.0674464074145362, -0.04492335574468598]","[0.9882169177990363, -0.006846695423519122]","[0.23083370135464065, -0.0335068153708562]","[1.6015692717001002, 0.02624027674937679]","[-3.947514655912528, -0.13183115239371546]","[-3.8227885630885794, -0.05614611971577688]",,"[1.8754289530061214, 0.012643772472074488]",,,,"[0.5433029243131386, -0.0021799609348818194]","[0.8698046397357757, -0.014581518162231077]",,,,
