epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G31,G32
08 11 15 3 45 30.0030000,,"[-2.7778764980321284, 0.003552530601155013]",,,"[0.2956835179304562, -0.014323157128274033]","[1.1122648011478304, 0.006281517029492534]","[3.064388029976726, 0.02158969278934819]",,,,"[1.1853258068899777, 0.00374630137503118]",,,,"[-0.6965784389587952, 0.015824904938654072]","[-1039.4582456000403, -0.016083270714261744]","[0.042880650153165334, 0.04204903523350367]",,
08 11 15 3 46 0.0030000,,"[-2.778950330342923, -0.002147664621588774]",,,"[0.2734236908383991, -0.04451965418411419]","[1.104812564049098, -0.01490447419746488]","[3.0701447437468232, 0.011513427540194243]",,,,"[1.1725124775780387, -0.02562665862387803]",,,,"[-0.7103525658503713, -0.027548253783152177]","[-1039.4679181696524, -0.019345139224242303]","[0.08019028752460144, 0.07461927474287222]",,
08 11 15 3 46 30.0030000,,"[-2.841595965132001, -0.12529126957815606]",,,"[0.25515238273942487, -0.03654261619794852]","[1.1098749189086448, 0.010124709719093516]","[3.07002363493757, -0.00024221761850640178]",,,,"[1.159360044074674, -0.026304867006729182]",,,,"[-0.7281152158841451, -0.035525300067547505]","[-1039.4741189494512, -0.01240155959749245]","[0.08941071725075744, 0.018440859452311997]",,
08 11 15 3 47 0.0030000,,"[-2.869200737470237, -0.05520954467647243]",,,"[0.24209683699473317, -0.026111091489383398]","[1.0969647018382602, -0.025820434140769066]","[3.0624583619237455, -0.015130546027648961]",,,,"[1.1451579987192417, -0.028404090710864693]",,,,"[-0.7384579215781741, -0.020685411388058128]","[-1039.4802066933344, -0.012175487766398874]","[0.1461139380962777, 0.11340644169104053]",,
08 11 15 3 47 30.0030000,,"[-2.906607261116733, -0.07481304729299154]",,,"[0.2521488800057341, 0.020104086022001866]","[1.1022450532655057, 0.010560702854490955]","[3.074327040627395, 0.023737357407298987]",,,,"[1.1403701571998681, -0.00957568303874723]",,,,"[-0.7540083137696456, -0.031100784382942948]","[-1039.4850349046546, -0.009656422640546225]","[0.14084973482658825, -0.01052840653937892]",,
08 11 15 3 48 0.0030000,,"[-2.9070916975397267, -0.0009688728459877894]",,,"[0.24129751743203087, -0.021702725147406454]","[1.1043846438069522, 0.0042791810828930466]","[3.0751344330838037, 0.001614784912817413]",,,,"[1.1584153934668393, 0.036090472533942375]",,,,"[-0.7500843832569899, 0.007847861025311431]","[-1039.4792458963475, 0.011578016614294029]","[0.13535946135471022, -0.010980546943756053]",,
08 11 15 3 48 30.0030000,,"[-2.940259408125712, -0.06633542117197067]",,,"[0.22755568566958573, -0.02748366352489029]","[1.0972795861644045, -0.014210115285095526]","[3.068691435666551, -0.012885994834505254]",,,,"[1.1534095565652933, -0.01001167380309198]",,,,"[-0.773313083192761, -0.04645739987154229]","[-1039.4936013468268, -0.02871090095868567]","[0.17103009068887332, 0.07134125866832619]",,
08 11 15 3 49 0.0030000,,"[-2.9549701115465723, -0.029421406841720454]",,,"[0.2090179377162258, -0.03707549590671988]","[1.0824881419575831, -0.02958288841364265]","[3.0758449389668385, 0.014307006600574823]",,,,"[1.1523599453057614, -0.0020992225190639147]",,,,"[-0.7786338050132144, -0.0106414436409068]","[-1039.5026037797638, -0.01800486587399064]","[0.20168680852475518, 0.06131343567176373]",,
08 11 15 3 49 30.0030000,,"[-2.966628867761756, -0.02331751243036706]",,,"[0.2089775685085442, -8.07384153631574e-05]","[1.0805342504827422, -0.0039077829496818595]","[3.0684976625198033, -0.014694552894070513]",,,,"[1.1354773550287973, -0.033765180553928076]",,,,"[-0.8157496671640274, -0.07423172430162595]","[-1039.50976535655, -0.01432315357214975]","[0.26845822194536595, 0.13354282684122154]",,
08 11 15 3 50 0.0030000,,"[-2.9810650572471786, -0.028872378970845602]",,,"[0.20728204280999307, -0.0033910513971022738]","[1.0843047764647054, 0.007541051963926292]","[3.075005251381299, 0.013015177722991211]",,,,"[1.1256271580568864, -0.019700393943821837]",,,,"[-0.8169365353901412, -0.002373736452227604]","[-1039.507044441828, 0.005441829443952884]","[0.20926015628447203, -0.11839613132178782]",,
08 11 15 3 50 30.0030000,,"[-3.0211844239092898, -0.08023873332422227]",,,"[0.19605120446613, -0.02246167668772614]","[1.0817453397594363, -0.005118873410538072]","[3.072381224417768, -0.0052480539270618465]",,,,"[1.1033188859000802, -0.044616544313612394]",,,,"[-0.8441699066254387, -0.05446674247059491]","[-1039.5416977562172, -0.06930662877857685]","[0.26329897984578565, 0.10807764712262724]",,
08 11 15 3 51 0.0030000,,"[-3.0295005720181507, -0.016632296217721887]",,,"[0.1962530528762727, 0.0004036968202854041]","[1.097206918271695, 0.030923157024517423]","[3.0788161465707162, 0.01286984430589655]",,,,"[1.1115058523023436, 0.016373932804526703]",,,,"[-0.8546498698785854, -0.020959926506293414]","[-1039.5455813169297, -0.007767121424876677]","[0.2907745686252383, 0.05495117755890533]",,
08 11 15 3 51 30.0030000,,"[-3.063572564002243, -0.06814398396818433]",,,"[0.191667059174506, -0.009171987403533421]","[1.0868480638273468, -0.020717708888696507]","[3.072235892187564, -0.013160508766304702]",,,,"[1.1057814348469037, -0.011448834910879668]",,,,"[-0.865339755028117, -0.02137977029906324]","[-1039.557425774583, -0.023688915306593117]","[0.3056063807071041, 0.029663624163731583]",,
08 11 15 3 52 0.0030000,,"[-3.0744239265768556, -0.021702725149225444]",,,"[0.18204293403482552, -0.019248250279360946]","[1.0906912565169478, 0.0076863853792019645]","[3.0839673151103852, 0.023462845845642732]",,,,"[1.1064838666507057, 0.0014048636076040566]",,,,"[-0.8793803217738514, -0.02808113349146879]","[-1039.5494890998775, 0.015873349410867377]","[0.31977613048911735, 0.028339499564026482]",,
08 11 15 3 52 30.0030000,,"[-3.121696796537435, -0.09454573992115911]",,,"[0.16120411633755793, -0.04167763539453517]","[1.0822459243390767, -0.016890664355742047]","[3.0805439673986257, -0.006846695423519122]",,,,"[1.0830936869197103, -0.046780359461990884]",,,,"[-0.9066863585317151, -0.05461207351572739]","[-1039.5791285021014, -0.05927880444778566]","[0.3419875158506329, 0.044422770723031135]",,
08 11 15 3 53 0.0030000,,"[-3.1421965076733613, -0.04099942227185238]",,,"[0.15269419153014496, -0.017019849614825944]","[1.0907074046745038, 0.01692296067085408]","[3.0818357962762093, 0.0025836577551672235]",,,,"[1.085443200543068, 0.004699027246715559]",,,,"[-0.908381883637503, -0.00339105021157593]","[-1039.5845218888517, -0.010786773500512936]","[0.343941407472812, 0.003907783244358143]",,
08 11 15 3 53 30.0030000,,"[-3.1789409710982, -0.07348892684967723]",,,"[0.1469455518383711, -0.01149727938354772]","[1.0834004962507606, -0.014613816847486305]","[3.0894818100769044, 0.015292027601390144]",,,,"[1.0677128480097053, -0.035460705066725495]",,,,"[-0.9251110693835471, -0.03345837149208819]","[-1039.5883085623982, -0.007573347093057236]","[0.36378713097928994, 0.039691447012955905]",,
08 11 15 3 54 0.0030000,,"[-3.214861891538021, -0.0718418408796424]",,,"[0.12767307932267613, -0.03854494503138994]","[1.082899914042173, -0.0010011644171754597]","[3.0893203308751254, -0.00032295840355800465]",,,,"[1.0606723800328837, -0.014080935953643348]",,,,"[-0.9648913306693885, -0.07956052257168267]","[-1039.6029466002965, -0.029276075796587975]","[0.40600571882714576, 0.08443717569571163]",,
08 11 15 3 54 30.0030000,,"[-3.2741406971690594, -0.11855761126207653]",,,"[0.13324409046936125, 0.011142022293370246]","[1.0840464106895524, 0.0022929932947590714]","[3.09911400929559, 0.019587356840929715]",,,,"[1.0577819126219765, -0.005780934821814299]",,,,"[-0.9770587455425357, -0.024334829746294417]","[-1039.5937180961205, 0.01845700835201569]","[0.4324801400043725, 0.05294884235445352]",,
08 11 15 3 55 0.0030000,,"[-3.2909263996916707, -0.03357140504522249]",,,"[0.13664321594501416, 0.006798250951305818]","[1.091006140843092, 0.013919460307079135]","[3.109925003846911, 0.021621989102641237]",,,,"[1.052138232989364, -0.01128735926522495]",,,,"[-0.9980994098718838, -0.04208132865869629]","[-1039.6062569114997, -0.025077630758460145]","[0.4649292706299093, 0.06489826125107356]",,
08 11 15 3 55 30.0030000,,"[-3.3162704702990595, -0.050688141214777716]",,,"[0.12226354500785419, -0.028759341874319944]","[1.0893671313242521, -0.003278019037679769]","[3.113154577226851, 0.006459146759880241]",,,,"[1.0447102163493582, -0.014856033280011614]",,,,"[-0.996977134275312, 0.0022445511931437068]","[-1039.6226712152902, -0.032828607580995595]","[0.4482808241891689, -0.033296892881480744]",,
08 11 15 3 56 0.0030000,,"[-3.372691104246769, -0.11284126789541915]",,,"[0.12433854529103883, 0.004150000566369272]","[1.0763681017597264, -0.0259980591290514]","[3.110490178684813, -0.005328797084075632]",,,,"[1.0179693556146958, -0.05348172146932484]",,,,"[-1.0193499978759064, -0.044745727201188856]","[-1039.6437199536986, -0.04209747681670706]","[0.44765913139326585, -0.0012433855918061454]",,
08 11 15 3 56 30.0030000,,"[-3.4041229199283407, -0.06286363136314321]",,,"[0.11088737561885864, -0.02690233934436037]","[1.0913290968774163, 0.029921990235379784]","[3.1246599295036503, 0.028339501637674402]",,,,"[1.0292082680371095, 0.02247782484482741]",,,,"[-1.0305162447757539, -0.02233249379969493]","[-1039.637180069708, 0.013079767981253099]","[0.4760955181227473, 0.05687277345896291]",,
08 11 15 3 57 0.0030000,,"[-3.4119627068721456, -0.015679573887609877]",,,"[0.09738776147446515, -0.02699922828878698]","[1.0849668402470343, -0.01272451326076407]","[3.125596506032707, 0.00187315305811353]",,,,"[1.0154018460161751, -0.02761284404186881]",,,,"[-1.051225879585445, -0.04141926961938225]","[-1039.646085616072, -0.01781109272815229]","[0.559644561020832, 0.16709808579616947]",,
08 11 15 3 57 30.0030000,,"[-3.4240009400455165, -0.024076466346741654]",,,"[0.08399310916752256, -0.02678930461388518]","[1.0868642131699744, 0.003794745845880243]","[3.122286194236949, -0.0066206235915160505]",,,,"[1.0140373516155705, -0.002728988801209198]",,,,"[-1.074470728271308, -0.046489697371725924]","[-1039.6569531279883, -0.021735023832661682]","[0.5738062370210173, 0.028323352000370505]",,
08 11 15 3 58 0.0030000,,"[-3.4774665133591043, -0.10693114662717562]",,,"[0.06258104373932838, -0.042824130856388365]","[1.0759886271744108, -0.021751171991127194]","[3.1213253966570846, -0.0019215951597288952]",,,,"[0.9988745074952021, -0.03032568824073678]",,,,"[-1.0935494288262362, -0.03815740110985644]","[-1039.660118108739, -0.006329961501251091]","[0.5576664479040119, -0.03227957823401084]",,
08 11 15 3 58 30.0030000,,"[-3.516568563885812, -0.0782041010534158]",,,"[0.05642063314826373, -0.012320821182129293]","[1.0717175177996978, -0.008542218749425956]","[3.124078607694173, 0.005506422074176953]",,,,"[1.0069645873240916, 0.01618015965777886]",,,,"[-1.1102220972070427, -0.033345336761613]","[-1039.6718091624543, -0.023382107430734322]","[0.5896634382743287, 0.06399398074063356]",,
08 11 15 3 59 0.0030000,,"[-3.5587225604394916, -0.08430799310735893]",,,"[0.05559709253498113, -0.0016470812265652057]","[1.0704741322078917, -0.0024867711836122908]","[3.1233842487836228, -0.0013887178211007267]",,,,"[0.9871430857574524, -0.0396430031332784]",,,,"[-1.1311981706853658, -0.041952146956646175]","[-1039.6811184044532, -0.01861848399767041]","[0.5962759882313549, 0.013225099914052407]",,
08 11 15 3 59 30.0030000,,"[-3.5850597249445855, -0.05267432901018765]",,,"[0.03663142789582707, -0.03793132927830811]","[1.0826415470810389, 0.024334829746294417]","[3.1264684899324493, 0.0061684822976530995]",,,,"[0.9852134153338739, -0.003859340847157]",,,,"[-1.136761109531335, -0.011125877691938513]","[-1039.6923088741823, -0.022380939458344074]","[0.6315590687545409, 0.07056616104637214]",,
08 11 15 4 0 0.0030000,,"[-3.587352721799107, -0.004585993709042668]",,,"[0.02728181431803023, -0.01869922715559369]","[1.0752216039263658, -0.014839886309346186]","[3.1274050652764345, 0.0018731506879703375]",,,,"[0.9732801445929908, -0.023866541481766035]",,,,"[-1.1685885473616509, -0.06365487566063166]","[-1039.7007299841239, -0.016842219883073994]","[0.6226293005993284, -0.017859536310425028]",,
08 11 15 4 0 30.0030000,,"[-3.6004163428078755, -0.026127242017537355]",,,"[0.014654185259132646, -0.025255258117795165]","[1.0839010808294915, 0.01735895380625152]","[3.132007205949776, 0.009204281346683274]",,,,"[0.9647298517634226, -0.017100585659136414]",,,,"[-1.1800858255596722, -0.022994556396042753]","[-1039.701440490007, -0.0014210117660695687]","[0.6495558620317752, 0.05385312286489352]",,
08 11 15 4 1 0.0030000,,"[-3.6574021504056873, -0.1139716151956236]",,,"[0.005021984855147821, -0.01926440080796965]","[1.0810994276916972, -0.005603306275588693]","[3.1259840535112744, -0.012046304877003422]",,,,"[0.9525624362977396, -0.024334830931366014]",,,,"[-1.2090227965722988, -0.0578739420252532]","[-1039.7162480805937, -0.0296151811735399]","[0.675481256380408, 0.05185078869726567]",,
08 11 15 4 1 30.0030000,,"[-3.6903599396900972, -0.06591557856881991]",,,"[-0.010358854055084521, -0.03076167782046468]","[1.0807764681012486, -0.0006459191808971809]","[3.1369403791077275, 0.021912651192906196]",,,,"[0.9372623358030978, -0.030600200989283625]",,,,"[-1.234399162906584, -0.05075273266857039]","[-1039.7229010004999, -0.013305839812346676]","[0.6947537306741651, 0.03854494858751423]",,
08 11 15 4 2 0.0030000,,"[-3.697594180215674, -0.014468481051153503]",,,"[-0.031480257985776916, -0.04224280786138479]","[1.0723311359233776, -0.016890664355742047]","[3.126169753763861, -0.021541250687732827]",,,,"[0.9215827619091215, -0.03135914778795268]",,,,"[-1.2568123971968816, -0.04482646858059525]","[-1039.7236438021046, -0.0014856032094030525]","[0.7226814599307545, 0.055855458513178746]",,
08 11 15 4 2 30.0030000,,"[-3.718998173935688, -0.04280798744002823]",,,"[-0.04386567001915864, -0.024770824066763453]","[1.0759321098094006, 0.007201947772045969]","[3.129173256497779, 0.006007005467836279]",,,,"[0.9261687544253618, 0.009171985032480734]",,,,"[-1.2642969317951156, -0.0149690691964679]","[-1039.7300867995218, -0.012885994834505254]","[0.7590302991302451, 0.07269767839898122]",,
08 11 15 4 3 0.0030000,,"[-3.741693996540562, -0.04539164520974737]",,,"[-0.08165974351618388, -0.07558814699405048]","[1.064547867526926, -0.022768484564949176]","[3.121438429016962, -0.01546965496163466]",,,,"[0.9019146648734022, -0.04850817910391925]",,,,"[-1.3122641585941892, -0.09593445359814723]","[-1039.7513373863403, -0.04250117363699246]","[0.8059640631227012, 0.09386752798491216]",,
08 11 15 4 3 30.0030000,,"[-3.7731581061598263, -0.06292821923852898]",,,"[-0.08987093096925491, -0.016422374906142068]","[1.0580967948462785, -0.01290214536129497]","[3.1254431009092514, 0.00800934378457896]",,,,"[0.9034971546561792, 0.003164979565553949]",,,,"[-1.3278468462110595, -0.031165375233740633]","[-1039.7576592749483, -0.012643777215998853]","[0.8119791414837891, 0.012030156722175889]",,
08 11 15 4 4 0.0030000,,"[-3.7867061624056078, -0.027096112491562963]",,,"[-0.10683426144032637, -0.03392666094214292]","[1.0594047718814181, 0.0026159540702792583]","[3.126064793112164, 0.0012433844058250543]",,,,"[0.8941959861431314, -0.018602337026095483]",,,,"[-1.3413141640405684, -0.02693463565901766]","[-1039.7593628747254, -0.003407199554203544]","[0.8447593040000356, 0.06556032503249298]",,
08 11 15 4 4 30.0030000,,"[-3.814956849178998, -0.05650137354678009]",,,"[-0.126494284397495, -0.03932004591433724]","[1.0473584670025957, -0.024092609757644823]","[3.122689889872163, -0.0067498064800020074]",,,,"[0.8784921894202853, -0.03140759344569233]",,,,"[-1.365786250456722, -0.04894417283230723]","[-1039.7722165744308, -0.02570739941074862]","[0.8734056123303162, 0.05729261666056118]",,
08 11 15 4 5 0.0030000,,"[-3.852355299932242, -0.07479690150648821]",,,"[-0.13829029876455934, -0.02359202873412869]","[1.0599457256685128, 0.025174517331834068]","[3.1243773426776897, 0.0033749056110536912]",,,,"[0.8811323645413722, 0.005280350242173881]",,,,"[-1.3803758444757932, -0.029179188038142456]","[-1039.7775453685522, -0.010657588242793281]","[0.8943009473923667, 0.04179067012410087]",,
08 11 15 4 5 30.0030000,,"[-3.8685516065670527, -0.032392613269621506]",,,"[-0.15289604034796866, -0.029211483166818653]","[1.0593644026730544, -0.0011626459909166442]","[3.131183665336721, 0.013612645318062278]",,,,"[0.8788878121622474, -0.004489104758249596]",,,,"[-1.4028940397142833, -0.04503639047698016]","[-1039.7868869068657, -0.018683076626984985]","[0.9121443355452357, 0.03568677630573802]",,
08 11 15 4 6 0.0030000,,"[-3.9213147480768384, -0.10552628301957157]",,,"[-0.17446958557138714, -0.043147090446836955]","[1.0603736435396058, 0.002018481733102817]","[3.127461583827426, -0.007444163018590189]",,,,"[0.8736074601424662, -0.010560704039562552]",,,,"[-1.4317018269498476, -0.05761557447112864]","[-1039.799797123936, -0.025820434140769066]","[0.9369232316166745, 0.04955779214287759]",,
08 11 15 4 6 30.0030000,,"[-3.953844619485608, -0.06505974281753879]",,,"[-0.18130820513806611, -0.013677239133357944]","[1.0599134305393818, -0.0009204260004480601]","[3.1375055539447203, 0.02008794023458904]",,,,"[0.8695624214133204, -0.00809007745829149]",,,,"[-1.4405508559484588, -0.01769805799722235]","[-1039.8039713467388, -0.008348445605406596]","[0.9406372402327179, 0.00742801723208686]",,
08 11 15 4 7 0.0030000,,"[-3.9558631012187107, -0.004036963466205634]",,,"[-0.20514245089748329, -0.047668491518834344]","[1.05411634637494, -0.011594168328883825]","[3.13162773136537, -0.011755645158700645]",,,,"[0.8581378075523389, -0.02284922772196296]",,,,"[-1.4643205102640877, -0.04753930863125788]","[-1039.8122229039923, -0.01650311450703157]","[0.9659490151234422, 0.05062354978144867]",,
08 11 15 4 7 30.0030000,,"[-3.997669919503096, -0.08361363656877074]",,,"[-0.21115753044364283, -0.012030159092319082]","[1.0529375534133578, -0.0023575859231641516]","[3.1301340552627153, -0.002987352205309435]",,,,"[0.8534791495135323, -0.009317316077613214]",,,,"[-1.5105437680781506, -0.09244651562812578]","[-1039.818916193699, -0.013386579413236177]","[0.9596513487513221, -0.012595332744240295]",,
08 11 15 4 8 0.0030000,,"[-4.034026833076496, -0.0727138271467993]",,,"[-0.22104809603047215, -0.01978113117365865]","[1.0517264629515921, -0.002422180923531414]","[3.1449174242061417, 0.029566737886852937]",,,,"[0.8447673774812756, -0.017423544064513408]",,,,"[-1.523090657239436, -0.02509377832257087]","[-1039.8280881793244, -0.01834397125094256]","[1.009855054740001, 0.1004074119773577]",,
08 11 15 4 8 30.0030000,,"[-4.055640748098085, -0.04322783004317898]",,,"[-0.24253282757399575, -0.04296946308704719]","[1.0487714046894325, -0.0059101165243191645]","[3.1515138255617785, 0.013192802711273544]",,,,"[0.8290878024022277, -0.03135915015809587]",,,,"[-1.5609735444163562, -0.07576577435384024]","[-1039.8374135712588, -0.01865078386890673]","[0.9896782999348943, -0.04035350961021322]",,
08 11 15 4 9 0.0030000,,"[-4.055067499182769, 0.0011464978306321427]",,,"[-0.24527796453207884, -0.005490273916166188]","[1.0557230595795772, 0.013903309780289419]","[3.156745733702337, 0.010463816281117033]",,,,"[0.8425793424676158, 0.026983080130776216]",,,,"[-1.575530842417038, -0.02911459600136368]","[-1039.8606584193521, -0.04648969618665433]","[1.0172265543114918, 0.05509650875319494]",,
08 11 15 4 9 30.0030000,,"[-4.09285349741549, -0.07557199646544177]",,,"[-0.2764917836452696, -0.062427638226381525]","[1.036054963135939, -0.03933619288727641]","[3.156382406089506, -0.0007266552256623982]",,,,"[0.8248247665123927, -0.035509151910446235]",,,,"[-1.6146974840967232, -0.0783332833593704]","[-1039.8846057004348, -0.04789456216531107]","[1.0247918279173973, 0.015130547211811061]",,
08 11 15 4 10 0.0030000,,"[-4.101298830777523, -0.01689066672406625]",,,"[-0.2826037497643483, -0.012223932238157431]","[1.0497322010842254, 0.027354475896572694]","[3.168856630024493, 0.02494844786997419]",,,,"[0.829103950559329, 0.00855836809387256]",,,,"[-1.6171115894603645, -0.004828210727282567]","[-1039.8922032697633, -0.015195138656963534]","[1.0621902786724604, 0.07479690151012619]",,
08 11 15 4 10 30.0030000,,"[-4.127183853990573, -0.051770046426099725]",,,"[-0.3093365370132233, -0.05346557449774991]","[1.037346790828451, -0.024770820511548663]","[3.1587722906988347, -0.02016867865131644]",,,,"[0.8195524891639252, -0.019102922790807497]",,,,"[-1.6352133439818317, -0.036203509042934456]","[-1039.9020130963418, -0.019619653156951244]","[1.089310614288479, 0.05424067123203713]",,
08 11 15 4 11 0.0030000,,"[-4.1197639108359, 0.014839886309346186]",,,"[-0.315319319651735, -0.011965565277023416]","[1.0397931928027901, 0.004892803948678193]","[3.1654898008637247, 0.013435020329779945]",,,,"[0.7908173671544318, -0.057470244018986705]",,,,"[-1.662252940885537, -0.054079193807410775]","[-1039.9193559013975, -0.034685610111409915]","[1.1202418459824912, 0.06186246338802448]",,
08 11 15 4 11 30.0030000,,"[-4.157501466972462, -0.07547511227312498]",,,"[-0.32609801907392466, -0.02155739884437935]","[1.0468498095297036, 0.014113233453826979]","[3.165013438520873, -0.0009527246857032878]",,,,"[0.8004818632803108, 0.01932899225175788]",,,,"[-1.6726117947368948, -0.020717707702715416]","[-1039.9268485097782, -0.014985216761488118]","[1.1499458399466675, 0.05940798792835266]",,
08 11 15 4 12 0.0030000,,"[-4.163532694670721, -0.01206245539651718]",,,"[-0.33946037506620996, -0.026724711984570604]","[1.028166731717647, -0.03736615562411316]","[3.1647469986664873, -0.000532879708771361]",,,,"[0.7965498580965686, -0.007864010367484298]",,,,"[-1.7141440981972664, -0.08306460692074324]","[-1039.9486077549582, -0.043518490359929274]","[1.1653024575107338, 0.030713235128132513]",,
08 11 15 4 12 30.0030000,,"[-4.234018115232175, -0.1409708411229076]",,,"[-0.3624387844906778, -0.045956818848935654]","[1.0365313254797002, 0.016729187524106237]","[3.1669511818372484, 0.004408366341522196]",,,,"[0.7794250502010982, -0.03424961579094088]",,,,"[-1.7342239658360086, -0.04015973527748429]","[-1039.9581995855615, -0.019183661206625402]","[1.174757030850742, 0.01890914668001642]",,
08 11 15 4 13 0.0030000,,"[-4.255712768666854, -0.043389306869357824]",,,"[-0.39032614424354506, -0.05577471950573454]","[1.034294845993827, -0.004472958971746266]","[3.1600479702337907, -0.013806423206915497]",,,,"[0.772231177100366, -0.014387746201464324]",,,,"[-1.7638714424349473, -0.05929495319787747]","[-1039.9720140825502, -0.02762899397748697]","[1.2067459478839737, 0.0639778340664634]",,
08 11 15 4 13 30.0030000,,"[-4.284165302669862, -0.056905068006017245]",,,"[-0.3931600931034609, -0.0056678977198316716]","[1.0205853093602855, -0.02741907326708315]","[3.1680088671755584, 0.01592179388353543]",,,,"[0.7676613315557006, -0.009139691089330881]",,,,"[-1.788626116270052, -0.049509347670209536]","[-1039.9989487173202, -0.053869269539973175]","[1.2196642381441052, 0.02583658052026294]",,
08 11 15 4 14 0.0030000,,"[-4.287176880665356, -0.006023155990988016]",,,"[-0.39261914050166524, 0.0010819052035913046]","[1.025655738299065, 0.010140857877559029]","[3.169268400924011, 0.002519067496905336]",,,,"[0.7511905109927284, -0.03294164112594444]",,,,"[-1.8153427556578663, -0.05343327877562842]","[-1040.0043905473572, -0.010883660073886858]","[1.24918253155829, 0.059036586828369764]",,
08 11 15 4 14 30.0030000,,"[-4.30724060103239, -0.04012744073406793]",,,"[-0.40890426021906023, -0.03257023943478998]","[1.0136417285493735, -0.024028019499382935]","[3.175767916892255, 0.012999031936487881]",,,,"[0.7450785448736497, -0.012223932238157431]",,,,"[-1.8420028773839476, -0.053320243452162686]","[-1040.0208855895635, -0.032990084412631404]","[1.2663073406392868, 0.03424961816199357]",,
08 11 15 4 15 0.0030000,,"[-4.300248575753358, 0.013984050558065064]",,,"[-0.42050649906900617, -0.023204477699891868]","[1.007134139687878, -0.013015177722991211]","[3.1754368844085548, -0.0006620649674005108]",,,,"[0.7247160907049874, -0.04072490833732445]",,,,"[-1.8735638753601052, -0.06312199595231505]","[-1040.0457048551389, -0.049638531150776544]","[1.290335361027246, 0.04805604077591852]",,
08 11 15 4 15 30.0030000,,"[-4.378040904732188, -0.15558465795766097]",,,"[-0.4411919122353538, -0.04137082633269529]","[1.0125033047952456, 0.01073833021473547]","[3.1659257928140505, -0.0190221831890085]",,,,"[0.7295039316313705, 0.009575681852766138]",,,,"[-1.8982862537695837, -0.0494447568189571]","[-1040.0428143877284, 0.005780934820904804]","[1.2978441169725556, 0.015017511890619062]",,
08 11 15 4 16 0.0030000,,"[-4.360932244992, 0.03421731948037632]",,,"[-0.4309783888363654, 0.0204270467979768]","[1.0126082654469428, 0.000209921303394367]","[3.1788440827776867, 0.025836579927272396]",,,,"[0.7133237731586632, -0.032360316945414525]",,,,"[-1.9258102862058877, -0.05504806487260794]","[-1040.0645574850473, -0.043486194637807785]","[1.3094625039793755, 0.02323677401363966]",,
08 11 15 4 16 30.0030000,,"[-4.34029527570965, 0.041273938564700074]",,,"[-0.4650584537168925, -0.06816012976105412]","[1.0004247036022207, -0.02436712368944427]","[3.1690665513278873, -0.019555062899598852]",,,,"[0.6762886494234408, -0.07407024747044488]",,,,"[-1.9760301399069249, -0.10043970740207442]","[-1040.0748759693943, -0.020636968693906965]","[1.3519717537692486, 0.08501849957974628]",,
08 11 15 4 17 0.0030000,,"[-4.398968536108441, -0.11734652079758234]",,,"[-0.4796480483284995, -0.029179189223214053]","[1.0117605014120272, 0.022671595619613072]","[3.1696075051158914, 0.0010819075760082342]",,,,"[0.6711213327266705, -0.010334633393540571]",,,,"[-1.9908619522850586, -0.02966362475626738]","[-1040.0876327813412, -0.025513623893857584]","[1.3796491907369273, 0.05535487393535732]",,
08 11 15 4 17 30.0030000,,"[-4.420259492726473, -0.042581913236062974]",,,"[-0.49574746779308043, -0.032198838929161866]","[0.992463806660453, -0.0385933895031485]","[3.160120635756357, -0.018973738719068933]",,,,"[0.6437830008399033, -0.05467666377353453]",,,,"[-2.016876159424328, -0.05202841427853855]","[-1040.1147854123824, -0.05430526208238007]","[1.397008143653693, 0.034717905833531404]",,
08 11 15 4 18 0.0030000,,"[-4.425402588371071, -0.010286191289196722]",,,"[-0.5143740276480457, -0.037253119709930615]","[1.0057131279227178, 0.026498642524529714]","[3.1579406736364035, -0.004359924239906832]",,,,"[0.6251483674991505, -0.03726926668150554]",,,,"[-2.0476459122126016, -0.061539505576547526]","[-1040.1234406673457, -0.017310509926574014]","[1.4147223486224902, 0.03542840993759455]",,"[0.01703599543816381, 0.03407199087632762]"
08 11 15 4 18 30.0030000,,"[-4.451796269058832, -0.05278736137552187]",,,"[-0.5244583675664671, -0.020168679836842784]","[0.9946033983878806, -0.022219459069674485]","[3.1609522516337165, 0.006023155994625995]",,,,"[0.6029692764518586, -0.044358182094583753]",,,,"[-2.0709795742820916, -0.04666732413897989]","[-1040.1449092510284, -0.042937167365380446]","[1.43506058233379, 0.04067646742259967]",,"[0.05316683882847428, 0.07226168678062095]"
08 11 15 4 19 0.0030000,,,,,"[-0.544110315852322, -0.03930389657170963]","[0.9898397785118505, -0.009527239752060268]","[3.1652718054810975, 0.00863910769476206]",,,,"[0.5896553637462603, -0.02662782541119668]",,,,"[-2.1099362936208763, -0.0779134386775695]","[-1040.1522646027388, -0.014710703420860227]","[1.4588625329643037, 0.047603901261027204]",,"[0.1492062538563914, 0.19207883005583426]"
08 11 15 4 19 30.0030000,,,,,"[-0.5670322079113248, -0.045843784118005715]","[0.9820565089303273, -0.015566539163046398]","[3.157908379692344, -0.014726851577506752]",,,,"[0.5766078914871287, -0.02609494451826322]",,,,"[-2.150814608859946, -0.08175663047813941]","[-1040.1700837695448, -0.035638333612041606]","[1.4681637020694325, 0.018602338210257585]",,"[0.18427941226036637, 0.07014631680794992]"
