epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 4 0 59.9830000,,"[0.5221380740404129, 0.05826367810368538]",,,"[0.12581785023212433, -0.26113926246762276]","[0.13343889266252518, 0.023306939750909805]","[-0.013164620846509933, 0.22000432386994362]",,,,"[0.07103415951132774, -0.6001347899436951]",,,,"[0.36063602566719055, -0.15161394327878952]","[0.5778144262731075, 0.1191856898367405]","[0.06649403646588326, 0.9937622286379337]",,,
08 11 15 4 1 29.9830000,,"[0.44337148219347, 0.466775294393301]",,,"[0.060559842735528946, -0.24032682925462723]","[-0.28090645000338554, 0.4696441479027271]","[-0.10796751454472542, 0.2641208916902542]",,,,"[0.027553919702768326, -0.35109327360987663]",,,,"[0.04406615346670151, -0.15579239279031754]","[-0.10678240656852722, -0.10584054887294769]","[-0.6883088126778603, 0.9764950163662434]",,,
08 11 15 4 1 59.9830000,,"[0.16176732629537582, -0.33054645732045174]",,,"[-0.19394633546471596, -0.40725069865584373]","[0.2950161211192608, 0.29247916489839554]","[0.10490893945097923, 0.545680183917284]",,,,"[0.11361153051257133, -0.3154990114271641]",,,,"[-0.26006822288036346, 0.34460486471652985]","[-0.1635478138923645, 0.14953108504414558]","[-1.0520651191473007, -0.37680214270949364]",,,
08 11 15 4 2 29.9830000,,"[0.028578247874975204, -0.5557249933481216]",,,"[-0.09912603721022606, 0.11283542588353157]","[-0.32453274354338646, 0.5719515420496464]","[0.12175105884671211, -0.041957560926675797]",,,,"[-0.05159139260649681, 0.030334584414958954]",,,,"[0.5208163745701313, 0.10478035733103752]","[0.1610036976635456, 0.0473661795258522]","[-0.9585350453853607, -0.28082967549562454]",,,
08 11 15 4 2 59.9830000,,"[-0.28210480883717537, 0.5287223421037197]",,,"[-0.3005046434700489, 0.800735030323267]","[0.15707537904381752, 0.03628182411193848]","[0.18383800238370895, -0.16937046870589256]",,,,"[-0.4382951892912388, 0.6325736977159977]",,,,"[-0.10822121053934097, 0.02432987093925476]","[-0.25922925770282745, 0.03509104624390602]","[0.26908842101693153, -0.7636176198720932]",,,
08 11 15 4 3 29.9830000,,"[0.23893259465694427, 0.12412077561020851]",,,"[-0.4318961203098297, -0.35820380970835686]","[0.17601260915398598, 0.16132371500134468]","[-0.31809453293681145, 0.18490919470787048]",,,,"[-0.20859908685088158, 0.25596030056476593]",,,,"[-0.3830537497997284, 0.09300138056278229]","[0.1783556081354618, 0.48276884108781815]","[0.647275909781456, -0.08663347736001015]",,,
08 11 15 4 3 59.9830000,,"[-0.33643922582268715, -0.3583911135792732]",,,"[-0.19194535166025162, -0.1151064932346344]","[0.11209429800510406, 0.1891646720468998]","[0.009670544415712357, 0.27640025690197945]",,,,"[-0.382171094417572, 0.477001067250967]",,,,"[0.29636480659246445, 0.7636816278100014]","[0.32500801235437393, -0.3103751167654991]","[0.6324946284294128, -0.05167238414287567]",,,
08 11 15 4 4 29.9820000,,"[0.018882863223552704, -0.5092751123011112]",,,"[0.16635795310139656, -0.003029555082321167]","[-0.10630953684449196, 0.5443460159003735]","[-0.1702502705156803, -0.40048884227871895]",,,,"[-0.08988937363028526, -0.2684796378016472]",,,,"[0.07925054430961609, 0.23349256813526154]","[0.256034754216671, 0.19419240951538086]","[0.38171226903796196, -0.3979523740708828]",,,
08 11 15 4 4 59.9820000,,"[0.11239496618509293, -0.6275806166231632]",,,"[-0.015910465270280838, 0.1297001764178276]","[-0.10709463059902191, -0.05781015753746033]","[-0.06989870592951775, -0.12233737856149673]",,,,"[-0.33737613260746, -0.08781858533620834]",,,,"[-0.504658330231905, -0.07389454916119576]","[-0.10907811298966408, 0.41314172372221947]","[-0.9294951967895031, -1.2863419465720654]",,,
08 11 15 4 5 29.9820000,,"[-1.0288316011428833, -1.2613180950284004]",,,"[-0.10205778479576111, -0.21732595935463905]","[0.2701120898127556, -0.45169127732515335]","[-0.04653847962617874, -0.08459626883268356]",,,,"[-0.08608975261449814, -0.052655234932899475]",,,,"[0.2861128859221935, 0.3903065212070942]","[0.4199575334787369, 0.9639052785933018]","[0.17517732083797455, -0.44292358309030533]",,,
08 11 15 4 5 59.9820000,,"[-0.3516017869114876, 0.6490752249956131]",,,"[-0.062481656670570374, -0.21246307715773582]","[0.00869465246796608, 0.1810469888150692]","[-0.052229057997465134, -0.05981331318616867]",,,,"[-0.14873922616243362, 0.34555352479219437]",,,,"[0.07400988787412643, 0.14533333480358124]","[-0.08377016335725784, -0.07493247464299202]","[0.21985778212547302, -0.1342114731669426]",,,
08 11 15 4 6 29.9820000,,"[-0.028238054364919662, 0.12139557674527168]",,,"[-0.5169175900518894, 0.046639565378427505]","[-0.28375592455267906, -0.14546415582299232]","[0.06292514503002167, -0.041646432131528854]",,,,"[0.3104357160627842, 0.1184995248913765]",,,,"[-0.6125919483602047, -0.418334748595953]","[-0.32040951773524284, 0.29262326285243034]","[0.6222630068659782, -0.9009042680263519]",,,
08 11 15 4 6 59.9820000,,"[0.22848263382911682, -0.6167745180428028]",,,"[-0.3649754300713539, 0.13175047934055328]","[-0.2593303807079792, -0.17713913694024086]","[0.012123100459575653, -0.3114142566919327]",,,,"[-0.0812082588672638, 0.3333500176668167]",,,,"[-0.6528369970619678, 0.05819191411137581]","[0.13964105397462845, 0.4327281154692173]","[0.12455802783370018, -0.33887727931141853]",,,
08 11 15 4 7 29.9820000,,"[0.06505241245031357, -0.971593514084816]",,,"[0.10069353505969048, 0.017009060829877853]","[0.1991470716893673, 0.41161778196692467]","[-0.25466346740722656, 0.0018169544637203217]",,,,"[0.4212515838444233, -0.23940706625580788]",,,,"[-0.48169851675629616, 0.2555546872317791]","[-0.007489010691642761, 0.31510453671216965]","[0.12990635260939598, -0.613360270857811]",,,
08 11 15 4 7 59.9820000,,"[0.5248705968260765, -0.6493258476257324]",,,"[-0.29689162969589233, 0.08545184135437012]","[0.05349089950323105, 0.30995113402605057]","[-0.09233230724930763, -0.25516778603196144]",,,,"[0.11609947681427002, 0.3746308237314224]",,,,"[0.29108236357569695, -0.11511154845356941]","[0.016595136374235153, 0.054975591599941254]","[0.31579579040408134, 0.23133180290460587]",,,
08 11 15 4 8 29.9820000,,"[0.27972621470689774, -0.2592710219323635]",,,"[0.043415166437625885, 0.069760262966156]","[0.03767583146691322, -0.20771295204758644]","[-0.1972663253545761, 0.2664893567562103]",,,,"[0.08649216964840889, -0.03532785549759865]",,,,"[0.42818696796894073, 0.11042666807770729]","[0.10161244869232178, 0.4682539328932762]","[-0.2754335179924965, -0.7596977651119232]",,,
08 11 15 4 8 59.9820000,,"[-0.12283836677670479, 0.05655014142394066]",,,"[-0.3396841250360012, 0.3686378784477711]","[-0.26335322484374046, -0.17112517356872559]","[-0.05443994328379631, 0.002645876258611679]",,,,"[0.2056979164481163, 0.007175717502832413]",,,,"[-0.2399590127170086, -0.6063320226967335]","[-0.0991339460015297, -0.1276497133076191]","[-0.1549932099878788, -0.5524906031787395]",,,
08 11 15 4 9 29.9820000,,"[0.16319985687732697, 0.1478634662926197]",,,"[-0.42648588865995407, -0.30762339755892754]","[-0.38368555530905724, -0.3935646675527096]","[0.2815443314611912, 0.19501391425728798]",,,,"[-0.1476617306470871, 0.048244524747133255]",,,,"[0.19278116524219513, -0.8242429047822952]","[-0.4751504920423031, -0.10033037513494492]","[0.4944666624069214, -0.24357055872678757]",,,
08 11 15 4 9 59.9820000,,"[0.6434185057878494, -0.7366400398313999]",,,"[0.11618704348802567, 0.11078917235136032]","[0.22334060817956924, 0.2470145896077156]","[-0.07245304808020592, 0.30666256695985794]",,,,"[-0.3160338066518307, 0.4920158348977566]",,,,"[-0.006143659353256226, -0.7490144781768322]","[-0.10297028347849846, -0.22845714539289474]","[-0.042551327496767044, 0.14697622135281563]",,,
08 11 15 4 10 29.9820000,,"[-0.3075837418437004, -1.8728002682328224]",,,"[0.10650552064180374, 0.4386598616838455]","[0.2560846023261547, 0.38369737192988396]","[-0.24877604469656944, -0.16793826967477798]",,,,"[0.3860324062407017, 0.18602973967790604]",,,,"[0.10713929310441017, -1.1014406308531761]","[-0.5770267806947231, -0.011614475399255753]","[0.19058673083782196, -0.3208686001598835]",,,
08 11 15 4 10 59.9820000,,"[-0.2449757680296898, -0.8238884247839451]",,,"[-0.04360690712928772, 0.05452021583914757]","[-0.018984753638505936, 0.13013074547052383]","[-0.1040964126586914, 0.015172041952610016]",,,,"[-0.2851792871952057, 0.05895568057894707]",,,,"[-0.5430239178240299, 0.27225830033421516]","[-0.20780301094055176, -0.23930219188332558]","[0.3101727217435837, -0.2192414551973343]",,,
08 11 15 4 11 29.9820000,,"[-0.4338647276163101, 0.021085046231746674]",,,"[-0.2439868524670601, -0.008215539157390594]","[0.021984104067087173, -0.04219314455986023]","[-0.2044169120490551, -0.29293788596987724]",,,,"[-0.18960800394415855, 0.5751219689846039]",,,,"[-0.04291365668177605, 0.6527558602392673]","[0.26227154210209846, -0.5072041228413582]","[-0.15604666620492935, 0.4077192097902298]",,,
08 11 15 4 11 59.9820000,,"[-0.20232459157705307, 0.20513838902115822]",,,"[0.4761279635131359, -0.2874594070017338]","[-0.22505759820342064, 0.558415986597538]","[0.13286670669913292, -0.21954134851694107]",,,,"[0.05848362669348717, 0.1865069977939129]",,,,"[-0.19705087691545486, 0.24413854256272316]","[-0.23814070224761963, 0.21969511359930038]","[-0.6523149088025093, -0.0882103368639946]",,,
08 11 15 4 12 29.9820000,,"[0.0028928518295288086, 0.22293688356876373]",,,"[-0.09390638396143913, 0.699939202517271]","[-0.23269696161150932, 0.06988858059048653]","[0.30949826166033745, 0.013672824949026108]",,,,"[0.1270362064242363, -0.08999906480312347]",,,,"[0.21468619629740715, -0.15495754778385162]","[0.015079110860824585, 0.09178495407104492]","[-0.24659576267004013, 0.24488011002540588]",,,
08 11 15 4 12 59.9820000,,"[0.39555225893855095, -0.8089773915708065]",,,"[0.22004476934671402, -0.015131782740354538]","[0.37211349606513977, 0.4385223910212517]","[0.1721218228340149, -0.07715464383363724]",,,,"[0.17778385058045387, 0.0635516494512558]",,,,"[-0.33993592858314514, 0.09709343686699867]","[0.03609682619571686, -0.043898534029722214]","[0.3866318352520466, 0.21495002508163452]",,,
08 11 15 4 13 29.9820000,,"[-0.037358447909355164, -0.6633412726223469]",,,"[0.28337759897112846, 0.09700064361095428]","[0.19581932574510574, -0.06711968779563904]","[-0.06934648752212524, -0.18865813687443733]",,,,"[-0.19537074863910675, 0.5218607634305954]",,,,"[0.27796392887830734, -0.10720711201429367]","[-0.24045198410749435, -0.323907520622015]","[-0.09775832295417786, 0.5171766951680183]",,,
08 11 15 4 13 59.9820000,,"[-0.07717699557542801, 0.13712413981556892]",,,"[-0.3012741841375828, 0.3180469758808613]","[-0.3300405740737915, -0.17908424511551857]","[0.11840490251779556, 0.07729623839259148]",,,,"[0.0424073226749897, -0.36098943650722504]",,,,"[0.14522430673241615, 0.9721793048083782]","[-0.3030656650662422, 0.21863169968128204]","[0.13456559926271439, -0.14986513555049896]",,,
08 11 15 4 14 29.9820000,,"[0.5044376775622368, -0.04154973104596138]",,,"[-0.2762199081480503, 0.5278535783290863]","[-0.42399924620985985, 0.3066735528409481]","[-0.11590098962187767, 0.10288059338927269]",,,,"[0.3060101345181465, 0.2868665121495724]",,,,"[0.15372942760586739, 1.28389285877347]","[-0.20434429123997688, 0.3105475641787052]","[0.04960562661290169, -0.5544487163424492]",,,
08 11 15 4 14 59.9820000,,"[-0.25955769792199135, -0.767607219517231]",,,"[0.05588756501674652, 0.13653738051652908]","[0.26843949034810066, 0.3106730654835701]","[-0.08433472737669945, -0.13723724335432053]",,,,"[-0.23012828826904297, 0.2844826281070709]",,,,"[-0.17244435846805573, 1.8602573424577713]","[-0.1782618686556816, 0.15501093864440918]","[0.09088186547160149, -0.582798533141613]",,,
08 11 15 4 15 29.9820000,,"[0.2834915965795517, -0.42436033487319946]",,,"[0.1363045908510685, -0.19960851222276688]","[0.3520750217139721, -0.05514177307486534]","[0.15065836161375046, 0.18682879209518433]",,,,"[-0.16475554555654526, 0.3018608130514622]",,,,"[0.09701157733798027, 1.279678463935852]","[0.6413652040064335, 0.436436053365469]","[-0.27166303992271423, 0.4397262707352638]",,,
08 11 15 4 15 59.9820000,,"[0.08926298841834068, -0.5331958904862404]",,,"[-0.13839493691921234, 0.22364282608032227]","[-0.0027897916734218597, 0.096143439412117]","[0.25210611149668694, 0.4733463078737259]",,,,"[0.12248281762003899, -0.38912659510970116]",,,,"[0.14907360821962357, 0.8292828947305679]","[0.3125246465206146, -0.25004420056939125]","[0.46364694833755493, 0.05037812888622284]",,,
08 11 15 4 16 29.9820000,,"[0.38188839703798294, -0.1706446148455143]",,,"[-0.09489347040653229, 0.43091756105422974]","[-0.29695673659443855, 0.3820960596203804]","[0.5226714126765728, -0.15724822506308556]",,,,"[-0.4033578783273697, -0.3494338057935238]",,,,"[-0.018527407199144363, 0.23727694153785706]","[-0.47117282822728157, 0.425882525742054]","[-0.10975868627429008, -0.5851002223789692]",,,
08 11 15 4 16 59.9820000,,"[-0.6127417758107185, -0.16582316905260086]",,,"[0.22675006464123726, 0.25413456186652184]","[0.5739371441304684, 0.4026334621012211]","[-0.25794123485684395, 0.06595518440008163]",,,,"[-0.2815529964864254, -0.3945743553340435]",,,,"[-0.3075960874557495, 0.8034059256315231]","[0.1503886692225933, 0.40647072717547417]","[0.34430354833602905, -0.6863041035830975]",,,
08 11 15 4 17 29.9820000,,"[0.558317169547081, -0.220727127045393]",,,"[0.1537058986723423, 0.1178414598107338]","[-0.2883634865283966, -0.30918000265955925]","[0.09546268358826637, -0.058575551956892014]",,,,"[-0.09353547170758247, 0.12560277804732323]",,,,"[-0.5190069749951363, 0.1703268699347973]","[0.0892469696700573, 0.1303430236876011]","[0.22744617983698845, -0.9117860421538353]",,,
08 11 15 4 17 59.9820000,,"[0.2700696885585785, -0.21328911930322647]",,,"[-0.081289853900671, -0.07512029632925987]","[-0.22014852240681648, 0.3883305825293064]","[0.042570121586322784, -0.1253177933394909]",,,,"[0.17357688397169113, 0.4126276485621929]",,,,"[0.5605878122150898, 0.9694158919155598]","[0.20481092110276222, 0.11115311086177826]","[-0.11826639994978905, -0.7646937072277069]",,,
08 11 15 4 18 29.9820000,,"[-0.5295070558786392, 0.04221541807055473]",,,"[0.0626564472913742, -0.24357959628105164]","[0.1175243966281414, 0.1800571233034134]","[-0.09447311609983444, 0.3114525079727173]",,,,"[-0.061154697090387344, 1.0263474620878696]",,,,"[0.4077722616493702, 0.38567276298999786]","[0.1672622114419937, 0.1862822212278843]","[0.14928747713565826, -0.554570272564888]",,,
08 11 15 4 18 59.9820000,,"[-0.06645545363426208, 1.15895177423954]",,,"[-0.19615428149700165, -0.5607987940311432]","[0.18462957814335823, -0.20614630356431007]","[0.09439707919955254, 0.19567156955599785]",,,,"[-0.10828114300966263, 0.20443226024508476]",,,,"[-0.4425373375415802, 0.06712912395596504]","[0.4823240116238594, -0.07013961300253868]","[-0.13956494629383087, -0.37643927335739136]",,,
08 11 15 4 19 29.9820000,,"[-0.6084696240723133, 0.12667029723525047]",,,"[-0.4023672267794609, -0.8050532601773739]","[-0.21907787024974823, -0.15006683394312859]","[-0.013552039861679077, 0.15695207193493843]",,,,"[-0.2715214714407921, 0.2703876756131649]",,,,"[0.06973938271403313, 0.371516328305006]","[-0.561590526252985, 0.466249730437994]","[0.3284233585000038, -0.3381462097167969]",,,
08 11 15 4 19 59.9820000,,"[-0.5151842534542084, -0.0013724938035011292]",,,"[-0.08495395630598068, -0.31169354915618896]","[0.11277121305465698, -0.46438775956630707]","[0.07126438245177269, -0.39366409182548523]",,,,"[-0.16949307918548584, 0.27305929362773895]",,,,"[0.27270250767469406, 0.3189520798623562]","[-0.16440478712320328, 0.13601748272776604]","[0.34710998460650444, -0.6411795318126678]",,,
08 11 15 4 20 29.9820000,,"[-0.3270089253783226, -0.029133059084415436]",,,"[0.3626171723008156, -0.2863437682390213]","[-0.12050573155283928, -0.10642492771148682]","[0.17684588208794594, 0.22844070568680763]",,,,"[0.17859097942709923, 0.7722502946853638]",,,,"[0.21207399666309357, 0.30326690897345543]","[0.020995434373617172, -0.032259389758110046]","[-0.028235487639904022, -0.3348720893263817]",,,
08 11 15 4 20 59.9820000,,"[0.23857617378234863, 0.49736204370856285]",,,"[-0.3549436330795288, -0.2718220390379429]","[-0.15522252395749092, -0.16484448313713074]","[0.03154390677809715, 0.30467502027750015]",,,,"[-0.3715086691081524, -0.06324263289570808]",,,,"[0.3076053783297539, -0.44755272939801216]","[-0.4151858054101467, 0.5600840039551258]","[0.2810158245265484, -0.492217093706131]",,,
08 11 15 4 21 29.9820000,,"[-0.18502280488610268, 0.3941379711031914]",,,"[-0.15687431022524834, 0.023167099803686142]","[0.05293260142207146, 0.1462167575955391]","[0.2896828278899193, 0.33886881545186043]",,,,"[-0.050456270575523376, -0.013166408985853195]",,,,"[0.7095930688083172, -0.9869985170662403]","[-0.10464854538440704, 0.5865280292928219]","[-0.09741581976413727, -0.611031249165535]",,,
08 11 15 4 21 59.9820000,,"[-0.13704437762498856, -0.06542743369936943]",,,"[-0.3457280807197094, -0.21860893443226814]","[0.1540641225874424, 0.028341934084892273]","[-0.07831540331244469, 0.21032632887363434]",,,,"[-0.09076128154993057, 0.46929802000522614]",,,,"[0.023772258311510086, -0.5974934808909893]","[-0.3075714744627476, 0.23088965192437172]","[0.37768635898828506, -1.1900829263031483]",,,
08 11 15 4 22 29.9810000,,"[0.6437055990099907, 0.014497946947813034]",,,"[0.3121797628700733, -1.113459687680006]","[0.11547200754284859, -0.0758635587990284]","[0.20539317280054092, -0.20857403054833412]",,,,"[-0.4668456055223942, -0.12236921116709709]",,,,"[0.06942463293671608, 1.1566036529839039]","[-0.14468423277139664, -0.12069057673215866]","[-0.3030119463801384, -0.3101523704826832]",,,
08 11 15 4 22 59.9810000,,"[0.7471942454576492, -0.4481883607804775]",,,"[0.3351472020149231, -0.29750361666083336]","[-0.20626595243811607, 0.33866460993885994]","[-0.1106702983379364, 0.06532377377152443]",,,,"[-0.14654378592967987, -0.0713619813323021]",,,,"[0.20357079058885574, 0.3230432756245136]","[0.11221422255039215, 0.4772329479455948]","[-0.286003652960062, -0.9343689568340778]",,,
08 11 15 4 23 29.9810000,,"[0.2512105964124203, -0.2144053913652897]",,,"[0.19229813665151596, 0.14718656241893768]","[-0.10403907671570778, 0.6572495698928833]","[0.07783190160989761, 0.15579108893871307]",,,,"[0.5791132263839245, -0.48859360814094543]",,,,"[-0.34631745517253876, 0.09384273737668991]","[0.2809525914490223, -0.09222177788615227]","[-0.1925284005701542, -0.8672585040330887]",,,
08 11 15 4 23 59.9810000,,"[1.7907000482082367, 0.07446125149726868]",,,"[-0.7942118719220161, 0.02707144245505333]","[-0.015423685312271118, 0.28856971114873886]","[0.39016910642385483, 0.2265564501285553]",,,,"[0.26552558317780495, -0.38198933377861977]",,,,"[-0.3562563508749008, -0.5630211681127548]","[0.13638591766357422, -0.4468775540590286]","[-0.19411589950323105, -0.47589800134301186]",,,
08 11 15 4 24 29.9810000,,"[-0.633917510509491, 0.6654777638614178]",,,"[-0.5323917344212532, 0.07606859505176544]","[-0.09721345826983452, -0.4994509294629097]","[-0.03590187802910805, 0.28428884223103523]",,,,"[0.2881522849202156, -0.27652784809470177]",,,,"[0.06699242815375328, 0.24049541726708412]","[-0.021638132631778717, -0.17586827650666237]","[0.22052407637238503, 0.0615738108754158]",,,
08 11 15 4 24 59.9810000,,"[0.45017147064208984, 0.17878727242350578]",,,"[-0.244785375893116, 0.36683861538767815]","[0.02488279715180397, -0.3264279142022133]","[-0.21358976513147354, -0.10605210438370705]",,,,"[0.17203139886260033, 0.13097738474607468]",,,,"[0.6539353132247925, 0.7666511572897434]","[-0.2392689809203148, -0.24075062572956085]","[0.3944288082420826, -0.04642696678638458]",,,
08 11 15 4 25 29.9810000,,"[-0.553680669516325, 0.22413752228021622]",,,"[-0.724517572671175, -0.039020076394081116]","[-0.08705867826938629, 0.28025002032518387]","[0.42566078901290894, 0.1515917256474495]",,,,"[-0.47428033500909805, 0.10094953700900078]",,,,"[-0.2980155684053898, 0.4346017353236675]","[-0.04226331785321236, 0.5005922392010689]","[0.15333859995007515, -0.7009910643100739]",,,
08 11 15 4 25 59.9810000,,"[-0.5921097099781036, 0.7335052043199539]",,,"[-0.27132536843419075, -0.44566797092556953]","[0.1943272016942501, -0.6525419987738132]","[-0.17046869173645973, 0.26339439675211906]",,,,"[-0.20746918767690659, -0.33845365047454834]",,,,"[0.0598311573266983, 0.2539544105529785]","[-0.08417617529630661, 0.45377932116389275]","[-0.3946789279580116, 0.19862063229084015]",,,
08 11 15 4 26 29.9810000,,"[0.15825659409165382, -0.2666220925748348]",,,"[-0.760517168790102, 0.23207619786262512]","[0.1405949555337429, -0.30385560169816017]","[-0.022394448518753052, 0.04369824379682541]",,,,"[0.13169055059552193, -0.44569670408964157]",,,,"[0.01888730376958847, -0.6969937905669212]","[-0.3821325823664665, 0.7016811594367027]","[-0.31891095638275146, -0.03699426352977753]",,,"[0.905341949313879, -0.849637009203434]"
08 11 15 4 26 59.9810000,,"[-0.49353812634944916, 0.6092266589403152]",,,"[-0.228780847042799, 0.1674412153661251]","[0.0882701575756073, -0.41361837089061737]","[-0.014290299266576767, -0.1306397095322609]",,,,"[-0.254140168428421, -0.05906843766570091]",,,,"[-0.1847691349685192, -0.06389370933175087]","[0.015485070645809174, 0.48140862584114075]","[0.16530252620577812, 0.16375329345464706]",,,"[-0.25103526189923286, -2.5781414471566677]"
08 11 15 4 27 29.9810000,,"[0.15332957357168198, 0.5197201780974865]",,,"[0.007009692490100861, 0.7485531084239483]","[0.09238456562161446, -0.3188762962818146]","[-0.02539648488163948, 0.2706296071410179]",,,,"[-0.39055484533309937, -0.7876007594168186]",,,,"[-0.7453340440988541, -0.77370335906744]","[-0.12012660875916481, 0.24198347702622414]","[0.21108467131853104, 0.2571849524974823]",,,"[0.0943015106022358, -1.4231064021587372]"
08 11 15 4 27 59.9810000,,"[22907293.733653814, 22911665.02003368]",,,"[-0.1741149164736271, 0.0623793788254261]","[-0.22673720493912697, -0.03843093663454056]","[-0.04201747477054596, 0.2650092802941799]",,,,"[-0.20870698615908623, -0.7031467668712139]",,,,"[-0.8607644289731979, -0.4985497444868088]","[-0.3343551307916641, 0.2816811203956604]","[0.48168449848890305, 0.32691607251763344]",,,"[0.08606872707605362, -0.0842205137014389]"
08 11 15 4 28 29.9810000,,,,,"[-0.1832287535071373, 0.24605658277869225]","[0.05259464308619499, 0.10187840089201927]","[-0.22627195343375206, -0.32408757880330086]",,,,"[0.13528762385249138, -0.4617975391447544]",,,,"[0.19288993254303932, 0.3925665393471718]","[-0.187215406447649, 0.6480432115495205]","[0.216616939753294, -0.3268803581595421]",,,"[0.1176024079322815, 0.8018123507499695]"
08 11 15 4 28 59.9810000,,,,,"[-1.0941594764590263, -0.1770450361073017]","[-0.09252982214093208, 0.3589997738599777]","[-0.20060459524393082, -0.09403359144926071]",,,,"[0.16347942873835564, -0.5481648147106171]",,,,"[-0.6565027795732021, 0.7048422135412693]","[-0.34475788101553917, 0.47783536836504936]","[0.3354736715555191, -0.2543208599090576]",,,"[-0.06790384277701378, 0.8799095898866653]"
08 11 15 4 29 29.9810000,,,,,"[-0.46686260774731636, 0.1380121037364006]","[0.040362101048231125, 0.00041470304131507874]","[-0.15541089326143265, -0.34395214915275574]",,,,"[0.35130688175559044, 0.026520580053329468]",,,,"[0.6282673589885235, 0.8050152100622654]","[-0.4232514314353466, -0.070294339209795]","[0.2956102751195431, -0.6031040139496326]",,,"[-0.13033266738057137, 0.06336143240332603]"
08 11 15 4 29 59.9810000,,,,,"[-0.27626893669366837, 0.044057175517082214]","[0.23289814218878746, -0.4923337325453758]","[-0.38451631739735603, 0.1361885480582714]",,,,"[-0.07523816078901291, -0.5315201170742512]",,,,"[-1.402035504579544, -0.19390088692307472]","[-0.07711490616202354, 0.02808329463005066]","[-0.1357836313545704, 0.03657275065779686]",,,"[0.2712801434099674, -0.3838602416217327]"
08 11 15 4 30 29.9810000,,,,,"[-0.23994103074073792, 0.028476160019636154]","[-0.5645419172942638, -0.009759195148944855]","[-0.32424087077379227, -0.48013830557465553]",,,,"[-0.26739927008748055, 0.02452683448791504]",,,,"[0.28308742865920067, -0.0467882975935936]","[-0.032479431480169296, -0.2528613395988941]","[0.15688350796699524, 0.1978694088757038]",,,"[0.3476438410580158, -0.6082447990775108]"
08 11 15 4 30 59.9810000,,,,,"[-0.38148052617907524, -0.2685387060046196]","[-0.09699934720993042, 0.2015661634504795]","[0.2555331774055958, -0.42496684938669205]",,,,"[-0.08622047305107117, -0.156633660197258]",,,,"[-0.3154841810464859, 0.2751174494624138]","[-0.32677385956048965, -0.16465015336871147]","[0.022750742733478546, -0.30846286192536354]",,,"[0.6027699559926987, -0.4503769055008888]"
08 11 15 4 31 29.9810000,,,,,"[0.3032798506319523, 0.33169112727046013]","[-0.1896052397787571, -0.08528076857328415]","[-0.603964313864708, -0.18105550482869148]",,,,"[0.12968430668115616, -0.3226276785135269]",,,,"[1.0030271336436272, 0.013423997908830643]","[-0.3223330155014992, -0.5429856963455677]","[0.37593815475702286, -0.5539063028991222]",,,"[0.4634494073688984, -0.267448291182518]"
08 11 15 4 31 59.9810000,,,,,"[-0.011319007724523544, 0.31555700674653053]","[0.3635939098894596, 0.5515847727656364]","[0.18128453940153122, -0.021211951971054077]",,,,"[-0.4483838193118572, -0.38363901525735855]",,,,"[-0.4526149407029152, -0.7349014431238174]","[0.08383932337164879, 0.08158890902996063]","[-0.10145089402794838, -0.3855513520538807]",,,"[-0.1541309989988804, 0.5914012491703033]"
08 11 15 4 32 29.9810000,,,,,"[-0.156953826546669, 0.29828285798430443]","[0.16331762447953224, -0.40446220338344574]","[-0.025267984718084335, 0.08660216629505157]",,,,"[0.02344236522912979, 0.12395600602030754]",,,,"[-0.9015043415129185, -1.6067793443799019]","[0.013431549072265625, 0.4064726307988167]","[0.004132624715566635, -0.3241714797914028]",,,"[-0.040711112320423126, -0.20444438979029655]"
08 11 15 4 32 59.9810000,,,,,"[0.7244287319481373, -0.6936009265482426]","[0.4058425836265087, -0.6126245148479939]","[-0.0729907788336277, -0.18196963891386986]",,,,"[0.006897781044244766, 0.17608416825532913]",,,,"[0.9515118077397346, -1.5089105032384396]","[-0.042729005217552185, -0.024363115429878235]","[-0.06818247586488724, -0.03716595470905304]",,,"[-0.20622754096984863, -0.46838580444455147]"
08 11 15 4 33 29.9810000,,,,,"[0.1987651363015175, -0.15297207608819008]","[-0.5108043849468231, -0.9446891769766808]","[0.3186735510826111, -0.44225456565618515]",,,,"[-0.02195269986987114, -0.20649415999650955]",,,,"[-0.19706713035702705, -0.4097909703850746]","[0.3797536641359329, 0.09467177838087082]","[-0.13823708146810532, 0.46116378903388977]",,,"[-0.03512607514858246, -0.6679666563868523]"
08 11 15 4 33 59.9810000,,,,,"[0.33006418868899345, -0.0216139517724514]","[0.28017575293779373, 0.03682924062013626]","[-0.3051694631576538, -0.4536081962287426]",,,,"[-0.12865351140499115, -0.3180766701698303]","[0.8604452647268772, 0.6275869309902191]",,,"[-0.3981967903673649, 0.004570513963699341]","[-0.35843002796173096, -0.05180680379271507]","[-0.24856668710708618, 0.14481383562088013]",,,"[-0.17434090375900269, -0.8787108436226845]"
